# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.25;10.57;40.95;3276.31;2020.90;-1255.42;0.00
0.25;9.11;35.86;2868.78;1936.05;-932.73;0.00
0.20;10.49;41.39;3311.43;1756.50;-1554.93;0.00
0.27;9.57;39.10;3127.71;2110.53;-1017.18;0.00
0.27;10.71;45.11;3608.79;2142.95;-1465.84;0.00
0.23;8.92;31.08;2486.47;1823.18;-663.29;0.00
0.25;12.38;39.92;3193.85;2117.20;-1076.65;0.00
0.26;12.10;45.66;3652.82;2177.19;-1475.63;0.00
0.24;10.67;45.12;3609.43;2004.67;-1604.77;0.00
0.23;10.34;42.01;3360.85;1883.14;-1477.71;0.00
0.21;9.76;33.41;2672.97;1770.53;-902.44;0.00
0.23;10.49;32.82;2625.21;1916.12;-709.10;0.00
0.29;9.37;42.73;3418.35;2226.41;-1191.94;0.00
0.27;10.65;39.88;3190.37;2144.14;-1046.23;0.00
0.23;12.84;42.31;3384.71;2029.16;-1355.55;0.00
0.24;11.76;50.51;4041.05;2030.79;-2010.26;0.00
0.21;11.94;40.91;3272.50;1858.08;-1414.42;0.00
0.25;12.70;35.49;2839.50;2160.04;-679.46;0.00
0.25;10.87;45.01;3600.40;2067.21;-1533.19;0.00
0.25;10.50;41.51;3320.61;2023.58;-1297.03;0.00
0.27;11.06;30.92;2473.57;2157.99;-315.58;0.00
0.29;11.04;38.65;3092.17;2315.31;-776.86;0.00
0.27;10.39;42.64;3411.55;2113.78;-1297.77;0.00
0.24;9.39;36.47;2917.32;1897.68;-1019.64;0.00
0.23;8.97;47.85;3828.39;1821.08;-2007.31;0.00
0.29;10.09;45.35;3627.62;2252.26;-1375.36;0.00
0.25;9.21;34.90;2791.71;1976.28;-815.42;0.00
0.27;10.75;38.97;3117.82;2174.86;-942.96;0.00
0.23;11.06;44.11;3528.84;1930.16;-1598.68;0.00
0.25;11.86;37.23;2978.77;2073.04;-905.74;0.00
0.27;10.59;40.83;3266.55;2130.47;-1136.09;0.00
0.21;11.13;34.95;2796.17;1828.99;-967.17;0.00
0.26;10.63;42.45;3395.76;2113.27;-1282.50;0.00
0.25;10.31;42.05;3364.03;1992.61;-1371.42;0.00
0.21;9.88;37.06;2964.91;1733.37;-1231.54;0.00
0.25;11.70;45.82;3665.30;2092.08;-1573.22;0.00
0.23;10.02;40.37;3229.53;1898.11;-1331.42;0.00
0.22;9.99;37.80;3024.01;1809.89;-1214.12;0.00
0.24;10.45;49.05;3924.13;1980.26;-1943.87;0.00
0.24;8.63;33.89;2710.85;1881.01;-829.84;0.00
0.25;9.88;43.27;3461.64;2017.04;-1444.61;0.00
0.26;8.93;40.70;3255.88;1973.25;-1282.63;0.00
0.25;9.98;44.25;3539.67;1990.32;-1549.35;0.00
0.28;8.81;35.36;2828.98;2115.87;-713.11;0.00
0.24;11.50;39.33;3146.23;2032.22;-1114.01;0.00
0.28;12.05;30.48;2438.11;2267.21;-170.90;0.00
0.27;9.91;39.68;3174.51;2081.25;-1093.26;0.00
0.23;8.66;35.67;2853.65;1822.12;-1031.53;0.00
0.25;11.33;39.47;3157.45;2077.85;-1079.59;0.00
0.23;10.89;38.23;3058.51;1931.18;-1127.33;0.00
0.23;11.31;39.38;3150.78;1925.65;-1225.13;0.00
0.20;9.91;39.65;3172.39;1679.18;-1493.22;0.00
0.28;9.95;40.38;3230.15;2176.33;-1053.81;0.00
0.25;8.45;26.33;2106.47;1901.99;-204.48;0.00
0.30;10.74;44.19;3535.26;2336.64;-1198.62;0.00
0.22;9.35;36.55;2924.25;1812.90;-1111.35;0.00
0.23;9.58;38.96;3116.98;1857.50;-1259.48;0.00
0.28;11.21;44.97;3597.44;2215.84;-1381.60;0.00
0.20;9.58;42.88;3430.79;1691.50;-1739.29;0.00
0.22;10.46;44.99;3598.98;1841.00;-1757.98;0.00
0.26;9.78;43.19;3455.20;2057.17;-1398.03;0.00
0.24;10.25;38.29;3063.01;1970.66;-1092.35;0.00
0.28;9.56;43.16;3453.04;2136.14;-1316.90;0.00
0.26;10.65;35.79;2862.87;2083.82;-779.04;0.00
0.28;11.07;43.36;3469.05;2216.23;-1252.82;0.00
0.28;10.12;42.94;3435.44;2165.03;-1270.41;0.00
0.26;7.99;32.20;2575.90;1935.20;-640.70;0.00
0.26;9.78;40.47;3237.93;2063.04;-1174.89;0.00
0.19;11.14;41.19;3295.33;1682.18;-1613.15;0.00
0.27;11.65;38.33;3066.37;2227.71;-838.65;0.00
0.19;9.03;40.15;3211.78;1617.03;-1594.75;0.00
0.26;10.32;44.05;3523.94;2048.73;-1475.21;0.00
0.24;8.85;35.10;2808.06;1887.11;-920.95;0.00
0.26;11.54;35.55;2844.12;2160.80;-683.32;0.00
0.27;11.29;31.09;2486.86;2167.08;-319.78;0.00
0.24;13.17;47.21;3776.76;2092.75;-1684.01;0.00
0.27;8.30;35.74;2859.07;2028.53;-830.53;0.00
0.24;10.78;32.57;2605.77;1970.28;-635.49;0.00
0.23;12.16;33.66;2692.91;2005.64;-687.27;0.00
0.29;11.65;37.70;3015.82;2304.58;-711.24;0.00
0.26;10.77;34.94;2795.14;2081.77;-713.37;0.00
0.27;9.88;36.90;2952.24;2121.79;-830.45;0.00
0.21;10.56;32.72;2617.37;1766.80;-850.58;0.00
0.26;9.62;43.05;3443.60;2060.04;-1383.57;0.00
0.24;9.72;45.22;3617.45;1941.55;-1675.90;0.00
0.27;10.79;40.64;3251.17;2149.24;-1101.93;0.00
0.25;10.31;31.03;2482.07;1995.01;-487.07;0.00
0.25;10.51;38.73;3098.47;2010.18;-1088.29;0.00
0.24;11.20;34.00;2720.03;1977.70;-742.33;0.00
0.27;11.91;40.06;3204.51;2192.65;-1011.86;0.00
0.23;11.33;43.44;3475.52;1957.46;-1518.06;0.00
0.24;11.06;41.45;3316.08;2021.21;-1294.87;0.00
0.22;10.57;41.55;3324.36;1863.61;-1460.75;0.00
0.23;9.50;39.87;3189.99;1841.85;-1348.14;0.00
0.25;10.49;34.91;2793.15;1996.82;-796.33;0.00
0.26;9.51;42.58;3406.70;2021.07;-1385.63;0.00
0.24;9.51;47.62;3809.99;1939.87;-1870.11;0.00
0.24;9.61;33.01;2640.57;1909.05;-731.52;0.00
0.28;9.75;45.34;3627.13;2151.88;-1475.25;0.00
0.25;8.93;33.11;2648.44;1929.93;-718.51;0.00
0.27;9.00;35.73;2858.22;2051.31;-806.91;0.00
0.27;9.45;38.72;3097.50;2080.00;-1017.50;0.00
0.29;9.56;44.99;3599.52;2211.27;-1388.25;0.00
0.18;9.85;38.15;3051.68;1607.23;-1444.45;0.00
0.28;11.92;43.43;3474.49;2269.87;-1204.62;0.00
0.21;9.78;38.38;3070.65;1759.48;-1311.17;0.00
0.27;10.94;32.98;2638.77;2194.42;-444.36;0.00
0.22;11.16;37.81;3024.97;1913.25;-1111.72;0.00
0.23;13.40;34.46;2756.87;2084.18;-672.69;0.00
0.23;8.21;42.45;3395.86;1807.18;-1588.68;0.00
0.23;12.79;48.81;3905.05;2031.73;-1873.32;0.00
0.30;10.16;46.10;3688.14;2291.82;-1396.32;0.00
0.27;9.81;38.72;3097.38;2114.42;-982.96;0.00
0.25;10.13;40.63;3250.68;2033.73;-1216.96;0.00
0.24;10.67;37.46;2996.55;1967.66;-1028.90;0.00
0.26;9.73;36.90;2951.71;2050.86;-900.85;0.00
0.28;8.62;31.61;2528.90;2123.85;-405.06;0.00
0.29;9.40;33.18;2654.32;2189.42;-464.90;0.00
0.22;11.71;47.19;3775.04;1890.66;-1884.38;0.00
0.23;8.84;36.77;2941.60;1791.55;-1150.05;0.00
0.24;11.11;45.60;3648.17;2009.57;-1638.60;0.00
0.23;11.35;35.78;2862.06;1963.27;-898.79;0.00
0.23;10.60;40.73;3258.35;1907.74;-1350.61;0.00
0.23;12.01;44.78;3582.73;1969.80;-1612.92;0.00
0.23;9.19;37.30;2984.21;1816.87;-1167.34;0.00
0.22;9.99;31.83;2546.58;1809.19;-737.39;0.00
0.27;10.31;37.34;2987.04;2158.54;-828.50;0.00
0.27;11.34;39.41;3152.50;2208.75;-943.75;0.00
0.24;9.64;38.61;3088.91;1912.90;-1176.01;0.00
0.25;11.68;51.86;4148.47;2104.92;-2043.55;0.00
0.29;11.52;41.18;3294.41;2317.62;-976.80;0.00
0.33;10.83;41.91;3352.72;2513.63;-839.10;0.00
0.23;12.00;43.49;3479.23;1992.64;-1486.59;0.00
0.26;10.27;40.15;3211.80;2055.28;-1156.52;0.00
0.27;9.96;45.47;3637.94;2130.05;-1507.89;0.00
0.26;10.64;41.59;3327.43;2077.10;-1250.33;0.00
0.29;9.48;36.70;2936.34;2201.21;-735.13;0.00
0.25;10.13;38.17;3053.98;1999.91;-1054.07;0.00
0.24;11.09;42.02;3361.54;1991.93;-1369.61;0.00
0.26;9.92;43.13;3450.79;2041.23;-1409.56;0.00
0.21;9.35;39.45;3155.89;1740.24;-1415.65;0.00
0.24;8.88;35.91;2872.71;1866.79;-1005.92;0.00
0.26;8.31;37.78;3022.20;1981.25;-1040.95;0.00
0.22;9.59;40.91;3272.58;1824.62;-1447.96;0.00
0.24;9.64;35.91;2872.58;1941.56;-931.02;0.00
0.21;9.76;41.53;3322.61;1769.97;-1552.65;0.00
0.25;10.97;47.35;3788.11;2032.30;-1755.80;0.00
0.24;8.84;43.76;3500.77;1870.15;-1630.61;0.00
0.27;11.27;41.49;3319.43;2165.23;-1154.20;0.00
0.28;10.69;48.03;3842.39;2215.51;-1626.88;0.00
0.25;9.45;44.71;3576.79;1978.62;-1598.17;0.00
0.23;8.85;37.22;2977.67;1803.64;-1174.03;0.00
0.23;10.69;42.75;3419.79;1925.96;-1493.83;0.00
0.28;9.80;31.72;2537.52;2140.42;-397.10;0.00
0.21;10.69;39.39;3151.17;1790.26;-1360.91;0.00
0.28;9.84;42.94;3435.58;2156.39;-1279.19;0.00
0.20;9.74;37.56;3004.75;1696.58;-1308.17;0.00
0.28;10.99;37.77;3021.34;2229.82;-791.52;0.00
0.25;11.11;36.58;2926.21;2035.97;-890.25;0.00
0.26;10.08;34.10;2727.80;2033.99;-693.81;0.00
0.24;8.78;42.89;3431.21;1864.19;-1567.03;0.00
0.21;9.44;44.67;3573.45;1740.00;-1833.45;0.00
0.22;9.92;46.05;3683.98;1835.48;-1848.50;0.00
0.22;9.88;36.71;2937.01;1829.74;-1107.27;0.00
0.28;9.98;41.47;3317.41;2162.88;-1154.52;0.00
0.26;9.97;35.05;2803.85;2045.60;-758.25;0.00
0.27;9.51;41.57;3325.80;2082.42;-1243.38;0.00
0.24;9.86;49.06;3924.72;1948.96;-1975.76;0.00
0.22;10.08;32.90;2631.88;1831.39;-800.49;0.00
0.27;9.19;31.74;2538.86;2062.49;-476.37;0.00
0.27;10.33;32.25;2579.71;2148.65;-431.07;0.00
0.29;11.82;28.66;2292.40;2312.17;19.76;1.00
0.24;11.84;38.80;3104.31;2024.81;-1079.50;0.00
0.28;9.26;38.87;3109.22;2120.25;-988.97;0.00
0.24;8.94;40.50;3239.76;1870.06;-1369.71;0.00
0.23;11.04;26.39;2110.92;1935.86;-175.06;0.00
0.26;6.91;45.84;3667.01;1917.00;-1750.01;0.00
0.24;10.23;46.54;3722.98;1940.95;-1782.03;0.00
0.28;9.45;37.56;3005.06;2157.76;-847.31;0.00
0.30;9.90;39.24;3139.45;2286.36;-853.09;0.00
0.27;11.39;44.43;3554.41;2179.11;-1375.31;0.00
0.25;12.88;40.27;3221.93;2141.23;-1080.70;0.00
0.23;11.27;34.87;2789.30;1968.06;-821.24;0.00
0.27;8.81;38.30;3064.30;2060.42;-1003.87;0.00
0.27;8.38;40.71;3256.88;2022.02;-1234.86;0.00
0.22;11.05;42.80;3424.28;1905.31;-1518.97;0.00
0.27;10.37;32.09;2566.97;2157.75;-409.21;0.00
0.23;8.89;38.29;3063.48;1843.64;-1219.84;0.00
0.25;12.89;42.57;3405.67;2139.03;-1266.64;0.00
0.24;10.08;42.10;3368.09;1968.58;-1399.51;0.00
0.25;9.25;45.45;3635.68;1928.97;-1706.71;0.00
0.22;10.36;32.91;2632.47;1845.90;-786.57;0.00
0.25;12.18;36.57;2925.65;2131.10;-794.55;0.00
0.22;9.28;39.75;3179.62;1807.71;-1371.90;0.00
0.28;10.09;45.65;3651.90;2160.96;-1490.94;0.00
0.29;8.94;45.60;3648.19;2148.07;-1500.12;0.00
0.29;11.96;44.68;3574.52;2321.80;-1252.72;0.00
0.25;8.98;39.43;3154.26;1921.72;-1232.54;0.00
0.24;8.73;33.12;2649.45;1874.15;-775.30;0.00
0.27;8.85;35.28;2822.49;2036.57;-785.92;0.00
0.27;9.69;41.22;3297.87;2094.36;-1203.50;0.00
0.25;10.73;47.19;3775.12;2051.20;-1723.92;0.00
0.31;8.70;43.47;3477.57;2301.60;-1175.97;0.00
0.25;9.28;41.93;3354.12;1969.45;-1384.67;0.00
0.27;9.70;49.13;3930.64;2117.36;-1813.28;0.00
0.25;9.70;45.63;3650.26;1972.72;-1677.55;0.00
0.26;10.34;45.26;3620.95;2054.47;-1566.48;0.00
0.27;9.42;41.33;3306.44;2104.18;-1202.26;0.00
0.27;10.03;36.03;2882.55;2132.55;-750.00;0.00
0.24;9.80;38.85;3108.26;1936.20;-1172.05;0.00
0.24;9.12;41.32;3305.71;1916.76;-1388.95;0.00
0.24;11.44;40.70;3255.97;2006.01;-1249.95;0.00
0.20;9.85;43.84;3507.38;1722.63;-1784.75;0.00
0.23;11.37;42.83;3426.00;1972.32;-1453.68;0.00
0.20;11.41;44.19;3535.42;1802.57;-1732.86;0.00
0.26;10.36;41.30;3304.05;2102.70;-1201.36;0.00
0.22;9.69;39.07;3125.93;1828.93;-1297.00;0.00
0.22;9.70;30.35;2427.67;1806.43;-621.24;0.00
0.25;8.73;41.93;3354.71;1948.57;-1406.14;0.00
0.21;10.70;37.89;3031.09;1822.45;-1208.63;0.00
0.25;10.14;38.16;3053.04;1980.32;-1072.72;0.00
0.25;9.52;33.47;2677.52;1975.90;-701.62;0.00
0.27;10.50;40.95;3275.76;2127.08;-1148.68;0.00
0.24;9.41;44.22;3537.61;1906.74;-1630.87;0.00
0.27;9.78;41.03;3282.52;2094.29;-1188.23;0.00
0.24;9.06;42.23;3378.60;1905.24;-1473.36;0.00
0.27;9.80;47.43;3794.11;2081.61;-1712.50;0.00
0.20;10.29;35.93;2874.02;1734.40;-1139.62;0.00
0.25;10.09;46.92;3753.56;1995.75;-1757.81;0.00
0.26;9.08;43.73;3498.62;2028.82;-1469.80;0.00
0.24;12.42;40.38;3230.78;2059.71;-1171.07;0.00
0.25;9.58;37.98;3038.16;1984.78;-1053.38;0.00
0.23;9.36;41.63;3330.70;1851.67;-1479.03;0.00
0.24;9.84;42.08;3366.65;1940.96;-1425.68;0.00
0.27;9.08;44.42;3553.27;2067.23;-1486.04;0.00
0.26;11.41;39.13;3130.46;2135.61;-994.85;0.00
0.24;12.37;42.90;3432.20;2041.85;-1390.35;0.00
0.28;8.57;34.29;2742.96;2068.28;-674.68;0.00
0.22;9.89;40.89;3271.56;1802.43;-1469.13;0.00
0.25;11.33;38.33;3066.80;2062.35;-1004.45;0.00
0.28;9.07;48.83;3906.59;2135.58;-1771.02;0.00
0.24;9.86;34.44;2754.82;1949.55;-805.27;0.00
0.28;9.57;45.05;3604.20;2173.31;-1430.89;0.00
0.21;10.83;36.14;2891.31;1819.73;-1071.58;0.00
0.26;9.73;35.32;2825.54;2019.87;-805.67;0.00
0.20;11.38;44.15;3532.15;1787.31;-1744.84;0.00
0.26;8.12;36.46;2916.98;1927.66;-989.32;0.00
0.21;9.63;41.27;3301.39;1722.04;-1579.36;0.00
0.26;11.04;37.75;3020.04;2084.50;-935.54;0.00
0.24;8.82;46.41;3713.15;1867.71;-1845.45;0.00
0.25;9.85;40.98;3278.12;1962.99;-1315.13;0.00
0.28;9.68;37.50;2999.92;2144.78;-855.14;0.00
0.23;10.92;39.05;3124.24;1955.02;-1169.22;0.00
0.23;10.99;40.79;3262.97;1934.24;-1328.74;0.00
0.27;9.44;31.26;2500.83;2104.46;-396.37;0.00
0.25;10.77;43.40;3472.34;2056.52;-1415.82;0.00
0.21;8.67;41.47;3317.88;1690.53;-1627.35;0.00
0.26;11.93;30.20;2415.82;2166.89;-248.93;0.00
0.25;10.50;36.36;2908.91;2053.37;-855.54;0.00
0.26;11.34;37.50;2999.95;2105.46;-894.50;0.00
0.22;10.26;31.31;2504.40;1844.36;-660.05;0.00
0.26;9.84;42.82;3425.39;2058.08;-1367.31;0.00
0.28;9.58;38.28;3062.18;2152.76;-909.42;0.00
0.28;10.56;38.40;3071.84;2225.97;-845.86;0.00
0.25;10.05;38.22;3057.46;1992.64;-1064.82;0.00
0.26;11.78;36.53;2922.19;2155.95;-766.23;0.00
0.23;10.15;37.10;2967.60;1908.93;-1058.67;0.00
0.29;9.96;42.49;3398.90;2242.25;-1156.65;0.00
0.30;9.36;43.47;3477.46;2231.91;-1245.55;0.00
0.27;10.67;43.73;3498.14;2152.57;-1345.57;0.00
0.22;11.74;37.88;3030.65;1931.62;-1099.02;0.00
0.27;10.12;35.91;2872.99;2125.42;-747.57;0.00
0.26;9.62;42.85;3428.25;2045.09;-1383.16;0.00
0.26;10.37;43.53;3482.58;2073.84;-1408.73;0.00
0.27;10.59;48.07;3845.97;2137.19;-1708.79;0.00
0.25;9.68;38.14;3051.47;1964.24;-1087.23;0.00
0.26;9.67;46.65;3732.06;2035.12;-1696.94;0.00
0.24;10.67;30.80;2463.93;1949.61;-514.32;0.00
0.23;9.11;45.92;3673.41;1856.08;-1817.33;0.00
0.23;11.23;45.38;3630.30;1962.24;-1668.07;0.00
0.28;9.07;48.58;3886.22;2143.26;-1742.96;0.00
0.26;9.31;43.82;3505.42;2000.46;-1504.96;0.00
0.24;9.66;36.55;2923.82;1937.68;-986.14;0.00
0.27;8.93;37.38;2990.04;2049.05;-940.99;0.00
0.25;9.40;33.84;2707.31;1991.77;-715.53;0.00
0.21;8.75;49.60;3968.22;1682.90;-2285.32;0.00
0.20;11.12;39.28;3142.32;1760.08;-1382.25;0.00
0.26;9.24;43.92;3513.39;2010.32;-1503.06;0.00
0.27;8.09;42.97;3437.49;1995.15;-1442.33;0.00
0.24;10.71;39.75;3180.14;1989.16;-1190.98;0.00
0.23;8.71;38.84;3107.31;1806.55;-1300.76;0.00
0.25;11.42;39.80;3184.38;2052.55;-1131.83;0.00
0.23;10.19;38.34;3067.59;1863.30;-1204.29;0.00
0.23;11.05;38.57;3085.70;1928.03;-1157.67;0.00
0.25;10.33;40.13;3210.56;2006.07;-1204.49;0.00
0.22;10.87;48.42;3873.38;1892.78;-1980.59;0.00
0.24;12.13;35.33;2826.76;2079.35;-747.41;0.00
0.23;11.62;37.44;2994.88;1988.61;-1006.27;0.00
0.26;10.51;35.65;2852.35;2101.89;-750.46;0.00
0.25;9.36;39.84;3187.51;1977.69;-1209.82;0.00
0.29;9.03;37.85;3027.68;2202.52;-825.17;0.00
0.25;9.51;41.94;3355.15;1948.30;-1406.84;0.00
0.23;9.58;42.98;3438.64;1861.06;-1577.58;0.00
0.24;11.07;38.88;3110.20;2010.11;-1100.09;0.00
0.23;11.45;40.08;3206.42;1936.72;-1269.70;0.00
0.26;9.89;31.43;2514.04;2021.41;-492.63;0.00
0.23;9.92;39.17;3133.44;1905.78;-1227.65;0.00
0.23;7.92;38.83;3106.15;1769.40;-1336.74;0.00
0.21;11.51;42.71;3416.53;1818.94;-1597.60;0.00
0.27;9.44;39.08;3126.10;2079.28;-1046.82;0.00
0.21;9.98;47.23;3778.76;1779.35;-1999.42;0.00
0.22;9.44;37.86;3028.54;1785.25;-1243.29;0.00
0.26;8.83;32.55;2603.69;2021.33;-582.36;0.00
0.27;10.64;35.09;2806.84;2168.06;-638.78;0.00
0.28;10.82;40.11;3208.56;2225.99;-982.56;0.00
0.27;10.04;38.13;3050.48;2108.55;-941.93;0.00
0.29;10.17;32.61;2608.70;2215.89;-392.82;0.00
0.24;8.99;36.21;2896.90;1866.97;-1029.93;0.00
0.26;10.14;43.02;3441.68;2041.93;-1399.75;0.00
0.25;10.47;39.23;3138.42;2044.40;-1094.02;0.00
0.20;10.14;36.22;2897.60;1733.30;-1164.30;0.00
0.22;9.88;40.80;3264.34;1829.98;-1434.36;0.00
0.25;12.12;33.23;2658.09;2119.06;-539.03;0.00
0.24;10.60;33.61;2688.83;1983.71;-705.12;0.00
0.24;9.48;31.70;2536.22;1924.26;-611.96;0.00
0.24;10.35;32.68;2614.36;1945.88;-668.48;0.00
0.24;11.84;50.98;4078.13;2041.15;-2036.98;0.00
0.25;10.90;32.89;2631.10;2039.41;-591.69;0.00
0.25;9.87;43.91;3512.59;1995.54;-1517.05;0.00
0.25;9.40;44.95;3596.36;1954.11;-1642.25;0.00
0.25;12.27;43.86;3508.89;2102.23;-1406.66;0.00
0.20;9.36;42.33;3386.14;1696.16;-1689.98;0.00
0.23;9.63;43.22;3457.64;1833.38;-1624.26;0.00
0.28;11.30;36.61;2928.53;2238.27;-690.25;0.00
0.27;11.21;44.82;3585.59;2201.59;-1384.00;0.00
0.27;10.18;31.10;2487.71;2125.36;-362.35;0.00
0.23;9.63;38.51;3080.73;1853.26;-1227.47;0.00
0.22;9.14;43.53;3482.53;1779.94;-1702.58;0.00
0.25;10.54;34.51;2760.50;2029.64;-730.85;0.00
0.22;11.25;40.40;3232.34;1899.62;-1332.72;0.00
0.23;10.92;37.36;2988.69;1928.22;-1060.47;0.00
0.26;10.20;38.84;3106.90;2092.41;-1014.49;0.00
0.25;10.11;50.55;4043.60;2006.70;-2036.90;0.00
0.32;10.23;42.76;3420.78;2403.02;-1017.76;0.00
0.22;7.68;41.93;3354.26;1722.25;-1632.01;0.00
0.27;9.16;39.75;3180.24;2066.27;-1113.97;0.00
0.24;8.88;44.22;3537.22;1856.30;-1680.92;0.00
0.28;8.87;36.45;2916.21;2104.30;-811.91;0.00
0.21;10.64;37.77;3021.26;1800.63;-1220.62;0.00
0.26;10.31;36.84;2947.17;2082.15;-865.01;0.00
0.27;8.53;38.83;3106.53;2063.91;-1042.63;0.00
0.26;12.20;36.92;2953.47;2152.28;-801.19;0.00
0.25;10.16;34.09;2727.16;2014.50;-712.66;0.00
0.28;9.49;35.58;2846.25;2165.09;-681.16;0.00
0.26;7.63;35.96;2877.06;1913.99;-963.08;0.00
0.24;9.96;39.35;3147.86;1938.50;-1209.36;0.00
0.26;9.79;33.86;2708.65;2033.94;-674.71;0.00
0.22;10.74;38.68;3094.36;1866.37;-1227.99;0.00
0.26;11.19;42.61;3408.51;2099.55;-1308.96;0.00
0.29;10.11;40.24;3218.82;2226.98;-991.84;0.00
0.20;10.98;40.19;3215.56;1785.96;-1429.60;0.00
0.22;10.25;37.14;2971.30;1808.72;-1162.58;0.00
0.30;10.63;34.51;2760.72;2305.59;-455.13;0.00
0.26;8.02;40.10;3208.22;1921.07;-1287.14;0.00
0.27;12.39;41.43;3314.78;2223.97;-1090.81;0.00
0.29;11.31;45.36;3629.00;2325.44;-1303.55;0.00
0.28;10.43;37.07;2965.52;2182.86;-782.66;0.00
0.27;9.00;42.90;3432.02;2043.37;-1388.65;0.00
0.27;9.93;42.73;3418.24;2127.05;-1291.19;0.00
0.32;11.01;34.16;2733.13;2459.54;-273.59;0.00
0.28;7.41;44.36;3548.77;2025.76;-1523.01;0.00
0.25;8.63;45.54;3643.17;1948.68;-1694.50;0.00
0.26;10.92;32.05;2563.79;2120.16;-443.63;0.00
0.26;9.97;36.26;2900.90;2080.26;-820.64;0.00
