# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
201178997283.52;214955883.28;17858.57;1.02;0.99;139.30;5.72;106.39;6.77;151.69;953.08;30332.92;95570.18;0.02;18460.90;17724.14;-0.00;-11872.02;-77846.04;-0.02;0.00;0.00;0.00
212527560171.16;223738620.16;20056.56;0.99;0.96;129.47;5.50;100.53;7.20;147.05;914.19;29645.09;86106.05;0.01;20131.62;19328.18;-0.00;-9513.47;-66777.87;-0.01;0.00;0.00;0.00
192640611329.56;251882474.92;19526.00;0.97;1.05;147.96;6.01;99.28;7.18;141.86;989.22;31520.92;118467.30;0.01;21311.46;20460.94;-0.00;-10209.46;-98006.36;-0.01;0.00;0.00;0.00
203628644530.29;282592891.62;21791.17;1.03;1.00;136.88;6.24;106.82;7.12;126.58;904.11;33554.91;135866.68;0.02;22636.67;21733.26;-0.00;-10918.24;-114133.42;-0.02;0.00;0.00;0.00
179093550727.33;261286279.59;21377.56;0.97;1.00;135.19;5.29;94.78;7.24;140.41;930.53;32504.71;99303.53;0.01;22280.06;21390.88;-0.00;-10224.65;-77912.65;-0.01;0.00;0.00;0.00
218851064415.24;265594173.40;20074.65;1.05;1.01;155.58;5.31;96.21;7.54;145.32;925.90;36970.53;126071.83;0.02;21145.08;20301.20;-0.00;-15825.45;-105770.63;-0.02;0.00;0.00;0.00
197873790252.30;243166580.98;19269.95;1.00;1.02;137.08;6.03;100.44;6.77;137.36;956.50;30421.24;109873.56;0.02;20530.37;19711.02;-0.00;-9890.87;-90162.54;-0.02;0.00;0.00;0.00
211413185992.26;238870281.62;24419.86;1.03;1.00;134.54;5.86;102.99;7.28;145.89;967.49;32502.18;105370.45;0.02;25340.40;24329.09;-0.00;-7161.78;-81041.36;-0.02;0.00;0.00;0.00
199695839789.23;212375342.06;20528.20;0.94;0.98;158.38;5.87;103.47;7.23;148.43;979.87;26796.98;100685.97;0.01;20932.08;20096.69;-0.00;-5864.90;-80589.28;-0.01;0.00;0.00;0.00
208340822673.07;266765044.01;21245.19;0.97;1.01;144.85;5.46;105.01;6.42;127.67;1022.39;30162.07;112041.92;0.01;22411.88;21517.43;-0.00;-7750.20;-90524.49;-0.01;0.00;0.00;0.00
194683210397.04;226628965.28;16838.67;1.03;1.01;135.15;5.63;99.63;7.27;130.52;924.09;27702.41;96889.51;0.02;17635.83;16932.00;-0.00;-10066.58;-79957.51;-0.02;0.00;0.00;0.00
214559453479.56;235566557.03;23067.93;1.03;1.04;141.30;5.85;103.31;7.13;139.59;933.80;30721.37;109230.25;0.02;24872.98;23880.32;-0.00;-5848.39;-85349.94;-0.02;0.00;0.00;0.00
213569266950.67;239295894.98;17468.27;1.01;1.00;150.40;5.99;106.30;6.50;152.56;955.00;33607.98;119010.45;0.02;18226.43;17499.03;-0.00;-15381.54;-101511.42;-0.02;0.00;0.00;0.00
226932132708.19;256569632.48;21142.78;0.97;1.06;148.71;6.21;95.99;7.05;143.94;874.17;32616.17;125519.03;0.01;23321.41;22390.67;-0.00;-9294.76;-103128.36;-0.01;0.00;0.00;0.00
213848209990.22;255730674.23;24724.57;0.97;0.99;139.20;5.40;105.14;7.50;143.71;935.34;32558.16;102123.86;0.01;25438.57;24423.34;-0.00;-7119.59;-77700.53;-0.01;0.00;0.00;0.00
197561345098.91;263268098.89;22000.56;1.01;1.02;146.06;6.05;106.22;7.22;137.66;927.88;33367.44;128539.49;0.02;23444.45;22508.80;-0.00;-9922.99;-106030.68;-0.02;0.00;0.00;0.00
190301182584.84;265270451.86;19017.18;1.00;0.98;132.87;5.50;97.02;7.44;128.87;986.14;30924.81;105291.60;0.01;19453.33;18676.96;-0.00;-11471.48;-86614.64;-0.01;0.00;0.00;0.00
188871500583.85;247754437.67;14765.66;1.00;0.99;133.13;5.68;106.51;7.15;146.47;931.64;33078.54;102514.75;0.02;15289.20;14679.02;-0.00;-17789.34;-87835.73;-0.02;0.00;0.00;0.00
200976241596.80;264015277.39;20479.39;0.99;0.96;142.02;6.21;105.43;6.88;145.35;988.33;34445.13;125438.49;0.01;20582.78;19761.34;-0.00;-13862.35;-105677.15;-0.01;0.00;0.00;0.00
210865821661.53;262383801.13;23075.12;0.98;1.07;133.91;5.92;102.62;6.55;143.48;1002.84;33535.74;111205.55;0.01;25693.23;24667.83;-0.00;-7842.52;-86537.73;-0.01;0.00;0.00;0.00
206964402353.73;278126359.12;20505.20;0.99;0.95;132.66;5.77;96.92;6.87;137.79;1043.33;34477.00;114867.56;0.01;20316.46;19505.64;-0.00;-14160.54;-95361.92;-0.01;0.00;0.00;0.00
201648318355.79;242348305.37;21323.29;1.04;0.98;133.89;6.03;97.58;7.54;135.51;902.43;31052.34;111056.89;0.02;21683.23;20817.87;-0.00;-9369.11;-90239.02;-0.02;0.00;0.00;0.00
184969301400.27;252021670.45;18689.17;0.99;1.07;137.02;5.65;97.35;6.80;144.51;963.59;32890.04;105777.92;0.01;20757.97;19929.54;-0.00;-12132.07;-85848.39;-0.01;0.00;0.00;0.00
198999506165.24;235901978.59;18105.78;1.00;1.01;140.05;5.88;95.20;7.58;125.70;928.19;26979.44;105993.54;0.02;18994.46;18236.40;-0.00;-7984.99;-87757.14;-0.02;0.00;0.00;0.00
192735407429.18;273496793.95;19356.69;1.00;0.99;134.75;5.80;89.35;6.71;141.48;911.83;35318.61;116980.13;0.02;19953.15;19156.84;-0.00;-15365.45;-97823.29;-0.02;0.00;0.00;0.00
206466116330.04;255197858.59;19709.26;1.04;1.08;134.77;6.28;106.76;7.67;137.47;938.22;33052.23;122109.40;0.02;22129.58;21246.40;-0.00;-10922.65;-100863.00;-0.02;0.00;0.00;0.00
190370644798.92;231834280.29;18095.79;0.96;0.96;149.90;5.69;107.00;6.84;131.55;943.17;26680.27;103759.19;0.01;18009.14;17290.41;-0.00;-8671.13;-86468.79;-0.01;0.00;0.00;0.00
186222829980.57;264094619.30;20084.29;1.01;0.98;128.41;6.09;97.97;7.23;130.80;953.20;31644.25;113532.69;0.02;20558.22;19737.76;-0.00;-11086.03;-93794.93;-0.02;0.00;0.00;0.00
196608175289.06;246617535.70;15622.29;0.97;0.94;139.43;5.62;99.30;7.33;141.92;933.70;30979.31;102558.10;0.01;15318.79;14707.43;-0.00;-15660.52;-87850.67;-0.01;0.00;0.00;0.00
221813660056.71;234034249.74;15558.52;0.98;1.01;137.90;5.79;107.05;7.23;135.06;882.52;28171.06;100003.54;0.01;16424.14;15768.67;-0.00;-11746.91;-84234.87;-0.01;0.00;0.00;0.00
185484523198.06;254170545.49;19734.56;0.97;1.02;141.88;6.12;94.47;6.72;126.04;915.32;28274.31;116954.44;0.01;21048.93;20208.88;-0.00;-7225.38;-96745.56;-0.01;0.00;0.00;0.00
224264765743.38;251406369.36;17657.96;0.99;1.05;147.37;5.65;106.21;7.01;154.81;895.40;34889.31;112558.65;0.01;19283.63;18514.04;-0.00;-15605.68;-94044.62;-0.01;0.00;0.00;0.00
215331494716.88;255573416.73;21650.53;0.99;1.03;137.57;6.44;95.11;6.81;141.95;913.90;32775.77;122717.81;0.01;23268.13;22339.52;-0.00;-9507.64;-100378.29;-0.01;0.00;0.00;0.00
188628375672.17;259302723.75;17455.03;1.00;0.99;143.61;5.59;105.90;6.77;146.28;898.85;34600.55;114012.82;0.02;17988.88;17270.95;-0.00;-16611.67;-96741.87;-0.02;0.00;0.00;0.00
192599664120.19;243246635.32;24369.90;1.02;1.02;146.00;5.62;107.18;7.12;136.20;884.73;30597.77;110527.71;0.02;25804.69;24774.84;-0.00;-4793.08;-85752.86;-0.02;0.00;0.00;0.00
204363892019.62;247609141.60;18020.19;1.04;0.99;132.02;5.79;106.63;6.95;134.08;915.11;31480.65;107764.21;0.02;18589.74;17847.83;-0.00;-12890.92;-89916.38;-0.02;0.00;0.00;0.00
185849757188.91;263616270.74;19216.38;0.99;1.03;133.01;5.59;98.80;6.93;145.34;941.94;34590.39;106121.60;0.01;20562.96;19742.30;-0.00;-14027.43;-86379.30;-0.01;0.00;0.00;0.00
201475077563.38;269569112.51;21138.41;0.97;1.00;137.18;5.86;100.97;7.50;140.35;915.41;33347.79;114629.48;0.01;21971.70;21094.82;-0.00;-11376.09;-93534.65;-0.01;0.00;0.00;0.00
205211668664.01;229851277.63;19008.58;1.00;0.97;135.04;6.02;92.72;7.62;136.87;914.51;28552.37;101826.58;0.01;19231.83;18464.30;-0.00;-9320.54;-83362.28;-0.01;0.00;0.00;0.00
206392067646.44;280018303.07;20497.71;1.03;1.00;140.01;6.27;104.84;7.29;134.36;877.91;35344.46;138590.63;0.02;21333.84;20482.43;-0.00;-14010.62;-118108.20;-0.02;0.00;0.00;0.00
204596680355.36;229525428.98;21055.98;1.00;1.02;141.97;5.39;101.53;6.97;139.58;947.73;29268.96;96240.28;0.02;22307.91;21417.61;-0.00;-6961.06;-74822.67;-0.02;0.00;0.00;0.00
193325841239.72;233191702.67;16414.15;0.96;1.04;144.65;5.77;104.29;6.86;139.62;991.05;28376.46;101854.87;0.01;17715.82;17008.79;-0.00;-10660.64;-84846.08;-0.01;0.00;0.00;0.00
211179326073.34;246401087.14;17458.17;1.01;0.98;155.81;5.66;92.21;7.25;146.83;923.97;33350.00;120156.42;0.02;17863.55;17150.63;-0.00;-15486.46;-103005.79;-0.02;0.00;0.00;0.00
207431567191.35;260015910.00;24314.75;1.02;1.01;139.55;5.51;97.52;7.45;140.93;911.74;34027.99;111312.30;0.02;25537.54;24518.35;-0.00;-8490.45;-86793.95;-0.02;0.00;0.00;0.00
220252036321.02;241790727.40;21400.57;0.99;0.97;135.15;5.53;101.05;6.54;132.07;925.64;28731.66;97602.98;0.01;21662.76;20798.22;-0.00;-7068.90;-76804.76;-0.01;0.00;0.00;0.00
202479511871.88;232699589.21;22515.43;1.00;0.98;145.90;5.51;96.14;7.64;135.53;864.19;28547.86;101658.87;0.01;23018.21;22099.57;-0.00;-5529.65;-79559.30;-0.01;0.00;0.00;0.00
178555155449.22;275717399.27;18342.33;1.00;1.06;137.76;5.45;103.72;6.56;145.06;875.88;36286.03;112602.36;0.01;20246.63;19438.60;-0.00;-16039.40;-93163.75;-0.01;0.00;0.00;0.00
171388640897.57;237937174.77;22834.42;1.02;0.97;145.78;6.12;102.31;7.68;140.73;971.81;30904.81;117470.32;0.02;23188.22;22262.80;-0.00;-7716.59;-95207.52;-0.02;0.00;0.00;0.00
181786751106.32;276422277.17;18503.42;1.00;0.97;146.64;5.83;96.72;6.89;139.57;885.31;35114.42;129141.34;0.02;18731.22;17983.67;-0.00;-16383.20;-111157.67;-0.02;0.00;0.00;0.00
201364243405.24;239950771.06;17043.10;1.02;1.03;137.39;6.20;98.90;6.99;132.63;912.59;29440.89;113383.22;0.02;18246.67;17518.46;-0.00;-11194.22;-95864.76;-0.02;0.00;0.00;0.00
194562017181.97;258136046.95;19436.38;1.01;1.06;143.96;5.65;98.74;7.26;144.79;872.62;34194.74;115153.54;0.02;21493.77;20635.97;-0.00;-12700.96;-94517.56;-0.02;0.00;0.00;0.00
209672478087.18;265327806.88;20033.05;1.02;1.01;145.48;5.88;104.97;7.11;140.17;859.46;34425.45;126093.88;0.02;21040.99;20201.26;-0.00;-13384.46;-105892.62;-0.02;0.00;0.00;0.00
197208739099.31;255369668.67;17782.39;0.96;0.99;135.16;6.13;97.11;7.67;132.64;1017.97;29524.71;110598.70;0.01;18420.88;17685.71;-0.00;-11103.84;-92912.99;-0.01;0.00;0.00;0.00
219297185242.73;243291834.74;19930.51;0.97;0.97;137.57;5.21;96.99;7.42;133.22;906.53;28609.59;92314.26;0.01;20104.60;19302.24;-0.00;-8504.98;-73012.02;-0.01;0.00;0.00;0.00
207646546582.14;246082770.51;22839.27;0.96;0.98;127.44;5.59;100.45;7.46;153.75;928.40;32918.55;91498.05;0.01;23272.68;22343.88;-0.00;-9645.87;-69154.17;-0.01;0.00;0.00;0.00
202976707017.51;224302554.38;20127.58;0.98;1.02;151.19;5.85;103.78;7.07;143.53;970.87;28540.15;105583.84;0.01;21405.62;20551.34;-0.00;-7134.53;-85032.50;-0.01;0.00;0.00;0.00
188196669275.52;247694966.57;17666.44;1.00;1.02;141.30;5.76;109.26;7.43;135.01;964.04;30497.08;110356.03;0.02;18856.06;18103.53;-0.00;-11641.02;-92252.50;-0.02;0.00;0.00;0.00
207324672636.02;232832461.11;17353.98;0.96;1.00;143.97;5.97;106.74;6.66;142.92;940.73;28909.99;104249.93;0.01;18132.86;17409.19;-0.00;-10777.13;-86840.74;-0.01;0.00;0.00;0.00
205160547123.13;260615558.93;21921.10;1.02;1.00;137.27;6.03;96.62;7.35;140.59;901.70;33902.57;119813.84;0.02;22812.10;21901.69;-0.00;-11090.47;-97912.15;-0.02;0.00;0.00;0.00
200954973843.11;250281348.18;19424.59;0.95;1.00;143.91;5.75;102.02;7.12;151.12;890.51;32818.62;107914.49;0.01;20162.32;19357.66;-0.00;-12656.30;-88556.84;-0.01;0.00;0.00;0.00
190665722223.22;254501698.08;18511.91;1.00;1.03;149.90;5.81;112.97;6.78;139.19;987.84;32220.53;120924.87;0.02;19787.06;18997.38;-0.00;-12433.47;-101927.49;-0.02;0.00;0.00;0.00
216997914090.39;242191947.35;16980.12;1.01;1.00;153.10;6.22;105.56;7.07;137.89;968.69;30758.49;127437.67;0.02;17625.59;16922.17;-0.00;-13132.90;-110515.50;-0.02;0.00;0.00;0.00
196841651759.44;246739541.63;18447.06;1.01;0.96;143.51;6.24;95.88;7.10;142.16;968.01;32169.43;121502.34;0.02;18428.70;17693.23;-0.00;-13740.73;-103809.11;-0.02;0.00;0.00;0.00
223451228501.87;245576621.65;19657.18;1.00;0.99;145.36;5.69;102.12;7.22;136.72;1003.41;30420.20;110359.06;0.01;20343.10;19531.22;-0.00;-10077.11;-90827.85;-0.01;0.00;0.00;0.00
193007540749.86;254711261.70;20565.76;1.01;1.02;146.02;6.38;98.19;6.90;142.02;896.85;33336.10;131212.76;0.02;21771.65;20902.76;-0.00;-11564.45;-110310.00;-0.02;0.00;0.00;0.00
180856738892.28;238351151.15;16561.20;1.00;1.00;141.92;6.15;110.02;7.15;135.71;954.65;29409.21;113398.56;0.02;17307.05;16616.34;-0.00;-12102.16;-96782.22;-0.02;0.00;0.00;0.00
192579546468.44;254160123.25;20235.47;0.96;1.00;138.00;5.66;106.63;6.50;141.10;971.94;31138.09;103438.06;0.01;20979.57;20142.29;-0.00;-10158.52;-83295.77;-0.01;0.00;0.00;0.00
216402521365.39;237839212.56;19675.46;1.03;1.06;143.12;5.37;101.39;6.54;133.18;969.58;29555.15;102347.03;0.02;21806.77;20936.47;-0.00;-7748.38;-81410.56;-0.02;0.00;0.00;0.00
209047017783.07;244469655.11;20531.97;1.03;0.98;139.21;5.38;108.96;7.61;128.86;986.25;29623.29;103279.75;0.02;20889.57;20055.88;-0.00;-8733.72;-83223.87;-0.02;0.00;0.00;0.00
200195031869.74;254195392.29;24367.83;1.01;1.03;135.72;5.60;98.02;7.17;143.07;883.49;33373.33;106421.55;0.02;26099.79;25058.16;-0.00;-7273.54;-81363.38;-0.02;0.00;0.00;0.00
165703606182.05;227261384.63;20382.39;1.04;1.00;139.34;5.86;102.63;6.71;143.20;949.73;30731.40;105185.75;0.02;21124.09;20281.05;-0.00;-9607.31;-84904.70;-0.02;0.00;0.00;0.00
196110237288.18;250146911.63;21310.48;1.04;0.98;141.96;5.99;101.22;7.59;142.17;945.89;33480.75;120233.94;0.02;21743.03;20875.28;-0.00;-11737.72;-99358.66;-0.02;0.00;0.00;0.00
217132574828.70;272616253.23;20301.41;0.99;0.96;140.28;5.56;107.38;7.04;138.85;896.18;34154.12;115190.39;0.01;20285.65;19476.07;-0.00;-13868.46;-95714.32;-0.01;0.00;0.00;0.00
180512286740.74;239501241.68;21281.39;1.03;1.01;131.18;6.10;100.56;7.27;138.67;908.98;31040.88;107467.47;0.02;22284.10;21394.76;-0.00;-8756.78;-86072.71;-0.02;0.00;0.00;0.00
208698601828.70;279132489.89;17594.70;1.00;0.98;136.11;5.62;100.83;6.51;140.50;802.87;35505.07;115931.48;0.01;17896.87;17182.62;-0.00;-17608.21;-98748.86;-0.01;0.00;0.00;0.00
208260735323.00;260550285.06;18860.41;0.98;1.01;134.51;5.70;105.52;6.90;137.74;887.83;31960.20;106747.05;0.01;19786.25;18996.59;-0.00;-12173.95;-87750.46;-0.01;0.00;0.00;0.00
188036993331.14;246606474.85;20244.30;0.98;0.99;134.63;5.48;111.00;7.26;134.79;954.50;29679.37;97477.41;0.01;20944.74;20108.86;-0.00;-8734.63;-77368.55;-0.01;0.00;0.00;0.00
193480074659.84;258984327.09;18650.66;0.95;1.06;134.66;5.20;104.99;6.53;139.77;951.06;31420.93;94377.50;0.01;20585.74;19764.18;-0.00;-10835.19;-74613.32;-0.01;0.00;0.00;0.00
223102142668.36;243820291.50;24158.99;1.03;0.99;139.89;5.57;98.80;6.85;141.80;949.91;32430.03;106878.43;0.02;24935.95;23940.77;-0.00;-7494.08;-82937.65;-0.02;0.00;0.00;0.00
180219671478.89;273588338.63;22514.72;1.00;1.01;140.65;5.74;94.48;6.88;152.21;989.24;37890.39;120579.47;0.02;23697.38;22751.64;-0.00;-14193.01;-97827.83;-0.02;0.00;0.00;0.00
187791919377.57;263356771.47;19912.65;1.00;1.01;138.65;5.17;87.46;6.91;128.98;979.40;30896.13;103042.72;0.02;20864.28;20031.60;-0.00;-10031.85;-83011.12;-0.02;0.00;0.00;0.00
200860875716.99;251626584.45;22200.60;1.03;1.02;139.10;5.78;105.15;6.89;134.13;909.62;31714.27;114027.50;0.02;23652.98;22709.01;-0.00;-8061.28;-91318.49;-0.02;0.00;0.00;0.00
204100497389.73;270661610.55;19700.90;0.97;1.00;145.12;5.83;101.42;7.21;141.91;987.72;33765.50;120765.72;0.01;20454.91;19638.57;-0.00;-13310.59;-101127.16;-0.01;0.00;0.00;0.00
196467036563.60;231298275.94;22462.47;1.03;1.00;141.67;5.58;99.20;7.07;135.67;953.35;29296.55;102501.28;0.02;23344.39;22412.73;-0.00;-5952.17;-80088.55;-0.02;0.00;0.00;0.00
201098689526.70;264814252.02;21452.90;0.98;1.00;125.03;6.31;101.63;7.18;144.11;976.04;33880.97;111215.69;0.01;22308.44;21418.13;-0.00;-11572.53;-89797.56;-0.01;0.00;0.00;0.00
207924628675.57;240868162.68;19075.88;1.00;1.03;138.35;5.93;96.46;6.98;123.25;889.59;27096.77;108224.64;0.02;20419.68;19604.74;-0.00;-6677.10;-88619.90;-0.02;0.00;0.00;0.00
203787399999.09;263135275.12;23395.11;1.00;1.06;143.32;5.66;101.29;7.17;124.15;922.47;29570.37;115964.05;0.01;25753.43;24725.63;-0.00;-3816.94;-91238.42;-0.01;0.00;0.00;0.00
209662957813.07;226135926.56;20112.97;0.98;1.00;131.31;6.13;94.80;7.42;145.16;905.46;29263.58;97399.56;0.01;20892.67;20058.86;-0.00;-8370.91;-77340.70;-0.01;0.00;0.00;0.00
210949920709.45;230448033.91;18456.08;0.98;0.96;148.85;5.90;104.70;7.47;152.50;938.40;31174.11;107728.95;0.01;18446.10;17709.93;-0.00;-12728.01;-90019.02;-0.01;0.00;0.00;0.00
196478760770.93;227435845.62;21444.70;1.00;0.99;127.35;6.01;92.06;6.75;149.57;965.16;31071.36;95388.66;0.02;22129.65;21246.48;-0.00;-8941.71;-74142.18;-0.02;0.00;0.00;0.00
199963204514.48;264975185.95;23909.08;1.02;0.97;133.61;5.70;106.81;6.92;130.04;966.30;31908.55;112052.14;0.02;24210.05;23243.85;-0.00;-7698.49;-88808.29;-0.02;0.00;0.00;0.00
220100732924.66;256564831.79;19623.19;0.99;1.04;133.39;5.20;106.29;7.01;152.69;952.28;35089.65;95549.32;0.01;21306.36;20456.04;-0.00;-13783.29;-75093.29;-0.01;0.00;0.00;0.00
187497698823.58;265702193.25;19143.17;1.00;1.00;127.94;5.25;105.90;6.40;147.71;914.62;35761.60;97577.86;0.02;19861.27;19068.62;-0.00;-15900.33;-78509.24;-0.02;0.00;0.00;0.00
195715670348.88;255163379.77;20558.54;1.04;0.97;127.08;5.83;100.60;6.90;142.60;881.24;34237.17;106785.25;0.02;20791.44;19961.67;-0.00;-13445.73;-86823.58;-0.02;0.00;0.00;0.00
217543326940.42;287130511.81;20002.55;0.98;0.98;147.52;5.45;94.20;7.21;140.96;940.22;35953.56;123045.13;0.01;20316.97;19506.13;-0.00;-15636.59;-103539.00;-0.01;0.00;0.00;0.00
189080672135.14;231978011.78;19597.82;1.01;1.03;133.32;5.34;98.96;7.29;147.36;928.93;31421.50;91124.19;0.02;20935.16;20099.65;-0.00;-10486.34;-71024.53;-0.02;0.00;0.00;0.00
214089856835.78;232806561.86;21095.63;0.97;1.02;147.36;5.57;106.65;7.03;135.09;945.13;27848.76;101468.77;0.01;22516.03;21617.44;-0.00;-5332.73;-79851.33;-0.01;0.00;0.00;0.00
181956362631.33;272193145.41;18030.49;1.02;1.04;123.11;5.98;107.98;6.51;138.67;938.95;34971.16;111480.58;0.02;19493.21;18715.25;-0.00;-15477.95;-92765.33;-0.02;0.00;0.00;0.00
