# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
204054780209.37891;242947398.62602;12983.25934;1.00353;0.96804;143.38255;5.52382;100.10307;7.47733;2352.93827;34452.01687;34452.01687;34452.01687;34452.01687;34452.01687;115859.07405;115859.07405;115859.07405;115859.07405;115859.07405;0.01505;0.01505;0.01505;0.01505;0.01505;21453.85000;14768.71546;15479.02020;15915.63572;16299.57759;17127.67027;14409.18157;14761.68392;14928.01364;14860.82659;0.22421;0.22497;0.22554;0.22592;0.22611;-12998.16687;-19683.30141;-18972.99667;-18536.38115;-18152.43928;-98731.40377;-101449.89248;-101097.39013;-100931.06040;-100998.24746;0.20915;0.20991;0.21048;0.21087;0.21106;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
202586318061.79489;241260266.19710;14431.91303;0.96102;1.03225;135.63714;6.02244;108.29719;6.51520;1825.72324;29677.22602;29677.22602;29677.22602;29677.22602;29677.22602;113636.86078;113636.86078;113636.86078;113636.86078;113636.86078;0.01442;0.01442;0.01442;0.01442;0.01442;23166.26521;16901.78685;17535.91888;17950.47569;18417.75468;18947.56833;16366.68214;16701.35278;16859.27918;16795.48740;0.24718;0.24807;0.24874;0.24919;0.24941;-6510.96080;-12775.43917;-12141.30713;-11726.75032;-11259.47134;-94689.29245;-97270.17865;-96935.50800;-96777.58160;-96841.37338;0.23277;0.23366;0.23432;0.23477;0.23499;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
184576756722.77277;262732341.88416;13822.38687;0.95547;0.98238;149.42514;5.47434;96.98188;6.99569;1473.46286;34311.71460;34311.71460;34311.71460;34311.71460;34311.71460;123207.65442;123207.65442;123207.65442;123207.65442;123207.65442;0.01433;0.01433;0.01433;0.01433;0.01433;21151.29612;15055.79044;15688.13028;16088.97736;16493.73574;17121.35158;14625.47573;14949.10832;15101.81197;15040.12872;0.22731;0.22820;0.22888;0.22933;0.22955;-13160.41848;-19255.92417;-18623.58432;-18222.73724;-17817.97886;-106086.30283;-108582.17869;-108258.54610;-108105.84245;-108167.52570;0.21298;0.21387;0.21455;0.21499;0.21522;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
185495691919.82663;234797269.71430;12827.83135;1.02687;0.99570;138.99336;5.80806;108.40346;6.68210;1698.93805;32205.32302;32205.32302;32205.32302;32205.32302;32205.32302;116783.93600;116783.93600;116783.93600;116783.93600;116783.93600;0.01540;0.01540;0.01540;0.01540;0.01540;20215.48458;14519.52882;15104.97238;15480.39836;15875.33719;16425.31144;14087.94625;14391.03486;14534.05429;14476.28363;0.22625;0.22708;0.22770;0.22811;0.22832;-11989.83844;-17685.79420;-17100.35064;-16724.92466;-16329.98583;-100358.62456;-102695.98974;-102392.90113;-102249.88171;-102307.65236;0.21085;0.21168;0.21230;0.21271;0.21292;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
190394753288.15018;239307855.50055;12513.18096;1.01532;1.02052;134.93639;6.07305;101.42177;7.03328;2548.86747;31322.99504;31322.99504;31322.99504;31322.99504;31322.99504;119466.65651;119466.65651;119466.65651;119466.65651;119466.65651;0.01523;0.01523;0.01523;0.01523;0.01523;21093.52503;15505.39263;16066.78213;16437.32936;16869.05925;17307.27653;15000.38172;15299.52327;15440.68412;15383.66452;0.23508;0.23594;0.23659;0.23702;0.23724;-10229.47001;-15817.60241;-15256.21291;-14885.66568;-14453.93579;-102159.37999;-104466.27479;-104167.13324;-104025.97239;-104082.99199;0.21985;0.22071;0.22136;0.22179;0.22201;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
176464297401.14441;252637441.68750;13383.31874;0.98735;1.01849;141.83766;5.67419;98.62167;6.94931;3273.84602;32554.65879;32554.65879;32554.65879;32554.65879;32554.65879;120452.76629;120452.76629;120452.76629;120452.76629;120452.76629;0.01481;0.01481;0.01481;0.01481;0.01481;22985.43480;17169.42863;17744.22578;18131.63223;18615.95882;18989.48679;16577.47799;16890.24340;17037.82681;16978.21242;0.24815;0.24920;0.25000;0.25053;0.25079;-9569.22398;-15385.23016;-14810.43300;-14423.02656;-13938.69997;-101463.27951;-103875.28831;-103562.52289;-103414.93948;-103474.55387;0.23334;0.23439;0.23519;0.23572;0.23598;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
205931389832.24728;250989121.68588;13383.31135;1.00944;1.04285;141.34412;5.93950;96.24232;6.92955;3218.57409;32569.44351;32569.44351;32569.44351;32569.44351;32569.44351;127618.36381;127618.36381;127618.36381;127618.36381;127618.36381;0.01514;0.01514;0.01514;0.01514;0.01514;24155.86673;17388.76314;18082.99988;18529.26298;19003.20669;19645.49258;16867.08563;17227.36388;17397.36887;17328.69772;0.25252;0.25344;0.25414;0.25460;0.25484;-8413.57678;-15180.68037;-14486.44363;-14040.18053;-13566.23682;-107972.87123;-110751.27817;-110390.99993;-110220.99494;-110289.66608;0.23738;0.23830;0.23900;0.23946;0.23969;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
202607126021.96677;247825593.62526;15038.47708;0.99661;0.95912;149.22683;5.43720;94.75657;7.52192;1327.89587;35070.24831;35070.24831;35070.24831;35070.24831;35070.24831;120239.24215;120239.24215;120239.24215;120239.24215;120239.24215;0.01495;0.01495;0.01495;0.01495;0.01495;22735.39030;15605.39931;16364.97211;16830.34591;17234.15958;18129.27406;15231.58444;15607.31739;15784.60264;15712.98976;0.22979;0.23062;0.23125;0.23166;0.23187;-12334.85801;-19464.84901;-18705.27620;-18239.90240;-17836.08873;-102109.96810;-105007.65771;-104631.92477;-104454.63951;-104526.25239;0.21485;0.21567;0.21630;0.21671;0.21692;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
203131227213.85776;264312987.66492;14360.39437;0.96616;1.03789;134.53663;5.94670;105.17349;7.69945;2046.60713;36284.96798;36284.96798;36284.96798;36284.96798;36284.96798;122584.29159;122584.29159;122584.29159;122584.29159;122584.29159;0.01449;0.01449;0.01449;0.01449;0.01449;24163.44024;17025.59156;17770.62501;18239.06455;18693.62092;19476.60924;16560.20261;16938.37834;17116.83150;17044.74806;0.25016;0.25099;0.25161;0.25203;0.25224;-12121.52774;-19259.37642;-18514.34297;-18045.90343;-17591.34706;-103107.68235;-106024.08897;-105645.91325;-105467.46009;-105539.54353;0.23567;0.23650;0.23712;0.23754;0.23775;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
198513750151.70236;263889422.57919;15809.26245;0.97812;1.00428;131.33198;5.90721;102.12274;7.83357;2621.80187;35310.73090;35310.73090;35310.73090;35310.73090;35310.73090;120148.04552;120148.04552;120148.04552;120148.04552;120148.04552;0.01467;0.01467;0.01467;0.01467;0.01467;25440.22958;18664.23885;19346.27027;19795.34860;20314.14812;20856.50331;18060.71364;18423.25207;18594.32953;18525.22564;0.25732;0.25826;0.25897;0.25944;0.25967;-9870.50132;-16646.49205;-15964.46062;-15515.38230;-14996.58278;-99291.54221;-102087.33188;-101724.79345;-101553.71599;-101622.81988;0.24265;0.24359;0.24430;0.24477;0.24500;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
