# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
617;1088;3;3;3;2;2;0;0;0;0
497;1095;2;2;3;2;2;0;0;0;0
479;1018;2;2;2;2;2;0;0;0;0
564;904;3;3;3;2;2;0;0;0;0
541;971;2;2;2;2;2;0;0;0;0
358;1053;3;3;3;1;1;-1;-1;0;0
532;1011;3;3;3;2;2;0;0;0;0
252;888;2;2;3;1;1;-1;-1;0;0
613;868;2;2;2;2;2;0;0;1;1
478;1024;3;3;3;2;2;-1;-1;0;0
414;1048;3;3;3;2;2;-1;-1;0;0
452;1070;3;3;3;2;2;-1;-1;0;0
517;988;3;3;3;2;2;0;0;0;0
509;1150;3;3;3;2;2;0;-1;0;0
639;942;2;2;3;2;2;0;0;1;0
533;1200;3;3;3;2;2;0;0;0;0
740;821;2;2;2;3;3;0;0;1;1
527;932;2;2;2;2;2;0;0;0;0
458;947;3;3;3;2;2;0;-1;0;0
485;977;2;2;3;2;2;0;0;0;0
619;1000;3;3;3;2;2;0;0;0;0
727;1083;2;2;3;3;3;0;0;1;1
582;981;3;3;3;2;2;0;0;0;0
516;862;3;3;3;2;2;0;-1;0;0
308;964;3;3;4;1;1;-2;-2;0;0
463;1021;3;3;3;2;2;-1;-1;0;0
468;865;2;2;3;2;2;0;0;0;0
506;945;2;2;3;2;2;0;0;0;0
487;1116;3;3;3;2;2;0;0;0;0
436;897;2;2;2;2;2;0;0;0;0
531;1072;3;3;3;2;2;0;0;0;0
577;988;2;2;2;2;2;0;0;0;0
592;948;2;2;2;2;2;0;0;1;0
449;956;2;2;3;2;2;0;0;0;0
286;1112;2;2;3;1;1;-1;-1;0;0
427;978;3;3;3;2;2;0;-1;0;0
508;1006;3;3;3;2;2;-1;-1;0;0
506;1090;3;3;3;2;2;0;0;0;0
456;1151;2;2;3;2;2;0;0;0;0
337;1087;3;3;3;1;1;-1;-1;0;0
436;1011;3;3;3;2;2;-1;-1;0;0
618;1044;2;2;2;2;2;0;0;1;1
568;1108;3;3;3;2;2;0;0;0;0
662;1053;3;3;4;2;3;0;0;0;0
440;1054;2;2;3;2;2;0;0;0;0
599;1128;2;2;2;2;2;0;0;1;0
591;989;2;2;3;2;2;0;0;0;0
538;816;3;3;3;2;2;0;0;0;0
427;1000;3;3;3;2;2;-1;-1;0;0
694;984;3;3;3;3;3;0;0;1;0
481;897;2;2;2;2;2;0;0;0;0
466;921;3;3;3;2;2;-1;-1;0;0
466;969;3;3;3;2;2;-1;-1;0;0
540;1056;3;3;3;2;2;0;0;0;0
530;1014;3;3;3;2;2;-1;-1;0;0
423;1062;2;2;3;2;2;0;0;0;0
466;1132;2;2;3;2;2;0;0;0;0
484;963;2;2;3;2;2;0;0;0;0
595;1060;3;3;3;2;2;0;0;0;0
491;992;3;3;3;2;2;0;0;0;0
410;1023;3;3;3;2;2;0;-1;0;0
442;899;2;2;2;2;2;0;0;0;0
568;938;3;3;3;2;2;0;0;0;0
564;1113;3;3;3;2;2;0;0;0;0
765;1077;2;2;3;3;3;0;0;1;1
477;859;2;2;3;2;2;0;0;0;0
372;867;2;2;2;1;1;0;0;0;0
465;1026;2;2;3;2;2;0;0;0;0
326;1029;2;2;3;1;1;-1;-1;0;0
466;957;2;2;3;2;2;0;0;0;0
322;992;3;3;3;1;1;-1;-1;0;0
454;965;3;3;3;2;2;0;-1;0;0
472;1186;3;3;3;2;2;0;-1;0;0
484;1046;2;2;2;2;2;0;0;0;0
514;755;3;3;3;2;2;0;-1;0;0
649;906;2;2;3;2;3;0;0;0;0
407;1098;2;2;3;2;2;0;0;0;0
610;1084;2;2;3;2;2;0;0;0;0
502;1049;2;2;3;2;2;0;0;0;0
660;921;2;2;3;2;3;0;0;1;1
425;951;3;3;3;2;2;-1;-1;0;0
483;903;2;2;2;2;2;0;0;0;0
652;920;3;3;3;2;3;0;0;0;0
670;977;3;3;3;2;3;0;0;0;0
485;979;3;3;3;2;2;0;0;0;0
339;1000;2;2;3;1;1;-1;-1;0;0
413;801;2;2;2;1;2;0;0;0;0
507;963;2;2;3;2;2;0;0;0;0
595;987;2;2;3;2;2;0;0;0;0
657;1178;3;3;3;3;3;0;0;0;0
502;992;2;2;2;2;2;0;0;0;0
685;1128;3;3;3;3;3;0;0;0;0
535;1033;2;2;3;2;2;0;0;0;0
451;1145;2;2;2;2;2;0;0;0;0
497;1027;2;2;2;2;2;0;0;0;0
526;1146;3;3;3;2;2;0;-1;0;0
441;852;2;2;3;2;2;0;-1;0;0
397;837;2;2;3;1;1;0;-1;0;0
520;974;3;3;3;2;2;0;-1;0;0
516;1115;2;2;3;2;2;0;0;0;0
