# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
197040404011.26;240281508.74;19234.98;0.99;1.04;139.48;5.56;96.98;7.26;143.54;905.54;31051.18;31051.18;31051.18;31051.18;31051.18;100733.98;100733.98;100733.98;100733.98;100733.98;0.01;0.01;0.01;0.01;0.01;20884.95;21494.26;21203.33;21203.33;21960.69;20052.09;20052.09;20052.09;20052.09;20052.09;0.00;0.00;0.00;0.00;0.00;-10166.23;-9556.92;-9847.85;-9847.85;-9090.49;-80681.88;-80681.88;-80681.88;-80681.88;-80681.88;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189553447536.64;253846713.52;20884.35;0.94;1.00;133.40;6.20;101.01;6.49;141.62;892.23;30770.31;30770.31;30770.31;30770.31;30770.31;107758.68;107758.68;107758.68;107758.68;107758.68;0.01;0.01;0.01;0.01;0.01;21802.42;22438.45;22134.82;22134.82;22925.37;20932.97;20932.97;20932.97;20932.97;20932.97;0.00;0.00;0.00;0.00;0.00;-8967.90;-8331.86;-8635.49;-8635.49;-7844.94;-86825.71;-86825.71;-86825.71;-86825.71;-86825.71;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
217190897217.93;245150477.00;20823.74;0.96;0.99;138.68;5.35;95.57;6.78;132.87;911.57;28369.74;28369.74;28369.74;28369.74;28369.74;95109.14;95109.14;95109.14;95109.14;95109.14;0.01;0.01;0.01;0.01;0.01;21402.52;22026.46;21729.27;21729.27;22504.41;20548.98;20548.98;20548.98;20548.98;20548.98;0.00;0.00;0.00;0.00;0.00;-6967.21;-6343.28;-6640.46;-6640.46;-5865.32;-74560.16;-74560.16;-74560.16;-74560.16;-74560.16;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199863094948.03;250470280.84;21020.35;0.98;1.05;131.48;6.00;100.01;6.64;145.83;834.01;32569.37;32569.37;32569.37;32569.37;32569.37;105788.59;105788.59;105788.59;105788.59;105788.59;0.01;0.01;0.01;0.01;0.01;22890.59;23558.74;23239.22;23239.22;24069.98;21977.79;21977.79;21977.79;21977.79;21977.79;0.00;0.00;0.00;0.00;0.00;-9678.78;-9010.63;-9330.15;-9330.15;-8499.38;-83810.80;-83810.80;-83810.80;-83810.80;-83810.80;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
187739901893.34;288191995.69;19574.91;1.05;1.04;137.10;5.30;106.69;7.42;138.11;879.63;37818.16;37818.16;37818.16;37818.16;37818.16;119300.93;119300.93;119300.93;119300.93;119300.93;0.02;0.02;0.02;0.02;0.02;21144.19;21761.55;21466.03;21466.03;22233.81;20301.05;20301.05;20301.05;20301.05;20301.05;0.00;0.00;0.00;0.00;0.00;-16673.96;-16056.60;-16352.13;-16352.13;-15584.35;-98999.88;-98999.88;-98999.88;-98999.88;-98999.88;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211086045885.72;241163394.26;20048.52;0.99;1.03;141.46;5.74;99.59;7.27;145.61;879.87;31696.98;31696.98;31696.98;31696.98;31696.98;106136.14;106136.14;106136.14;106136.14;106136.14;0.01;0.01;0.01;0.01;0.01;21542.39;22171.26;21870.42;21870.42;22652.40;20683.36;20683.36;20683.36;20683.36;20683.36;0.00;0.00;0.00;0.00;0.00;-10154.59;-9525.72;-9826.57;-9826.57;-9044.59;-85452.78;-85452.78;-85452.78;-85452.78;-85452.78;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205361766640.69;262566519.81;21817.52;1.01;1.05;138.60;5.82;96.56;7.37;148.10;885.69;35571.86;35571.86;35571.86;35571.86;35571.86;116211.46;116211.46;116211.46;116211.46;116211.46;0.02;0.02;0.02;0.02;0.02;23751.55;24444.77;24113.35;24113.35;24975.24;22804.41;22804.41;22804.41;22804.41;22804.41;0.00;0.00;0.00;0.00;0.00;-11820.30;-11127.08;-11458.51;-11458.51;-10596.61;-93407.05;-93407.05;-93407.05;-93407.05;-93407.05;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189614375172.88;288737393.79;20655.33;1.00;1.00;141.81;5.48;108.73;7.45;139.63;944.42;36571.35;36571.35;36571.35;36571.35;36571.35;122113.31;122113.31;122113.31;122113.31;122113.31;0.01;0.01;0.01;0.01;0.01;21529.76;22158.18;21857.66;21857.66;22639.04;20671.22;20671.22;20671.22;20671.22;20671.22;0.00;0.00;0.00;0.00;0.00;-15041.59;-14413.17;-14713.69;-14713.69;-13932.32;-101442.08;-101442.08;-101442.08;-101442.08;-101442.08;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191749256899.63;233705944.22;22047.93;1.00;0.99;143.12;5.35;99.66;7.11;139.67;923.52;29700.22;29700.22;29700.22;29700.22;29700.22;97626.93;97626.93;97626.93;97626.93;97626.93;0.02;0.02;0.02;0.02;0.02;22816.96;23482.49;23164.93;23164.93;23992.06;21907.04;21907.04;21907.04;21907.04;21907.04;0.00;0.00;0.00;0.00;0.00;-6883.26;-6217.72;-6535.29;-6535.29;-5708.15;-75719.88;-75719.88;-75719.88;-75719.88;-75719.88;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
212189943267.54;262051616.44;18278.65;0.95;1.00;149.26;5.89;104.20;7.43;148.02;877.71;33667.29;33667.29;33667.29;33667.29;33667.29;119954.15;119954.15;119954.15;119954.15;119954.15;0.01;0.01;0.01;0.01;0.01;19118.67;19677.15;19409.42;19409.42;20104.17;18356.33;18356.33;18356.33;18356.33;18356.33;0.00;0.00;0.00;0.00;0.00;-14548.62;-13990.14;-14257.87;-14257.87;-13563.12;-101597.82;-101597.82;-101597.82;-101597.82;-101597.82;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195684410573.68;233278721.53;16257.86;0.99;0.98;128.43;5.46;106.23;7.50;146.01;968.24;30538.87;30538.87;30538.87;30538.87;30538.87;88041.05;88041.05;88041.05;88041.05;88041.05;0.01;0.01;0.01;0.01;0.01;16620.24;17105.05;16873.69;16873.69;17476.23;15957.45;15957.45;15957.45;15957.45;15957.45;0.00;0.00;0.00;0.00;0.00;-13918.62;-13433.82;-13665.17;-13665.17;-13062.64;-72083.60;-72083.60;-72083.60;-72083.60;-72083.60;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
216454549010.22;249346743.13;18769.98;0.96;1.01;130.21;5.30;100.31;6.66;141.37;949.94;30868.98;30868.98;30868.98;30868.98;30868.98;90360.00;90360.00;90360.00;90360.00;90360.00;0.01;0.01;0.01;0.01;0.01;19684.63;20258.19;19985.45;19985.45;20697.76;18899.56;18899.56;18899.56;18899.56;18899.56;0.00;0.00;0.00;0.00;0.00;-11184.35;-10610.79;-10883.53;-10883.53;-10171.22;-71460.44;-71460.44;-71460.44;-71460.44;-71460.44;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198422559859.02;241819368.33;19537.56;0.96;1.04;132.15;5.97;103.49;6.90;134.61;937.89;28465.00;28465.00;28465.00;28465.00;28465.00;100166.76;100166.76;100166.76;100166.76;100166.76;0.01;0.01;0.01;0.01;0.01;21190.12;21808.21;21513.27;21513.27;22281.45;20345.08;20345.08;20345.08;20345.08;20345.08;0.00;0.00;0.00;0.00;0.00;-7274.89;-6656.79;-6951.73;-6951.73;-6183.55;-79821.68;-79821.68;-79821.68;-79821.68;-79821.68;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
183317910483.10;254504266.82;21363.38;0.98;0.94;145.76;5.99;104.10;7.30;123.07;906.77;27900.84;27900.84;27900.84;27900.84;27900.84;118759.21;118759.21;118759.21;118759.21;118759.21;0.01;0.01;0.01;0.01;0.01;20831.40;21439.66;21148.45;21148.45;21904.93;20000.74;20000.74;20000.74;20000.74;20000.74;0.00;0.00;0.00;0.00;0.00;-7069.44;-6461.18;-6752.39;-6752.39;-5995.91;-98758.47;-98758.47;-98758.47;-98758.47;-98758.47;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204874581712.58;247540078.50;22387.85;1.03;0.99;136.12;5.51;99.23;6.91;133.49;870.34;30831.58;30831.58;30831.58;30831.58;30831.58;103930.96;103930.96;103930.96;103930.96;103930.96;0.02;0.02;0.02;0.02;0.02;23061.22;23734.08;23412.71;23412.71;24249.12;22141.58;22141.58;22141.58;22141.58;22141.58;0.00;0.00;0.00;0.00;0.00;-7770.36;-7097.50;-7418.87;-7418.87;-6582.46;-81789.38;-81789.38;-81789.38;-81789.38;-81789.38;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193842772505.42;248269091.20;20575.36;0.97;0.94;132.03;5.79;95.88;7.81;132.65;920.76;29144.77;29144.77;29144.77;29144.77;29144.77;100796.83;100796.83;100796.83;100796.83;100796.83;0.01;0.01;0.01;0.01;0.01;20082.27;20668.27;20388.31;20388.31;21116.78;19281.44;19281.44;19281.44;19281.44;19281.44;0.00;0.00;0.00;0.00;0.00;-9062.50;-8476.50;-8756.46;-8756.46;-8027.99;-81515.40;-81515.40;-81515.40;-81515.40;-81515.40;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194314685217.01;257852858.24;18011.47;0.99;0.99;135.70;6.10;106.48;7.13;144.11;835.78;33562.32;33562.32;33562.32;33562.32;33562.32;115634.62;115634.62;115634.62;115634.62;115634.62;0.01;0.01;0.01;0.01;0.01;18656.55;19201.60;18940.21;18940.21;19618.31;17912.64;17912.64;17912.64;17912.64;17912.64;0.00;0.00;0.00;0.00;0.00;-14905.76;-14360.72;-14622.11;-14622.11;-13944.01;-97721.98;-97721.98;-97721.98;-97721.98;-97721.98;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196959041430.23;276882705.50;19973.93;0.98;1.04;130.73;5.90;96.43;7.28;144.47;999.38;35794.82;35794.82;35794.82;35794.82;35794.82;114612.86;114612.86;114612.86;114612.86;114612.86;0.01;0.01;0.01;0.01;0.01;21709.13;22341.82;22040.75;22040.75;22826.61;20843.34;20843.34;20843.34;20843.34;20843.34;0.00;0.00;0.00;0.00;0.00;-14085.68;-13453.00;-13754.06;-13754.06;-12968.21;-93769.52;-93769.52;-93769.52;-93769.52;-93769.52;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202622071684.78;267615567.83;19921.76;1.04;0.98;143.37;6.06;98.57;7.47;135.86;1025.06;34307.86;34307.86;34307.86;34307.86;34307.86;131724.72;131724.72;131724.72;131724.72;131724.72;0.02;0.02;0.02;0.02;0.02;20355.63;20949.17;20666.26;20666.26;21403.76;19543.85;19543.85;19543.85;19543.85;19543.85;0.00;0.00;0.00;0.00;0.00;-13952.24;-13358.70;-13641.60;-13641.60;-12904.11;-112180.88;-112180.88;-112180.88;-112180.88;-112180.88;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195347850185.89;272478086.90;20480.37;1.00;0.98;134.25;6.30;92.76;7.43;128.72;925.44;31891.06;31891.06;31891.06;31891.06;31891.06;125766.91;125766.91;125766.91;125766.91;125766.91;0.02;0.02;0.02;0.02;0.02;20924.06;21534.49;21243.05;21243.05;22001.79;20089.64;20089.64;20089.64;20089.64;20089.64;0.00;0.00;0.00;0.00;0.00;-10967.00;-10356.57;-10648.01;-10648.01;-9889.27;-105677.27;-105677.27;-105677.27;-105677.27;-105677.27;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
176538489939.90;265115786.59;21071.04;1.04;0.93;145.48;5.72;104.22;7.03;141.15;972.91;35286.75;35286.75;35286.75;35286.75;35286.75;124836.45;124836.45;124836.45;124836.45;124836.45;0.02;0.02;0.02;0.02;0.02;20434.28;21030.31;20745.91;20745.91;21486.67;19619.38;19619.38;19619.38;19619.38;19619.38;0.00;0.00;0.00;0.00;0.00;-14852.48;-14256.44;-14540.84;-14540.84;-13800.08;-105217.07;-105217.07;-105217.07;-105217.07;-105217.07;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191524603578.71;254282460.34;19892.34;0.99;1.01;139.61;6.25;102.87;7.14;143.86;949.22;32943.46;32943.46;32943.46;32943.46;32943.46;119933.48;119933.48;119933.48;119933.48;119933.48;0.01;0.01;0.01;0.01;0.01;20904.23;21514.23;21222.77;21222.77;21981.10;20070.62;20070.62;20070.62;20070.62;20070.62;0.00;0.00;0.00;0.00;0.00;-12039.23;-11429.23;-11720.69;-11720.69;-10962.36;-99862.86;-99862.86;-99862.86;-99862.86;-99862.86;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185253557444.90;258254527.34;19613.05;1.03;0.96;131.33;5.90;100.41;7.10;148.73;962.37;36048.06;36048.06;36048.06;36048.06;36048.06;112683.36;112683.36;112683.36;112683.36;112683.36;0.02;0.02;0.02;0.02;0.02;19544.85;20114.75;19843.11;19843.11;20551.24;18765.40;18765.40;18765.40;18765.40;18765.40;0.00;0.00;0.00;0.00;0.00;-16503.21;-15933.31;-16204.96;-16204.96;-15496.83;-93917.96;-93917.96;-93917.96;-93917.96;-93917.96;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205071582049.98;234646234.32;24098.81;1.00;0.99;136.05;6.24;106.15;6.99;143.93;889.33;30790.58;30790.58;30790.58;30790.58;30790.58;108984.07;108984.07;108984.07;108984.07;108984.07;0.02;0.02;0.02;0.02;0.02;24737.33;25459.60;25113.87;25113.87;26012.10;23750.91;23750.91;23750.91;23750.91;23750.91;0.00;0.00;0.00;0.00;0.00;-6053.25;-5330.98;-5676.71;-5676.71;-4778.48;-85233.16;-85233.16;-85233.16;-85233.16;-85233.16;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
223297362130.31;227440708.58;22119.14;1.01;0.99;152.37;5.97;101.26;7.45;141.71;970.92;29515.77;29515.77;29515.77;29515.77;29515.77;113710.61;113710.61;113710.61;113710.61;113710.61;0.02;0.02;0.02;0.02;0.02;22882.37;23550.15;23230.99;23230.99;24061.21;21969.88;21969.88;21969.88;21969.88;21969.88;0.00;0.00;0.00;0.00;0.00;-6633.41;-5965.62;-6284.79;-6284.79;-5454.57;-91740.73;-91740.73;-91740.73;-91740.73;-91740.73;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192650352546.57;249927161.13;24529.80;1.00;0.99;139.92;6.00;93.09;7.26;123.83;915.55;28181.72;28181.72;28181.72;28181.72;28181.72;114612.34;114612.34;114612.34;114612.34;114612.34;0.02;0.02;0.02;0.02;0.02;25336.65;26075.78;25722.95;25722.95;26641.63;24326.26;24326.26;24326.26;24326.26;24326.26;0.00;0.00;0.00;0.00;0.00;-2845.07;-2105.94;-2458.77;-2458.77;-1540.09;-90286.08;-90286.08;-90286.08;-90286.08;-90286.08;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
182823660995.90;236352225.66;19896.54;1.01;0.98;136.70;5.72;109.94;7.34;127.42;929.00;27661.11;27661.11;27661.11;27661.11;27661.11;101876.12;101876.12;101876.12;101876.12;101876.12;0.02;0.02;0.02;0.02;0.02;20284.69;20876.86;20593.54;20593.54;21329.91;19475.81;19475.81;19475.81;19475.81;19475.81;0.00;0.00;0.00;0.00;0.00;-7376.42;-6784.25;-7067.57;-7067.57;-6331.20;-82400.30;-82400.30;-82400.30;-82400.30;-82400.30;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198374876993.20;249855522.64;18423.30;1.00;0.96;143.89;5.91;99.48;5.97;131.65;919.26;29844.40;29844.40;29844.40;29844.40;29844.40;115599.61;115599.61;115599.61;115599.61;115599.61;0.01;0.01;0.01;0.01;0.01;18373.85;18909.44;18654.41;18654.41;19319.76;17641.08;17641.08;17641.08;17641.08;17641.08;0.00;0.00;0.00;0.00;0.00;-11470.55;-10934.96;-11189.99;-11189.99;-10524.64;-97958.53;-97958.53;-97958.53;-97958.53;-97958.53;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193404867214.54;263663955.29;17466.67;1.01;0.99;138.19;5.60;103.52;7.83;137.83;916.36;33217.01;33217.01;33217.01;33217.01;33217.01;111884.12;111884.12;111884.12;111884.12;111884.12;0.02;0.02;0.02;0.02;0.02;18081.98;18609.90;18357.23;18357.23;19013.76;17360.94;17360.94;17360.94;17360.94;17360.94;0.00;0.00;0.00;0.00;0.00;-15135.03;-14607.10;-14859.78;-14859.78;-14203.24;-94523.18;-94523.18;-94523.18;-94523.18;-94523.18;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
180821872525.01;244606183.31;19382.49;1.02;0.95;150.86;5.45;101.18;7.05;136.82;1004.02;30984.83;30984.83;30984.83;30984.83;30984.83;111631.17;111631.17;111631.17;111631.17;111631.17;0.02;0.02;0.02;0.02;0.02;19249.61;19810.78;19543.49;19543.49;20240.66;18481.92;18481.92;18481.92;18481.92;18481.92;0.00;0.00;0.00;0.00;0.00;-11735.22;-11174.04;-11441.34;-11441.34;-10744.16;-93149.25;-93149.25;-93149.25;-93149.25;-93149.25;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194310982199.54;222313789.65;21101.32;1.03;0.98;130.37;5.85;108.40;7.36;143.67;952.35;29821.41;29821.41;29821.41;29821.41;29821.41;95036.46;95036.46;95036.46;95036.46;95036.46;0.02;0.02;0.02;0.02;0.02;21591.24;22221.32;21920.22;21920.22;22703.53;20730.24;20730.24;20730.24;20730.24;20730.24;0.00;0.00;0.00;0.00;0.00;-8230.17;-7600.09;-7901.19;-7901.19;-7117.88;-74306.22;-74306.22;-74306.22;-74306.22;-74306.22;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
216400812734.28;245955031.40;20426.12;1.00;0.92;136.62;6.30;100.64;7.04;132.12;947.19;29466.66;29466.66;29466.66;29466.66;29466.66;115090.54;115090.54;115090.54;115090.54;115090.54;0.01;0.01;0.01;0.01;0.01;19641.01;20214.01;19940.44;19940.44;20652.65;18857.76;18857.76;18857.76;18857.76;18857.76;0.00;0.00;0.00;0.00;0.00;-9825.65;-9252.65;-9526.22;-9526.22;-8814.01;-96232.78;-96232.78;-96232.78;-96232.78;-96232.78;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202244231044.44;246349579.60;20921.32;0.97;1.04;132.57;5.38;107.09;7.26;145.95;1002.16;31593.19;31593.19;31593.19;31593.19;31593.19;92627.68;92627.68;92627.68;92627.68;92627.68;0.01;0.01;0.01;0.01;0.01;22591.90;23250.59;22936.73;22936.73;23755.11;21690.93;21690.93;21690.93;21690.93;21690.93;0.00;0.00;0.00;0.00;0.00;-9001.28;-8342.60;-8656.45;-8656.45;-7838.07;-70936.74;-70936.74;-70936.74;-70936.74;-70936.74;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190003229428.18;224041897.21;20750.93;1.03;1.03;150.05;6.34;100.71;7.45;134.29;966.55;28200.01;28200.01;28200.01;28200.01;28200.01;119834.78;119834.78;119834.78;119834.78;119834.78;0.02;0.02;0.02;0.02;0.02;22311.32;22962.55;22651.13;22651.13;23460.85;21421.61;21421.61;21421.61;21421.61;21421.61;0.00;0.00;0.00;0.00;0.00;-5888.69;-5237.46;-5548.88;-5548.88;-4739.15;-98413.17;-98413.17;-98413.17;-98413.17;-98413.17;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185775652402.41;263803226.61;18650.34;1.03;1.03;135.17;6.22;99.68;7.32;136.55;889.28;33654.03;33654.03;33654.03;33654.03;33654.03;124376.94;124376.94;124376.94;124376.94;124376.94;0.02;0.02;0.02;0.02;0.02;20044.93;20630.11;20350.11;20350.11;21077.81;19245.61;19245.61;19245.61;19245.61;19245.61;0.00;0.00;0.00;0.00;0.00;-13609.11;-13023.92;-13303.92;-13303.92;-12576.23;-105131.32;-105131.32;-105131.32;-105131.32;-105131.32;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191295115297.18;267213798.86;21801.86;1.01;1.05;139.98;5.88;99.27;6.82;135.05;917.97;33175.48;33175.48;33175.48;33175.48;33175.48;121419.08;121419.08;121419.08;121419.08;121419.08;0.02;0.02;0.02;0.02;0.02;23916.85;24614.50;24281.57;24281.57;25148.64;22963.08;22963.08;22963.08;22963.08;22963.08;0.00;0.00;0.00;0.00;0.00;-9258.62;-8560.98;-8893.91;-8893.91;-8026.84;-98456.00;-98456.00;-98456.00;-98456.00;-98456.00;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202182315218.50;261126411.94;19653.60;1.00;0.98;137.92;5.58;102.78;7.22;144.07;913.39;34264.44;34264.44;34264.44;34264.44;34264.44;109790.82;109790.82;109790.82;109790.82;109790.82;0.02;0.02;0.02;0.02;0.02;20090.46;20676.72;20396.60;20396.60;21125.42;19289.31;19289.31;19289.31;19289.31;19289.31;0.00;0.00;0.00;0.00;0.00;-14173.97;-13587.72;-13867.83;-13867.83;-13139.02;-90501.52;-90501.52;-90501.52;-90501.52;-90501.52;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
216078905718.58;271842485.76;20239.18;1.05;1.02;126.00;5.67;92.85;6.73;133.89;880.65;34804.12;34804.12;34804.12;34804.12;34804.12;111512.17;111512.17;111512.17;111512.17;111512.17;0.02;0.02;0.02;0.02;0.02;21557.53;22185.97;21886.67;21886.67;22667.39;20697.80;20697.80;20697.80;20697.80;20697.80;0.00;0.00;0.00;0.00;0.00;-13246.58;-12618.15;-12917.45;-12917.45;-12136.73;-90814.37;-90814.37;-90814.37;-90814.37;-90814.37;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191947830827.13;240913924.04;18617.07;0.97;0.99;133.41;5.47;105.98;7.18;140.41;1065.94;29963.22;29963.22;29963.22;29963.22;29963.22;93460.63;93460.63;93460.63;93460.63;93460.63;0.01;0.01;0.01;0.01;0.01;19257.11;19818.15;19551.46;19551.46;20248.18;18489.09;18489.09;18489.09;18489.09;18489.09;0.00;0.00;0.00;0.00;0.00;-10706.11;-10145.07;-10411.76;-10411.76;-9715.05;-74971.54;-74971.54;-74971.54;-74971.54;-74971.54;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
212735219010.37;244819066.59;20837.78;0.96;1.01;133.61;6.26;105.44;6.06;141.33;1016.12;30153.81;30153.81;30153.81;30153.81;30153.81;107089.74;107089.74;107089.74;107089.74;107089.74;0.01;0.01;0.01;0.01;0.01;21933.59;22572.50;22268.95;22268.95;23062.29;21058.81;21058.81;21058.81;21058.81;21058.81;0.00;0.00;0.00;0.00;0.00;-8220.22;-7581.31;-7884.86;-7884.86;-7091.52;-86030.93;-86030.93;-86030.93;-86030.93;-86030.93;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
