# X_0;X_1;R_0;S_0;G_0;I_0
18783;28979;143000;12629;130370;1
14097;17013;143000;12629;130370;1
17809;17552;143000;12629;130370;1
11315;16638;143000;12629;130370;1
15337;16099;143000;12629;130370;1
13662;24435;143000;12629;130370;1
13303;17413;143000;12629;130370;1
12436;22365;143000;12629;130370;1
16409;23555;143000;12629;130370;1
13903;18870;143000;12629;130370;1
