# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
447;973;3;3;3;2;2;-1;-1;0;0
555;1043;3;3;3;2;2;0;0;0;0
350;977;3;3;3;1;1;-1;-1;0;0
460;926;2;2;3;2;2;0;-1;0;0
396;1119;3;3;3;2;2;-1;-1;0;0
616;1024;3;3;3;2;2;0;0;0;0
454;1101;3;3;3;2;2;0;-1;0;0
565;1110;2;2;2;2;2;0;0;1;0
655;802;3;3;3;2;2;0;0;0;0
619;1010;3;3;3;2;2;0;0;0;0
450;1083;3;3;3;2;2;0;-1;0;0
528;976;2;2;3;2;2;0;0;0;0
493;1032;3;3;3;2;2;-1;-1;0;0
306;891;2;2;3;1;1;-1;-1;0;0
425;1045;3;3;3;2;2;0;-1;0;0
542;959;3;3;3;2;2;0;0;0;0
484;1013;3;3;3;2;2;-1;-1;0;0
461;1006;3;3;3;2;2;0;-1;0;0
414;993;3;3;3;2;2;-1;-1;0;0
601;1056;3;3;3;2;2;0;0;0;0
249;1166;3;3;3;1;1;-1;-1;0;0
594;1037;2;2;2;2;2;0;0;1;0
493;943;2;2;2;2;2;0;0;0;0
450;1012;3;3;3;2;2;-1;-1;0;0
599;1110;2;2;2;2;2;0;0;1;1
457;979;2;2;3;2;2;0;0;0;0
293;1031;2;2;2;1;1;0;-1;0;0
374;1118;3;3;3;1;2;-1;-1;0;0
409;1076;2;2;2;2;2;0;0;0;0
502;1038;3;3;3;2;2;-1;-1;0;0
523;1144;2;2;3;2;2;0;0;0;0
528;952;2;2;3;2;2;0;0;0;0
483;1120;1;1;2;2;2;0;0;1;1
523;1018;2;2;3;2;2;0;0;0;0
309;941;3;3;3;1;1;-1;-1;0;0
562;977;2;2;3;2;2;0;0;0;0
519;956;2;2;3;2;2;0;0;0;0
414;931;2;2;2;1;2;0;0;0;0
484;916;2;2;2;2;2;0;0;0;0
415;817;2;2;3;1;2;0;-1;0;0
469;1092;3;3;3;2;2;0;0;0;0
631;933;2;2;2;2;2;0;0;1;1
380;1093;3;3;3;1;2;-1;-1;0;0
391;1162;3;3;3;2;2;-1;-1;0;0
573;998;2;2;2;2;2;0;0;1;1
560;1042;3;3;3;2;2;0;0;0;0
488;1082;3;3;3;2;2;0;-1;0;0
494;928;2;2;3;2;2;0;0;0;0
434;1071;3;3;3;2;2;0;-1;0;0
274;1028;3;3;3;1;1;-1;-2;0;0
444;924;2;2;3;2;2;0;-1;0;0
394;895;2;2;3;1;1;0;-1;0;0
490;1114;3;3;3;2;2;0;0;0;0
510;1085;2;2;3;2;2;0;0;0;0
472;1014;2;2;3;2;2;0;0;0;0
392;907;3;3;3;1;1;-1;-1;0;0
490;893;3;3;3;2;2;-1;-1;0;0
732;941;2;2;3;3;3;0;0;1;1
537;1000;2;2;2;2;2;0;0;0;0
522;1093;3;3;3;2;2;0;-1;0;0
435;1059;3;3;3;2;2;-1;-1;0;0
462;1086;2;2;3;2;2;0;0;0;0
604;932;3;3;3;2;2;0;0;0;0
501;1108;3;3;3;2;2;0;-1;0;0
240;859;3;3;3;1;1;-1;-2;0;0
596;839;2;2;3;2;2;0;0;0;0
582;951;2;2;3;2;2;0;0;0;0
472;1092;2;2;2;2;2;0;0;0;0
630;1171;2;2;2;2;3;0;0;1;1
643;981;3;3;3;2;3;0;0;0;0
664;973;2;2;3;2;3;0;0;1;0
448;1078;3;3;3;2;2;-1;-1;0;0
546;1176;3;3;3;2;2;0;0;0;0
587;1184;3;3;3;2;2;0;0;0;0
538;1029;2;2;3;2;2;0;0;0;0
650;953;2;2;3;2;3;0;0;1;1
557;1158;2;2;3;2;2;0;0;0;0
593;823;3;3;3;2;2;0;0;0;0
529;1018;2;2;2;2;2;0;0;0;0
480;987;2;2;2;2;2;0;0;0;0
404;1020;2;2;2;1;2;0;0;0;0
380;1076;2;2;3;1;2;-1;-1;0;0
461;1068;2;2;2;2;2;0;0;0;0
523;845;3;3;3;2;2;0;0;0;0
402;1016;2;2;2;1;2;0;0;0;0
499;1167;2;2;2;2;2;0;0;0;0
401;908;2;2;3;1;2;0;-1;0;0
624;1089;3;3;3;2;2;0;0;0;0
336;936;2;2;2;1;1;0;0;0;0
496;1002;3;3;3;2;2;0;0;0;0
455;1012;2;2;2;2;2;0;0;0;0
463;1016;3;3;3;2;2;-1;-1;0;0
447;937;2;2;3;2;2;0;-1;0;0
582;977;2;2;3;2;2;0;0;0;0
723;974;3;3;3;3;3;0;0;0;0
554;1004;2;2;3;2;2;0;0;0;0
433;1104;2;2;2;2;2;0;0;0;0
606;1023;2;2;3;2;2;0;0;0;0
635;987;3;3;3;2;2;0;0;0;0
449;1091;2;2;3;2;2;0;0;0;0
