# X_0;X_1;R_0;S_0;G_0;I_0
15772;24768;143000;146269;-3269;0
18058;22229;143000;146988;-3988;0
13031;24978;143000;144527;-1527;0
15987;20386;143000;145050;-2050;0
13770;20504;143000;143625;-625;0
14911;27399;143000;146519;-3519;0
15714;15499;143000;143352;-352;0
15644;20254;143000;144783;-1783;0
15437;22477;143000;145337;-2337;0
16818;11116;143000;142718;281;1
