# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
493;1057;2;2;2;2;2;0;0;1;1
456;965;2;2;3;2;2;0;0;1;1
390;1020;3;3;3;1;2;1;1;1;1
607;989;3;3;3;2;2;0;0;1;1
492;884;3;3;3;2;2;0;1;1;1
421;819;2;2;2;1;2;0;0;1;1
539;1144;3;3;3;2;2;0;0;1;1
496;1076;2;2;3;2;2;0;0;1;1
418;1059;2;2;2;2;2;0;0;1;1
517;981;3;3;3;2;2;1;1;1;1
346;927;2;2;2;1;1;0;0;1;1
593;1088;2;2;2;2;2;0;0;0;1
568;973;3;3;3;2;2;0;1;1;1
638;836;2;2;2;2;2;0;0;0;0
482;808;2;2;2;2;2;0;0;1;1
483;1060;3;3;3;2;2;0;1;1;1
486;946;2;2;3;2;2;0;0;1;1
305;1203;2;2;2;1;1;0;1;1;1
349;978;3;3;4;1;1;1;2;1;1
500;1025;2;2;3;2;2;0;0;1;1
534;913;3;3;3;2;2;0;1;1;1
437;1106;2;2;3;2;2;0;0;1;1
478;974;2;2;3;2;2;0;0;1;1
453;1029;3;3;3;2;2;1;1;1;1
338;964;2;2;2;1;1;0;1;1;1
389;946;2;2;2;1;1;0;0;1;1
404;1025;2;2;2;1;2;0;0;1;1
491;1019;2;2;3;2;2;0;0;1;1
624;994;2;2;3;2;2;0;0;0;1
285;982;2;2;2;1;1;0;1;1;1
666;1088;2;2;2;2;3;0;0;0;0
460;840;2;2;3;2;2;0;0;1;1
496;854;2;2;3;2;2;0;0;1;1
417;798;2;2;3;1;2;0;1;1;1
445;1039;3;3;3;2;2;0;1;1;1
438;897;3;3;3;2;2;0;1;1;1
440;1099;2;2;2;2;2;0;0;1;1
471;939;2;2;3;2;2;0;0;1;1
425;692;2;2;2;1;2;0;0;1;1
670;842;2;2;2;2;3;0;0;0;0
449;929;2;2;3;2;2;0;0;1;1
588;1067;3;3;3;2;2;0;0;1;1
392;944;2;2;2;1;2;0;0;1;1
609;1084;3;3;3;2;2;0;0;1;1
489;1013;3;3;3;2;2;1;1;1;1
548;1195;3;3;4;2;2;1;1;1;1
420;949;3;3;3;2;2;0;1;1;1
437;1133;2;2;2;2;2;0;0;1;1
525;1143;3;3;3;2;2;0;1;1;1
499;944;3;3;3;2;2;0;1;1;1
228;948;3;3;3;1;1;1;2;1;1
442;1012;3;3;3;2;2;0;1;1;1
707;1129;2;2;2;3;3;0;0;0;0
378;1016;3;3;3;1;1;1;1;1;1
561;1006;3;3;3;2;2;0;0;1;1
434;1099;2;2;2;2;2;0;0;1;1
633;983;3;3;3;2;2;0;0;1;1
540;844;2;2;3;2;2;0;0;1;1
415;899;2;2;3;1;2;0;0;1;1
360;997;2;2;2;1;1;0;0;1;1
649;1011;3;3;3;2;3;0;0;1;1
380;1029;3;3;3;1;2;1;1;1;1
563;1081;3;3;3;2;2;0;0;1;1
457;708;2;2;2;2;2;0;0;1;1
408;1054;2;2;3;2;2;0;1;1;1
555;1009;3;3;3;2;2;0;0;1;1
685;1173;3;3;3;3;3;0;0;1;1
558;962;2;2;2;2;2;0;0;1;1
453;1030;3;3;3;2;2;0;1;1;1
441;885;2;2;3;2;2;0;0;1;1
455;1253;2;2;3;2;2;0;0;1;1
389;828;2;2;3;1;1;0;1;1;1
458;910;3;3;3;2;2;1;1;1;1
384;963;2;2;3;1;1;1;1;1;1
343;796;2;2;3;1;1;1;1;1;1
598;1015;3;3;3;2;2;0;0;1;1
576;1011;2;2;3;2;2;0;0;1;1
535;903;2;2;2;2;2;0;0;1;1
616;874;2;2;2;2;2;0;0;1;1
429;1064;2;2;3;2;2;0;1;1;1
476;835;3;3;3;2;2;1;1;1;1
492;1003;2;2;3;2;2;0;0;1;1
410;1016;2;2;2;2;2;0;0;1;1
651;860;3;3;3;2;3;0;0;1;1
561;1053;2;2;2;2;2;0;0;1;1
434;990;3;3;4;2;2;1;1;1;1
547;882;3;3;3;2;2;0;0;1;1
479;942;2;2;2;2;2;0;0;1;1
558;1000;3;3;3;2;2;0;0;1;1
553;1060;2;2;3;2;2;0;0;1;1
187;992;3;3;3;1;1;1;2;1;1
645;1092;3;3;3;2;3;0;0;1;1
523;1058;2;2;2;2;2;0;0;1;1
658;1127;2;2;3;2;3;0;0;0;1
782;1024;3;3;3;3;3;0;0;1;1
670;1135;2;2;3;3;3;0;0;0;1
588;883;2;2;3;2;2;0;0;1;1
634;1032;3;3;3;2;2;0;0;1;1
551;912;2;2;2;2;2;0;0;0;1
644;950;2;2;2;2;3;0;0;0;0
579;893;2;2;2;2;2;0;0;1;1
544;1105;2;2;2;2;2;0;0;0;0
506;778;3;3;3;2;2;0;1;1;1
590;1091;2;2;3;2;2;0;0;1;1
415;1027;3;3;3;2;2;0;1;1;1
532;978;2;2;2;2;2;0;0;1;1
428;1052;2;2;3;2;2;0;1;1;1
641;977;2;2;3;2;3;0;0;1;1
501;993;2;2;3;2;2;0;0;1;1
416;991;3;3;3;2;2;1;1;1;1
387;929;2;2;3;1;1;1;1;1;1
612;854;3;3;3;2;2;0;0;1;1
448;1212;3;3;3;2;2;0;0;1;1
348;971;3;3;3;1;1;1;1;1;1
519;1009;2;2;2;2;2;0;0;1;1
472;970;3;3;3;2;2;1;1;1;1
616;951;2;2;2;2;2;0;0;0;0
566;789;2;2;3;2;2;0;0;1;1
424;1145;2;2;2;2;2;0;0;1;1
502;1084;2;2;3;2;2;0;0;1;1
279;1065;2;2;2;1;1;0;0;1;1
286;1077;3;3;3;1;1;1;2;1;1
509;948;2;2;2;2;2;0;0;1;1
418;936;2;2;2;1;2;0;0;1;1
603;847;3;3;3;2;2;0;0;1;1
402;866;3;3;3;1;1;1;1;1;1
476;927;2;2;3;2;2;0;0;1;1
378;793;2;2;3;1;1;0;1;1;1
520;1172;2;2;2;2;2;0;0;1;1
540;1051;2;2;2;2;2;0;0;1;1
418;938;2;2;3;1;2;0;0;1;1
456;965;3;3;3;2;2;0;1;1;1
581;1044;3;3;3;2;2;0;0;1;1
486;1046;3;3;3;2;2;1;1;1;1
318;1150;2;2;3;1;1;1;1;1;1
391;1157;2;2;2;2;2;0;0;1;1
328;971;2;2;3;1;1;1;1;1;1
433;961;3;3;3;2;2;1;1;1;1
490;1052;2;2;3;2;2;0;0;1;1
495;1055;2;2;3;2;2;0;0;1;1
510;1049;3;3;3;2;2;0;1;1;1
457;1118;2;2;3;2;2;0;0;1;1
463;1204;3;3;3;2;2;1;1;1;1
585;997;2;2;2;2;2;0;0;1;1
526;971;2;2;3;2;2;0;0;1;1
545;886;2;2;3;2;2;0;0;1;1
522;992;2;2;2;2;2;0;0;1;1
548;1042;3;3;3;2;2;0;0;1;1
551;990;2;2;3;2;2;0;0;1;1
622;991;2;2;3;2;2;0;0;1;1
569;1011;2;2;3;2;2;0;0;1;1
471;1113;2;2;3;2;2;0;0;1;1
458;952;3;3;3;2;2;1;1;1;1
167;1213;2;2;3;1;1;1;1;1;1
543;941;2;2;3;2;2;0;0;1;1
488;990;3;3;3;2;2;0;1;1;1
415;1099;3;3;3;2;2;1;1;1;1
456;1038;2;2;2;2;2;0;0;1;1
501;943;3;3;3;2;2;0;1;1;1
423;1145;2;2;3;2;2;0;1;1;1
302;1080;3;3;3;1;1;1;1;1;1
539;1199;3;3;3;2;2;0;0;1;1
588;1209;3;3;3;2;2;0;0;1;1
353;1023;2;2;3;1;1;0;1;1;1
468;1055;3;3;3;2;2;0;1;1;1
605;990;2;2;3;2;2;0;0;1;1
472;956;3;3;3;2;2;1;1;1;1
516;980;2;2;3;2;2;0;0;1;1
363;865;2;2;3;1;1;1;1;1;1
399;863;2;2;3;1;1;0;1;1;1
671;1011;2;2;2;2;3;0;0;0;0
530;999;3;3;3;2;2;0;0;1;1
361;979;3;3;3;1;1;1;1;1;1
584;948;2;2;3;2;2;0;0;1;1
554;1225;3;3;3;2;2;0;0;1;1
315;917;3;3;3;1;1;1;1;1;1
418;1027;3;3;3;2;2;1;1;1;1
395;961;2;2;2;1;2;0;0;1;1
491;1042;3;3;3;2;2;0;0;1;1
329;1050;2;2;3;1;1;1;1;1;1
662;993;3;3;3;2;3;0;0;1;1
480;1141;3;3;3;2;2;1;1;1;1
347;929;2;2;2;1;1;0;0;1;1
564;984;3;3;3;2;2;0;0;1;1
506;1003;2;2;3;2;2;0;0;1;1
438;991;3;3;3;2;2;1;1;1;1
495;1072;2;2;3;2;2;0;0;1;1
410;999;2;2;3;2;2;0;0;1;1
388;978;2;2;3;1;2;1;1;1;1
416;1132;3;3;3;2;2;0;1;1;1
315;1005;2;2;2;1;1;1;1;1;1
363;918;3;3;3;1;1;1;1;1;1
393;976;3;3;3;1;2;1;1;1;1
567;1060;3;3;3;2;2;0;0;1;1
384;1001;2;2;2;1;2;0;0;1;1
587;1021;3;3;3;2;2;0;0;1;1
418;864;3;3;3;1;2;1;1;1;1
507;1000;2;2;3;2;2;0;0;1;1
397;978;3;3;3;1;2;1;1;1;1
412;1034;2;2;2;2;2;0;0;1;1
598;1031;3;3;3;2;2;0;0;1;1
648;974;3;3;3;2;3;0;0;1;1
660;972;2;2;3;2;3;0;0;0;1
558;1045;2;2;3;2;2;0;0;1;1
499;956;3;3;3;2;2;0;1;1;1
414;1061;3;3;3;2;2;1;1;1;1
626;1074;3;3;3;2;2;0;0;1;1
457;971;2;2;3;2;2;0;0;1;1
483;1051;3;3;4;2;2;1;1;1;1
524;910;2;2;3;2;2;0;0;1;1
439;852;3;3;3;2;2;0;1;1;1
596;1098;3;3;3;2;2;0;0;1;1
500;1038;3;3;3;2;2;0;1;1;1
518;924;3;3;3;2;2;0;1;1;1
517;834;3;3;3;2;2;0;0;1;1
606;1176;3;3;3;2;2;0;0;1;1
607;884;3;3;3;2;2;0;0;1;1
508;1002;2;2;3;2;2;0;0;1;1
704;846;2;2;3;3;3;0;0;0;1
471;1055;2;2;3;2;2;0;0;1;1
435;1118;3;3;3;2;2;0;1;1;1
434;1054;2;2;3;2;2;0;0;1;1
380;988;3;3;3;1;1;1;1;1;1
468;1028;3;3;3;2;2;0;1;1;1
659;916;3;3;3;2;3;0;0;1;1
666;899;3;3;3;2;3;0;0;1;1
550;935;2;2;2;2;2;0;0;1;1
487;1101;3;3;3;2;2;0;0;1;1
394;1040;3;3;3;1;2;1;1;1;1
531;1012;2;2;3;2;2;0;0;1;1
319;1027;3;3;3;1;1;1;1;1;1
504;1037;3;3;3;2;2;0;1;1;1
713;1062;2;2;3;3;3;0;0;0;0
544;1008;2;2;3;2;2;0;0;1;1
554;1081;2;2;3;2;2;0;0;1;1
624;999;3;3;3;2;2;0;0;1;1
429;994;2;2;3;2;2;0;1;1;1
481;1042;2;2;2;2;2;0;0;1;1
494;917;3;3;3;2;2;0;1;1;1
452;1010;2;2;3;2;2;0;0;1;1
457;1078;3;3;3;2;2;1;1;1;1
573;1029;3;3;3;2;2;0;0;1;1
297;1023;2;2;2;1;1;0;1;1;1
344;979;2;2;2;1;1;0;1;1;1
496;933;3;3;3;2;2;1;1;1;1
386;1126;2;2;3;1;2;0;1;1;1
494;1048;2;2;3;2;2;0;0;1;1
375;1081;2;2;2;1;2;0;0;1;1
370;1014;2;2;2;1;1;0;1;1;1
562;881;2;2;2;2;2;0;0;1;1
381;1276;2;2;2;2;2;0;0;1;1
585;853;2;2;3;2;2;0;0;1;1
496;1263;2;2;3;2;2;0;0;1;1
608;913;3;3;3;2;2;0;0;1;1
459;913;3;3;3;2;2;1;1;1;1
501;1114;2;2;2;2;2;0;0;1;1
400;1140;3;3;3;2;2;1;1;1;1
557;874;3;3;3;2;2;0;1;1;1
494;900;2;2;2;2;2;0;0;1;1
546;1104;2;2;3;2;2;0;0;1;1
520;1137;2;2;3;2;2;0;0;1;1
468;1162;3;3;3;2;2;1;1;1;1
460;989;2;2;2;2;2;0;0;1;1
606;981;2;2;3;2;2;0;0;1;1
567;998;3;3;3;2;2;0;0;1;1
474;1024;2;2;3;2;2;0;0;1;1
580;964;2;2;2;2;2;0;0;0;0
514;1090;3;3;3;2;2;0;1;1;1
332;1062;3;3;3;1;1;1;2;1;1
704;870;3;3;3;3;3;0;0;1;1
409;1073;3;3;3;2;2;1;1;1;1
563;935;3;3;3;2;2;0;0;1;1
474;908;2;2;3;2;2;0;0;1;1
758;1068;3;3;3;3;3;0;0;1;1
430;1033;3;3;4;2;2;1;2;1;1
419;926;2;2;2;1;2;0;0;1;1
565;999;2;2;3;2;2;0;0;1;1
361;804;3;3;4;1;1;2;2;1;1
526;981;2;2;2;2;2;0;0;1;1
597;947;3;3;3;2;2;0;0;1;1
703;1075;2;2;3;3;3;0;0;0;0
400;937;2;2;3;1;2;0;1;1;1
529;888;2;2;3;2;2;0;0;1;1
601;1101;3;3;3;2;2;0;0;1;1
597;1055;3;3;3;2;2;0;0;1;1
423;1038;3;3;3;2;2;1;1;1;1
434;937;3;3;3;2;2;1;1;1;1
547;871;2;2;2;2;2;0;0;1;1
390;1185;3;3;3;2;2;0;1;1;1
426;1009;2;2;2;2;2;0;0;1;1
563;985;3;3;3;2;2;0;0;1;1
676;983;2;2;3;2;3;0;0;0;1
495;1053;3;3;3;2;2;0;0;1;1
385;1139;3;3;3;1;2;1;1;1;1
398;1108;3;3;3;2;2;0;1;1;1
491;851;2;2;3;2;2;0;0;1;1
427;1069;3;3;4;2;2;1;1;1;1
585;1035;3;3;3;2;2;0;0;1;1
598;1033;2;2;3;2;2;0;0;1;1
290;1095;2;2;3;1;1;1;1;1;1
466;967;2;2;3;2;2;0;0;1;1
528;1010;3;3;3;2;2;0;0;1;1
629;1017;3;3;3;2;2;0;0;1;1
647;1018;3;3;3;2;3;0;0;1;1
278;1015;3;3;3;1;1;1;1;1;1
536;995;3;3;3;2;2;0;0;1;1
605;948;3;3;3;2;2;0;0;1;1
322;855;2;2;2;1;1;1;1;1;1
550;1017;3;3;3;2;2;0;0;1;1
580;1009;3;3;3;2;2;0;0;1;1
594;1057;2;2;3;2;2;0;0;1;1
475;960;2;2;3;2;2;0;0;1;1
561;977;3;3;3;2;2;0;0;1;1
645;874;3;3;3;2;2;0;0;1;1
439;1005;2;2;3;2;2;0;1;1;1
453;1057;2;2;3;2;2;0;0;1;1
595;1048;3;3;3;2;2;0;1;1;1
513;1168;3;3;3;2;2;1;1;1;1
466;1090;3;3;3;2;2;0;0;1;1
541;971;2;2;3;2;2;0;0;1;1
307;1041;3;3;3;1;1;1;1;1;1
437;936;2;2;3;2;2;0;0;1;1
425;903;3;3;3;2;2;1;1;1;1
297;824;3;3;3;1;1;1;2;1;1
450;1027;3;3;3;2;2;1;1;1;1
602;1090;2;2;2;2;2;0;0;0;0
364;853;2;2;2;1;1;0;1;1;1
520;1085;2;2;3;2;2;0;0;1;1
580;946;3;3;3;2;2;0;0;1;1
513;883;2;2;3;2;2;0;0;1;1
479;978;2;2;2;2;2;0;0;1;1
515;880;3;3;3;2;2;0;0;1;1
523;1256;3;3;3;2;2;0;0;1;1
405;1168;3;3;3;2;2;1;1;1;1
527;858;3;3;3;2;2;0;0;1;1
378;1139;2;2;3;1;2;0;0;1;1
367;1105;3;3;3;1;2;1;1;1;1
443;1260;3;3;3;2;2;1;1;1;1
302;1024;3;3;3;1;1;1;1;1;1
500;1118;3;3;3;2;2;0;0;1;1
479;954;2;2;2;2;2;0;0;1;1
521;883;3;3;3;2;2;0;1;1;1
525;848;3;3;3;2;2;0;0;1;1
623;1061;3;3;3;2;2;0;0;1;1
474;1048;3;3;3;2;2;0;1;1;1
472;1099;3;3;3;2;2;0;1;1;1
465;834;3;3;3;2;2;1;1;1;1
531;958;2;2;2;2;2;0;0;1;1
392;1061;3;3;3;1;2;1;1;1;1
472;1061;3;3;3;2;2;0;0;1;1
426;1014;3;3;3;2;2;1;1;1;1
683;985;2;2;3;3;3;0;0;0;0
515;984;2;2;2;2;2;0;0;1;1
614;766;3;3;3;2;2;0;0;1;1
529;1136;2;2;2;2;2;0;0;1;1
556;1119;3;3;3;2;2;0;0;1;1
407;958;3;3;3;1;2;1;1;1;1
558;896;2;2;3;2;2;0;0;1;1
408;806;3;3;3;1;1;1;1;1;1
437;874;3;3;3;2;2;1;1;1;1
601;1002;3;3;3;2;2;0;0;1;1
528;978;2;2;2;2;2;0;0;1;1
604;1012;2;2;2;2;2;0;0;0;1
599;889;2;2;2;2;2;0;0;0;1
638;877;2;2;2;2;2;0;0;0;0
585;872;3;3;3;2;2;0;1;1;1
