# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
208850130330.52;248560602.43;12810.39;0.95;1.02;147.88;5.60;106.83;6.86;1360.31;33912.17;33912.17;33912.17;33912.17;33912.17;117073.86;117073.86;117073.86;117073.86;117073.86;0.01;0.01;0.01;0.01;0.01;15030.87;15469.04;15260.36;15260.36;15804.70;14431.42;14431.42;14431.42;14431.42;14431.42;0.00;0.00;0.00;0.00;0.00;-18881.30;-18443.13;-18651.81;-18651.81;-18107.47;-102642.43;-102642.43;-102642.43;-102642.43;-102642.43;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204979859021.35;255386745.16;13127.97;1.03;0.98;135.14;5.95;106.50;7.52;2331.05;37313.55;37313.55;37313.55;37313.55;37313.55;127361.42;127361.42;127361.42;127361.42;127361.42;0.02;0.02;0.02;0.02;0.02;15852.67;16315.43;16094.06;16094.06;16669.49;15220.52;15220.52;15220.52;15220.52;15220.52;0.00;0.00;0.00;0.00;0.00;-21460.88;-20998.12;-21219.49;-21219.49;-20644.06;-112140.90;-112140.90;-112140.90;-112140.90;-112140.90;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193627981465.62;258278269.01;15024.63;0.99;1.00;139.89;5.93;96.30;6.75;1888.36;31965.84;31965.84;31965.84;31965.84;31965.84;127866.92;127866.92;127866.92;127866.92;127866.92;0.01;0.01;0.01;0.01;0.01;17545.15;18057.30;17812.35;17812.35;18449.16;16845.51;16845.51;16845.51;16845.51;16845.51;0.00;0.00;0.00;0.00;0.00;-14420.69;-13908.54;-14153.49;-14153.49;-13516.68;-111021.40;-111021.40;-111021.40;-111021.40;-111021.40;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186831008128.51;257241601.90;14856.72;0.98;0.99;134.19;6.38;97.56;7.05;2852.42;31562.01;31562.01;31562.01;31562.01;31562.01;128888.65;128888.65;128888.65;128888.65;128888.65;0.01;0.01;0.01;0.01;0.01;18350.50;18886.49;18629.61;18629.61;19296.36;17618.78;17618.78;17618.78;17618.78;17618.78;0.00;0.00;0.00;0.00;0.00;-13211.51;-12675.52;-12932.39;-12932.39;-12265.65;-111269.87;-111269.87;-111269.87;-111269.87;-111269.87;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208314285520.93;245547680.32;14305.83;1.03;0.98;140.74;5.41;111.79;6.81;3030.94;35300.10;35300.10;35300.10;35300.10;35300.10;115913.41;115913.41;115913.41;115913.41;115913.41;0.02;0.02;0.02;0.02;0.02;17754.25;18272.18;18024.95;18024.95;18668.69;17046.24;17046.24;17046.24;17046.24;17046.24;0.00;0.00;0.00;0.00;0.00;-17545.85;-17027.92;-17275.15;-17275.15;-16631.41;-98867.17;-98867.17;-98867.17;-98867.17;-98867.17;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
183951723559.34;248154400.22;11923.41;0.98;1.00;145.23;5.86;107.01;6.97;2001.12;35166.14;35166.14;35166.14;35166.14;35166.14;124394.28;124394.28;124394.28;124394.28;124394.28;0.01;0.01;0.01;0.01;0.01;14468.68;14890.61;14689.43;14689.43;15213.74;13891.67;13891.67;13891.67;13891.67;13891.67;0.00;0.00;0.00;0.00;0.00;-20697.46;-20275.53;-20476.72;-20476.72;-19952.41;-110502.61;-110502.61;-110502.61;-110502.61;-110502.61;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
172759654641.84;239917906.17;13542.91;0.98;0.99;146.25;6.09;106.92;7.06;1003.62;34954.91;34954.91;34954.91;34954.91;34954.91;125880.07;125880.07;125880.07;125880.07;125880.07;0.01;0.01;0.01;0.01;0.01;14962.48;15398.78;15190.79;15190.79;15732.93;14365.78;14365.78;14365.78;14365.78;14365.78;0.00;0.00;0.00;0.00;0.00;-19992.44;-19556.13;-19764.12;-19764.12;-19221.99;-111514.29;-111514.29;-111514.29;-111514.29;-111514.29;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
217189921190.93;290379980.90;13491.19;1.00;0.96;143.86;5.48;104.89;6.82;2078.47;39357.34;39357.34;39357.34;39357.34;39357.34;136790.74;136790.74;136790.74;136790.74;136790.74;0.01;0.01;0.01;0.01;0.01;15537.10;15990.25;15774.10;15774.10;16337.24;14917.50;14917.50;14917.50;14917.50;14917.50;0.00;0.00;0.00;0.00;0.00;-23820.24;-23367.09;-23583.24;-23583.24;-23020.10;-121873.25;-121873.25;-121873.25;-121873.25;-121873.25;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
212309728608.49;231828362.92;14223.21;0.99;0.97;146.78;6.67;96.26;7.77;1637.46;34670.76;34670.76;34670.76;34670.76;34670.76;134335.80;134335.80;134335.80;134335.80;134335.80;0.01;0.01;0.01;0.01;0.01;16067.74;16536.31;16312.88;16312.88;16895.14;15426.96;15426.96;15426.96;15426.96;15426.96;0.00;0.00;0.00;0.00;0.00;-18603.02;-18134.45;-18357.88;-18357.88;-17775.61;-118908.83;-118908.83;-118908.83;-118908.83;-118908.83;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202033989986.59;224462098.34;14209.78;1.00;0.94;138.79;4.99;96.42;7.03;3096.42;27549.72;27549.72;27549.72;27549.72;27549.72;93087.87;93087.87;93087.87;93087.87;93087.87;0.01;0.01;0.01;0.01;0.01;16949.06;17443.64;17207.35;17207.35;17822.17;16273.17;16273.17;16273.17;16273.17;16273.17;0.00;0.00;0.00;0.00;0.00;-10600.65;-10106.08;-10342.37;-10342.37;-9727.54;-76814.70;-76814.70;-76814.70;-76814.70;-76814.70;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207755092301.32;234749002.65;16729.01;0.98;0.99;138.68;5.37;105.00;7.37;1171.36;31828.97;31828.97;31828.97;31828.97;31828.97;102470.26;102470.26;102470.26;102470.26;102470.26;0.01;0.01;0.01;0.01;0.01;18401.69;18938.58;18682.19;18682.19;19349.55;17667.87;17667.87;17667.87;17667.87;17667.87;0.00;0.00;0.00;0.00;0.00;-13427.27;-12890.39;-13146.78;-13146.78;-12479.41;-84802.39;-84802.39;-84802.39;-84802.39;-84802.39;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200980697692.01;258925167.43;12962.01;1.02;1.03;131.32;5.89;105.77;7.00;3305.13;33772.63;33772.63;33772.63;33772.63;33772.63;122637.68;122637.68;122637.68;122637.68;122637.68;0.02;0.02;0.02;0.02;0.02;17397.15;17905.31;17661.75;17661.75;18293.89;16703.45;16703.45;16703.45;16703.45;16703.45;0.00;0.00;0.00;0.00;0.00;-16375.48;-15867.32;-16110.88;-16110.88;-15478.75;-105934.23;-105934.23;-105934.23;-105934.23;-105934.23;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
227150011938.35;236805404.70;11538.32;1.03;1.01;125.29;5.73;110.29;6.57;1665.46;28896.54;28896.54;28896.54;28896.54;28896.54;105406.90;105406.90;105406.90;105406.90;105406.90;0.02;0.02;0.02;0.02;0.02;13909.01;14315.57;14120.28;14120.28;14626.25;13354.43;13354.43;13354.43;13354.43;13354.43;0.00;0.00;0.00;0.00;0.00;-14987.53;-14580.97;-14776.27;-14776.27;-14270.29;-92052.47;-92052.47;-92052.47;-92052.47;-92052.47;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196849351004.14;203249385.25;14725.69;1.01;1.04;132.40;5.35;102.49;7.71;2172.97;27503.44;27503.44;27503.44;27503.44;27503.44;87171.24;87171.24;87171.24;87171.24;87171.24;0.02;0.02;0.02;0.02;0.02;18278.36;18812.00;18556.62;18556.62;19220.24;17549.49;17549.49;17549.49;17549.49;17549.49;0.00;0.00;0.00;0.00;0.00;-9225.08;-8691.44;-8946.82;-8946.82;-8283.20;-69621.75;-69621.75;-69621.75;-69621.75;-69621.75;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
177110206940.78;245924603.80;10584.20;1.03;0.96;142.86;5.94;112.26;7.93;2485.24;41760.28;41760.28;41760.28;41760.28;41760.28;129230.36;129230.36;129230.36;129230.36;129230.36;0.02;0.02;0.02;0.02;0.02;13006.25;13385.48;13204.76;13204.76;13675.93;12487.56;12487.56;12487.56;12487.56;12487.56;0.00;0.00;0.00;0.00;0.00;-28754.02;-28374.80;-28555.52;-28555.52;-28084.34;-116742.80;-116742.80;-116742.80;-116742.80;-116742.80;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
188914031813.27;225301302.36;15034.04;0.98;1.05;147.59;5.91;97.11;7.06;1426.14;30443.68;30443.68;30443.68;30443.68;30443.68;115236.58;115236.58;115236.58;115236.58;115236.58;0.01;0.01;0.01;0.01;0.01;17948.00;18471.36;18221.88;18221.88;18872.18;17232.24;17232.24;17232.24;17232.24;17232.24;0.00;0.00;0.00;0.00;0.00;-12495.68;-11972.32;-12221.80;-12221.80;-11571.50;-98004.34;-98004.34;-98004.34;-98004.34;-98004.34;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206857484815.45;229779828.12;15215.53;0.99;1.03;141.63;5.77;107.38;6.53;3455.34;30113.81;30113.81;30113.81;30113.81;30113.81;111115.23;111115.23;111115.23;111115.23;111115.23;0.01;0.01;0.01;0.01;0.01;20017.02;20601.09;20322.08;20322.08;21048.14;19218.78;19218.78;19218.78;19218.78;19218.78;0.00;0.00;0.00;0.00;0.00;-10096.79;-9512.72;-9791.73;-9791.73;-9065.67;-91896.45;-91896.45;-91896.45;-91896.45;-91896.45;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209245485946.94;231748709.23;16178.98;1.04;0.99;138.44;5.77;98.99;6.88;1824.58;30553.58;30553.58;30553.58;30553.58;30553.58;115537.20;115537.20;115537.20;115537.20;115537.20;0.02;0.02;0.02;0.02;0.02;18541.17;19082.39;18823.54;18823.54;19496.49;17801.81;17801.81;17801.81;17801.81;17801.81;0.00;0.00;0.00;0.00;0.00;-12012.41;-11471.19;-11730.04;-11730.04;-11057.09;-97735.39;-97735.39;-97735.39;-97735.39;-97735.39;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200957235753.82;248290134.73;11642.09;1.01;1.06;142.35;6.08;97.21;7.11;1561.05;33628.60;33628.60;33628.60;33628.60;33628.60;130166.19;130166.19;130166.19;130166.19;130166.19;0.02;0.02;0.02;0.02;0.02;14520.66;14944.35;14741.96;14741.96;15268.65;13941.61;13941.61;13941.61;13941.61;13941.61;0.00;0.00;0.00;0.00;0.00;-19107.94;-18684.25;-18886.64;-18886.64;-18359.95;-116224.59;-116224.59;-116224.59;-116224.59;-116224.59;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186104878792.91;235568757.20;12133.59;0.98;0.99;138.21;5.37;106.90;7.47;3850.27;32692.78;32692.78;32692.78;32692.78;32692.78;102674.56;102674.56;102674.56;102674.56;102674.56;0.01;0.01;0.01;0.01;0.01;16548.37;17031.18;16800.62;16800.62;17400.76;15888.45;15888.45;15888.45;15888.45;15888.45;0.00;0.00;0.00;0.00;0.00;-16144.41;-15661.60;-15892.16;-15892.16;-15292.02;-86786.11;-86786.11;-86786.11;-86786.11;-86786.11;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214056626749.84;258788455.38;14188.34;0.98;1.04;135.31;5.81;102.06;6.99;3784.49;32554.74;32554.74;32554.74;32554.74;32554.74;119856.82;119856.82;119856.82;119856.82;119856.82;0.01;0.01;0.01;0.01;0.01;19444.97;20012.72;19740.94;19740.94;20447.02;18669.58;18669.58;18669.58;18669.58;18669.58;0.00;0.00;0.00;0.00;0.00;-13109.77;-12542.03;-12813.80;-12813.80;-12107.73;-101187.24;-101187.24;-101187.24;-101187.24;-101187.24;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196445982669.80;261484567.15;13426.93;1.02;1.04;141.80;6.01;94.90;6.95;3590.04;34219.66;34219.66;34219.66;34219.66;34219.66;136445.79;136445.79;136445.79;136445.79;136445.79;0.02;0.02;0.02;0.02;0.02;18468.27;19007.24;18749.65;18749.65;19419.71;17731.81;17731.81;17731.81;17731.81;17731.81;0.00;0.00;0.00;0.00;0.00;-15751.38;-15212.42;-15470.00;-15470.00;-14799.95;-118713.98;-118713.98;-118713.98;-118713.98;-118713.98;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
220289002712.77;244445893.57;14002.19;1.03;0.99;142.66;5.52;109.73;6.66;2072.68;34498.06;34498.06;34498.06;34498.06;34498.06;118860.48;118860.48;118860.48;118860.48;118860.48;0.02;0.02;0.02;0.02;0.02;16569.62;17052.94;16822.29;16822.29;17422.99;15908.84;15908.84;15908.84;15908.84;15908.84;0.00;0.00;0.00;0.00;0.00;-17928.45;-17445.12;-17675.77;-17675.77;-17075.07;-102951.64;-102951.64;-102951.64;-102951.64;-102951.64;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
218511703811.54;218864540.20;14616.84;1.05;1.00;137.68;6.03;104.15;6.78;2801.36;29944.01;29944.01;29944.01;29944.01;29944.01;114318.00;114318.00;114318.00;114318.00;114318.00;0.02;0.02;0.02;0.02;0.02;18211.28;18742.92;18488.55;18488.55;19149.67;17485.08;17485.08;17485.08;17485.08;17485.08;0.00;0.00;0.00;0.00;0.00;-11732.73;-11201.08;-11455.45;-11455.45;-10794.34;-96832.92;-96832.92;-96832.92;-96832.92;-96832.92;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194131389426.07;260505586.21;12980.84;0.96;0.99;130.09;6.08;102.80;7.03;3214.18;31161.24;31161.24;31161.24;31161.24;31161.24;118467.86;118467.86;118467.86;118467.86;118467.86;0.01;0.01;0.01;0.01;0.01;16683.16;17170.58;16936.79;16936.79;17543.22;16017.94;16017.94;16017.94;16017.94;16017.94;0.00;0.00;0.00;0.00;0.00;-14478.07;-13990.66;-14224.45;-14224.45;-13618.02;-102449.91;-102449.91;-102449.91;-102449.91;-102449.91;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192197001938.19;233807882.84;15948.75;1.03;1.02;135.60;5.78;92.30;7.06;2045.22;28799.66;28799.66;28799.66;28799.66;28799.66;113247.29;113247.29;113247.29;113247.29;113247.29;0.02;0.02;0.02;0.02;0.02;19156.15;19715.53;19447.65;19447.65;20143.38;18392.29;18392.29;18392.29;18392.29;18392.29;0.00;0.00;0.00;0.00;0.00;-9643.51;-9084.13;-9352.00;-9352.00;-8656.28;-94855.01;-94855.01;-94855.01;-94855.01;-94855.01;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201903559408.65;251208075.06;15209.83;1.03;0.98;135.13;5.81;112.05;6.82;2396.54;34808.56;34808.56;34808.56;34808.56;34808.56;121382.55;121382.55;121382.55;121382.55;121382.55;0.02;0.02;0.02;0.02;0.02;17924.91;18448.23;18197.80;18197.80;18848.58;17210.14;17210.14;17210.14;17210.14;17210.14;0.00;0.00;0.00;0.00;0.00;-16883.64;-16360.33;-16610.76;-16610.76;-15959.98;-104172.42;-104172.42;-104172.42;-104172.42;-104172.42;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190415460977.50;250136905.26;13734.39;0.99;1.00;139.22;5.77;101.08;7.18;1236.94;33183.80;33183.80;33183.80;33183.80;33183.80;119260.82;119260.82;119260.82;119260.82;119260.82;0.01;0.01;0.01;0.01;0.01;15516.54;15969.35;15752.95;15752.95;16315.90;14897.78;14897.78;14897.78;14897.78;14897.78;0.00;0.00;0.00;0.00;0.00;-17667.25;-17214.44;-17430.84;-17430.84;-16867.90;-104363.03;-104363.03;-104363.03;-104363.03;-104363.03;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184186463678.60;255283492.43;14213.74;1.02;0.99;138.39;5.36;101.36;7.05;1895.04;33830.31;33830.31;33830.31;33830.31;33830.31;116162.52;116162.52;116162.52;116162.52;116162.52;0.02;0.02;0.02;0.02;0.02;16563.54;17046.90;16815.91;16815.91;17416.83;15903.03;15903.03;15903.03;15903.03;15903.03;0.00;0.00;0.00;0.00;0.00;-17266.77;-16783.40;-17014.40;-17014.40;-16413.48;-100259.49;-100259.49;-100259.49;-100259.49;-100259.49;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
213063225273.47;229425127.09;13095.75;1.01;1.00;150.39;6.03;100.01;6.65;1597.80;32015.05;32015.05;32015.05;32015.05;32015.05;125882.96;125882.96;125882.96;125882.96;125882.96;0.02;0.02;0.02;0.02;0.02;15367.38;15815.42;15601.95;15601.95;16158.61;14754.53;14754.53;14754.53;14754.53;14754.53;0.00;0.00;0.00;0.00;0.00;-16647.67;-16199.63;-16413.10;-16413.10;-15856.45;-111128.43;-111128.43;-111128.43;-111128.43;-111128.43;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
182335991050.85;269314133.62;11062.66;1.02;0.99;133.09;5.94;105.86;6.71;610.00;34451.31;34451.31;34451.31;34451.31;34451.31;130074.30;130074.30;130074.30;130074.30;130074.30;0.02;0.02;0.02;0.02;0.02;12079.44;12432.24;12263.18;12263.18;12702.04;11597.77;11597.77;11597.77;11597.77;11597.77;0.00;0.00;0.00;0.00;0.00;-22371.87;-22019.06;-22188.12;-22188.12;-21749.26;-118476.53;-118476.53;-118476.53;-118476.53;-118476.53;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208365989003.23;263217064.66;14457.21;0.92;1.00;138.60;5.49;108.70;6.74;2158.78;32233.48;32233.48;32233.48;32233.48;32233.48;110851.43;110851.43;110851.43;110851.43;110851.43;0.01;0.01;0.01;0.01;0.01;17261.78;17765.53;17524.79;17524.79;18151.05;16573.43;16573.43;16573.43;16573.43;16573.43;0.00;0.00;0.00;0.00;0.00;-14971.70;-14467.95;-14708.70;-14708.70;-14082.43;-94278.00;-94278.00;-94278.00;-94278.00;-94278.00;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186491050341.92;249169415.64;14082.19;0.99;1.03;135.14;6.43;100.17;6.44;3009.36;29830.41;29830.41;29830.41;29830.41;29830.41;128866.18;128866.18;128866.18;128866.18;128866.18;0.01;0.01;0.01;0.01;0.01;18327.74;18863.11;18606.45;18606.45;19272.48;17596.93;17596.93;17596.93;17596.93;17596.93;0.00;0.00;0.00;0.00;0.00;-11502.67;-10967.29;-11223.96;-11223.96;-10557.93;-111269.25;-111269.25;-111269.25;-111269.25;-111269.25;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202713484585.99;288303664.14;13684.17;1.05;1.03;133.69;5.68;94.92;6.93;1802.14;35840.53;35840.53;35840.53;35840.53;35840.53;138499.13;138499.13;138499.13;138499.13;138499.13;0.02;0.02;0.02;0.02;0.02;16627.54;17113.17;16880.49;16880.49;17484.56;15964.52;15964.52;15964.52;15964.52;15964.52;0.00;0.00;0.00;0.00;0.00;-19212.99;-18727.36;-18960.04;-18960.04;-18355.97;-122534.60;-122534.60;-122534.60;-122534.60;-122534.60;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185144939423.65;257755256.52;12914.89;1.05;0.94;134.47;5.80;99.46;7.42;2267.98;35288.72;35288.72;35288.72;35288.72;35288.72;126108.39;126108.39;126108.39;126108.39;126108.39;0.02;0.02;0.02;0.02;0.02;14930.28;15366.20;15157.54;15157.54;15699.66;14334.92;14334.92;14334.92;14334.92;14334.92;0.00;0.00;0.00;0.00;0.00;-20358.44;-19922.52;-20131.18;-20131.18;-19589.06;-111773.47;-111773.47;-111773.47;-111773.47;-111773.47;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200422980522.93;255611441.12;14255.70;1.00;1.00;150.22;5.66;102.65;7.15;2610.94;37709.60;37709.60;37709.60;37709.60;37709.60;130446.94;130446.94;130446.94;130446.94;130446.94;0.02;0.02;0.02;0.02;0.02;17599.70;18112.60;17868.57;17868.57;18505.62;16897.79;16897.79;16897.79;16897.79;16897.79;0.00;0.00;0.00;0.00;0.00;-20109.90;-19597.01;-19841.04;-19841.04;-19203.98;-113549.14;-113549.14;-113549.14;-113549.14;-113549.14;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194263481225.80;247922705.99;15634.23;1.01;0.98;135.94;5.27;101.53;7.24;2663.88;32530.44;32530.44;32530.44;32530.44;32530.44;107974.05;107974.05;107974.05;107974.05;107974.05;0.02;0.02;0.02;0.02;0.02;18592.07;19134.73;18875.24;18875.24;19549.96;17850.67;17850.67;17850.67;17850.67;17850.67;0.00;0.00;0.00;0.00;0.00;-13938.38;-13395.71;-13655.20;-13655.20;-12980.48;-90123.38;-90123.38;-90123.38;-90123.38;-90123.38;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205688353805.46;268233972.68;10502.09;1.00;1.01;139.02;5.78;99.85;7.79;2738.74;38108.46;38108.46;38108.46;38108.46;38108.46;129273.27;129273.27;129273.27;129273.27;129273.27;0.01;0.01;0.01;0.01;0.01;13902.09;14307.72;14113.98;14113.98;14618.20;13347.71;13347.71;13347.71;13347.71;13347.71;0.00;0.00;0.00;0.00;0.00;-24206.37;-23800.74;-23994.48;-23994.48;-23490.26;-115925.57;-115925.57;-115925.57;-115925.57;-115925.57;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196098311121.50;209293686.26;14286.50;0.97;1.02;141.36;5.33;105.77;7.10;2135.06;28049.80;28049.80;28049.80;28049.80;28049.80;91833.00;91833.00;91833.00;91833.00;91833.00;0.01;0.01;0.01;0.01;0.01;17520.19;18031.24;17787.38;17787.38;18422.51;16821.51;16821.51;16821.51;16821.51;16821.51;0.00;0.00;0.00;0.00;0.00;-10529.61;-10018.57;-10262.43;-10262.43;-9627.29;-75011.50;-75011.50;-75011.50;-75011.50;-75011.50;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
215161847747.25;255426116.70;12805.97;1.02;0.99;140.61;5.83;108.48;7.63;1861.58;39539.91;39539.91;39539.91;39539.91;39539.91;128355.46;128355.46;128355.46;128355.46;128355.46;0.02;0.02;0.02;0.02;0.02;15049.92;15488.91;15279.43;15279.43;15825.02;14449.74;14449.74;14449.74;14449.74;14449.74;0.00;0.00;0.00;0.00;0.00;-24489.99;-24051.00;-24260.49;-24260.49;-23714.89;-113905.72;-113905.72;-113905.72;-113905.72;-113905.72;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196730275845.21;257206702.23;12469.26;0.98;1.02;141.96;5.53;102.11;7.45;3243.48;35674.63;35674.63;35674.63;35674.63;35674.63;118683.38;118683.38;118683.38;118683.38;118683.38;0.01;0.01;0.01;0.01;0.01;16692.40;17179.26;16946.99;16946.99;17552.05;16026.72;16026.72;16026.72;16026.72;16026.72;0.00;0.00;0.00;0.00;0.00;-18982.23;-18495.37;-18727.64;-18727.64;-18122.58;-102656.66;-102656.66;-102656.66;-102656.66;-102656.66;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
