# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;8.61;38.75;3099.82;1846.74;-1253.08;0.00
0.29;9.22;40.38;3230.30;2212.61;-1017.68;0.00
0.28;11.77;42.67;3413.29;2248.39;-1164.90;0.00
0.24;11.49;36.23;2898.64;1998.44;-900.21;0.00
0.24;9.49;36.89;2950.98;1921.61;-1029.37;0.00
0.20;10.39;40.25;3220.07;1733.10;-1486.97;0.00
0.28;11.88;38.27;3061.63;2293.12;-768.51;0.00
0.23;10.07;42.28;3382.63;1875.62;-1507.01;0.00
0.21;10.77;42.44;3395.17;1812.97;-1582.20;0.00
0.28;8.68;36.23;2898.27;2089.05;-809.21;0.00
0.19;13.33;43.37;3469.38;1804.19;-1665.19;0.00
0.26;11.67;45.94;3674.84;2152.48;-1522.36;0.00
0.25;10.63;40.89;3271.15;2015.22;-1255.94;0.00
0.26;11.00;39.59;3167.26;2085.49;-1081.77;0.00
0.24;7.98;48.14;3851.46;1856.45;-1995.02;0.00
0.21;9.93;41.14;3291.49;1769.24;-1522.25;0.00
0.22;9.76;39.20;3136.40;1831.31;-1305.09;0.00
0.24;10.49;45.52;3641.42;1983.40;-1658.02;0.00
0.24;8.94;46.38;3710.60;1893.82;-1816.78;0.00
0.22;10.34;44.83;3586.53;1834.51;-1752.02;0.00
0.20;11.16;43.41;3473.07;1748.34;-1724.73;0.00
0.28;9.33;41.79;3343.37;2124.92;-1218.45;0.00
0.24;10.04;49.08;3926.31;1915.63;-2010.67;0.00
0.28;10.86;39.50;3159.77;2225.26;-934.51;0.00
0.20;8.28;37.22;2977.23;1623.21;-1354.03;0.00
0.24;10.30;36.23;2898.17;1973.12;-925.05;0.00
0.23;8.26;45.65;3652.37;1776.93;-1875.44;0.00
0.24;8.58;39.34;3147.00;1886.74;-1260.26;0.00
0.30;11.93;38.28;3062.13;2378.02;-684.11;0.00
0.25;9.44;45.33;3626.06;1965.93;-1660.13;0.00
0.19;12.32;40.32;3225.96;1746.17;-1479.79;0.00
0.26;10.05;36.28;2902.25;2035.88;-866.36;0.00
0.25;11.41;42.19;3375.02;2053.65;-1321.38;0.00
0.26;12.01;40.40;3232.09;2170.17;-1061.92;0.00
0.25;10.45;48.69;3894.88;2033.41;-1861.47;0.00
0.29;10.57;42.11;3368.62;2278.63;-1089.99;0.00
0.25;11.65;33.28;2662.00;2102.97;-559.03;0.00
0.25;11.14;38.43;3074.75;2059.67;-1015.08;0.00
0.27;9.77;37.57;3005.91;2129.43;-876.48;0.00
0.25;11.05;33.56;2684.78;2048.20;-636.58;0.00
0.22;9.93;41.94;3355.52;1802.80;-1552.72;0.00
0.29;11.02;36.83;2946.30;2287.07;-659.23;0.00
0.21;9.69;37.16;2972.82;1775.67;-1197.15;0.00
0.25;10.79;46.28;3702.34;2033.20;-1669.13;0.00
0.24;8.60;40.05;3203.80;1858.72;-1345.08;0.00
0.27;10.38;39.71;3176.76;2149.78;-1026.97;0.00
0.26;11.67;42.70;3415.66;2166.08;-1249.57;0.00
0.24;10.59;39.72;3177.69;1971.72;-1205.97;0.00
0.22;10.54;33.20;2656.37;1858.24;-798.13;0.00
0.23;10.84;43.94;3514.90;1899.83;-1615.07;0.00
0.25;8.36;35.56;2844.41;1917.39;-927.02;0.00
0.24;11.75;37.70;3016.13;2028.00;-988.13;0.00
0.23;9.62;44.37;3549.90;1835.96;-1713.94;0.00
0.29;9.37;37.53;3002.43;2192.40;-810.03;0.00
0.23;9.75;40.28;3222.75;1882.86;-1339.89;0.00
0.24;10.64;46.48;3718.45;1979.75;-1738.70;0.00
0.29;9.83;44.36;3548.87;2224.95;-1323.92;0.00
0.24;9.75;40.84;3267.58;1916.33;-1351.25;0.00
0.28;11.00;46.20;3696.14;2203.88;-1492.27;0.00
0.24;11.80;38.32;3065.59;2013.50;-1052.10;0.00
0.22;10.05;40.81;3264.69;1815.81;-1448.88;0.00
0.24;9.91;45.67;3653.25;1961.11;-1692.13;0.00
0.24;9.97;34.90;2792.03;1956.19;-835.84;0.00
0.26;9.18;42.53;3402.37;2014.33;-1388.04;0.00
0.23;10.19;38.25;3060.05;1879.74;-1180.31;0.00
0.24;10.68;49.86;3989.00;1994.18;-1994.82;0.00
0.26;10.06;47.28;3782.31;2032.20;-1750.11;0.00
0.24;11.28;39.87;3189.38;2008.15;-1181.23;0.00
0.21;10.95;38.60;3088.21;1821.62;-1266.59;0.00
0.24;8.44;48.07;3845.70;1871.79;-1973.92;0.00
0.23;10.34;34.70;2776.36;1876.84;-899.53;0.00
0.21;10.65;42.51;3401.07;1818.46;-1582.61;0.00
0.23;10.41;48.10;3848.19;1913.14;-1935.05;0.00
0.25;10.27;45.70;3656.16;2034.04;-1622.12;0.00
0.25;10.94;37.85;3028.15;2064.25;-963.90;0.00
0.19;10.51;34.96;2796.62;1688.15;-1108.47;0.00
0.27;10.68;39.42;3153.58;2127.55;-1026.03;0.00
0.23;9.69;41.34;3306.92;1837.83;-1469.09;0.00
0.26;8.81;38.60;3088.28;2018.01;-1070.27;0.00
0.24;9.71;35.10;2808.17;1947.73;-860.44;0.00
0.25;8.62;40.39;3231.43;1928.75;-1302.68;0.00
0.23;12.20;42.99;3439.21;2023.40;-1415.81;0.00
0.18;9.74;35.47;2837.34;1587.35;-1250.00;0.00
0.26;11.19;38.05;3043.85;2134.86;-908.99;0.00
0.24;8.19;33.47;2677.54;1844.95;-832.59;0.00
0.21;8.71;37.30;2983.89;1683.23;-1300.66;0.00
0.29;11.08;32.87;2629.84;2282.29;-347.55;0.00
0.28;11.03;37.44;2995.52;2239.45;-756.07;0.00
0.25;8.83;45.24;3619.04;1933.19;-1685.85;0.00
0.26;9.54;44.99;3599.38;2013.07;-1586.31;0.00
0.28;10.28;46.59;3727.56;2189.93;-1537.63;0.00
0.26;12.83;46.14;3691.24;2186.52;-1504.72;0.00
0.27;7.61;46.02;3681.73;1965.66;-1716.07;0.00
0.25;10.09;43.78;3502.20;1997.86;-1504.34;0.00
0.25;8.84;38.09;3047.21;1961.38;-1085.82;0.00
0.21;10.30;43.18;3454.39;1757.27;-1697.12;0.00
0.24;9.85;35.78;2862.64;1944.81;-917.83;0.00
0.26;10.00;34.60;2768.36;2083.54;-684.81;0.00
0.22;10.54;43.94;3514.98;1844.62;-1670.36;0.00
0.24;10.45;34.22;2737.39;1978.79;-758.60;0.00
0.24;10.53;42.23;3378.66;1955.58;-1423.08;0.00
0.26;9.37;49.44;3955.01;2036.65;-1918.36;0.00
0.25;9.99;35.35;2827.74;2009.73;-818.01;0.00
0.19;12.38;32.66;2613.19;1781.34;-831.85;0.00
0.23;9.21;40.10;3208.15;1851.44;-1356.70;0.00
0.24;9.70;44.11;3528.81;1937.70;-1591.11;0.00
0.21;10.54;40.96;3276.87;1777.71;-1499.16;0.00
0.31;10.37;41.05;3283.79;2373.22;-910.57;0.00
0.21;9.92;40.08;3206.46;1782.01;-1424.45;0.00
0.24;9.32;47.88;3830.57;1911.53;-1919.05;0.00
0.22;11.45;40.49;3239.18;1884.51;-1354.67;0.00
0.23;11.84;32.19;2574.83;1955.60;-619.23;0.00
0.24;9.77;46.07;3685.75;1922.81;-1762.94;0.00
0.28;9.52;30.84;2467.25;2132.45;-334.80;0.00
0.26;9.96;43.33;3466.25;2034.04;-1432.21;0.00
0.22;8.86;41.80;3344.29;1783.10;-1561.19;0.00
0.26;9.58;31.49;2519.08;2028.78;-490.30;0.00
0.25;8.49;35.71;2856.94;1927.96;-928.98;0.00
0.24;9.23;49.12;3929.80;1886.22;-2043.58;0.00
0.23;12.14;36.60;2928.22;2002.94;-925.28;0.00
0.28;9.53;37.87;3029.83;2161.82;-868.01;0.00
0.20;10.77;49.22;3937.72;1722.50;-2215.23;0.00
0.26;11.04;45.25;3620.39;2130.22;-1490.17;0.00
0.28;8.13;38.01;3040.98;2073.11;-967.87;0.00
0.25;10.39;45.37;3629.84;2006.24;-1623.60;0.00
0.23;11.45;41.66;3332.79;1951.97;-1380.81;0.00
0.22;9.43;43.50;3480.21;1798.12;-1682.10;0.00
0.28;9.31;49.43;3954.50;2154.08;-1800.42;0.00
0.29;10.05;35.81;2864.69;2215.25;-649.44;0.00
0.26;10.10;36.74;2938.81;2050.27;-888.54;0.00
0.25;10.68;34.69;2775.51;2044.86;-730.64;0.00
0.22;9.45;42.42;3393.43;1767.12;-1626.32;0.00
0.23;9.83;43.32;3465.22;1888.50;-1576.73;0.00
0.25;12.09;45.12;3609.61;2108.23;-1501.38;0.00
0.25;10.05;36.98;2958.54;1995.09;-963.45;0.00
0.25;10.29;43.15;3452.07;2017.22;-1434.85;0.00
0.24;10.63;38.79;3103.37;1960.06;-1143.30;0.00
0.26;12.48;57.35;4588.24;2211.05;-2377.19;0.00
0.27;11.69;41.24;3299.58;2215.70;-1083.88;0.00
0.24;11.04;33.62;2689.55;2016.91;-672.64;0.00
0.25;9.13;45.49;3639.36;1978.76;-1660.60;0.00
0.24;10.67;37.19;2975.37;1971.32;-1004.05;0.00
0.23;11.68;30.57;2445.45;1965.54;-479.91;0.00
0.28;11.24;45.61;3648.55;2232.21;-1416.34;0.00
0.29;11.61;48.52;3881.28;2292.05;-1589.23;0.00
0.25;9.51;45.72;3657.72;1989.79;-1667.92;0.00
0.27;9.58;35.06;2804.57;2119.34;-685.23;0.00
0.23;8.55;39.62;3169.33;1800.18;-1369.15;0.00
0.27;11.57;44.35;3547.61;2219.97;-1327.63;0.00
0.25;11.55;41.55;3323.66;2085.86;-1237.80;0.00
0.24;10.41;39.74;3178.86;1943.16;-1235.70;0.00
0.25;10.67;40.49;3239.29;2025.43;-1213.86;0.00
0.27;11.26;36.87;2949.61;2169.62;-779.99;0.00
0.26;9.14;43.73;3498.73;2023.04;-1475.69;0.00
0.25;10.36;44.87;3589.90;2030.15;-1559.76;0.00
0.29;9.50;35.69;2855.10;2191.54;-663.56;0.00
0.26;9.77;43.20;3456.12;2041.58;-1414.53;0.00
0.28;8.69;38.01;3040.71;2107.46;-933.25;0.00
0.25;7.13;40.60;3248.24;1871.84;-1376.40;0.00
0.23;10.96;40.50;3239.84;1917.65;-1322.19;0.00
0.25;11.02;37.38;2990.72;2046.00;-944.72;0.00
0.23;8.98;39.93;3194.67;1840.30;-1354.38;0.00
0.24;9.44;36.47;2917.63;1904.39;-1013.25;0.00
0.24;11.09;39.82;3185.82;1989.01;-1196.81;0.00
0.23;8.30;34.01;2720.46;1762.25;-958.21;0.00
0.27;11.84;37.44;2995.03;2233.21;-761.82;0.00
0.27;11.49;47.08;3766.39;2166.63;-1599.76;0.00
0.26;11.10;45.19;3615.22;2096.88;-1518.34;0.00
0.27;9.32;38.01;3041.13;2099.68;-941.44;0.00
0.25;8.87;34.64;2771.33;1915.65;-855.68;0.00
0.25;11.21;40.13;3210.16;2047.41;-1162.75;0.00
0.25;11.88;40.05;3204.14;2105.88;-1098.26;0.00
0.22;9.57;33.85;2707.69;1824.69;-883.00;0.00
0.23;10.14;41.28;3302.22;1909.12;-1393.10;0.00
0.24;9.41;47.44;3795.06;1914.79;-1880.27;0.00
0.22;9.77;42.57;3405.90;1823.03;-1582.87;0.00
0.21;10.38;42.26;3380.44;1797.63;-1582.81;0.00
0.26;9.45;40.88;3270.58;2032.65;-1237.93;0.00
0.29;10.78;43.06;3444.97;2298.94;-1146.03;0.00
0.28;9.47;43.06;3444.41;2141.97;-1302.43;0.00
0.23;9.43;33.88;2710.61;1849.77;-860.84;0.00
0.32;12.36;45.05;3604.39;2538.50;-1065.89;0.00
0.28;10.91;46.34;3707.25;2241.36;-1465.89;0.00
0.26;10.53;36.35;2908.24;2063.43;-844.82;0.00
0.22;8.95;40.08;3206.47;1738.36;-1468.11;0.00
0.26;9.69;33.97;2717.91;2051.86;-666.05;0.00
0.23;10.33;49.67;3973.33;1871.69;-2101.65;0.00
0.22;9.35;41.22;3297.44;1803.58;-1493.86;0.00
0.20;10.17;36.99;2959.43;1709.83;-1249.60;0.00
0.26;11.21;41.38;3310.65;2095.33;-1215.32;0.00
0.24;11.17;49.80;3984.24;2025.26;-1958.98;0.00
0.25;10.47;43.58;3486.76;2027.18;-1459.59;0.00
0.28;10.63;39.90;3191.86;2234.13;-957.73;0.00
0.21;11.79;35.39;2831.29;1850.55;-980.74;0.00
0.22;9.11;39.44;3155.20;1787.99;-1367.21;0.00
0.25;10.42;36.73;2938.11;2010.86;-927.25;0.00
0.25;10.76;42.81;3425.09;2047.42;-1377.68;0.00
0.28;9.57;35.09;2807.01;2173.78;-633.23;0.00
0.27;10.52;40.21;3216.74;2171.37;-1045.37;0.00
0.27;10.75;33.40;2671.65;2167.57;-504.07;0.00
0.22;10.12;34.98;2798.29;1847.28;-951.01;0.00
0.27;11.13;37.03;2962.72;2156.96;-805.76;0.00
0.23;8.46;42.79;3423.37;1781.55;-1641.82;0.00
0.25;11.99;37.76;3021.03;2111.85;-909.18;0.00
0.22;11.80;45.75;3659.62;1919.88;-1739.75;0.00
0.27;10.13;41.29;3303.17;2130.18;-1172.99;0.00
0.22;9.20;41.43;3314.06;1766.43;-1547.63;0.00
0.25;10.59;37.12;2969.71;2039.52;-930.19;0.00
0.22;11.41;40.74;3258.85;1917.55;-1341.29;0.00
0.25;10.75;40.76;3260.79;2014.48;-1246.31;0.00
0.25;7.40;40.08;3206.36;1851.05;-1355.31;0.00
0.25;11.82;42.16;3372.93;2071.57;-1301.35;0.00
0.27;10.21;44.05;3523.66;2100.12;-1423.55;0.00
0.23;10.06;48.70;3896.16;1889.34;-2006.81;0.00
0.26;12.30;32.63;2610.14;2198.68;-411.45;0.00
0.29;8.94;42.48;3398.65;2202.34;-1196.31;0.00
0.25;13.51;39.51;3160.53;2182.64;-977.89;0.00
0.27;9.40;42.82;3425.77;2070.00;-1355.77;0.00
0.27;12.83;38.22;3057.82;2282.08;-775.74;0.00
0.26;8.65;41.94;3355.37;1973.71;-1381.66;0.00
0.18;8.95;34.89;2791.27;1536.86;-1254.41;0.00
0.22;10.10;37.18;2974.35;1806.52;-1167.82;0.00
0.21;11.01;43.69;3495.01;1792.06;-1702.95;0.00
0.26;12.21;32.70;2616.35;2203.65;-412.70;0.00
0.20;10.51;35.08;2806.72;1716.11;-1090.61;0.00
0.21;11.08;34.65;2771.88;1832.90;-938.98;0.00
0.22;9.93;38.83;3106.29;1838.69;-1267.60;0.00
0.24;9.76;42.63;3410.73;1914.06;-1496.67;0.00
0.28;9.75;43.92;3513.66;2186.46;-1327.20;0.00
0.29;9.66;32.22;2577.84;2232.96;-344.88;0.00
0.23;9.37;57.15;4572.14;1820.10;-2752.03;0.00
0.28;9.91;39.99;3199.43;2170.90;-1028.53;0.00
0.31;9.90;46.04;3683.43;2354.96;-1328.47;0.00
0.23;11.37;36.46;2916.75;1934.25;-982.50;0.00
0.26;11.51;52.46;4196.76;2116.82;-2079.94;0.00
0.22;9.98;44.39;3551.39;1848.96;-1702.43;0.00
0.26;10.97;34.38;2750.56;2124.39;-626.17;0.00
0.28;11.33;41.52;3321.99;2226.05;-1095.95;0.00
0.22;10.98;40.51;3240.89;1891.39;-1349.50;0.00
0.29;11.88;44.16;3532.68;2329.95;-1202.73;0.00
0.21;9.50;45.17;3613.40;1747.66;-1865.74;0.00
0.30;10.52;42.16;3373.06;2295.03;-1078.03;0.00
0.26;8.99;37.11;2968.42;2010.13;-958.29;0.00
0.24;10.96;40.04;3203.34;1992.09;-1211.26;0.00
0.20;10.10;34.71;2776.78;1729.70;-1047.09;0.00
0.26;8.87;39.86;3188.89;1984.97;-1203.92;0.00
0.25;9.40;45.25;3620.25;1978.00;-1642.25;0.00
0.27;9.24;42.72;3417.45;2066.80;-1350.65;0.00
0.27;9.59;30.89;2471.04;2094.23;-376.81;0.00
0.22;10.39;34.47;2757.77;1835.66;-922.11;0.00
0.25;10.72;43.18;3454.42;2026.11;-1428.31;0.00
0.22;11.17;35.81;2864.86;1872.46;-992.40;0.00
0.26;8.72;39.93;3194.51;1989.02;-1205.49;0.00
0.24;8.45;33.63;2690.42;1879.50;-810.92;0.00
0.28;10.46;34.99;2798.83;2187.19;-611.64;0.00
0.32;12.22;43.25;3460.28;2528.37;-931.90;0.00
0.25;10.68;32.24;2579.53;2045.42;-534.12;0.00
0.28;8.61;36.98;2958.77;2089.86;-868.91;0.00
0.24;9.53;41.25;3300.35;1933.60;-1366.75;0.00
0.27;11.14;42.46;3397.09;2156.48;-1240.61;0.00
0.18;10.01;31.03;2482.05;1611.47;-870.58;0.00
0.27;10.83;37.03;2962.15;2156.28;-805.87;0.00
0.29;11.84;36.57;2925.28;2341.46;-583.82;0.00
0.24;10.74;39.10;3128.04;1997.03;-1131.01;0.00
0.24;9.77;39.76;3180.58;1950.43;-1230.15;0.00
0.24;8.93;41.69;3334.86;1908.25;-1426.61;0.00
0.24;11.00;41.00;3280.18;2017.23;-1262.95;0.00
0.29;9.85;36.73;2938.66;2228.92;-709.74;0.00
0.29;8.94;38.77;3101.65;2153.76;-947.90;0.00
0.24;10.13;45.94;3674.94;1949.70;-1725.23;0.00
0.26;10.06;42.81;3424.59;2077.89;-1346.70;0.00
0.25;11.15;43.81;3504.81;2032.38;-1472.43;0.00
0.24;9.83;33.94;2715.40;1954.59;-760.81;0.00
