# X_0;X_1;R_0;S_0;G_0;I_0
16045;18740;143000;178696;-35696;0
15641;17392;143000;178696;-35696;0
21666;20866;143000;178696;-35696;0
15571;22654;143000;178696;-35696;0
12219;20145;143000;178696;-35696;0
15583;22914;143000;178696;-35696;0
12645;14784;143000;178696;-35696;0
16628;17493;143000;178696;-35696;0
15207;15609;143000;178696;-35696;0
17096;24513;143000;178696;-35696;0
