# X_0;X_1;R_0;S_0;G_0;I_0
13992;23607;143000;178696;-35696;0
16162;16259;143000;178696;-35696;0
19098;26647;143000;178696;-35696;0
14433;21756;143000;178696;-35696;0
14404;20249;143000;178696;-35696;0
11498;13181;143000;178696;-35696;0
18281;25684;143000;178696;-35696;0
12671;29823;143000;178696;-35696;0
11840;23784;143000;178696;-35696;0
13495;17586;143000;178696;-35696;0
