# X_0;X_1;R_0;S_0;G_0;I_0
12223;12977;143000;0;143000;1
13702;14166;143000;0;143000;1
16720;18456;143000;0;143000;1
12539;21893;143000;0;143000;1
17763;20477;143000;0;143000;1
16148;25313;143000;0;143000;1
13375;18010;143000;0;143000;1
14631;20014;143000;0;143000;1
14302;18039;143000;0;143000;1
13114;22934;143000;0;143000;1
