# X_0;X_1;R_0;S_0;G_0;I_0
15976;17136;143000;0;143000;1
21965;29299;143000;0;143000;1
12798;23828;143000;0;143000;1
11926;24235;143000;0;143000;1
16540;19394;143000;0;143000;1
15668;17345;143000;0;143000;1
13167;22980;143000;0;143000;1
20038;22667;143000;0;143000;1
12724;17985;143000;0;143000;1
16083;17687;143000;0;143000;1
