# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
187355519181.64102;249437211.28193;14160.69806;0.97366;0.95601;142.03984;5.90234;102.54875;6.99574;2404.92290;33197.15228;33197.15228;33197.15228;33197.15228;33197.15228;122166.60636;122166.60636;122166.60636;122166.60636;122166.60636;0.01460;0.01460;0.01460;0.01460;0.01460;23945.33243;15551.90383;16472.88696;17015.89616;17394.68843;18674.26563;15293.45659;15731.84596;15938.70661;15855.14792;0.00213;0.00213;0.00213;0.00213;0.00213;-9251.81985;-17645.24845;-16724.26532;-16181.25612;-15802.46385;-103492.34073;-106873.14977;-106434.76040;-106227.89976;-106311.45845;-0.01248;-0.01248;-0.01248;-0.01248;-0.01248;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
206170449217.31564;271415968.57237;14481.40233;0.97873;1.00774;138.51568;5.85001;95.78509;6.99607;2538.99376;33357.05745;33357.05745;33357.05745;33357.05745;33357.05745;129153.45030;129153.45030;129153.45030;129153.45030;129153.45030;0.01468;0.01468;0.01468;0.01468;0.01468;25649.97173;16898.41155;17851.42832;18418.83616;18838.03174;20117.22020;16584.64706;17042.72177;17258.87714;17171.56443;0.00227;0.00227;0.00227;0.00227;0.00227;-7707.08573;-16458.64591;-15505.62914;-14938.22129;-14519.02571;-109036.23010;-112568.80324;-112110.72853;-111894.57316;-111981.88587;-0.01241;-0.01241;-0.01241;-0.01241;-0.01241;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
199427865373.68201;225915853.73727;13168.57721;1.06311;1.00229;140.18657;5.96216;101.27276;7.17039;2905.98066;32735.18715;32735.18715;32735.18715;32735.18715;32735.18715;120444.36141;120444.36141;120444.36141;120444.36141;120444.36141;0.01595;0.01595;0.01595;0.01595;0.01595;24811.14130;15735.67033;16742.02180;17327.28782;17699.57690;19169.74884;15525.89980;15998.39983;16221.35832;16131.29729;0.00220;0.00220;0.00220;0.00220;0.00220;-7924.04585;-16999.51683;-15993.16535;-15407.89933;-15035.61025;-101274.61257;-104918.46160;-104445.96157;-104223.00309;-104313.06412;-0.01375;-0.01375;-0.01375;-0.01375;-0.01375;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
216440458187.23022;250136079.49663;13684.96062;1.01090;0.94414;145.96410;6.21554;93.87082;7.15558;2930.26136;34378.28590;34378.28590;34378.28590;34378.28590;34378.28590;137644.66492;137644.66492;137644.66492;137644.66492;137644.66492;0.01516;0.01516;0.01516;0.01516;0.01516;24860.49923;15187.31444;16276.00384;16897.02317;17238.45298;18932.76700;15066.19946;15567.57445;15804.15324;15708.59009;0.00210;0.00210;0.00210;0.00210;0.00210;-9517.78667;-19190.97145;-18102.28205;-17481.26273;-17139.83291;-118711.89791;-122578.46546;-122077.09047;-121840.51168;-121936.07483;-0.01307;-0.01307;-0.01307;-0.01307;-0.01307;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
205754624840.86545;241076250.67077;13537.86698;1.02899;0.99220;142.22799;6.13653;98.94231;7.26019;2385.17448;34336.26953;34336.26953;34336.26953;34336.26953;34336.26953;129904.17702;129904.17702;129904.17702;129904.17702;129904.17702;0.01543;0.01543;0.01543;0.01543;0.01543;24807.44174;15339.86811;16400.50548;17009.17081;17360.05884;18980.13361;15190.55398;15681.94898;15913.82148;15820.15960;0.00217;0.00217;0.00217;0.00217;0.00217;-9528.82779;-18996.40143;-17935.76405;-17327.09872;-16976.21069;-110924.04341;-114713.62304;-114222.22804;-113990.35554;-114084.01742;-0.01327;-0.01327;-0.01327;-0.01327;-0.01327;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
195147959662.67523;259395321.67639;13931.71295;1.02238;1.00600;145.50059;5.26039;103.56023;7.36353;1824.24221;38297.88074;38297.88074;38297.88074;38297.88074;38297.88074;121789.41960;121789.41960;121789.41960;121789.41960;121789.41960;0.01534;0.01534;0.01534;0.01534;0.01534;25079.57268;15353.30265;16447.69000;17072.21329;17417.78565;19114.95972;15226.38867;15730.60888;15968.52251;15872.41955;0.00217;0.00217;0.00217;0.00217;0.00217;-13218.30806;-22944.57809;-21850.19074;-21225.66745;-20880.09509;-102674.45989;-106563.03093;-106058.81073;-105820.89709;-105917.00005;-0.01316;-0.01316;-0.01316;-0.01316;-0.01316;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
205595457008.75781;269624142.63115;12731.57337;1.06684;1.00138;130.80979;5.50474;99.61249;6.92685;2805.99928;34110.78396;34110.78396;34110.78396;34110.78396;34110.78396;124275.30809;124275.30809;124275.30809;124275.30809;124275.30809;0.01600;0.01600;0.01600;0.01600;0.01600;22905.44127;15397.78348;16205.79189;16694.16845;17085.73291;18110.55731;15070.18105;15464.43870;15650.48691;15575.33607;0.00216;0.00216;0.00216;0.00216;0.00216;-11205.34269;-18713.00048;-17904.99207;-17416.61551;-17025.05106;-106164.75078;-109205.12704;-108810.86940;-108624.82118;-108699.97203;-0.01384;-0.01384;-0.01384;-0.01384;-0.01384;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
194975951041.81897;247699624.79602;14762.42997;1.01267;0.98067;136.21449;5.72877;104.90108;6.86567;3418.45277;32514.02032;32514.02032;32514.02032;32514.02032;32514.02032;117443.07464;117443.07464;117443.07464;117443.07464;117443.07464;0.01519;0.01519;0.01519;0.01519;0.01519;26241.67046;17646.73264;18572.16606;19131.25804;19579.53626;20751.45999;17270.68414;17722.04324;17935.03066;17848.99767;0.00229;0.00229;0.00229;0.00229;0.00229;-6272.34986;-14867.28768;-13941.85426;-13382.76228;-12934.48406;-96691.61466;-100172.39050;-99721.03141;-99508.04399;-99594.07697;-0.01290;-0.01290;-0.01290;-0.01290;-0.01290;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
217424116159.63629;250874560.00545;13369.61615;0.99876;1.06070;136.77351;5.93028;105.44435;7.96754;1610.01049;37418.31071;37418.31071;37418.31071;37418.31071;37418.31071;121940.46603;121940.46603;121940.46603;121940.46603;121940.46603;0.01498;0.01498;0.01498;0.01498;0.01498;26049.15913;15217.72365;16454.11137;17146.40907;17467.09594;19507.66025;15197.43757;15756.34676;16020.07922;15913.54811;0.00223;0.00223;0.00223;0.00223;0.00223;-11369.15158;-22200.58706;-20964.19934;-20271.90164;-19951.21477;-102432.80578;-106743.02846;-106184.11927;-105920.38681;-106026.91792;-0.01275;-0.01275;-0.01275;-0.01275;-0.01275;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
190142508648.26715;261148443.78997;14661.07965;0.99863;0.98883;133.78461;5.30733;99.67132;7.01926;2342.26492;31883.48904;31883.48904;31883.48904;31883.48904;31883.48904;111102.96522;111102.96522;111102.96522;111102.96522;111102.96522;0.01498;0.01498;0.01498;0.01498;0.01498;24276.78801;16731.52015;17531.45038;18024.43607;18461.20486;19390.42322;16321.25008;16719.23756;16907.04164;16831.18121;0.00223;0.00223;0.00223;0.00223;0.00223;-7606.70103;-15151.96889;-14352.03866;-13859.05297;-13422.28418;-91712.54200;-94781.71513;-94383.72765;-94195.92358;-94271.78401;-0.01275;-0.01275;-0.01275;-0.01275;-0.01275;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
195748352188.04782;266760068.45096;15161.87304;0.99335;1.04162;127.94341;5.44087;101.81638;6.56465;2537.77281;29723.39188;29723.39188;29723.39188;29723.39188;29723.39188;110677.61347;110677.61347;110677.61347;110677.61347;110677.61347;0.01490;0.01490;0.01490;0.01490;0.01490;25847.32188;18492.62760;19249.78805;19734.18874;20236.70749;20966.88050;17951.34589;18342.38604;18526.91964;18452.38089;0.00242;0.00242;0.00242;0.00242;0.00242;-3876.07001;-11230.76429;-10473.60384;-9989.20315;-9486.68440;-89710.73296;-92726.26758;-92335.22742;-92150.69383;-92225.23258;-0.01248;-0.01248;-0.01248;-0.01248;-0.01248;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
196809641215.12131;234099044.06068;13546.40442;1.00784;0.99044;143.92887;5.78002;107.83215;6.89253;1750.42588;33509.66689;33509.66689;33509.66689;33509.66689;33509.66689;117765.58960;117765.58960;117765.58960;117765.58960;117765.58960;0.01512;0.01512;0.01512;0.01512;0.01512;23860.14344;14697.06719;15725.37138;16314.17406;16648.26249;18228.33286;14562.31730;15037.68541;15261.99120;15171.38546;0.00211;0.00211;0.00211;0.00211;0.00211;-9649.52345;-18812.59970;-17784.29551;-17195.49283;-16861.40440;-99537.25673;-103203.27230;-102727.90418;-102503.59840;-102594.20414;-0.01300;-0.01300;-0.01300;-0.01300;-0.01300;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
198454924961.60373;268545508.88276;13915.70359;1.03173;0.99839;129.93337;5.68001;102.26843;7.04333;2958.96223;33979.18483;33979.18483;33979.18483;33979.18483;33979.18483;122688.84544;122688.84544;122688.84544;122688.84544;122688.84544;0.01548;0.01548;0.01548;0.01548;0.01548;24548.01822;16721.40272;17557.00366;18067.30106;18498.83980;19513.43931;16336.61106;16748.56364;16942.96265;16864.43870;0.00225;0.00225;0.00225;0.00225;0.00225;-9431.16661;-17257.78211;-16422.18118;-15911.88378;-15480.34503;-103175.40613;-106352.23438;-105940.28180;-105745.88279;-105824.40674;-0.01322;-0.01322;-0.01322;-0.01322;-0.01322;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
193539685862.79227;261191754.52634;13128.09931;1.01941;0.92083;152.23001;6.52477;101.96034;6.69888;1181.02961;38967.97216;38967.97216;38967.97216;38967.97216;38967.97216;158680.47034;158680.47034;158680.47034;158680.47034;158680.47034;0.01529;0.01529;0.01529;0.01529;0.01529;21314.29877;12674.79167;13656.37684;14209.44430;14483.05926;16067.87046;12624.22331;13070.75177;13281.44413;13196.33697;0.00189;0.00189;0.00189;0.00189;0.00189;-17653.67339;-26293.18049;-25311.59532;-24758.52786;-24484.91290;-142612.59987;-146056.24702;-145609.71857;-145399.02621;-145484.13337;-0.01340;-0.01340;-0.01340;-0.01340;-0.01340;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
195637231276.71274;225865659.23274;16179.95825;0.98802;1.01693;133.15045;5.35879;99.75254;6.96546;2261.27994;27026.30606;27026.30606;27026.30606;27026.30606;27026.30606;95538.14951;95538.14951;95538.14951;95538.14951;95538.14951;0.01482;0.01482;0.01482;0.01482;0.01482;26889.19594;18697.08984;19560.19927;20096.38203;20589.17131;21555.36916;18217.29250;18650.15057;18854.41067;18771.90319;0.00240;0.00240;0.00240;0.00240;0.00240;-137.11012;-8329.21621;-7466.10679;-6929.92402;-6437.13475;-73982.78035;-77320.85701;-76887.99894;-76683.73884;-76766.24633;-0.01242;-0.01242;-0.01242;-0.01242;-0.01242;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
207824934517.98022;235807805.29906;14336.19654;1.03376;1.01682;137.45800;5.19553;107.72137;7.09242;1760.66539;32903.76065;32903.76065;32903.76065;32903.76065;32903.76065;104455.08358;104455.08358;104455.08358;104455.08358;104455.08358;0.01551;0.01551;0.01551;0.01551;0.01551;25407.23529;15948.32639;17001.71769;17610.91989;17983.20380;19551.79626;15758.90909;16250.73447;16482.81150;16389.06711;0.00223;0.00223;0.00223;0.00223;0.00223;-7496.52536;-16955.43426;-15902.04295;-15292.84076;-14920.55685;-84903.28732;-88696.17448;-88204.34911;-87972.27208;-88066.01646;-0.01327;-0.01327;-0.01327;-0.01327;-0.01327;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
211828167816.31400;247440244.55199;13370.36244;1.04331;1.00038;126.00819;6.00835;97.29340;7.02487;1862.24426;29629.89298;29629.89298;29629.89298;29629.89298;29629.89298;117270.60255;117270.60255;117270.60255;117270.60255;117270.60255;0.01565;0.01565;0.01565;0.01565;0.01565;22223.47501;15121.99317;15880.16147;16343.13118;16733.50744;17657.95555;14775.89880;15149.63290;15326.00231;15254.76153;0.00214;0.00214;0.00214;0.00214;0.00214;-7406.41798;-14507.89981;-13749.73151;-13286.76180;-12896.38554;-99612.64700;-102494.70375;-102120.96966;-101944.60024;-102015.84102;-0.01351;-0.01351;-0.01351;-0.01351;-0.01351;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
207187906892.67734;223886690.10687;11874.02563;1.02633;0.95794;150.65609;6.03159;100.44282;6.32173;2564.16559;30768.11068;30768.11068;30768.11068;30768.11068;30768.11068;125280.70066;125280.70066;125280.70066;125280.70066;125280.70066;0.01539;0.01539;0.01539;0.01539;0.01539;22017.03769;13372.50908;14347.69634;14902.30146;15200.17071;16730.44802;13277.28281;13725.04783;13936.32597;13850.98237;0.00197;0.00197;0.00197;0.00197;0.00197;-8751.07300;-17395.60161;-16420.41434;-15865.80922;-15567.93998;-108550.25264;-112003.41785;-111555.65284;-111344.37470;-111429.71830;-0.01342;-0.01342;-0.01342;-0.01342;-0.01342;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
188563278483.99142;247992474.38706;15085.06458;0.99470;1.01489;139.64772;6.00335;102.90369;6.89900;2803.03371;32883.86251;32883.86251;32883.86251;32883.86251;32883.86251;124082.07898;124082.07898;124082.07898;124082.07898;124082.07898;0.01492;0.01492;0.01492;0.01492;0.01492;26858.26011;17943.06442;18906.84449;19486.11787;19938.25420;21182.93423;17576.43772;18044.09604;18264.77161;18175.63287;0.00235;0.00235;0.00235;0.00235;0.00235;-6025.60240;-14940.79809;-13977.01802;-13397.74464;-12945.60832;-102899.14474;-106505.64125;-106037.98294;-105817.30736;-105906.44611;-0.01257;-0.01257;-0.01257;-0.01257;-0.01257;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
189393036636.78525;252338368.13282;14085.68179;1.02416;1.01988;151.22874;5.69215;112.38806;7.11943;2501.16911;41154.46707;41154.46707;41154.46707;41154.46707;41154.46707;133478.58565;133478.58565;133478.58565;133478.58565;133478.58565;0.01536;0.01536;0.01536;0.01536;0.01536;27467.62052;16251.97296;17528.83683;18246.41120;18593.94972;20667.76455;16199.60118;16778.96645;17052.32811;16941.90556;0.00226;0.00226;0.00226;0.00226;0.00226;-13686.84655;-24902.49411;-23625.63024;-22908.05587;-22560.51735;-112810.82110;-117278.98447;-116699.61920;-116426.25753;-116536.68008;-0.01310;-0.01310;-0.01310;-0.01310;-0.01310;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
190590622031.97845;239096438.38269;14159.87424;0.95922;0.99801;138.60188;6.25735;110.28278;6.99738;1747.04532;32661.04701;32661.04701;32661.04701;32661.04701;32661.04701;119344.52456;119344.52456;119344.52456;119344.52456;119344.52456;0.01439;0.01439;0.01439;0.01439;0.01439;24368.44553;15520.89560;16500.03086;17070.92581;17440.29564;18859.01129;15304.68442;15765.57812;15983.06191;15895.21246;0.00217;0.00217;0.00217;0.00217;0.00217;-8292.60148;-17140.15141;-16161.01615;-15590.12120;-15220.75137;-100485.51326;-104039.84013;-103578.94644;-103361.46265;-103449.31209;-0.01222;-0.01222;-0.01222;-0.01222;-0.01222;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
208108513574.90048;256122566.15293;13423.19689;0.99259;0.97694;131.62907;5.78827;108.79125;6.11935;1375.13660;29687.34949;29687.34949;29687.34949;29687.34949;29687.34949;116217.31435;116217.31435;116217.31435;116217.31435;116217.31435;0.01489;0.01489;0.01489;0.01489;0.01489;21418.07029;14282.96335;15054.25416;15517.79346;15877.86490;16879.95034;13994.23107;14368.43515;14545.02155;14473.69274;0.00206;0.00206;0.00206;0.00206;0.00206;-8269.27920;-15404.38614;-14633.09533;-14169.55603;-13809.48459;-99337.36401;-102223.08327;-101848.87920;-101672.29280;-101743.62161;-0.01283;-0.01283;-0.01283;-0.01283;-0.01283;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
190167485933.11002;250010055.57510;15538.81650;1.00091;0.97082;129.43874;5.65898;98.03228;7.06139;1886.55509;29576.88362;29576.88362;29576.88362;29576.88362;29576.88362;109978.55618;109978.55618;109978.55618;109978.55618;109978.55618;0.01501;0.01501;0.01501;0.01501;0.01501;23968.67922;16920.67208;17654.45674;18117.24653;18570.73837;19334.82450;16453.77782;16827.37625;17003.67712;16932.46367;0.00223;0.00223;0.00223;0.00223;0.00223;-5608.20440;-12656.21154;-11922.42687;-11459.63709;-11006.14525;-90643.73168;-93524.77836;-93151.17993;-92974.87906;-93046.09251;-0.01278;-0.01278;-0.01278;-0.01278;-0.01278;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
