# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.25;10.64;41.01;3280.81;2025.31;-1255.50;0.00
0.23;8.57;34.09;2727.08;1798.18;-928.90;0.00
0.26;11.63;37.98;3038.62;2130.71;-907.91;0.00
0.24;9.45;43.01;3440.98;1935.41;-1505.57;0.00
0.26;10.87;37.26;2980.42;2112.81;-867.61;0.00
0.24;8.75;34.89;2791.27;1860.38;-930.89;0.00
0.26;9.58;44.34;3547.07;2011.29;-1535.78;0.00
0.27;8.19;43.48;3478.77;2044.10;-1434.67;0.00
0.23;10.03;37.31;2984.44;1903.48;-1080.97;0.00
0.22;10.44;38.26;3060.85;1818.78;-1242.07;0.00
0.24;10.37;41.37;3309.81;1934.64;-1375.16;0.00
0.26;10.07;49.65;3972.09;2077.00;-1895.09;0.00
0.24;11.65;43.14;3451.38;2031.64;-1419.73;0.00
0.28;11.52;41.33;3306.53;2276.66;-1029.87;0.00
0.25;10.16;38.49;3079.23;2016.71;-1062.52;0.00
0.28;11.05;35.99;2879.56;2209.82;-669.74;0.00
0.29;10.03;35.94;2874.98;2251.43;-623.55;0.00
0.28;12.25;32.04;2563.14;2314.83;-248.31;0.00
0.25;10.30;39.45;3156.17;2024.12;-1132.04;0.00
0.22;11.52;39.32;3145.92;1926.37;-1219.55;0.00
0.27;9.55;34.95;2795.92;2080.37;-715.55;0.00
0.26;12.84;44.25;3539.67;2215.68;-1323.99;0.00
0.29;10.29;41.19;3295.26;2219.16;-1076.10;0.00
0.27;9.04;36.91;2952.81;2036.75;-916.06;0.00
0.26;9.36;42.97;3437.77;2001.01;-1436.76;0.00
0.27;10.22;42.28;3382.18;2103.92;-1278.25;0.00
0.28;10.90;42.15;3371.61;2218.11;-1153.49;0.00
0.24;11.66;44.68;3574.15;2039.84;-1534.31;0.00
0.22;8.94;37.65;3012.24;1753.52;-1258.72;0.00
0.18;9.28;37.11;2968.75;1568.41;-1400.34;0.00
0.28;9.81;40.83;3266.49;2186.66;-1079.83;0.00
0.26;9.97;35.99;2879.23;2037.61;-841.62;0.00
0.27;10.13;45.34;3627.29;2112.42;-1514.87;0.00
0.27;9.84;33.31;2665.09;2128.66;-536.43;0.00
0.27;11.70;35.65;2852.34;2183.29;-669.05;0.00
0.24;9.57;43.66;3492.50;1898.29;-1594.20;0.00
0.24;10.15;42.45;3396.13;1951.59;-1444.54;0.00
0.24;9.84;46.21;3696.53;1909.52;-1787.01;0.00
0.25;10.48;42.44;3395.16;2041.62;-1353.54;0.00
0.27;10.25;33.92;2713.67;2122.95;-590.73;0.00
0.21;10.19;37.09;2966.85;1780.73;-1186.12;0.00
0.27;12.39;38.12;3049.52;2254.58;-794.95;0.00
0.27;11.61;42.06;3365.00;2212.21;-1152.78;0.00
0.26;8.45;48.12;3849.75;1953.38;-1896.37;0.00
0.27;10.61;45.24;3618.81;2124.82;-1493.99;0.00
0.25;7.78;43.96;3516.58;1861.32;-1655.26;0.00
0.28;8.76;43.03;3442.77;2077.98;-1364.79;0.00
0.25;9.99;31.50;2519.66;2010.34;-509.33;0.00
0.29;11.09;41.53;3322.02;2281.85;-1040.16;0.00
0.24;11.71;42.21;3377.10;2034.94;-1342.16;0.00
0.27;10.21;39.87;3189.65;2097.27;-1092.39;0.00
0.23;11.02;38.92;3113.75;1953.54;-1160.21;0.00
0.24;8.84;41.40;3311.67;1886.61;-1425.06;0.00
0.25;11.65;40.48;3238.58;2080.55;-1158.02;0.00
0.24;9.47;38.45;3076.37;1893.73;-1182.65;0.00
0.25;10.25;46.55;3723.91;2038.22;-1685.69;0.00
0.26;11.53;45.10;3607.79;2114.24;-1493.55;0.00
0.26;11.05;38.34;3067.22;2136.83;-930.39;0.00
0.23;10.12;38.22;3057.99;1889.89;-1168.10;0.00
0.27;10.02;32.60;2607.63;2122.40;-485.23;0.00
0.25;11.91;42.18;3374.27;2095.63;-1278.65;0.00
0.26;11.54;36.36;2909.16;2120.57;-788.59;0.00
0.29;8.50;37.11;2968.53;2154.65;-813.89;0.00
0.23;8.80;37.38;2990.62;1834.69;-1155.94;0.00
0.20;10.57;35.76;2860.91;1732.84;-1128.07;0.00
0.23;10.74;35.26;2820.91;1913.23;-907.68;0.00
0.22;10.47;40.78;3262.10;1871.62;-1390.48;0.00
0.22;9.70;38.48;3078.41;1825.12;-1253.29;0.00
0.24;11.83;45.00;3600.21;2025.50;-1574.71;0.00
0.25;8.92;41.29;3303.53;1934.76;-1368.77;0.00
0.22;11.83;38.03;3042.44;1914.39;-1128.05;0.00
0.26;10.10;49.45;3956.08;2070.58;-1885.49;0.00
0.24;9.92;38.48;3078.12;1915.61;-1162.51;0.00
0.24;10.93;45.77;3661.34;2011.02;-1650.32;0.00
0.23;10.10;38.07;3045.31;1897.79;-1147.52;0.00
0.23;10.38;43.05;3444.03;1892.89;-1551.15;0.00
0.26;11.20;45.61;3648.72;2130.77;-1517.95;0.00
0.20;9.62;34.02;2721.33;1702.58;-1018.75;0.00
0.25;12.50;42.50;3399.64;2134.74;-1264.90;0.00
0.26;10.39;44.12;3529.94;2063.23;-1466.72;0.00
0.23;11.59;37.13;2970.08;1967.89;-1002.18;0.00
0.26;9.66;32.51;2600.66;2014.58;-586.08;0.00
0.24;9.38;50.73;4058.69;1906.13;-2152.55;0.00
0.28;12.06;42.80;3424.35;2277.89;-1146.46;0.00
0.22;8.95;46.06;3684.80;1779.79;-1905.01;0.00
0.26;9.34;38.72;3097.66;2021.44;-1076.22;0.00
0.28;9.58;35.44;2835.37;2176.18;-659.19;0.00
0.23;9.63;37.09;2967.44;1834.59;-1132.85;0.00
0.26;10.50;40.19;3214.98;2092.85;-1122.13;0.00
0.25;11.08;34.70;2775.85;2084.31;-691.54;0.00
0.30;10.64;51.81;4145.05;2300.78;-1844.27;0.00
0.23;10.55;39.78;3182.53;1933.21;-1249.32;0.00
0.24;9.81;42.47;3397.99;1922.53;-1475.47;0.00
0.24;9.13;43.70;3496.04;1881.32;-1614.72;0.00
0.21;10.55;40.76;3260.43;1816.36;-1444.07;0.00
0.24;11.43;41.45;3316.16;2041.11;-1275.05;0.00
0.27;11.89;44.54;3563.40;2192.63;-1370.77;0.00
0.23;10.38;47.59;3807.34;1890.11;-1917.23;0.00
0.23;9.36;39.18;3134.33;1871.85;-1262.48;0.00
0.25;9.59;38.24;3059.00;1994.75;-1064.25;0.00
0.31;12.69;39.91;3192.51;2481.58;-710.93;0.00
0.30;11.13;39.29;3142.83;2366.44;-776.39;0.00
0.29;10.79;41.54;3323.16;2268.84;-1054.32;0.00
0.26;9.98;42.92;3433.63;2047.82;-1385.81;0.00
0.26;7.87;46.27;3701.97;1954.60;-1747.38;0.00
0.23;10.07;40.39;3231.22;1868.49;-1362.73;0.00
0.30;12.88;36.16;2892.67;2437.21;-455.46;0.00
0.26;9.91;42.55;3404.34;2053.77;-1350.57;0.00
0.22;13.09;48.94;3914.85;1987.62;-1927.23;0.00
0.28;11.03;41.58;3326.42;2216.92;-1109.51;0.00
0.24;9.13;41.02;3281.58;1869.25;-1412.33;0.00
0.28;9.78;42.16;3372.78;2144.49;-1228.29;0.00
0.21;9.49;38.59;3087.33;1735.36;-1351.97;0.00
0.25;10.64;45.58;3646.04;2033.62;-1612.42;0.00
0.26;9.22;37.00;2960.26;2043.10;-917.17;0.00
0.28;9.67;35.28;2822.47;2126.00;-696.47;0.00
0.26;8.75;38.41;3073.04;1976.12;-1096.92;0.00
0.23;9.92;38.79;3103.42;1879.62;-1223.80;0.00
0.29;8.39;43.54;3483.40;2153.57;-1329.82;0.00
0.24;12.04;34.25;2739.64;2064.33;-675.31;0.00
0.23;10.32;37.43;2994.20;1906.11;-1088.09;0.00
0.26;9.69;38.38;3070.07;2045.32;-1024.75;0.00
0.23;11.05;47.64;3810.99;1910.46;-1900.53;0.00
0.28;10.25;44.06;3525.03;2161.65;-1363.38;0.00
0.21;10.61;33.59;2687.30;1777.00;-910.30;0.00
0.22;8.56;39.12;3129.45;1757.00;-1372.45;0.00
0.26;11.18;32.68;2614.35;2140.74;-473.61;0.00
0.22;9.45;42.56;3404.49;1776.65;-1627.84;0.00
0.27;8.58;40.97;3277.97;2017.84;-1260.13;0.00
0.26;10.48;35.81;2864.85;2081.52;-783.33;0.00
0.26;10.91;36.39;2911.33;2124.23;-787.10;0.00
0.24;11.80;44.03;3522.53;2031.55;-1490.98;0.00
0.25;10.59;39.88;3190.37;2003.05;-1187.32;0.00
0.27;11.61;40.43;3234.63;2216.03;-1018.60;0.00
0.27;11.33;40.32;3225.81;2204.48;-1021.33;0.00
0.28;9.90;40.22;3217.62;2165.29;-1052.33;0.00
0.27;8.49;35.86;2868.75;2005.87;-862.88;0.00
0.26;9.52;41.72;3337.33;2041.49;-1295.85;0.00
0.27;10.74;39.18;3134.73;2154.47;-980.25;0.00
0.22;11.74;44.28;3542.19;1925.26;-1616.92;0.00
0.29;11.05;47.87;3829.22;2265.85;-1563.38;0.00
0.25;12.20;42.52;3401.55;2137.89;-1263.65;0.00
0.23;9.49;46.39;3710.82;1882.66;-1828.16;0.00
0.25;8.34;32.21;2576.72;1890.73;-685.99;0.00
0.29;10.99;36.07;2885.97;2287.22;-598.75;0.00
0.28;9.01;42.64;3411.17;2096.98;-1314.19;0.00
0.26;9.51;40.49;3239.54;2012.97;-1226.57;0.00
0.32;7.90;44.40;3552.02;2311.79;-1240.23;0.00
0.25;10.28;48.90;3912.19;2013.60;-1898.60;0.00
0.27;9.83;42.93;3434.08;2096.63;-1337.45;0.00
0.25;10.05;47.01;3760.43;1999.41;-1761.02;0.00
0.23;10.46;41.52;3321.33;1917.81;-1403.52;0.00
0.26;11.41;37.75;3019.69;2105.24;-914.45;0.00
0.18;12.60;40.92;3273.49;1726.33;-1547.16;0.00
0.25;9.88;44.83;3586.41;2007.98;-1578.42;0.00
0.28;8.63;44.91;3592.94;2112.51;-1480.43;0.00
0.25;12.91;45.35;3628.28;2157.59;-1470.69;0.00
0.22;10.87;40.23;3218.25;1859.23;-1359.02;0.00
0.29;8.76;39.58;3166.58;2188.29;-978.29;0.00
0.22;7.86;45.13;3610.30;1704.99;-1905.31;0.00
0.27;11.42;42.12;3369.92;2165.80;-1204.12;0.00
0.23;10.41;48.98;3918.05;1905.02;-2013.04;0.00
0.28;9.18;44.23;3538.31;2133.80;-1404.51;0.00
0.28;9.53;46.16;3693.04;2137.04;-1556.00;0.00
0.25;9.53;39.83;3186.03;2000.94;-1185.09;0.00
0.31;9.23;30.19;2415.37;2277.43;-137.94;0.00
0.26;9.66;32.01;2561.15;2017.47;-543.68;0.00
0.22;10.70;35.50;2840.29;1852.96;-987.34;0.00
0.26;10.69;43.03;3442.18;2067.11;-1375.07;0.00
0.25;9.92;43.06;3445.04;2002.37;-1442.67;0.00
0.23;10.23;36.27;2901.60;1902.97;-998.62;0.00
0.13;9.51;43.53;3482.20;1286.16;-2196.04;0.00
0.24;11.29;43.81;3504.52;2032.50;-1472.02;0.00
0.24;9.25;43.25;3459.63;1874.93;-1584.69;0.00
0.25;12.47;36.95;2956.10;2128.86;-827.24;0.00
0.24;11.09;47.39;3791.30;1970.55;-1820.75;0.00
0.25;10.78;35.64;2851.05;2056.41;-794.63;0.00
0.24;10.28;49.56;3965.02;1928.74;-2036.28;0.00
0.24;11.79;46.75;3739.68;2054.01;-1685.67;0.00
0.25;9.06;38.48;3078.71;1964.79;-1113.92;0.00
0.29;8.67;40.06;3205.03;2131.66;-1073.37;0.00
0.25;9.27;41.38;3310.61;1981.11;-1329.50;0.00
0.27;11.44;39.89;3190.82;2210.12;-980.70;0.00
0.23;11.21;47.28;3782.11;1933.45;-1848.66;0.00
0.25;11.12;37.25;2980.05;2077.73;-902.32;0.00
0.25;8.43;41.24;3298.94;1935.65;-1363.28;0.00
0.25;9.42;41.87;3349.94;1952.55;-1397.39;0.00
0.28;9.38;44.43;3554.05;2113.31;-1440.74;0.00
0.29;9.25;34.79;2783.06;2183.08;-599.98;0.00
0.24;9.32;39.62;3169.73;1894.49;-1275.24;0.00
0.23;10.42;36.06;2885.05;1900.34;-984.71;0.00
0.23;10.98;37.84;3027.20;1916.05;-1111.15;0.00
0.25;10.41;37.58;3006.68;2009.53;-997.15;0.00
0.24;7.73;41.31;3304.49;1793.35;-1511.14;0.00
0.26;12.39;41.11;3288.81;2186.21;-1102.60;0.00
0.24;10.54;41.84;3347.16;1939.73;-1407.43;0.00
0.24;10.53;40.29;3222.99;1947.52;-1275.47;0.00
0.22;10.06;37.79;3023.58;1837.94;-1185.63;0.00
0.25;12.36;44.99;3599.37;2148.73;-1450.64;0.00
0.28;10.76;47.89;3831.52;2213.98;-1617.54;0.00
0.27;12.08;46.30;3703.85;2208.99;-1494.86;0.00
0.24;8.50;34.51;2760.91;1839.40;-921.51;0.00
0.27;10.67;35.75;2859.70;2175.92;-683.78;0.00
0.27;10.16;40.69;3254.97;2147.62;-1107.35;0.00
0.24;8.94;43.22;3457.80;1861.46;-1596.34;0.00
0.27;10.18;43.18;3454.73;2125.36;-1329.36;0.00
0.28;11.38;46.09;3687.08;2225.18;-1461.89;0.00
0.22;11.74;45.28;3622.23;1932.42;-1689.81;0.00
0.26;9.53;34.95;2795.98;2023.20;-772.78;0.00
0.31;10.10;47.36;3788.72;2360.68;-1428.04;0.00
0.25;10.57;42.71;3417.13;2056.25;-1360.88;0.00
0.24;12.26;45.97;3677.51;2065.48;-1612.03;0.00
0.22;7.60;37.61;3008.53;1709.11;-1299.42;0.00
0.28;8.59;35.58;2846.75;2098.17;-748.58;0.00
0.29;10.60;46.94;3755.36;2250.37;-1504.99;0.00
0.25;10.39;45.69;3654.97;2011.73;-1643.24;0.00
0.24;9.04;42.06;3365.18;1886.60;-1478.58;0.00
0.24;12.40;41.67;3333.59;2065.26;-1268.33;0.00
0.25;10.89;40.66;3252.52;2055.54;-1196.98;0.00
0.27;10.39;33.41;2672.58;2112.23;-560.35;0.00
0.25;10.14;31.15;2491.86;1999.70;-492.17;0.00
0.31;10.45;41.72;3337.64;2353.73;-983.90;0.00
0.22;8.65;39.53;3162.47;1745.31;-1417.16;0.00
0.26;11.41;52.25;4180.14;2147.09;-2033.05;0.00
0.27;10.74;39.39;3151.44;2133.58;-1017.86;0.00
0.27;9.36;37.61;3008.68;2076.27;-932.40;0.00
0.28;9.75;41.76;3340.97;2140.33;-1200.63;0.00
0.25;11.92;42.93;3434.30;2106.17;-1328.14;0.00
0.27;11.46;43.36;3469.10;2192.41;-1276.69;0.00
0.27;8.37;32.69;2615.46;2054.05;-561.42;0.00
0.27;8.98;37.92;3033.69;2069.02;-964.67;0.00
0.25;7.04;40.50;3240.20;1823.97;-1416.23;0.00
0.25;11.56;45.40;3632.11;2059.28;-1572.83;0.00
0.28;11.13;42.35;3387.96;2244.77;-1143.19;0.00
0.22;11.27;35.42;2833.95;1868.85;-965.10;0.00
0.28;11.40;43.58;3486.78;2269.70;-1217.07;0.00
0.25;9.97;42.29;3382.91;2009.82;-1373.08;0.00
0.23;9.98;35.08;2806.49;1890.10;-916.39;0.00
0.23;9.27;37.27;2981.65;1839.29;-1142.36;0.00
0.26;10.38;32.69;2614.96;2091.21;-523.76;0.00
0.27;10.55;42.91;3432.79;2125.49;-1307.30;0.00
0.27;9.53;37.47;2997.73;2084.98;-912.75;0.00
0.25;11.11;44.57;3565.92;2055.28;-1510.63;0.00
0.21;11.03;46.44;3715.02;1821.84;-1893.18;0.00
0.26;9.80;42.51;3401.00;2073.34;-1327.65;0.00
0.28;7.58;41.54;3323.28;2029.80;-1293.47;0.00
0.26;11.89;37.31;2984.46;2178.02;-806.44;0.00
0.23;10.33;35.93;2874.53;1923.06;-951.47;0.00
0.24;11.09;37.33;2986.74;2007.67;-979.06;0.00
0.21;10.21;46.79;3742.80;1781.49;-1961.31;0.00
0.22;9.90;49.46;3956.93;1840.21;-2116.71;0.00
0.25;8.60;39.21;3136.58;1894.84;-1241.74;0.00
0.30;10.27;41.71;3336.41;2298.02;-1038.39;0.00
0.23;9.71;40.25;3220.21;1869.70;-1350.51;0.00
0.25;10.47;33.06;2645.19;2025.79;-619.40;0.00
0.24;11.21;39.55;3164.00;1977.68;-1186.31;0.00
0.25;12.10;38.34;3067.48;2099.16;-968.33;0.00
0.24;10.77;41.20;3295.82;2009.36;-1286.46;0.00
0.29;11.11;40.62;3249.93;2303.51;-946.42;0.00
0.31;8.57;33.80;2704.09;2279.86;-424.23;0.00
0.28;11.51;45.47;3637.24;2270.52;-1366.73;0.00
0.25;10.30;49.00;3920.18;2034.38;-1885.80;0.00
0.26;10.40;39.48;3158.43;2095.80;-1062.62;0.00
0.24;9.51;43.07;3445.94;1940.43;-1505.51;0.00
0.24;10.50;44.01;3520.96;1945.68;-1575.28;0.00
0.25;11.74;35.94;2874.88;2094.25;-780.63;0.00
0.26;10.50;41.56;3324.42;2061.74;-1262.68;0.00
0.26;9.79;32.50;2599.96;2044.10;-555.86;0.00
0.24;10.70;42.45;3395.86;2004.49;-1391.37;0.00
0.23;12.28;39.74;3178.90;2032.35;-1146.55;0.00
