# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
200000000000.00;250000000.00;20000.00;1.00;1.00;135.10;5.65;104.57;7.02;140.86;1006.65;32117.91;104433.53;0.02;22049.01;20096.53;-0.00;-10068.90;-84337.00;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;1.02;0.99;147.00;6.21;99.71;7.69;138.72;953.61;32299.55;127545.29;0.02;21838.56;19905.78;-0.00;-10461.00;-107639.51;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;1.00;1.01;145.80;5.95;107.41;7.25;142.50;880.64;32436.37;118577.54;0.02;22159.18;20200.18;-0.00;-10277.19;-98377.36;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;0.98;1.02;134.09;5.51;97.65;6.76;142.45;965.29;31608.01;98448.19;0.01;22446.91;20460.87;-0.00;-9161.10;-77987.33;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;0.98;0.99;135.43;5.83;104.31;7.11;126.65;1007.01;28083.47;105132.26;0.01;21651.73;19734.32;-0.00;-6431.75;-85397.94;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;0.99;0.94;129.62;6.41;101.14;7.38;147.62;925.70;33215.86;112230.49;0.01;20662.67;18834.91;-0.00;-12553.19;-93395.58;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;1.00;0.94;153.91;5.94;106.89;6.59;150.44;831.11;33769.79;124199.97;0.01;20589.19;18770.53;-0.00;-13180.60;-105429.44;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;1.04;1.00;141.87;6.31;97.46;6.93;150.91;873.22;35523.16;126354.60;0.02;22049.97;20101.22;-0.00;-13473.19;-106253.38;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;0.97;0.99;148.68;5.91;95.21;7.40;144.77;982.34;32014.38;116616.39;0.01;21776.97;19849.18;-0.00;-10237.41;-96767.20;-0.02;0.00;0.00;0.00
200000000000.00;250000000.00;20000.00;0.93;1.02;145.17;6.00;104.76;7.14;149.68;907.94;31597.54;110300.44;0.01;22511.32;20520.50;-0.00;-9086.23;-89779.94;-0.02;0.00;0.00;0.00
