# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
207060570617.69363;295777436.85675;11076.99314;1.00677;0.98830;139.86718;5.67644;106.87209;6.81669;2332.85369;40087.85819;40087.85819;40087.85819;40087.85819;40087.85819;141852.48288;141852.48288;141852.48288;141852.48288;141852.48288;0.01510;0.01510;0.01510;0.01510;0.01510;21189.38983;12794.32549;13742.71992;14281.03520;14564.25092;16065.59964;12714.05681;13148.65300;13353.72548;13270.88923;0.00198;0.00198;0.00198;0.00198;0.00198;-18898.46836;-27293.53270;-26345.13826;-25806.82299;-25523.60727;-125786.88324;-129138.42607;-128703.82988;-128498.75740;-128581.59365;-0.01312;-0.01312;-0.01312;-0.01312;-0.01312;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
195909292246.95850;233139845.60787;13676.08177;1.05782;1.04935;135.69137;5.54797;112.63369;6.64548;4483.94484;32572.79740;32572.79740;32572.79740;32572.79740;32572.79740;111394.76950;111394.76950;111394.76950;111394.76950;111394.76950;0.01587;0.01587;0.01587;0.01587;0.01587;28232.33801;18825.52225;19843.27460;20454.32336;20927.93756;22249.76002;18445.49920;18938.80463;19171.58511;19077.55698;0.00245;0.00245;0.00245;0.00245;0.00245;-4340.45939;-13747.27515;-12729.52280;-12118.47404;-11644.85984;-89145.00949;-92949.27030;-92455.96487;-92223.18439;-92317.21252;-0.01342;-0.01342;-0.01342;-0.01342;-0.01342;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
204455443671.02075;258225281.74329;12675.34778;0.99049;0.97849;137.76377;5.58168;98.38030;7.51594;806.75634;34249.15369;34249.15369;34249.15369;34249.15369;34249.15369;118005.03203;118005.03203;118005.03203;118005.03203;118005.03203;0.01486;0.01486;0.01486;0.01486;0.01486;20799.29402;12792.42274;13691.04147;14205.49899;14496.16602;15880.73332;12677.75387;13093.08685;13289.07067;13209.90575;0.00195;0.00195;0.00195;0.00195;0.00195;-13449.85967;-21456.73095;-20558.11222;-20043.65470;-19752.98767;-102124.29871;-105327.27816;-104911.94518;-104715.96136;-104795.12629;-0.01291;-0.01291;-0.01291;-0.01291;-0.01291;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
199114370501.37027;253593339.86974;13173.76486;0.99229;1.04283;136.75896;5.73060;106.09181;7.40297;286.25794;35234.19874;35234.19874;35234.19874;35234.19874;35234.19874;118327.26575;118327.26575;118327.26575;118327.26575;118327.26575;0.01488;0.01488;0.01488;0.01488;0.01488;22227.36761;13592.83788;14563.85727;15118.29479;15424.77742;16934.10702;13482.23194;13929.84015;14141.05444;14055.73744;0.00208;0.00208;0.00208;0.00208;0.00208;-13006.83113;-21641.36086;-20670.34147;-20115.90395;-19809.42132;-101393.15873;-104845.03381;-104397.42560;-104186.21130;-104271.52831;-0.01281;-0.01281;-0.01281;-0.01281;-0.01281;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
212212749282.55707;251912553.86725;13557.26207;1.00244;1.02375;145.16873;5.45061;99.36792;7.04865;1539.54993;34174.80177;34174.80177;34174.80177;34174.80177;34174.80177;119888.59006;119888.59006;119888.59006;119888.59006;119888.59006;0.01504;0.01504;0.01504;0.01504;0.01504;24746.89285;14914.87260;16026.84305;16657.12867;16985.80050;18749.90141;14825.55407;15334.41765;15574.52646;15477.53712;0.00217;0.00217;0.00217;0.00217;0.00217;-9427.90892;-19259.92916;-18147.95872;-17517.67310;-17189.00127;-101138.68865;-105063.03599;-104554.17241;-104314.06360;-104411.05295;-0.01287;-0.01287;-0.01287;-0.01287;-0.01287;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
186784470853.41971;267462141.14536;13697.45254;0.94166;1.00050;137.23471;5.53883;94.91387;6.45994;3393.61295;28757.95657;28757.95657;28757.95657;28757.95657;28757.95657;114865.20153;114865.20153;114865.20153;114865.20153;114865.20153;0.01412;0.01412;0.01412;0.01412;0.01412;24192.00124;17110.47591;17847.23337;18312.37424;18771.19642;19530.33446;16634.51618;17010.02437;17187.22089;17115.64522;0.00227;0.00227;0.00227;0.00227;0.00227;-4565.95534;-11647.48067;-10910.72320;-10445.58234;-9986.76015;-95334.86707;-98230.68535;-97855.17716;-97677.98064;-97749.55631;-0.01185;-0.01185;-0.01185;-0.01185;-0.01185;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
184012411463.20441;255258896.35236;15121.21539;1.00690;1.02731;139.08730;6.01695;99.98890;7.11058;1730.69090;34194.81888;34194.81888;34194.81888;34194.81888;34194.81888;129056.96349;129056.96349;129056.96349;129056.96349;129056.96349;0.01510;0.01510;0.01510;0.01510;0.01510;25579.87716;17115.53396;18029.74150;18579.86265;19011.95082;20187.26089;16762.27429;17206.39649;17415.96646;17331.31370;0.00231;0.00231;0.00231;0.00231;0.00231;-8614.94173;-17079.28492;-16165.07738;-15614.95624;-15182.86806;-108869.70260;-112294.68919;-111850.56699;-111640.99703;-111725.64978;-0.01279;-0.01279;-0.01279;-0.01279;-0.01279;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
218813351180.19928;219235437.32704;12976.26546;0.95224;1.04052;135.79748;6.42592;105.41350;6.77650;2827.36829;27446.52801;27446.52801;27446.52801;27446.52801;27446.52801;109304.34379;109304.34379;109304.34379;109304.34379;109304.34379;0.01428;0.01428;0.01428;0.01428;0.01428;25532.51304;16022.02817;17080.60579;17693.16556;18067.77781;19645.74302;15832.17604;16326.69252;16560.04862;16465.78830;0.00226;0.00226;0.00226;0.00226;0.00226;-1914.01496;-11424.49984;-10365.92222;-9753.36245;-9378.75019;-89658.60077;-93472.16775;-92977.65128;-92744.29518;-92838.55549;-0.01202;-0.01202;-0.01202;-0.01202;-0.01202;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
198053380303.04495;249078823.27538;14048.95666;0.98494;0.96940;148.29426;5.82687;98.19784;7.63817;2684.62841;36551.84151;36551.84151;36551.84151;36551.84151;36551.84151;127190.97627;127190.97627;127190.97627;127190.97627;127190.97627;0.01477;0.01477;0.01477;0.01477;0.01477;25972.01723;15653.56822;16820.94362;17482.37702;17826.89593;19678.35407;15559.92800;16093.95136;16345.92599;16244.14310;0.00217;0.00217;0.00217;0.00217;0.00217;-10579.82428;-20898.27330;-19730.89790;-19069.46449;-18724.94559;-107512.62220;-111631.04828;-111097.02492;-110845.05029;-110946.83317;-0.01261;-0.01261;-0.01261;-0.01261;-0.01261;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
194667507657.48160;233653627.45154;11105.52630;0.97629;1.00745;133.21831;5.46395;102.20387;6.83590;1696.66672;27850.98170;27850.98170;27850.98170;27850.98170;27850.98170;99626.46728;99626.46728;99626.46728;99626.46728;99626.46728;0.01464;0.01464;0.01464;0.01464;0.01464;19467.40740;12672.27527;13416.41349;13856.21740;14166.44138;15195.56214;12457.51151;12812.56275;12980.10710;12912.43036;0.00197;0.00197;0.00197;0.00197;0.00197;-8383.57430;-15178.70643;-14434.56822;-13994.76430;-13684.54033;-84430.90514;-87168.95576;-86813.90453;-86646.36018;-86714.03692;-0.01268;-0.01268;-0.01268;-0.01268;-0.01268;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
209718071008.08246;218398501.03542;13953.50629;1.02100;1.00957;142.31840;5.40065;98.01302;6.67717;987.88271;27841.15171;27841.15171;27841.15171;27841.15171;27841.15171;102833.08877;102833.08877;102833.08877;102833.08877;102833.08877;0.01531;0.01531;0.01531;0.01531;0.01531;23215.51630;14735.32282;15675.50043;16222.42053;16571.22857;17942.47102;14537.31507;14978.86161;15187.21213;15103.05163;0.00212;0.00212;0.00212;0.00212;0.00212;-4625.63540;-13105.82889;-12165.65127;-11618.73118;-11269.92314;-84890.61775;-88295.77370;-87854.22716;-87645.87664;-87730.03714;-0.01319;-0.01319;-0.01319;-0.01319;-0.01319;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
204261740299.47052;253362613.63799;14279.95363;0.97519;0.98349;133.87282;6.44826;105.45880;7.02621;3321.24796;32934.01067;32934.01067;32934.01067;32934.01067;32934.01067;127973.47516;127973.47516;127973.47516;127973.47516;127973.47516;0.01463;0.01463;0.01463;0.01463;0.01463;25957.52270;17041.37890;18013.57170;18591.38409;19012.92322;20330.03254;16732.82319;17199.28535;17419.40436;17330.49106;0.00226;0.00226;0.00226;0.00226;0.00226;-6976.48797;-15892.63176;-14920.43897;-14342.62657;-13921.08744;-107643.44262;-111240.65197;-110774.18981;-110554.07080;-110642.98410;-0.01237;-0.01237;-0.01237;-0.01237;-0.01237;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
205869653947.68121;240843475.55779;13934.42434;0.95064;1.03190;146.87326;5.58345;114.31222;6.59867;2092.50940;33399.11749;33399.11749;33399.11749;33399.11749;33399.11749;112653.86875;112653.86875;112653.86875;112653.86875;112653.86875;0.01426;0.01426;0.01426;0.01426;0.01426;26653.49804;15926.81595;17143.61846;17830.63361;18176.98218;20129.39815;15851.74883;16406.42080;16668.14085;16562.42160;0.00225;0.00225;0.00225;0.00225;0.00225;-6745.61946;-17472.30155;-16255.49903;-15568.48389;-15222.13531;-92524.47059;-96802.11992;-96247.44795;-95985.72789;-96091.44715;-0.01201;-0.01201;-0.01201;-0.01201;-0.01201;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
203773349116.35995;219716273.25845;13538.54902;0.99429;0.98243;143.85878;5.27904;97.79237;7.36997;3274.58106;29778.00465;29778.00465;29778.00465;29778.00465;29778.00465;99544.68345;99544.68345;99544.68345;99544.68345;99544.68345;0.01491;0.01491;0.01491;0.01491;0.01491;25618.50569;16098.15599;17158.52457;17771.71377;18147.36651;19722.64783;15904.74476;16399.80576;16633.40164;16539.04311;0.00220;0.00220;0.00220;0.00220;0.00220;-4159.49896;-13679.84866;-12619.48008;-12006.29088;-11630.63814;-79822.03561;-83639.93869;-83144.87769;-82911.28180;-83005.64033;-0.01272;-0.01272;-0.01272;-0.01272;-0.01272;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
174077824398.62885;259360985.22129;14359.26101;1.02116;0.98554;132.42262;6.08873;97.99900;7.61986;1876.07198;34766.08457;34766.08457;34766.08457;34766.08457;34766.08457;128126.13443;128126.13443;128126.13443;128126.13443;128126.13443;0.01532;0.01532;0.01532;0.01532;0.01532;23116.01732;15920.16571;16683.22070;17153.32722;17568.81354;18457.86584;15531.18076;15910.69356;16089.78175;16017.44213;0.00218;0.00218;0.00218;0.00218;0.00218;-11650.06725;-18845.91886;-18082.86387;-17612.75735;-17197.27103;-109668.26858;-112594.95367;-112215.44087;-112036.35267;-112108.69230;-0.01314;-0.01314;-0.01314;-0.01314;-0.01314;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
182757697802.47433;234256940.17161;14702.67487;1.01885;1.00655;131.89618;5.43568;101.16746;7.41640;2788.97479;30589.75415;30589.75415;30589.75415;30589.75415;30589.75415;102668.87006;102668.87006;102668.87006;102668.87006;102668.87006;0.01528;0.01528;0.01528;0.01528;0.01528;25382.95540;17526.09918;18357.94584;18871.47689;19329.97737;20289.21982;17092.15963;17506.73147;17702.36235;17623.34048;0.00232;0.00232;0.00232;0.00232;0.00232;-5206.79875;-13063.65496;-12231.80831;-11718.27725;-11259.77678;-82379.65024;-85576.71043;-85162.13858;-84966.50771;-85045.52957;-0.01296;-0.01296;-0.01296;-0.01296;-0.01296;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
210349499073.31815;266035396.60567;13791.44766;1.02247;1.00003;134.30839;5.76753;93.27620;6.86102;1284.34751;31649.71237;31649.71237;31649.71237;31649.71237;31649.71237;126425.02471;126425.02471;126425.02471;126425.02471;126425.02471;0.01534;0.01534;0.01534;0.01534;0.01534;22454.69363;14871.22081;15694.31691;16186.42529;16558.09294;17648.06539;14584.42074;14981.69416;15169.16402;15093.43881;0.00213;0.00213;0.00213;0.00213;0.00213;-9195.01874;-16778.49156;-15955.39546;-15463.28708;-15091.61942;-108776.95932;-111840.60396;-111443.33055;-111255.86069;-111331.58590;-0.01321;-0.01321;-0.01321;-0.01321;-0.01321;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
214508589734.76495;234861169.56334;13020.84627;1.07478;1.00047;141.49322;6.47266;101.38974;7.20652;1910.03537;35603.46011;35603.46011;35603.46011;35603.46011;35603.46011;138707.58177;138707.58177;138707.58177;138707.58177;138707.58177;0.01612;0.01612;0.01612;0.01612;0.01612;24003.29431;14399.48523;15486.75196;16102.16507;16417.96726;18154.49576;14322.95381;14819.79218;15054.23527;14959.53519;0.00210;0.00210;0.00210;0.00210;0.00210;-11600.16580;-21203.97488;-20116.70815;-19501.29504;-19185.49285;-120553.08601;-124384.62797;-123887.78960;-123653.34651;-123748.04658;-0.01403;-0.01403;-0.01403;-0.01403;-0.01403;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
212536446151.73560;258419618.71958;13585.47974;1.01487;1.07862;150.13310;6.06633;100.17017;7.19804;3143.16335;38716.02545;38716.02545;38716.02545;38716.02545;38716.02545;143313.77576;143313.77576;143313.77576;143313.77576;143313.77576;0.01522;0.01522;0.01522;0.01522;0.01522;29505.83541;17295.93366;18689.37551;19469.92046;19835.10528;22124.40737;17264.33770;17894.52793;18191.87839;18071.76637;0.00241;0.00241;0.00241;0.00241;0.00241;-9210.19003;-21420.09178;-20026.64994;-19246.10498;-18880.92017;-121189.36839;-126049.43805;-125419.24783;-125121.89737;-125242.00939;-0.01282;-0.01282;-0.01282;-0.01282;-0.01282;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
202264894301.77060;252128764.93404;13354.15957;1.03444;1.01376;145.32200;5.42550;102.99227;7.12314;1564.79404;36639.46953;36639.46953;36639.46953;36639.46953;36639.46953;123381.14734;123381.14734;123381.14734;123381.14734;123381.14734;0.01552;0.01552;0.01552;0.01552;0.01552;24087.64887;14619.81857;15688.17133;16295.54841;16620.84306;18298.98325;14517.23096;15007.60276;15238.98451;15145.52023;0.00212;0.00212;0.00212;0.00212;0.00212;-12551.82066;-22019.65096;-20951.29820;-20343.92112;-20018.62647;-105082.16409;-108863.91638;-108373.54458;-108142.16283;-108235.62711;-0.01339;-0.01339;-0.01339;-0.01339;-0.01339;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
209248744253.97995;256553399.18892;12415.68979;0.96812;1.04099;144.70231;6.34543;105.64572;6.97574;2116.86902;36013.54791;36013.54791;36013.54791;36013.54791;36013.54791;136834.48725;136834.48725;136834.48725;136834.48725;136834.48725;0.01452;0.01452;0.01452;0.01452;0.01452;24691.17783;14509.01947;15669.61047;16320.73231;16628.88826;18530.92152;14476.93139;15002.60935;15250.65577;15150.46040;0.00216;0.00216;0.00216;0.00216;0.00216;-11322.37008;-21504.52844;-20343.93744;-19692.81560;-19384.65965;-118303.56573;-122357.55586;-121831.87790;-121583.83148;-121684.02685;-0.01237;-0.01237;-0.01237;-0.01237;-0.01237;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
190165236256.90158;262889834.95866;13945.31262;0.99926;1.03122;137.62277;5.73025;98.49638;6.92657;3621.33889;33034.13606;33034.13606;33034.13606;33034.13606;33034.13606;124299.20406;124299.20406;124299.20406;124299.20406;124299.20406;0.01499;0.01499;0.01499;0.01499;0.01499;26389.87586;17981.62415;18879.87854;19428.07449;19891.49274;20980.33417;17567.37862;18009.94266;18218.77921;18134.42285;0.00237;0.00237;0.00237;0.00237;0.00237;-6644.26019;-15052.51191;-14154.25751;-13606.06157;-13142.64332;-103318.86989;-106731.82544;-106289.26141;-106080.42485;-106164.78121;-0.01262;-0.01262;-0.01262;-0.01262;-0.01262;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
195556416065.36215;244560123.64106;13794.89916;1.01392;1.03938;143.48349;5.86796;96.68230;6.74082;2133.79511;31765.66443;31765.66443;31765.66443;31765.66443;31765.66443;125265.03663;125265.03663;125265.03663;125265.03663;125265.03663;0.01521;0.01521;0.01521;0.01521;0.01521;25015.41358;16261.24948;17221.35721;17787.77961;18184.32975;19515.59607;15989.03053;16446.32080;16662.10076;16574.93928;0.00228;0.00228;0.00228;0.00228;0.00228;-6750.25086;-15504.41495;-14544.30723;-13977.88482;-13581.33469;-105749.44056;-109276.00610;-108818.71583;-108602.93587;-108690.09735;-0.01293;-0.01293;-0.01293;-0.01293;-0.01293;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
