# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.23;7.43;37.26;2980.77;1768.02;-1212.75;0.00
0.25;9.52;40.37;3229.44;1946.74;-1282.71;0.00
0.23;9.51;40.29;3223.46;1841.51;-1381.95;0.00
0.24;9.37;40.50;3240.20;1928.36;-1311.85;0.00
0.24;9.80;42.43;3394.50;1952.59;-1441.91;0.00
0.20;10.98;44.13;3530.20;1752.09;-1778.11;0.00
0.24;10.73;39.12;3129.77;1964.52;-1165.25;0.00
0.26;10.21;34.94;2795.23;2089.81;-705.42;0.00
0.26;10.71;37.74;3019.37;2099.91;-919.45;0.00
0.23;10.80;46.09;3687.44;1928.78;-1758.65;0.00
0.26;10.40;30.99;2479.57;2099.78;-379.78;0.00
0.25;10.17;33.98;2718.39;2010.28;-708.10;0.00
0.30;11.22;41.59;3327.26;2327.63;-999.64;0.00
0.28;11.70;37.59;3007.07;2288.33;-718.74;0.00
0.27;12.49;41.29;3303.18;2276.17;-1027.02;0.00
0.29;8.96;43.04;3443.05;2193.41;-1249.64;0.00
0.25;11.55;43.23;3458.12;2069.15;-1388.97;0.00
0.30;8.61;38.47;3077.78;2227.80;-849.98;0.00
0.25;9.70;38.95;3115.81;1995.18;-1120.63;0.00
0.24;12.12;44.22;3537.85;2074.78;-1463.07;0.00
0.23;12.19;43.87;3509.98;1994.13;-1515.85;0.00
0.24;7.88;38.07;3045.90;1798.27;-1247.63;0.00
0.28;12.01;41.88;3350.02;2283.50;-1066.52;0.00
0.27;11.44;26.31;2104.93;2191.43;86.50;1.00
0.27;12.38;46.53;3722.40;2229.42;-1492.98;0.00
0.30;11.61;31.41;2512.62;2404.19;-108.44;0.00
0.24;9.88;34.65;2771.60;1947.08;-824.52;0.00
0.27;11.61;36.68;2934.77;2213.10;-721.67;0.00
0.24;11.21;36.80;2944.09;2009.10;-934.99;0.00
0.21;11.18;32.07;2565.75;1801.97;-763.78;0.00
0.25;9.72;35.31;2824.85;1965.11;-859.74;0.00
0.24;8.33;39.62;3169.28;1877.40;-1291.88;0.00
0.25;10.96;46.73;3738.70;2032.24;-1706.46;0.00
0.24;9.95;36.02;2881.48;1943.98;-937.49;0.00
0.27;9.12;41.63;3330.35;2044.65;-1285.70;0.00
0.25;9.18;42.69;3415.36;1966.44;-1448.92;0.00
0.26;10.57;45.32;3625.48;2096.62;-1528.86;0.00
0.25;11.65;38.99;3119.45;2096.95;-1022.50;0.00
0.26;8.47;36.48;2918.65;1945.98;-972.67;0.00
0.22;9.38;38.42;3073.52;1765.28;-1308.24;0.00
0.22;8.99;34.95;2795.70;1739.87;-1055.83;0.00
0.19;12.12;40.40;3232.15;1733.92;-1498.23;0.00
0.28;10.62;44.29;3543.13;2204.37;-1338.76;0.00
0.26;11.11;36.22;2897.41;2090.84;-806.56;0.00
0.24;10.08;45.64;3651.47;1964.87;-1686.60;0.00
0.24;10.58;40.01;3201.14;1976.91;-1224.22;0.00
0.27;12.90;40.63;3250.24;2276.88;-973.36;0.00
