# X_0;X_1;R_0;S_0;G_0;I_0
20261;19509;143000;0;143000;1
18143;18012;143000;0;143000;1
13372;18654;143000;0;143000;1
13051;20187;143000;0;143000;1
14920;19245;143000;0;143000;1
19298;16366;143000;0;143000;1
15175;21228;143000;0;143000;1
13823;18874;143000;0;143000;1
14736;14435;143000;0;143000;1
19467;21886;143000;0;143000;1
