# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.21;9.99;56.11;4488.62;1750.75;-2737.88;0.00
0.25;11.01;37.54;3002.83;2061.23;-941.60;0.00
0.26;11.03;41.94;3354.82;2088.99;-1265.83;0.00
0.25;11.46;41.02;3281.28;2086.96;-1194.32;0.00
0.27;11.27;39.38;3150.35;2188.16;-962.19;0.00
0.24;8.78;44.17;3533.40;1868.59;-1664.80;0.00
0.29;10.54;41.09;3287.23;2286.14;-1001.09;0.00
0.31;10.75;45.90;3671.75;2362.22;-1309.53;0.00
0.19;10.25;39.51;3160.49;1648.90;-1511.59;0.00
0.22;9.70;45.11;3608.45;1827.89;-1780.56;0.00
0.24;9.91;40.37;3229.80;1949.13;-1280.67;0.00
0.28;9.14;42.22;3377.38;2099.80;-1277.58;0.00
0.27;11.48;41.91;3352.46;2203.19;-1149.26;0.00
0.29;9.43;42.35;3388.18;2205.84;-1182.34;0.00
0.23;11.12;37.77;3021.54;1950.70;-1070.84;0.00
0.21;9.87;52.16;4173.18;1756.72;-2416.45;0.00
0.22;10.11;40.60;3247.90;1839.62;-1408.28;0.00
0.30;11.83;36.93;2954.77;2374.64;-580.12;0.00
0.22;8.97;38.51;3081.17;1779.28;-1301.88;0.00
0.30;10.24;42.51;3401.12;2317.70;-1083.42;0.00
0.25;10.02;46.43;3714.35;2016.98;-1697.37;0.00
0.27;9.98;32.18;2574.41;2113.74;-460.67;0.00
0.25;10.13;47.61;3809.17;1998.16;-1811.01;0.00
0.23;8.10;48.15;3851.69;1787.91;-2063.78;0.00
0.27;9.64;34.50;2759.90;2067.01;-692.89;0.00
0.28;9.90;37.14;2970.94;2169.29;-801.65;0.00
0.26;9.52;38.41;3072.56;2007.40;-1065.15;0.00
0.28;10.84;34.19;2735.19;2217.71;-517.47;0.00
0.27;10.79;39.92;3193.52;2180.62;-1012.90;0.00
0.25;11.50;40.25;3219.62;2063.21;-1156.41;0.00
0.26;8.71;46.59;3727.41;1985.91;-1741.50;0.00
0.25;11.13;31.03;2482.70;2051.35;-431.34;0.00
0.26;10.92;37.95;3035.82;2084.04;-951.78;0.00
0.20;10.59;40.73;3258.18;1762.49;-1495.69;0.00
0.22;10.68;47.21;3776.64;1870.02;-1906.62;0.00
0.26;11.75;38.68;3094.74;2123.29;-971.45;0.00
0.26;10.50;45.16;3612.63;2096.61;-1516.02;0.00
0.26;9.86;39.60;3168.18;2069.94;-1098.24;0.00
0.27;10.51;44.03;3522.31;2121.88;-1400.43;0.00
0.23;10.93;38.41;3073.18;1944.67;-1128.51;0.00
0.20;10.65;32.21;2576.54;1764.60;-811.94;0.00
0.30;10.64;40.33;3226.44;2309.86;-916.58;0.00
0.27;10.22;47.19;3775.31;2123.97;-1651.34;0.00
0.26;9.58;31.28;2502.80;2027.16;-475.64;0.00
0.24;10.10;46.03;3682.03;1942.47;-1739.56;0.00
0.28;9.70;37.35;2988.36;2175.19;-813.17;0.00
0.27;10.32;43.44;3475.11;2124.94;-1350.17;0.00
0.23;10.34;45.49;3639.31;1924.01;-1715.30;0.00
0.26;9.77;40.59;3247.49;2034.38;-1213.11;0.00
0.27;7.37;35.90;2871.82;1990.09;-881.73;0.00
0.27;10.32;37.05;2963.87;2125.35;-838.52;0.00
0.21;10.11;35.61;2848.82;1765.81;-1083.01;0.00
0.23;10.33;44.61;3568.44;1917.43;-1651.00;0.00
0.23;11.42;34.53;2762.59;1932.76;-829.83;0.00
0.26;10.70;34.37;2749.55;2105.31;-644.24;0.00
0.27;10.33;37.28;2982.66;2129.58;-853.07;0.00
0.27;8.96;39.16;3132.44;2051.40;-1081.03;0.00
0.29;9.36;42.07;3365.97;2168.46;-1197.52;0.00
0.25;10.27;45.96;3676.63;2037.17;-1639.46;0.00
0.25;9.68;37.59;3007.52;2009.66;-997.86;0.00
0.26;10.12;44.42;3553.89;2062.38;-1491.51;0.00
0.22;10.02;41.84;3346.96;1836.03;-1510.93;0.00
0.23;11.00;43.72;3497.58;1950.17;-1547.41;0.00
0.25;10.20;38.94;3114.89;1993.38;-1121.51;0.00
0.29;8.83;41.92;3354.00;2193.12;-1160.88;0.00
0.25;11.09;41.30;3303.79;2063.01;-1240.78;0.00
0.24;10.35;37.43;2994.59;1950.80;-1043.78;0.00
0.26;8.54;36.01;2880.77;1995.56;-885.21;0.00
0.25;9.72;42.11;3369.14;2001.91;-1367.22;0.00
0.25;9.44;43.21;3457.19;1959.50;-1497.69;0.00
0.31;10.58;43.95;3516.26;2357.41;-1158.85;0.00
0.28;9.14;37.09;2967.20;2121.57;-845.63;0.00
0.21;9.35;46.79;3743.23;1743.42;-1999.82;0.00
0.25;11.95;35.46;2837.14;2084.83;-752.31;0.00
0.24;9.44;39.92;3193.91;1895.71;-1298.21;0.00
0.20;9.90;38.89;3111.42;1701.42;-1410.00;0.00
0.25;8.00;40.04;3202.90;1915.33;-1287.58;0.00
0.23;10.68;33.94;2715.59;1946.84;-768.76;0.00
0.25;11.29;33.59;2686.97;2048.01;-638.95;0.00
0.27;9.10;37.05;2963.66;2078.27;-885.39;0.00
0.28;11.19;41.26;3300.95;2254.77;-1046.18;0.00
0.22;9.63;32.45;2595.96;1804.87;-791.09;0.00
0.23;10.22;47.21;3777.05;1875.14;-1901.91;0.00
0.23;8.21;44.25;3539.66;1782.19;-1757.47;0.00
0.23;11.15;39.98;3198.61;1952.83;-1245.77;0.00
0.26;11.62;51.77;4141.69;2153.90;-1987.78;0.00
0.20;10.51;36.11;2889.14;1727.41;-1161.74;0.00
0.25;10.08;51.34;4106.90;1980.27;-2126.62;0.00
0.24;12.60;43.70;3495.94;2105.40;-1390.54;0.00
0.23;10.63;36.88;2950.71;1927.66;-1023.05;0.00
0.28;9.59;46.96;3756.98;2144.65;-1612.33;0.00
0.25;10.75;39.90;3192.20;2066.52;-1125.68;0.00
0.23;9.11;38.17;3053.35;1843.32;-1210.04;0.00
0.31;8.29;41.94;3355.16;2252.04;-1103.12;0.00
0.22;8.54;43.30;3463.93;1743.53;-1720.41;0.00
0.27;10.70;35.37;2829.53;2134.98;-694.55;0.00
0.34;9.00;39.80;3184.35;2465.04;-719.31;0.00
0.22;9.33;39.31;3145.18;1772.68;-1372.50;0.00
0.24;8.05;36.99;2958.92;1823.21;-1135.71;0.00
0.31;11.07;35.67;2853.51;2401.44;-452.08;0.00
0.25;8.54;40.63;3250.68;1942.68;-1308.00;0.00
0.28;8.49;42.96;3436.65;2107.14;-1329.51;0.00
0.25;9.32;40.59;3247.45;1961.23;-1286.21;0.00
0.26;7.46;44.12;3529.65;1909.28;-1620.37;0.00
0.22;10.92;38.92;3113.35;1861.75;-1251.60;0.00
0.28;9.11;38.54;3082.94;2112.09;-970.85;0.00
0.27;11.31;45.40;3631.87;2201.92;-1429.95;0.00
0.23;11.42;44.01;3520.56;1978.97;-1541.59;0.00
0.23;10.47;42.82;3425.67;1920.47;-1505.20;0.00
0.26;9.63;35.85;2867.86;2051.37;-816.49;0.00
0.27;10.98;41.54;3323.41;2172.35;-1151.06;0.00
0.28;10.86;38.75;3100.34;2214.47;-885.87;0.00
0.25;8.96;41.50;3319.74;1955.10;-1364.65;0.00
0.22;10.36;36.91;2952.42;1816.09;-1136.33;0.00
0.26;8.53;43.83;3506.56;1961.34;-1545.22;0.00
0.22;11.83;38.01;3040.68;1933.94;-1106.75;0.00
0.26;11.25;43.40;3472.31;2098.76;-1373.55;0.00
0.26;9.56;38.49;3079.20;2056.78;-1022.42;0.00
0.27;8.22;42.08;3366.37;2023.49;-1342.88;0.00
0.28;9.24;38.54;3083.42;2148.82;-934.60;0.00
0.24;8.99;34.30;2743.83;1884.91;-858.92;0.00
0.27;11.01;37.36;2989.16;2159.76;-829.40;0.00
0.25;9.88;37.37;2989.44;2001.25;-988.19;0.00
0.32;8.98;36.43;2914.72;2327.85;-586.87;0.00
0.25;12.69;42.37;3389.23;2137.48;-1251.75;0.00
0.21;9.72;41.49;3319.49;1744.03;-1575.47;0.00
0.25;8.67;44.13;3530.30;1900.25;-1630.06;0.00
0.27;10.61;38.36;3068.57;2137.34;-931.23;0.00
0.24;11.58;38.20;3055.93;2040.88;-1015.05;0.00
0.26;11.34;39.57;3165.52;2137.12;-1028.39;0.00
0.22;9.75;48.00;3839.86;1812.38;-2027.48;0.00
0.25;10.29;39.11;3128.76;2016.27;-1112.48;0.00
0.26;8.60;40.18;3214.41;2007.64;-1206.77;0.00
0.26;8.19;49.56;3965.18;1951.57;-2013.61;0.00
0.25;8.67;37.75;3020.10;1951.15;-1068.95;0.00
0.29;11.24;39.46;3156.49;2283.64;-872.85;0.00
0.25;10.92;38.00;3040.29;2050.52;-989.76;0.00
0.30;9.02;41.44;3315.04;2208.56;-1106.48;0.00
0.25;9.65;37.25;2979.82;1979.75;-1000.06;0.00
0.24;10.31;44.99;3599.41;1963.12;-1636.30;0.00
0.22;9.34;36.32;2905.80;1767.37;-1138.43;0.00
0.24;9.54;44.51;3560.66;1933.02;-1627.64;0.00
0.21;9.04;26.85;2148.38;1733.00;-415.38;0.00
0.28;11.18;46.15;3691.82;2225.95;-1465.87;0.00
0.25;8.51;41.88;3350.23;1904.70;-1445.53;0.00
0.26;11.28;32.87;2629.61;2109.28;-520.32;0.00
0.26;9.08;42.97;3437.87;2016.23;-1421.65;0.00
0.26;11.61;44.61;3568.43;2126.41;-1442.02;0.00
0.22;9.87;46.33;3706.34;1837.45;-1868.89;0.00
0.25;8.60;40.87;3269.74;1897.73;-1372.01;0.00
0.21;9.86;28.68;2294.46;1769.88;-524.58;0.00
0.26;9.84;35.10;2807.68;2033.14;-774.54;0.00
0.28;11.19;42.65;3411.99;2262.48;-1149.50;0.00
0.24;10.19;40.96;3276.53;1959.05;-1317.48;0.00
0.27;10.17;40.82;3265.57;2103.15;-1162.42;0.00
0.23;10.91;48.43;3874.34;1959.18;-1915.16;0.00
0.27;10.83;41.24;3299.36;2175.94;-1123.42;0.00
0.26;9.26;44.81;3584.57;1992.57;-1592.00;0.00
0.30;7.35;35.53;2842.61;2166.54;-676.07;0.00
0.29;9.46;45.99;3679.58;2190.41;-1489.17;0.00
0.22;11.39;37.65;3011.65;1922.19;-1089.46;0.00
0.27;10.55;39.56;3164.96;2139.62;-1025.33;0.00
0.26;9.94;35.38;2830.11;2070.64;-759.48;0.00
0.27;9.51;40.33;3226.20;2096.02;-1130.18;0.00
0.25;9.99;35.83;2866.28;2003.74;-862.53;0.00
0.26;10.52;42.60;3407.62;2071.82;-1335.80;0.00
0.24;11.13;43.13;3450.59;2001.77;-1448.82;0.00
0.27;9.87;39.66;3172.87;2108.02;-1064.85;0.00
0.27;9.38;43.16;3452.48;2069.45;-1383.03;0.00
0.21;6.46;44.53;3562.16;1565.58;-1996.58;0.00
0.27;10.28;47.73;3818.43;2128.19;-1690.23;0.00
0.25;11.65;41.80;3344.18;2100.43;-1243.75;0.00
0.31;10.49;42.11;3368.68;2386.16;-982.51;0.00
0.26;10.85;46.38;3710.45;2125.79;-1584.66;0.00
0.24;10.27;44.26;3540.49;1971.65;-1568.84;0.00
0.23;11.46;41.85;3348.04;1956.98;-1391.05;0.00
0.28;10.48;41.80;3343.74;2181.25;-1162.49;0.00
0.28;11.22;38.39;3071.34;2259.09;-812.25;0.00
0.25;11.90;48.17;3853.98;2106.25;-1747.73;0.00
0.25;9.30;38.07;3045.20;1984.13;-1061.07;0.00
0.26;9.21;27.36;2189.18;2039.88;-149.30;0.00
0.24;12.55;49.61;3968.63;2089.79;-1878.85;0.00
0.23;9.65;39.94;3195.33;1854.10;-1341.24;0.00
0.26;9.93;40.38;3230.43;2065.35;-1165.08;0.00
0.24;9.67;39.56;3164.41;1915.17;-1249.24;0.00
0.26;10.17;40.64;3250.83;2054.50;-1196.33;0.00
0.23;11.26;44.69;3574.83;1973.26;-1601.56;0.00
0.27;11.05;42.61;3408.48;2171.15;-1237.34;0.00
0.21;9.51;30.60;2447.66;1763.25;-684.41;0.00
0.27;10.37;40.81;3265.17;2121.13;-1144.04;0.00
0.28;8.69;49.41;3952.85;2109.27;-1843.58;0.00
0.27;10.10;43.46;3477.09;2102.23;-1374.86;0.00
0.21;10.44;37.03;2962.62;1786.84;-1175.79;0.00
0.24;11.10;41.37;3309.37;1991.15;-1318.22;0.00
0.26;10.99;41.98;3358.40;2083.74;-1274.66;0.00
0.24;8.20;36.27;2901.22;1830.76;-1070.46;0.00
0.26;11.03;38.39;3071.48;2122.30;-949.19;0.00
0.24;10.69;29.65;2371.77;1955.16;-416.61;0.00
0.24;11.16;37.70;3016.13;2019.25;-996.89;0.00
0.24;12.29;42.52;3401.25;2079.17;-1322.08;0.00
0.26;10.09;37.33;2986.43;2075.52;-910.92;0.00
0.28;10.48;42.34;3387.04;2221.25;-1165.79;0.00
0.20;10.23;40.05;3203.94;1736.70;-1467.25;0.00
0.22;9.34;40.56;3244.53;1762.61;-1481.92;0.00
0.26;10.56;40.65;3252.07;2086.49;-1165.57;0.00
0.22;10.33;40.82;3265.26;1838.19;-1427.07;0.00
0.31;9.71;33.36;2668.87;2353.89;-314.97;0.00
0.27;9.75;44.81;3584.43;2107.99;-1476.43;0.00
0.28;11.60;40.56;3244.50;2275.35;-969.15;0.00
0.22;10.36;28.57;2285.47;1868.29;-417.18;0.00
0.28;8.88;28.03;2242.70;2109.30;-133.40;0.00
0.27;12.49;31.06;2484.91;2255.03;-229.87;0.00
0.26;10.42;38.84;3107.26;2090.99;-1016.27;0.00
0.24;11.75;40.36;3228.89;2062.62;-1166.27;0.00
0.28;9.94;39.38;3150.08;2160.81;-989.27;0.00
0.27;7.40;48.71;3896.67;1967.92;-1928.75;0.00
0.24;10.74;40.26;3221.10;1951.56;-1269.53;0.00
0.23;12.29;38.74;3099.46;2034.14;-1065.32;0.00
0.28;8.13;36.97;2957.75;2089.59;-868.16;0.00
0.27;8.85;40.44;3235.14;2063.08;-1172.06;0.00
0.22;9.60;40.51;3240.65;1783.46;-1457.19;0.00
0.22;8.86;33.06;2644.77;1752.61;-892.16;0.00
0.28;9.15;37.68;3014.67;2150.59;-864.08;0.00
0.25;10.18;42.07;3365.27;1995.12;-1370.15;0.00
0.26;10.40;32.23;2578.29;2066.42;-511.86;0.00
0.25;11.07;45.50;3639.93;2059.71;-1580.22;0.00
0.23;11.95;43.94;3514.92;1988.79;-1526.13;0.00
0.23;8.37;49.74;3979.58;1789.85;-2189.73;0.00
0.22;9.74;39.06;3124.49;1804.16;-1320.33;0.00
0.27;10.76;34.79;2783.19;2131.07;-652.12;0.00
0.30;11.33;29.91;2392.57;2387.89;-4.67;0.00
0.26;11.25;37.02;2961.24;2143.81;-817.43;0.00
0.22;10.41;33.03;2642.38;1856.59;-785.79;0.00
0.21;10.59;42.45;3395.64;1810.27;-1585.37;0.00
0.25;10.23;36.35;2907.99;2027.93;-880.06;0.00
0.26;8.72;34.03;2722.25;1966.02;-756.22;0.00
0.29;10.04;41.90;3351.85;2241.43;-1110.43;0.00
0.25;11.12;38.73;3098.28;2081.41;-1016.87;0.00
0.25;10.37;41.29;3303.42;2023.34;-1280.08;0.00
0.28;11.40;45.98;3678.55;2235.86;-1442.68;0.00
0.28;11.80;33.46;2676.75;2276.68;-400.07;0.00
0.23;9.30;33.15;2652.38;1857.56;-794.82;0.00
0.24;8.93;33.34;2667.09;1886.54;-780.55;0.00
0.21;10.71;37.40;2991.95;1818.05;-1173.90;0.00
0.26;10.49;37.14;2971.16;2079.24;-891.92;0.00
0.24;10.97;42.32;3385.97;1988.30;-1397.67;0.00
0.22;10.24;38.71;3096.72;1819.64;-1277.08;0.00
0.23;8.80;42.93;3434.04;1788.23;-1645.81;0.00
0.25;8.94;37.16;2972.41;1959.84;-1012.56;0.00
0.26;9.34;40.01;3200.97;2001.82;-1199.15;0.00
0.25;9.01;37.94;3034.85;1952.76;-1082.09;0.00
0.29;12.16;39.67;3173.84;2345.17;-828.66;0.00
0.28;8.91;40.08;3206.19;2095.44;-1110.75;0.00
0.24;10.44;38.95;3116.40;1964.92;-1151.47;0.00
0.21;10.97;34.63;2770.33;1826.56;-943.77;0.00
0.28;8.98;36.22;2897.78;2099.04;-798.75;0.00
0.24;9.73;38.47;3077.70;1929.35;-1148.36;0.00
0.22;11.85;37.68;3014.67;1933.26;-1081.41;0.00
0.25;10.14;41.69;3335.00;2021.93;-1313.07;0.00
0.28;10.45;39.08;3126.79;2192.87;-933.93;0.00
0.24;10.11;40.91;3272.61;1946.64;-1325.97;0.00
0.25;11.13;34.07;2725.97;2043.53;-682.44;0.00
0.24;10.28;44.92;3593.83;1954.95;-1638.88;0.00
0.23;10.76;47.23;3778.71;1907.32;-1871.40;0.00
0.24;10.35;43.99;3519.23;1965.27;-1553.96;0.00
