# X_0;X_1;R_0;S_0;G_0;I_0
18623;18290;143000;178696;-35696;0
12648;24155;143000;178696;-35696;0
18046;20286;143000;178696;-35696;0
13734;22608;143000;178696;-35696;0
15996;22533;143000;178696;-35696;0
11429;17955;143000;178696;-35696;0
14280;19271;143000;178696;-35696;0
14460;21770;143000;178696;-35696;0
14312;20728;143000;178696;-35696;0
16704;11240;143000;178696;-35696;0
