# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;10.94;36.38;2910.03;2120.11;-789.92;0.00
0.22;10.43;44.30;3544.15;1852.54;-1691.61;0.00
0.27;11.37;38.67;3093.55;2197.30;-896.26;0.00
0.25;12.54;42.75;3420.29;2133.23;-1287.06;0.00
0.26;12.00;36.53;2922.35;2138.92;-783.43;0.00
0.25;10.67;39.02;3121.79;2009.27;-1112.52;0.00
0.23;9.82;33.37;2669.29;1892.40;-776.89;0.00
0.27;11.33;44.49;3559.35;2185.75;-1373.60;0.00
0.27;10.08;43.48;3478.33;2101.66;-1376.68;0.00
0.26;10.90;40.16;3212.95;2105.09;-1107.86;0.00
0.23;9.55;38.49;3079.32;1835.10;-1244.22;0.00
0.25;10.96;48.73;3898.24;2043.07;-1855.17;0.00
0.23;8.01;43.15;3452.24;1753.40;-1698.84;0.00
0.23;8.35;46.38;3710.36;1803.07;-1907.29;0.00
0.25;8.12;34.36;2749.10;1922.80;-826.30;0.00
0.29;10.64;38.40;3071.74;2292.24;-779.49;0.00
0.30;9.79;43.75;3500.28;2269.19;-1231.10;0.00
0.24;9.87;35.78;2862.50;1935.93;-926.57;0.00
0.25;7.23;32.92;2633.41;1856.09;-777.32;0.00
0.23;11.72;42.95;3435.92;1950.47;-1485.44;0.00
0.25;10.12;37.37;2989.51;2010.63;-978.88;0.00
0.27;10.81;35.39;2831.39;2186.99;-644.40;0.00
0.26;9.00;40.20;3215.87;1999.87;-1216.00;0.00
0.23;8.90;42.04;3363.14;1821.20;-1541.93;0.00
0.25;9.22;46.65;3732.12;1970.92;-1761.20;0.00
0.21;10.57;39.53;3162.59;1819.63;-1342.96;0.00
0.27;8.89;40.58;3246.16;2029.32;-1216.84;0.00
0.28;8.80;37.63;3010.28;2091.50;-918.77;0.00
0.24;9.79;31.76;2540.75;1916.71;-624.04;0.00
0.24;9.59;33.95;2716.31;1909.06;-807.25;0.00
0.25;9.50;32.55;2604.20;1989.05;-615.15;0.00
0.32;9.99;42.94;3434.84;2407.30;-1027.54;0.00
0.25;11.53;48.50;3879.96;2089.57;-1790.39;0.00
0.28;11.39;42.71;3416.64;2226.52;-1190.12;0.00
0.27;11.22;51.04;4083.48;2155.56;-1927.93;0.00
0.23;10.12;37.32;2985.65;1868.61;-1117.05;0.00
0.27;8.67;43.38;3470.36;2015.12;-1455.24;0.00
0.25;10.34;52.04;4162.89;2038.95;-2123.94;0.00
0.25;9.70;41.49;3319.15;2002.64;-1316.52;0.00
0.27;10.10;37.37;2989.25;2112.82;-876.42;0.00
0.24;11.18;46.26;3700.50;2006.48;-1694.03;0.00
0.24;10.14;40.72;3257.56;1968.31;-1289.25;0.00
0.25;9.91;37.58;3006.42;2015.96;-990.46;0.00
0.24;10.38;42.64;3411.51;1989.10;-1422.41;0.00
0.24;9.30;32.88;2630.17;1930.49;-699.68;0.00
0.25;6.71;36.21;2896.43;1841.62;-1054.81;0.00
0.27;9.08;41.25;3299.99;2078.69;-1221.30;0.00
0.28;8.38;37.22;2977.21;2108.74;-868.47;0.00
0.21;10.48;36.08;2886.41;1818.01;-1068.40;0.00
0.27;9.59;36.26;2900.82;2094.96;-805.86;0.00
0.28;8.00;43.57;3485.23;2079.44;-1405.78;0.00
0.25;8.43;42.41;3392.92;1941.83;-1451.09;0.00
0.21;12.01;32.56;2604.92;1850.02;-754.90;0.00
0.23;8.05;34.04;2723.40;1800.15;-923.25;0.00
0.29;8.75;43.66;3492.62;2143.03;-1349.59;0.00
0.24;11.22;34.78;2782.65;2004.96;-777.69;0.00
0.25;11.97;53.83;4306.60;2094.64;-2211.96;0.00
0.28;11.40;26.02;2081.41;2228.74;147.32;1.00
0.21;11.57;35.76;2860.55;1866.93;-993.62;0.00
0.27;8.91;42.80;3423.69;2048.74;-1374.95;0.00
0.24;9.47;46.57;3725.35;1938.42;-1786.93;0.00
0.26;10.49;42.87;3429.20;2076.79;-1352.41;0.00
0.25;11.48;31.82;2545.69;2083.75;-461.94;0.00
0.24;11.45;38.12;3049.70;2026.07;-1023.64;0.00
0.27;10.54;49.97;3997.56;2131.92;-1865.64;0.00
0.25;8.58;40.02;3201.21;1944.92;-1256.29;0.00
0.23;11.27;36.39;2911.24;1969.48;-941.77;0.00
0.23;12.40;41.84;3347.09;2038.06;-1309.03;0.00
0.30;10.30;39.20;3136.38;2285.04;-851.34;0.00
0.22;9.70;41.54;3323.07;1789.97;-1533.10;0.00
0.22;10.10;36.51;2920.41;1854.82;-1065.59;0.00
0.20;9.20;32.54;2602.99;1656.59;-946.40;0.00
0.23;11.81;36.52;2921.49;2007.36;-914.13;0.00
0.23;9.04;35.13;2810.41;1816.28;-994.14;0.00
0.26;9.44;31.63;2530.08;2048.30;-481.77;0.00
0.24;9.28;33.30;2664.22;1896.32;-767.91;0.00
0.20;11.62;41.42;3313.73;1793.51;-1520.22;0.00
0.24;10.46;46.07;3685.86;1963.77;-1722.08;0.00
0.24;9.93;43.56;3484.96;1914.12;-1570.83;0.00
0.26;9.61;45.51;3640.97;2053.42;-1587.55;0.00
0.27;10.18;40.33;3226.67;2152.83;-1073.84;0.00
0.19;10.87;38.22;3057.92;1716.14;-1341.78;0.00
0.26;10.71;39.58;3166.15;2076.82;-1089.33;0.00
0.24;8.19;39.15;3131.81;1816.18;-1315.64;0.00
0.24;10.88;40.62;3249.93;1988.70;-1261.23;0.00
0.30;11.67;37.02;2961.64;2373.02;-588.63;0.00
0.24;10.49;40.55;3244.32;1954.23;-1290.09;0.00
0.26;9.42;44.03;3522.35;2025.98;-1496.37;0.00
0.27;11.29;37.17;2973.59;2175.38;-798.22;0.00
0.25;12.38;41.45;3315.96;2098.11;-1217.84;0.00
0.26;9.12;35.63;2850.37;1982.98;-867.39;0.00
0.29;10.14;34.77;2781.63;2258.22;-523.41;0.00
0.28;11.43;41.63;3330.74;2241.74;-1089.01;0.00
0.28;10.58;34.74;2779.20;2231.31;-547.89;0.00
0.25;11.06;35.66;2852.61;2036.66;-815.95;0.00
0.26;10.21;40.27;3221.60;2044.00;-1177.59;0.00
0.31;9.90;34.14;2731.09;2330.48;-400.61;0.00
0.24;9.85;38.64;3091.17;1917.83;-1173.34;0.00
0.23;11.00;39.28;3142.26;1930.80;-1211.46;0.00
0.24;8.65;47.14;3771.22;1837.58;-1933.63;0.00
0.26;10.52;40.51;3240.64;2095.57;-1145.07;0.00
0.24;9.45;44.72;3577.52;1884.06;-1693.47;0.00
0.28;12.46;36.76;2940.77;2329.78;-611.00;0.00
0.23;8.51;36.10;2888.15;1801.34;-1086.81;0.00
0.25;10.26;43.21;3456.63;2013.25;-1443.38;0.00
0.25;13.19;38.95;3116.01;2151.18;-964.83;0.00
0.27;8.98;42.49;3399.25;2057.89;-1341.36;0.00
0.28;10.12;41.65;3331.60;2160.62;-1170.99;0.00
0.25;10.42;52.38;4190.50;2041.04;-2149.46;0.00
0.25;10.95;45.79;3663.32;2067.72;-1595.60;0.00
0.25;10.68;41.75;3339.70;2014.85;-1324.84;0.00
0.25;9.83;39.33;3146.22;1981.69;-1164.53;0.00
0.28;10.93;36.18;2894.78;2239.59;-655.19;0.00
0.26;10.27;34.15;2731.98;2065.40;-666.58;0.00
0.21;8.80;32.24;2579.53;1724.07;-855.46;0.00
0.27;11.17;37.26;2980.72;2160.99;-819.74;0.00
0.28;9.75;38.99;3119.11;2148.55;-970.55;0.00
0.22;9.51;37.51;3001.11;1799.02;-1202.09;0.00
0.24;10.11;48.58;3886.77;1929.46;-1957.32;0.00
0.28;10.22;37.83;3026.53;2200.13;-826.40;0.00
0.24;10.59;35.88;2870.45;1970.12;-900.32;0.00
0.23;11.45;33.98;2718.40;1981.88;-736.52;0.00
0.22;11.30;33.62;2689.58;1903.49;-786.09;0.00
0.27;10.71;42.37;3389.23;2159.14;-1230.09;0.00
0.33;9.58;41.32;3305.59;2431.40;-874.19;0.00
0.27;9.79;44.68;3574.57;2098.70;-1475.86;0.00
0.26;11.31;50.63;4050.15;2108.10;-1942.05;0.00
0.29;9.30;44.82;3585.57;2182.62;-1402.95;0.00
0.21;10.29;43.43;3474.75;1809.24;-1665.50;0.00
0.22;11.07;42.49;3398.89;1867.43;-1531.46;0.00
0.21;12.29;36.63;2930.38;1902.84;-1027.55;0.00
0.21;11.57;36.17;2893.61;1871.38;-1022.22;0.00
0.27;8.22;34.87;2789.84;2045.50;-744.34;0.00
0.30;10.61;38.04;3043.34;2319.54;-723.80;0.00
0.22;11.15;42.02;3361.25;1905.40;-1455.85;0.00
0.25;9.38;33.01;2641.03;1969.12;-671.90;0.00
0.26;11.62;41.07;3285.27;2152.21;-1133.07;0.00
0.26;11.67;29.09;2327.41;2151.59;-175.81;0.00
0.22;11.95;44.78;3582.76;1949.16;-1633.59;0.00
0.29;9.70;38.44;3075.34;2235.19;-840.15;0.00
0.24;8.82;42.78;3422.27;1849.09;-1573.17;0.00
0.25;11.18;38.33;3066.43;2087.77;-978.66;0.00
0.27;9.78;30.13;2410.17;2093.01;-317.16;0.00
0.21;8.09;49.61;3969.14;1690.35;-2278.79;0.00
0.24;9.94;47.54;3803.55;1937.53;-1866.01;0.00
0.25;8.35;39.96;3197.07;1913.81;-1283.27;0.00
0.27;9.65;47.52;3801.48;2108.16;-1693.32;0.00
0.23;11.54;37.96;3036.42;1946.72;-1089.70;0.00
0.25;10.59;38.47;3077.58;2046.45;-1031.12;0.00
0.25;8.22;33.64;2691.54;1923.84;-767.70;0.00
0.26;9.09;41.76;3341.07;2015.77;-1325.30;0.00
0.23;9.75;36.41;2912.65;1854.36;-1058.29;0.00
0.21;9.21;40.76;3260.86;1705.26;-1555.60;0.00
0.26;9.09;36.30;2904.23;1997.99;-906.24;0.00
0.26;10.88;37.44;2995.17;2083.42;-911.75;0.00
0.29;11.73;35.20;2816.27;2351.74;-464.53;0.00
0.26;10.44;41.62;3329.96;2076.21;-1253.75;0.00
0.25;9.87;31.73;2538.69;1990.55;-548.14;0.00
0.26;8.45;37.04;2963.57;1991.21;-972.36;0.00
0.25;7.36;28.70;2296.12;1840.12;-456.00;0.00
0.25;11.57;39.95;3195.63;2064.82;-1130.81;0.00
0.25;9.97;43.85;3507.83;2009.21;-1498.62;0.00
0.26;11.31;33.55;2683.69;2141.98;-541.71;0.00
0.25;9.88;39.98;3198.26;2011.37;-1186.89;0.00
0.27;11.19;40.30;3224.20;2184.79;-1039.41;0.00
0.28;9.64;36.06;2884.48;2168.73;-715.74;0.00
0.27;10.26;45.50;3640.14;2108.99;-1531.16;0.00
0.20;9.47;38.77;3101.69;1657.70;-1444.00;0.00
0.25;11.16;40.21;3216.79;2083.72;-1133.07;0.00
0.26;10.69;33.81;2704.94;2111.63;-593.31;0.00
0.26;12.26;36.31;2905.13;2186.30;-718.83;0.00
0.26;8.54;39.52;3161.57;1977.85;-1183.71;0.00
0.23;12.09;30.81;2464.51;1981.79;-482.72;0.00
0.24;11.06;36.47;2917.45;1976.20;-941.26;0.00
0.20;8.25;41.22;3297.59;1584.55;-1713.03;0.00
0.28;10.22;43.32;3465.25;2212.39;-1252.85;0.00
0.25;9.56;33.26;2660.75;1961.85;-698.91;0.00
0.24;10.71;39.14;3131.10;1959.71;-1171.39;0.00
0.26;11.14;39.05;3123.72;2119.96;-1003.75;0.00
0.26;10.64;38.21;3056.72;2102.50;-954.22;0.00
0.24;10.65;38.12;3049.30;1968.31;-1080.98;0.00
0.27;11.88;39.10;3127.79;2220.92;-906.88;0.00
0.21;8.59;36.26;2901.07;1679.82;-1221.25;0.00
0.23;10.26;47.92;3833.30;1882.33;-1950.97;0.00
0.28;11.03;39.87;3189.41;2232.41;-957.00;0.00
0.29;11.13;33.28;2662.51;2289.74;-372.77;0.00
0.30;8.76;44.77;3581.46;2200.74;-1380.72;0.00
0.25;9.38;42.84;3427.56;1948.01;-1479.55;0.00
0.30;10.21;47.49;3799.52;2285.37;-1514.15;0.00
0.22;10.24;47.24;3779.48;1850.89;-1928.59;0.00
0.25;8.50;40.32;3225.73;1889.55;-1336.18;0.00
0.26;11.25;46.25;3700.37;2112.45;-1587.92;0.00
0.28;11.62;36.43;2914.20;2288.34;-625.87;0.00
0.26;9.77;41.80;3344.36;2056.22;-1288.14;0.00
0.30;9.72;50.15;4011.97;2284.36;-1727.60;0.00
0.20;8.74;40.81;3265.10;1645.56;-1619.54;0.00
0.25;12.52;40.92;3273.82;2134.29;-1139.52;0.00
0.24;10.28;40.13;3210.55;1978.74;-1231.80;0.00
0.24;9.47;38.64;3091.43;1912.96;-1178.47;0.00
0.18;10.80;33.39;2671.56;1644.50;-1027.06;0.00
0.21;10.68;46.69;3735.27;1814.65;-1920.62;0.00
0.26;10.85;39.89;3190.86;2113.45;-1077.41;0.00
0.29;9.98;35.87;2869.92;2217.32;-652.60;0.00
0.25;10.38;42.32;3385.88;2026.81;-1359.07;0.00
0.25;9.66;38.36;3068.51;1982.85;-1085.66;0.00
0.24;10.64;42.26;3380.87;2001.46;-1379.41;0.00
0.25;12.48;41.37;3309.82;2139.53;-1170.29;0.00
0.29;9.76;40.03;3202.15;2196.57;-1005.58;0.00
0.24;10.41;47.41;3792.57;1986.62;-1805.95;0.00
0.29;9.62;46.23;3698.61;2238.74;-1459.87;0.00
0.23;9.92;37.02;2961.35;1890.13;-1071.21;0.00
0.22;10.59;38.20;3056.31;1872.54;-1183.77;0.00
0.21;8.81;36.75;2939.86;1672.83;-1267.04;0.00
0.26;10.52;35.62;2849.21;2068.72;-780.49;0.00
0.23;10.46;39.67;3173.87;1907.95;-1265.92;0.00
0.22;11.10;44.85;3587.92;1904.89;-1683.04;0.00
0.29;10.19;40.77;3261.44;2216.68;-1044.76;0.00
0.25;9.63;38.42;3073.75;1970.24;-1103.51;0.00
0.21;9.79;51.10;4087.64;1748.53;-2339.11;0.00
0.20;10.41;38.97;3117.67;1723.74;-1393.93;0.00
0.26;11.24;40.01;3200.88;2109.53;-1091.35;0.00
0.26;10.53;50.78;4062.51;2104.40;-1958.11;0.00
0.24;9.15;42.29;3383.57;1917.97;-1465.60;0.00
0.21;10.73;31.30;2503.84;1825.93;-677.91;0.00
0.27;9.63;40.62;3249.41;2097.61;-1151.80;0.00
0.23;9.18;41.82;3345.40;1819.43;-1525.98;0.00
0.21;11.28;42.78;3422.77;1847.46;-1575.31;0.00
0.28;8.62;34.95;2795.92;2083.25;-712.67;0.00
0.24;9.21;37.15;2971.77;1906.91;-1064.86;0.00
0.23;9.90;41.21;3297.01;1896.21;-1400.81;0.00
0.27;11.34;36.22;2897.75;2172.45;-725.30;0.00
0.22;9.49;46.21;3696.72;1790.93;-1905.79;0.00
0.28;10.37;38.14;3051.43;2213.74;-837.68;0.00
0.24;10.65;46.27;3701.49;1962.37;-1739.11;0.00
0.28;9.53;39.16;3132.57;2150.45;-982.12;0.00
0.23;9.76;36.23;2898.46;1884.18;-1014.28;0.00
0.30;9.33;38.55;3083.83;2261.98;-821.85;0.00
0.25;10.68;43.67;3493.31;2014.67;-1478.64;0.00
0.27;10.40;31.32;2505.70;2126.39;-379.31;0.00
0.25;9.94;45.33;3626.13;1983.39;-1642.74;0.00
0.27;9.62;44.38;3550.14;2102.07;-1448.08;0.00
0.25;7.56;38.61;3089.14;1894.14;-1195.01;0.00
0.25;10.26;30.48;2438.60;2014.06;-424.54;0.00
0.25;11.62;33.85;2707.99;2102.04;-605.95;0.00
0.25;11.38;32.91;2632.40;2076.62;-555.78;0.00
0.27;10.68;40.82;3265.75;2131.45;-1134.31;0.00
0.26;10.28;42.45;3396.19;2065.54;-1330.65;0.00
0.26;9.27;34.26;2740.46;2035.50;-704.96;0.00
0.28;9.25;39.54;3163.03;2106.84;-1056.19;0.00
0.26;11.16;38.13;3050.46;2140.56;-909.90;0.00
0.23;10.05;32.97;2637.25;1871.54;-765.71;0.00
0.22;10.01;47.19;3775.12;1846.38;-1928.74;0.00
0.25;10.73;39.67;3173.61;2025.67;-1147.94;0.00
0.23;10.54;38.98;3118.42;1936.39;-1182.03;0.00
0.25;9.72;38.00;3039.66;2011.30;-1028.36;0.00
0.24;9.19;41.39;3311.16;1897.69;-1413.47;0.00
0.24;9.52;35.45;2836.09;1894.57;-941.52;0.00
0.26;9.99;36.76;2941.09;2047.58;-893.51;0.00
0.27;10.58;37.90;3031.88;2140.86;-891.03;0.00
0.24;10.30;38.34;3067.24;1928.19;-1139.05;0.00
0.22;9.40;33.24;2659.27;1782.46;-876.81;0.00
0.23;9.79;41.35;3308.21;1892.20;-1416.01;0.00
0.22;10.10;40.75;3260.04;1807.96;-1452.08;0.00
0.31;10.76;35.26;2821.01;2389.59;-431.42;0.00
0.25;10.74;41.15;3292.03;2018.88;-1273.15;0.00
0.22;10.15;32.64;2611.11;1824.43;-786.67;0.00
0.25;7.73;37.42;2993.50;1852.81;-1140.69;0.00
0.28;9.29;43.58;3486.29;2128.01;-1358.28;0.00
0.26;10.13;49.92;3993.91;2063.33;-1930.58;0.00
0.28;12.12;43.04;3443.34;2272.39;-1170.94;0.00
0.24;10.87;39.55;3163.80;2001.64;-1162.17;0.00
0.25;9.69;46.56;3724.46;1973.92;-1750.54;0.00
0.26;9.83;38.38;3070.71;2037.62;-1033.10;0.00
0.25;9.70;43.59;3487.14;1963.65;-1523.49;0.00
0.27;8.96;44.92;3593.34;2082.46;-1510.88;0.00
0.23;10.85;44.07;3525.32;1954.31;-1571.01;0.00
0.25;9.51;42.80;3423.84;1979.40;-1444.44;0.00
0.30;9.41;37.62;3009.95;2278.12;-731.83;0.00
0.24;10.21;36.58;2926.48;1975.32;-951.16;0.00
0.29;8.40;35.41;2833.14;2164.61;-668.53;0.00
0.24;11.33;36.25;2899.97;1985.01;-914.96;0.00
0.22;9.64;38.47;3077.71;1797.04;-1280.67;0.00
0.23;12.09;37.65;3011.61;2021.21;-990.40;0.00
0.25;9.88;40.97;3277.94;2002.18;-1275.76;0.00
0.25;9.57;38.92;3113.71;1994.07;-1119.64;0.00
0.27;10.64;37.09;2967.00;2143.89;-823.12;0.00
0.26;10.23;42.45;3395.93;2044.24;-1351.69;0.00
0.23;9.43;38.58;3086.62;1860.63;-1225.99;0.00
0.20;9.32;32.76;2620.51;1698.87;-921.64;0.00
0.25;7.71;39.30;3144.01;1900.51;-1243.50;0.00
0.27;9.81;34.49;2758.82;2075.70;-683.11;0.00
0.22;13.19;38.64;3090.83;1966.98;-1123.85;0.00
0.30;10.68;35.61;2848.62;2354.36;-494.26;0.00
0.26;9.96;34.35;2748.26;2029.61;-718.65;0.00
0.25;11.19;32.70;2616.37;2087.21;-529.16;0.00
0.27;11.45;34.27;2741.53;2204.26;-537.27;0.00
0.29;10.76;33.32;2665.44;2300.72;-364.72;0.00
0.23;10.83;43.23;3458.75;1946.40;-1512.35;0.00
0.25;8.73;45.92;3673.68;1910.66;-1763.01;0.00
0.21;10.04;40.61;3249.07;1778.84;-1470.24;0.00
0.23;10.33;39.57;3165.78;1899.07;-1266.71;0.00
0.26;11.76;48.29;3863.03;2125.77;-1737.26;0.00
0.24;9.45;33.60;2687.67;1900.87;-786.80;0.00
0.22;12.41;38.90;3111.73;1951.88;-1159.85;0.00
0.27;11.18;29.73;2378.49;2150.01;-228.48;0.00
0.25;9.74;35.78;2862.33;1989.35;-872.98;0.00
0.22;10.37;37.89;3031.24;1862.67;-1168.57;0.00
0.27;8.63;32.74;2618.90;2063.97;-554.93;0.00
0.24;11.20;42.81;3425.17;1999.27;-1425.91;0.00
0.27;9.46;41.58;3326.36;2074.74;-1251.62;0.00
0.22;11.36;45.56;3645.17;1895.35;-1749.81;0.00
0.21;11.25;45.99;3679.13;1851.98;-1827.15;0.00
0.24;9.41;42.32;3385.84;1913.82;-1472.02;0.00
0.23;9.50;34.13;2730.23;1873.86;-856.37;0.00
0.22;10.74;39.33;3146.77;1842.13;-1304.64;0.00
0.23;9.70;36.42;2913.94;1876.15;-1037.80;0.00
0.25;8.49;44.18;3534.32;1910.63;-1623.69;0.00
0.23;10.58;37.94;3034.92;1916.28;-1118.64;0.00
0.23;9.62;44.48;3558.30;1862.65;-1695.65;0.00
0.31;10.66;38.78;3102.18;2405.80;-696.38;0.00
0.25;10.99;49.93;3994.42;2028.91;-1965.51;0.00
0.26;9.36;41.49;3319.28;2039.22;-1280.05;0.00
0.24;11.42;34.25;2740.28;2002.29;-737.99;0.00
0.24;12.18;34.60;2768.19;2083.29;-684.90;0.00
0.23;9.42;46.64;3731.54;1844.33;-1887.21;0.00
0.27;10.38;39.54;3163.44;2131.81;-1031.63;0.00
0.24;11.31;38.10;3048.29;2019.05;-1029.24;0.00
0.26;12.15;45.87;3669.54;2161.73;-1507.81;0.00
0.22;10.61;36.76;2940.42;1844.14;-1096.28;0.00
0.25;10.97;46.31;3704.68;2029.44;-1675.23;0.00
0.19;10.97;37.13;2970.65;1728.76;-1241.89;0.00
0.24;10.00;32.03;2562.75;1932.31;-630.44;0.00
0.24;10.80;39.87;3189.30;2003.40;-1185.90;0.00
0.24;9.41;33.32;2665.30;1889.42;-775.88;0.00
