# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
506;1047;2;2;2;2;2;0;0;0;0
541;892;3;3;3;2;2;-1;-1;0;0
503;858;2;2;3;2;2;0;0;0;0
371;1001;2;2;2;1;1;0;-1;0;0
618;1114;2;2;3;2;2;0;0;0;0
594;664;2;2;3;2;2;0;0;0;0
386;976;3;3;3;1;1;-1;-1;0;0
468;1187;3;3;3;2;2;0;0;0;0
556;1100;2;2;2;2;2;0;0;0;0
487;827;3;3;3;2;2;0;-1;0;0
618;987;2;2;3;2;2;0;0;0;0
460;1056;2;2;2;2;2;0;0;0;0
755;957;2;2;3;3;3;0;0;1;1
617;999;3;3;3;2;2;0;0;0;0
464;997;3;3;3;2;2;0;-1;0;0
583;1079;3;3;3;2;2;0;0;0;0
405;1045;2;2;3;2;2;0;0;0;0
456;956;2;2;2;2;2;0;0;0;0
401;984;3;3;3;1;2;-1;-1;0;0
317;1001;2;2;3;1;1;-1;-1;0;0
467;786;2;2;2;2;2;0;0;0;0
488;1013;3;3;3;2;2;-1;-1;0;0
501;1138;2;2;3;2;2;0;0;0;0
395;981;2;2;3;1;2;0;-1;0;0
510;1014;2;2;3;2;2;0;0;0;0
508;966;3;3;3;2;2;-1;-1;0;0
638;1030;3;3;3;2;3;0;0;0;0
495;890;3;3;3;2;2;-1;-1;0;0
460;1047;2;2;2;2;2;0;0;0;0
484;811;3;3;3;2;2;0;-1;0;0
435;975;3;3;3;2;2;-1;-1;0;0
608;978;2;2;3;2;2;0;0;0;0
396;1036;2;2;3;1;2;0;-1;0;0
569;992;2;2;3;2;2;0;0;0;0
524;870;2;2;3;2;2;0;0;0;0
586;1026;2;2;2;2;2;0;0;0;0
349;884;2;2;3;1;1;-1;-1;0;0
381;683;3;3;3;1;1;-1;-1;0;0
412;986;3;3;3;2;2;-1;-1;0;0
714;958;3;3;3;3;3;0;0;0;0
617;1179;3;3;3;2;2;0;0;0;0
516;1076;2;2;3;2;2;0;0;0;0
512;896;2;2;2;2;2;0;0;0;0
523;825;2;2;2;2;2;0;0;0;0
483;936;2;2;2;2;2;0;0;0;0
403;1044;3;3;3;2;2;-1;-1;0;0
473;1151;3;3;3;2;2;-1;-1;0;0
520;1001;2;2;3;2;2;0;0;0;0
545;913;2;2;2;2;2;0;0;0;0
383;1011;2;2;2;1;2;0;0;0;0
526;872;2;2;3;2;2;0;0;0;0
487;1075;3;3;3;2;2;0;0;0;0
461;897;2;2;3;2;2;0;0;0;0
613;1037;2;2;3;2;2;0;0;0;0
720;1018;2;2;3;3;3;0;0;1;1
515;1026;2;2;3;2;2;0;0;0;0
736;1053;2;2;3;3;3;0;0;1;1
479;978;2;2;3;2;2;0;0;0;0
558;1161;2;2;2;2;2;0;0;0;0
392;843;3;3;3;1;1;-1;-1;0;0
370;931;2;2;3;1;1;0;-1;0;0
323;896;3;3;3;1;1;-1;-1;0;0
425;1028;2;2;3;2;2;0;-1;0;0
610;1068;3;3;3;2;2;0;0;0;0
344;1137;3;3;3;1;1;-1;-1;0;0
478;1077;3;3;3;2;2;0;0;0;0
581;851;2;2;3;2;2;0;0;0;0
506;978;3;3;3;2;2;0;0;0;0
579;1087;2;2;3;2;2;0;0;0;0
250;931;2;2;3;1;1;-1;-1;0;0
445;948;3;3;4;2;2;-1;-1;0;0
357;1107;3;3;3;1;1;-1;-1;0;0
448;985;3;3;3;2;2;-1;-1;0;0
575;845;3;3;3;2;2;0;-1;0;0
510;1151;2;2;3;2;2;0;0;0;0
756;948;3;3;3;3;3;0;0;0;0
497;1231;2;2;3;2;2;0;0;0;0
506;943;2;2;3;2;2;0;0;0;0
509;916;3;3;4;2;2;-1;-1;0;0
488;985;2;2;3;2;2;0;0;0;0
507;837;2;2;3;2;2;0;0;0;0
461;1179;2;2;3;2;2;0;0;0;0
671;971;3;3;3;2;3;0;0;0;0
585;1132;3;3;3;2;2;0;0;0;0
318;1130;3;3;3;1;1;-1;-1;0;0
427;876;3;3;3;2;2;-1;-1;0;0
542;993;2;2;3;2;2;0;0;0;0
385;959;3;3;3;1;1;-1;-1;0;0
351;986;2;2;3;1;1;-1;-1;0;0
518;989;2;2;3;2;2;0;0;0;0
599;1166;2;2;2;2;2;0;0;1;1
489;1139;2;2;3;2;2;0;0;0;0
539;890;2;2;3;2;2;0;0;0;0
351;1001;3;3;3;1;1;-1;-2;0;0
532;969;2;2;2;2;2;0;0;0;0
567;957;2;2;3;2;2;0;0;0;0
499;859;2;2;2;2;2;0;0;0;0
539;1143;3;3;3;2;2;0;0;0;0
533;1166;3;3;3;2;2;0;0;0;0
449;1141;2;2;3;2;2;0;0;0;0
