# X_0;X_1;R_0;S_0;G_0;I_0
17896;23620;143000;178696;-35696;0
13207;21268;143000;178696;-35696;0
17860;17955;143000;178696;-35696;0
16980;18491;143000;178696;-35696;0
16179;25025;143000;178696;-35696;0
15886;18400;143000;178696;-35696;0
15914;15338;143000;178696;-35696;0
16659;26032;143000;178696;-35696;0
12237;25789;143000;178696;-35696;0
13508;20449;143000;178696;-35696;0
