# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
211473752626.35;255977636.37;11419.88;1.02;1.01;139.46;5.76;102.96;7.03;140.54;914.85;32703.67;112075.19;0.01;30406.05;34257.00;-0.00;-2748.61;-80174.49;-0.02;0.00;0.00;0.00
199056283214.43;254469851.43;9822.65;1.03;1.07;137.76;5.79;102.33;6.84;139.63;948.25;32300.88;110804.98;0.01;26154.00;29466.00;-0.00;-5252.07;-82475.84;-0.02;0.00;0.00;0.00
214393184796.50;254290087.54;9360.00;1.06;1.00;141.13;5.81;105.65;7.27;144.04;916.84;33297.72;113777.62;0.01;24923.17;28080.00;-0.00;-10482.71;-92771.17;-0.02;0.00;0.00;0.00
180995455252.73;257856832.94;9058.16;1.09;1.04;137.20;5.78;100.07;7.08;143.85;930.70;33719.49;111569.81;0.01;24119.48;27174.00;-0.00;-11656.91;-93093.19;-0.02;0.00;0.00;0.00
216375135363.58;236628353.48;10000.66;1.00;0.99;137.10;5.57;103.01;7.01;139.21;974.30;29945.71;98534.52;0.01;26628.14;30000.00;-0.00;-3564.39;-68644.22;-0.01;0.00;0.00;0.00
200737350149.49;267468483.34;9514.67;1.00;1.00;139.75;5.81;97.55;6.94;139.44;910.35;33904.32;118426.52;0.01;25333.70;28542.00;-0.00;-8551.88;-89927.90;-0.02;0.00;0.00;0.00
196843595077.73;243469523.08;10087.70;0.94;0.99;139.96;5.76;101.89;7.31;139.35;940.40;30842.66;107014.77;0.01;26859.30;30261.00;-0.00;-2601.73;-71082.01;-0.01;0.00;0.00;0.00
194132916435.83;248210813.18;8866.14;1.02;1.08;140.43;5.81;100.30;6.97;139.23;967.82;31415.82;110395.70;0.01;23608.45;26598.00;-0.00;-6492.77;-83528.27;-0.02;0.00;0.00;0.00
203824148850.42;227645339.55;10228.00;0.97;0.97;140.86;5.64;103.06;7.17;136.70;905.02;28289.80;98612.66;0.01;27234.57;30684.00;-0.00;-1064.56;-65927.38;-0.01;0.00;0.00;0.00
205935314531.98;261307430.66;10054.38;0.94;0.96;131.08;5.89;102.34;7.27;137.36;945.33;32629.62;110095.91;0.01;26771.57;30162.00;-0.00;-5059.76;-74585.35;-0.01;0.00;0.00;0.00
196146187168.64;238337988.90;10409.79;1.10;1.02;133.67;5.67;102.62;6.69;138.25;955.09;29955.72;98543.60;0.01;27717.34;31227.00;-0.00;-4507.28;-76053.88;-0.02;0.00;0.00;0.00
192907373053.77;247449064.70;8537.69;0.97;0.95;141.88;5.72;96.03;6.96;136.68;912.96;30747.38;109487.49;0.01;22732.22;25611.00;-0.00;-8192.39;-81964.37;-0.01;0.00;0.00;0.00
211617077291.64;257851997.46;10511.45;1.01;1.02;139.22;5.83;105.98;7.03;142.48;915.34;33399.54;114071.16;0.01;27988.12;31533.00;-0.00;-5418.42;-83678.17;-0.02;0.00;0.00;0.00
202004915572.13;262237849.16;10341.35;0.85;0.94;140.74;5.87;101.80;7.07;142.20;943.49;33899.97;118193.54;0.01;27535.76;31023.00;-0.00;-2839.23;-71125.84;-0.01;0.00;0.00;0.00
211644688018.51;271485488.24;9647.39;0.99;0.95;138.57;5.95;102.52;7.19;139.20;944.36;34356.20;122054.47;0.01;25687.71;28941.00;-0.00;-9769.33;-93654.26;-0.01;0.00;0.00;0.00
191791931616.95;254696147.10;9753.53;1.04;0.98;138.82;5.80;99.34;7.20;143.46;917.26;33217.85;111909.82;0.01;25969.95;29259.00;-0.00;-9168.38;-87895.76;-0.02;0.00;0.00;0.00
199698034214.43;262752058.25;11631.64;1.05;0.93;137.21;5.63;103.42;7.01;132.02;934.17;31534.43;110803.42;0.01;30970.80;34893.00;-0.00;-4181.76;-83561.93;-0.02;0.00;0.00;0.00
207328845998.40;249697543.49;10563.32;1.01;1.07;139.67;5.88;99.85;7.07;137.13;929.74;31128.46;111924.03;0.01;28126.89;31689.00;-0.00;-1274.52;-78800.57;-0.02;0.00;0.00;0.00
196281544757.56;245291780.53;8403.16;0.92;1.06;139.90;5.82;102.86;7.17;140.40;939.93;31308.16;108894.06;0.01;22375.22;25209.00;-0.00;-5144.95;-73842.87;-0.01;0.00;0.00;0.00
196672439883.80;268001610.29;11582.67;1.03;0.97;140.24;5.89;103.65;7.16;135.43;956.06;32994.67;120658.93;0.01;30840.21;34746.00;-0.00;-4074.56;-90851.41;-0.02;0.00;0.00;0.00
198015491598.18;234562618.91;9863.42;1.09;1.04;142.81;5.86;100.71;7.22;137.99;945.53;29424.63;107055.94;0.01;26262.89;29589.00;-0.00;-4748.87;-85726.55;-0.02;0.00;0.00;0.00
205826939566.16;257651649.61;8678.87;0.98;1.02;136.12;5.81;101.81;7.00;146.68;966.04;34355.83;111220.04;0.01;23107.82;26034.00;-0.00;-9971.25;-81986.69;-0.01;0.00;0.00;0.00
206279300912.82;245936860.99;9838.62;1.02;1.06;141.77;5.85;101.21;7.16;139.37;931.18;31160.03;111326.68;0.01;26196.26;29514.00;-0.00;-4062.55;-82632.39;-0.02;0.00;0.00;0.00
181166829069.17;245994214.90;9848.48;1.01;0.98;145.59;6.01;101.10;7.21;137.18;927.18;30677.19;117437.27;0.01;26222.71;29544.00;-0.00;-5146.27;-89177.81;-0.02;0.00;0.00;0.00
205523162996.92;249996212.41;9587.19;1.02;0.99;142.87;6.02;103.07;7.32;139.48;937.23;31700.55;117257.09;0.01;25527.71;28761.00;-0.00;-7188.20;-91391.68;-0.02;0.00;0.00;0.00
207602204087.27;250366084.63;9619.80;1.02;1.02;140.49;5.74;105.11;7.25;136.45;921.95;31057.22;110139.68;0.01;25612.92;28857.00;-0.00;-5676.41;-83299.21;-0.02;0.00;0.00;0.00
188370065625.03;256253849.52;9867.19;1.03;1.04;137.29;5.64;103.64;6.93;134.51;949.03;31336.09;108252.95;0.01;26273.79;29601.00;-0.00;-5095.12;-81153.60;-0.02;0.00;0.00;0.00
186185847879.61;264839582.56;10579.56;0.99;1.02;136.45;5.93;99.59;6.94;144.63;894.85;34821.85;116880.23;0.01;28169.36;31737.00;-0.00;-5844.19;-83779.16;-0.01;0.00;0.00;0.00
216695454520.04;249785291.67;9542.60;1.03;1.04;135.27;5.80;100.22;7.07;139.31;974.41;31635.00;106923.46;0.01;25408.58;28626.00;-0.00;-6235.23;-80764.95;-0.02;0.00;0.00;0.00
207346990560.91;247342585.42;11198.39;1.05;0.93;138.34;5.77;101.84;7.13;139.24;946.02;31309.73;107783.66;0.01;29817.82;33594.00;-0.00;-5221.98;-82014.84;-0.02;0.00;0.00;0.00
199808550555.93;242756147.30;10005.20;1.05;0.99;140.79;5.95;102.16;7.19;140.24;934.28;30949.24;110864.32;0.01;26640.89;30015.00;-0.00;-6081.36;-86549.64;-0.02;0.00;0.00;0.00
200284085030.44;263226054.01;10616.92;0.99;1.06;142.92;5.88;102.16;7.21;142.16;928.98;34019.56;120744.78;0.01;28267.77;31848.00;-0.00;-3635.52;-85658.53;-0.01;0.00;0.00;0.00
179291180438.55;250434288.12;9518.21;0.99;1.00;135.87;6.07;104.11;7.22;136.04;934.44;30972.57;112684.03;0.01;25344.07;28554.00;-0.00;-5152.33;-82637.31;-0.01;0.00;0.00;0.00
197166894123.16;258666425.52;10796.93;0.99;1.01;140.67;5.73;105.45;7.06;138.73;897.79;32622.55;113647.22;0.01;28746.89;32388.00;-0.00;-3399.99;-80071.25;-0.01;0.00;0.00;0.00
193061395209.73;239969804.15;12124.02;0.92;0.97;140.34;5.79;100.69;7.00;142.04;927.53;30986.96;106422.44;0.01;32283.50;36372.00;-0.00;2678.46;-62766.94;-0.01;1.00;0.00;0.00
196128247674.98;248321127.50;9726.89;0.96;0.96;142.55;5.64;107.20;7.18;139.27;955.22;31440.31;108878.98;0.01;25898.01;29178.00;-0.00;-5240.25;-76442.92;-0.01;0.00;0.00;0.00
209853286640.74;243853154.18;9106.88;0.95;0.99;140.95;5.82;102.19;7.05;142.34;932.21;31554.20;109118.69;0.01;24247.17;27318.00;-0.00;-5870.00;-76158.25;-0.01;0.00;0.00;0.00
208920487246.39;265843284.72;9948.66;1.01;0.97;135.05;5.81;101.55;7.24;143.96;958.85;34790.56;113782.22;0.01;26489.42;29844.00;-0.00;-9639.73;-86329.88;-0.02;0.00;0.00;0.00
190294469987.78;252000611.62;10036.86;0.98;1.04;140.94;5.72;100.41;7.02;140.40;919.80;32164.59;110868.47;0.01;26723.59;30108.00;-0.00;-3476.80;-76752.62;-0.01;0.00;0.00;0.00
190684013385.27;234995275.08;10667.23;1.04;0.98;135.39;5.87;103.17;6.98;133.96;931.91;28618.31;101913.24;0.01;28403.83;32001.00;-0.00;-1929.13;-74535.41;-0.02;0.00;0.00;0.00
220812366712.94;276141941.49;10149.72;0.98;1.01;138.58;5.84;101.22;7.32;143.27;940.82;35967.16;121850.95;0.01;27024.41;30447.00;-0.00;-7956.54;-88963.12;-0.01;0.00;0.00;0.00
212063729227.13;242725196.99;12350.10;1.02;0.97;146.14;5.88;104.50;7.31;139.80;933.00;30848.20;113721.16;0.01;32884.77;37050.00;-0.00;487.46;-79836.08;-0.02;1.00;0.00;0.00
219414496518.77;244630479.12;10669.47;0.99;0.96;137.36;5.85;103.40;7.38;138.27;958.55;30750.93;107306.60;0.01;28409.06;32007.00;-0.00;-3124.83;-75541.11;-0.01;0.00;0.00;0.00
195969328904.50;248403579.60;9992.19;1.06;1.04;141.46;5.71;100.78;7.10;138.83;945.28;31350.57;109406.42;0.01;26606.54;29976.00;-0.00;-5585.36;-84638.76;-0.02;0.00;0.00;0.00
214623356265.80;247225870.99;9480.17;1.04;1.07;136.37;5.79;101.23;7.15;135.67;947.95;30493.00;106450.40;0.01;25243.21;28440.00;-0.00;-4555.04;-79766.95;-0.02;0.00;0.00;0.00
198153017124.83;239271724.34;8168.36;0.96;1.00;140.29;5.95;102.48;7.26;140.38;941.39;30534.75;109016.79;0.01;21749.40;24504.00;-0.00;-7463.99;-79918.92;-0.01;0.00;0.00;0.00
211153554338.95;248294085.25;9380.46;1.00;1.00;138.31;5.68;103.13;7.01;138.56;948.47;31276.12;106377.43;0.01;24976.96;28140.00;-0.00;-6352.69;-78184.19;-0.01;0.00;0.00;0.00
198130825192.11;252519279.17;10169.63;1.06;0.97;137.48;5.75;102.32;7.03;140.29;929.24;32206.16;108962.79;0.01;27077.76;30507.00;-0.00;-7799.66;-85932.00;-0.02;0.00;0.00;0.00
193361498034.27;239436729.86;8839.94;0.96;1.02;141.96;5.72;103.81;7.19;138.23;931.73;30088.86;106031.93;0.01;23536.10;26517.00;-0.00;-4792.47;-74581.82;-0.01;0.00;0.00;0.00
200125072529.22;254381592.81;7763.64;0.93;0.99;140.90;5.93;101.00;7.11;139.57;952.95;32277.31;115858.21;0.01;20671.16;23289.00;-0.00;-9649.45;-85020.32;-0.01;0.00;0.00;0.00
190705649046.81;251386312.09;10953.84;1.05;1.00;140.07;5.75;100.19;7.13;141.29;921.86;32288.74;110399.46;0.01;29165.31;32859.00;-0.00;-4792.52;-83311.01;-0.02;0.00;0.00;0.00
192343227720.99;277637126.09;12887.23;0.99;1.06;141.50;6.07;99.88;7.08;138.26;953.34;34897.10;129974.51;0.01;34315.24;38661.00;-0.00;1743.52;-87964.50;-0.01;1.00;0.00;0.00
192726158905.07;243503748.23;11209.01;1.00;1.05;139.69;5.65;103.49;7.23;143.49;952.61;31763.34;104854.95;0.01;29847.05;33627.00;-0.00;-498.54;-69489.61;-0.01;0.00;0.00;0.00
203338429739.39;247071143.82;9182.13;0.98;0.96;138.74;5.91;99.85;7.28;139.96;933.00;31436.12;110503.48;0.01;24449.51;27546.00;-0.00;-7198.34;-81492.22;-0.01;0.00;0.00;0.00
205936699889.56;265223879.50;10012.17;0.92;1.01;139.50;6.10;99.90;7.26;141.18;956.75;34040.04;123071.44;0.01;26659.69;30036.00;-0.00;-4202.63;-82322.10;-0.01;0.00;0.00;0.00
181103557258.01;251089449.40;11305.44;1.04;1.04;141.80;5.79;104.64;7.18;132.25;897.13;30187.03;112404.68;0.01;30102.14;33915.00;-0.00;-133.01;-81435.57;-0.02;0.00;0.00;0.00
206289004140.26;243117555.85;10527.39;0.98;1.05;138.47;5.66;103.55;7.25;137.87;948.36;30471.87;103973.20;0.01;28031.01;31581.00;-0.00;-322.86;-68418.10;-0.01;0.00;0.00;0.00
202941985376.93;245320716.25;10698.76;0.96;0.89;141.87;5.89;100.99;6.91;139.92;896.77;31204.71;111898.78;0.01;28486.12;32094.00;-0.00;-4808.43;-79464.74;-0.01;0.00;0.00;0.00
193431207826.57;257449695.37;9970.04;1.01;0.89;142.41;6.08;104.07;7.16;139.32;891.40;32607.85;121534.96;0.01;26547.27;29910.00;-0.00;-9445.67;-96655.42;-0.02;0.00;0.00;0.00
203459911684.31;250053541.19;10592.07;0.99;1.02;139.01;5.85;102.92;7.18;138.49;964.76;31482.64;110906.89;0.01;28204.19;31776.00;-0.00;-2192.33;-76971.69;-0.01;0.00;0.00;0.00
