# X_0;X_1;R_0;S_0;G_0;I_0
15466;21156;143000;178696;-35696;0
15931;14080;143000;178696;-35696;0
16640;18583;143000;178696;-35696;0
13579;19760;143000;178696;-35696;0
14144;18922;143000;178696;-35696;0
14096;19656;143000;178696;-35696;0
15011;16391;143000;178696;-35696;0
18092;11349;143000;178696;-35696;0
15147;21192;143000;178696;-35696;0
11700;16648;143000;178696;-35696;0
