# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
98;2009;2;2;3;2;2;0;0;0;0
112;1852;3;3;3;1;2;-1;-1;0;0
102;1895;2;2;3;2;2;0;-1;0;0
114;2011;3;3;3;2;2;-1;-1;0;0
107;1923;3;3;3;2;2;-1;-1;0;0
108;2126;2;2;3;2;2;0;0;0;0
85;2066;3;3;3;2;2;0;-1;0;0
94;2245;2;2;2;2;2;0;0;0;0
101;2121;2;2;3;2;2;0;0;0;0
87;2014;3;3;3;2;2;-1;-1;0;0
102;1816;3;3;3;1;2;-1;-1;0;0
108;2005;2;2;3;2;2;0;0;0;0
92;2067;3;3;3;2;2;-1;-1;0;0
94;1966;2;2;2;2;2;0;0;0;0
108;2074;3;3;3;2;2;-1;-1;0;0
76;2029;3;3;3;2;2;-1;-1;0;0
95;2178;3;3;3;2;2;-1;-1;0;0
89;1678;2;2;3;1;1;-1;-1;0;0
108;1873;3;3;3;2;2;-1;-1;0;0
110;2092;3;3;3;2;2;-1;-1;0;0
122;2083;2;2;3;2;2;0;0;0;0
93;2009;2;2;2;2;2;0;0;0;0
99;1971;2;2;3;2;2;0;0;0;0
100;1797;2;2;3;1;2;0;0;0;0
119;1988;3;3;3;2;2;-1;-1;0;0
102;1936;2;2;3;2;2;0;-1;0;0
103;2049;2;2;3;2;2;0;0;0;0
108;2014;2;2;2;2;2;0;0;0;0
103;1903;3;3;3;2;2;0;-1;0;0
89;2264;3;3;3;2;2;0;0;0;0
103;1742;3;3;3;1;1;-1;-1;0;0
97;2005;2;2;3;2;2;0;0;0;0
101;1955;3;3;3;2;2;-1;-1;0;0
97;2139;3;3;3;2;2;-1;-1;0;0
85;1860;3;3;3;1;2;-1;-1;0;0
111;2218;3;3;3;2;2;0;-1;0;0
98;1952;2;2;2;2;2;0;0;0;0
100;2048;3;3;4;2;2;-1;-1;0;0
102;1788;3;3;3;1;2;-1;-1;0;0
108;2175;2;2;3;2;2;0;0;0;0
90;2065;3;3;3;2;2;-1;-1;0;0
104;1926;2;2;3;2;2;0;0;0;0
104;1918;3;3;3;2;2;-1;-1;0;0
94;1914;3;3;3;2;2;-1;-1;0;0
93;2086;3;3;3;2;2;0;0;0;0
109;1938;2;2;2;2;2;0;0;0;0
96;2036;2;2;3;2;2;0;0;0;0
91;1855;2;2;2;1;2;0;0;0;0
84;1845;2;2;3;1;2;0;-1;0;0
106;1900;3;3;3;2;2;-1;-1;0;0
108;1963;3;3;3;2;2;-1;-1;0;0
102;1897;3;3;3;2;2;-1;-1;0;0
76;2305;3;3;3;2;2;0;-1;0;0
102;1702;2;2;3;1;1;-1;-1;0;0
99;1982;3;3;3;2;2;-1;-1;0;0
108;1960;2;2;3;2;2;0;-1;0;0
86;2086;2;2;2;2;2;0;0;0;0
100;1911;2;2;3;2;2;0;-1;0;0
82;1966;3;3;3;2;2;-1;-1;0;0
104;1952;2;2;3;2;2;0;-1;0;0
105;1950;2;2;2;2;2;0;0;0;0
105;2044;3;3;3;2;2;-1;-1;0;0
90;2327;3;3;3;2;2;0;0;0;0
93;1820;2;2;2;1;2;0;0;0;0
93;2218;3;3;3;2;2;0;0;0;0
92;1814;2;2;2;1;2;0;0;0;0
93;1964;3;3;3;2;2;0;-1;0;0
98;1939;2;2;3;2;2;0;-1;0;0
95;2069;3;3;3;2;2;-1;-1;0;0
115;1892;2;2;2;2;2;0;0;0;0
102;2060;2;2;2;2;2;0;0;1;0
107;1892;3;3;3;2;2;-1;-1;0;0
93;2236;3;3;3;2;2;0;0;0;0
98;1911;2;2;2;2;2;0;0;0;0
98;1869;3;3;3;1;2;-1;-1;0;0
95;1962;2;2;2;2;2;0;0;0;0
97;2092;3;3;3;2;2;-1;-1;0;0
86;2046;2;2;2;2;2;0;0;0;0
99;2353;2;2;3;2;2;0;0;0;0
97;2191;2;2;3;2;2;0;0;0;0
111;1928;3;3;3;2;2;-1;-1;0;0
98;1868;2;2;3;1;2;0;-1;0;0
98;1947;3;3;3;2;2;-1;-1;0;0
93;2132;2;2;2;2;2;0;0;0;0
96;2032;2;2;3;2;2;0;0;0;0
104;1916;2;2;2;2;2;0;0;0;0
81;2100;2;2;3;2;2;0;0;0;0
102;2101;2;2;2;2;2;0;0;0;0
98;1952;2;2;3;2;2;0;-1;0;0
101;1627;2;2;3;1;1;0;-1;0;0
111;1828;2;2;2;1;2;0;0;0;0
98;1948;2;2;3;2;2;0;-1;0;0
91;2006;2;2;2;2;2;0;0;0;0
119;1989;3;3;3;2;2;-1;-1;0;0
91;2042;3;3;3;2;2;-1;-1;0;0
98;2068;3;3;3;2;2;0;-1;0;0
117;1882;3;3;3;2;2;0;-1;0;0
94;1923;2;2;2;2;2;0;0;0;0
93;2266;2;2;2;2;2;0;0;0;0
111;1689;2;2;3;1;1;0;-1;0;0
88;2333;3;3;3;2;2;0;-1;0;0
95;1916;2;2;2;2;2;0;0;0;0
109;2136;2;2;3;2;2;0;0;0;0
91;1967;3;3;3;2;2;-1;-1;0;0
109;2175;3;3;3;2;2;0;-1;0;0
114;1680;3;3;3;1;1;-1;-1;0;0
102;1930;2;2;2;2;2;0;0;0;0
106;1892;3;3;3;2;2;-1;-1;0;0
102;2379;2;2;3;2;2;0;0;0;0
94;1952;3;3;3;2;2;-1;-1;0;0
105;1939;2;2;3;2;2;0;0;0;0
99;2039;3;3;3;2;2;-1;-1;0;0
98;1790;2;2;3;1;2;-1;-1;0;0
93;2177;2;2;3;2;2;0;0;0;0
105;1875;3;3;3;2;2;-1;-1;0;0
99;1734;3;3;3;1;1;-1;-1;0;0
97;1849;3;3;3;1;2;-1;-1;0;0
96;2033;2;2;2;2;2;0;0;0;0
116;2139;3;3;3;2;2;0;-1;0;0
100;2049;2;2;3;2;2;0;0;0;0
97;2081;3;3;3;2;2;0;-1;0;0
104;2038;3;3;3;2;2;-1;-1;0;0
105;2043;3;3;3;2;2;-1;-1;0;0
81;2173;2;2;3;2;2;0;0;0;0
92;1908;2;2;2;2;2;0;0;0;0
89;2153;2;2;2;2;2;0;0;0;0
97;1879;3;3;3;1;2;-1;-1;0;0
110;1758;2;2;3;1;1;0;-1;0;0
83;1633;3;3;3;1;1;-1;-1;0;0
112;1970;3;3;3;2;2;-1;-1;0;0
107;2193;2;2;3;2;2;0;0;0;0
106;2042;2;2;3;2;2;0;0;0;0
101;1952;2;2;3;2;2;0;0;0;0
97;1796;3;3;3;1;2;-1;-1;0;0
117;1868;3;3;3;2;2;-1;-1;0;0
107;1976;2;2;3;2;2;0;0;0;0
89;1810;3;3;3;1;2;-1;-1;0;0
108;1878;3;3;3;2;2;-1;-1;0;0
94;1994;3;3;3;2;2;-1;-1;0;0
81;1911;3;3;3;2;2;-1;-1;0;0
97;2057;3;3;3;2;2;-1;-1;0;0
98;1984;3;3;3;2;2;-1;-1;0;0
113;1857;3;3;3;1;2;-1;-1;0;0
101;2127;2;2;2;2;2;0;0;0;0
87;2047;3;3;3;2;2;-1;-1;0;0
89;2167;2;2;3;2;2;0;0;0;0
111;2120;2;2;2;2;2;0;0;0;0
83;1930;3;3;3;2;2;-1;-1;0;0
114;2056;2;2;3;2;2;0;0;0;0
93;1937;2;2;3;2;2;0;0;0;0
102;1986;2;2;2;2;2;0;0;0;0
99;1834;3;3;3;1;2;-1;-1;0;0
108;2165;2;2;3;2;2;0;0;0;0
114;1920;3;3;3;2;2;0;-1;0;0
101;2045;3;3;3;2;2;0;-1;0;0
98;1943;3;3;3;2;2;-1;-1;0;0
97;1857;3;3;3;1;2;-1;-1;0;0
107;1978;2;2;2;2;2;0;0;0;0
115;1775;3;3;3;1;2;-1;-1;0;0
96;1833;2;2;2;1;2;0;0;0;0
88;1973;3;3;3;2;2;0;-1;0;0
98;2144;2;2;3;2;2;0;0;0;0
97;1943;3;3;3;2;2;0;-1;0;0
105;2051;3;3;3;2;2;0;-1;0;0
107;2241;2;2;3;2;2;0;0;0;0
110;1809;3;3;4;1;2;-1;-2;0;0
103;1816;3;3;4;1;2;-1;-2;0;0
98;1948;3;3;3;2;2;-1;-1;0;0
94;2030;2;2;2;2;2;0;0;0;0
96;1769;3;3;3;1;1;-1;-1;0;0
101;1928;2;2;3;2;2;0;-1;0;0
94;2300;3;3;3;2;2;0;0;0;0
115;1959;3;3;3;2;2;0;-1;0;0
103;1889;3;3;3;2;2;-1;-1;0;0
77;2169;3;3;3;2;2;-1;-1;0;0
94;1924;3;3;3;2;2;0;-1;0;0
97;1970;2;2;3;2;2;0;0;0;0
89;2145;2;2;2;2;2;0;0;0;0
99;1991;2;2;3;2;2;0;-1;0;0
111;1738;2;2;2;1;1;0;-1;0;0
98;2021;3;3;3;2;2;-1;-1;0;0
80;2090;2;2;3;2;2;0;0;0;0
108;2230;2;2;2;2;2;0;0;1;1
107;2011;2;2;2;2;2;0;0;0;0
108;1884;3;3;3;2;2;-1;-1;0;0
104;2124;3;3;3;2;2;0;-1;0;0
104;2031;3;3;3;2;2;-1;-1;0;0
96;1899;3;3;3;2;2;-1;-1;0;0
108;1878;3;3;3;2;2;-1;-1;0;0
77;2020;2;2;3;2;2;0;0;0;0
100;2071;2;2;3;2;2;0;0;0;0
112;2320;2;2;2;2;2;0;0;0;0
88;1984;3;3;3;2;2;-1;-1;0;0
89;1856;3;3;3;1;2;-1;-1;0;0
96;1999;3;3;4;2;2;-1;-1;0;0
110;2160;2;2;3;2;2;0;0;0;0
102;2139;3;3;3;2;2;-1;-1;0;0
110;2067;3;3;3;2;2;-1;-1;0;0
77;2038;2;2;3;2;2;0;0;0;0
98;1907;3;3;3;2;2;-1;-1;0;0
94;2146;2;2;3;2;2;0;0;0;0
111;1933;3;3;3;2;2;-1;-1;0;0
92;1985;2;2;3;2;2;0;0;0;0
109;1951;2;2;3;2;2;0;0;0;0
100;1876;2;2;3;1;2;0;-1;0;0
100;2087;2;2;3;2;2;0;0;0;0
111;2064;2;2;3;2;2;0;0;0;0
78;1845;2;2;3;1;2;-1;-1;0;0
115;2142;3;3;3;2;2;-1;-1;0;0
104;2126;3;3;3;2;2;0;0;0;0
119;1928;2;2;2;2;2;0;0;0;0
105;1958;3;3;3;2;2;-1;-1;0;0
82;2086;3;3;3;2;2;-1;-1;0;0
96;1926;2;2;3;2;2;0;-1;0;0
82;1935;2;2;2;2;2;0;0;0;0
98;1906;2;2;3;2;2;0;0;0;0
106;1865;3;3;3;1;2;-1;-1;0;0
88;1931;3;3;4;2;2;-1;-1;0;0
84;1897;3;3;3;2;2;-1;-1;0;0
93;1876;3;3;3;1;2;-1;-1;0;0
100;2092;3;3;3;2;2;0;-1;0;0
106;2113;3;3;3;2;2;0;-1;0;0
90;2108;3;3;3;2;2;-1;-1;0;0
114;1785;3;3;3;1;2;-1;-1;0;0
92;2157;2;2;3;2;2;0;0;0;0
95;2063;3;3;3;2;2;-1;-1;0;0
112;1855;2;2;3;1;2;0;-1;0;0
86;2217;2;2;3;2;2;0;0;0;0
101;1995;2;2;3;2;2;0;0;0;0
94;1941;2;2;3;2;2;0;0;0;0
95;1808;2;2;3;1;2;0;-1;0;0
92;1866;3;3;3;1;2;-1;-1;0;0
99;2273;3;3;3;2;2;0;0;0;0
97;1960;3;3;3;2;2;-1;-1;0;0
89;1721;3;3;3;1;1;-1;-1;0;0
105;2157;2;2;3;2;2;0;0;0;0
86;2003;3;3;3;2;2;-1;-1;0;0
97;1893;2;2;2;2;2;0;0;0;0
102;1768;3;3;3;1;1;-1;-1;0;0
106;1818;3;3;3;1;2;-1;-1;0;0
90;2096;3;3;3;2;2;0;-1;0;0
99;1972;3;3;3;2;2;-1;-1;0;0
109;2029;2;2;2;2;2;0;0;0;0
99;2099;3;3;3;2;2;0;-1;0;0
93;1924;2;2;2;2;2;0;0;0;0
97;1892;2;2;3;2;2;0;-1;0;0
104;1940;3;3;3;2;2;-1;-1;0;0
83;2102;2;2;3;2;2;0;0;0;0
122;2265;3;3;3;2;2;-1;-1;0;0
91;2106;2;2;2;2;2;0;0;0;0
95;1812;2;2;3;1;2;0;-1;0;0
106;1755;2;2;3;1;1;0;-1;0;0
96;1985;3;3;3;2;2;-1;-1;0;0
94;1830;3;3;3;1;2;-1;-1;0;0
92;1929;2;2;2;2;2;0;0;0;0
102;2229;3;3;3;2;2;0;-1;0;0
106;2216;2;2;3;2;2;0;0;0;0
95;1873;3;3;3;1;2;-1;-1;0;0
102;1983;3;3;3;2;2;-1;-1;0;0
92;2066;2;2;2;2;2;0;0;0;0
93;1996;3;3;3;2;2;-1;-1;0;0
115;1731;3;3;3;1;1;-1;-1;0;0
82;1622;3;3;3;1;1;-1;-1;0;0
81;2051;3;3;3;2;2;-1;-1;0;0
103;1809;2;2;3;1;2;-1;-1;0;0
95;2007;3;3;3;2;2;-1;-1;0;0
108;2059;2;2;3;2;2;0;0;0;0
93;1717;3;3;3;1;1;-1;-1;0;0
97;2086;2;2;3;2;2;0;0;0;0
86;2106;2;2;3;2;2;0;0;0;0
95;1955;2;2;2;2;2;0;0;0;0
89;2097;2;2;3;2;2;0;0;0;0
93;1852;3;3;3;1;2;-1;-1;0;0
106;1795;3;3;3;1;2;-1;-1;0;0
97;2156;2;2;2;2;2;0;0;0;0
115;1962;3;3;3;2;2;-1;-1;0;0
88;1810;2;2;2;1;2;0;0;0;0
92;1959;2;2;3;2;2;0;-1;0;0
87;1984;2;2;3;2;2;0;0;0;0
90;2007;3;3;3;2;2;0;-1;0;0
110;1872;2;2;3;2;2;0;-1;0;0
103;1750;3;3;3;1;1;-1;-1;0;0
99;1734;3;3;3;1;1;-1;-1;0;0
109;2305;3;3;3;2;2;0;-1;0;0
96;2124;2;2;3;2;2;0;0;0;0
120;1924;3;3;3;2;2;-1;-1;0;0
109;1860;2;2;2;1;2;0;0;0;0
94;2159;2;2;3;2;2;0;0;0;0
91;1920;2;2;3;2;2;0;0;0;0
81;2175;3;3;3;2;2;-1;-1;0;0
107;1930;2;2;3;2;2;0;0;0;0
82;2202;2;2;3;2;2;0;0;0;0
88;1880;3;3;3;1;2;-1;-1;0;0
80;2143;3;3;3;2;2;-1;-1;0;0
91;1676;2;2;2;1;1;0;0;0;0
96;2182;2;2;3;2;2;0;0;0;0
102;2150;3;3;3;2;2;0;0;0;0
84;2092;2;2;2;2;2;0;0;0;0
85;1883;3;3;3;1;2;-1;-1;0;0
110;2129;3;3;3;2;2;-1;-1;0;0
109;1681;2;2;3;1;1;-1;-1;0;0
120;1931;2;2;2;2;2;0;0;0;0
94;1917;3;3;3;2;2;-1;-1;0;0
99;2094;3;3;3;2;2;0;0;0;0
77;2051;3;3;3;2;2;-1;-1;0;0
94;1677;2;2;3;1;1;-1;-1;0;0
103;2046;3;3;3;2;2;0;-1;0;0
76;2144;3;3;3;2;2;0;0;0;0
109;2142;2;2;3;2;2;0;0;0;0
86;1985;2;2;2;2;2;0;0;0;0
84;1867;3;3;3;1;2;-1;-1;0;0
106;2000;2;2;3;2;2;0;-1;0;0
100;1763;3;3;3;1;1;-1;-1;0;0
84;2084;3;3;3;2;2;0;0;0;0
83;1956;3;3;3;2;2;-1;-1;0;0
96;1996;3;3;3;2;2;-1;-1;0;0
105;2030;3;3;3;2;2;0;-1;0;0
83;2042;2;2;3;2;2;0;0;0;0
85;1767;3;3;3;1;1;-1;-1;0;0
124;1821;2;2;2;1;2;0;0;0;0
118;2200;2;2;2;2;2;0;0;0;0
86;1863;2;2;2;1;2;0;0;0;0
98;2124;2;2;3;2;2;0;0;0;0
102;1653;2;2;3;1;1;-1;-1;0;0
104;1964;2;2;3;2;2;0;-1;0;0
92;1880;2;2;3;1;2;0;-1;0;0
100;1867;2;2;3;1;2;0;0;0;0
95;1684;2;2;3;1;1;-1;-1;0;0
102;1889;2;2;3;2;2;0;-1;0;0
110;2104;3;3;3;2;2;-1;-1;0;0
105;2175;2;2;2;2;2;0;0;0;0
100;2452;3;3;3;2;2;0;0;0;0
104;2171;3;3;3;2;2;0;0;0;0
96;1760;3;3;3;1;1;-1;-1;0;0
109;2069;3;3;3;2;2;-1;-1;0;0
103;2007;3;3;3;2;2;-1;-1;0;0
115;2133;2;2;3;2;2;0;0;0;0
78;1922;3;3;3;2;2;0;-1;0;0
94;2185;3;3;3;2;2;0;0;0;0
97;2062;3;3;3;2;2;-1;-1;0;0
110;2008;3;3;3;2;2;0;-1;0;0
118;2027;2;2;2;2;2;0;0;0;0
