# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
324;1061;3;3;3;1;1;-1;-1;0;0
343;956;2;2;2;1;1;0;-1;0;0
487;844;3;3;3;2;2;0;-1;0;0
734;900;3;3;3;3;3;0;0;1;0
374;1010;3;3;3;1;1;-1;-1;0;0
531;1097;3;3;3;2;2;0;0;0;0
379;853;3;3;3;1;1;-1;-1;0;0
596;793;3;3;3;2;2;0;0;0;0
527;831;3;3;3;2;2;0;0;0;0
416;1094;3;3;3;2;2;-1;-1;0;0
553;924;2;2;3;2;2;0;0;0;0
484;906;2;2;3;2;2;0;0;0;0
467;1071;3;3;3;2;2;0;-1;0;0
526;1006;2;2;3;2;2;0;0;0;0
441;1086;2;2;3;2;2;0;0;0;0
474;1005;2;2;3;2;2;0;0;0;0
393;879;2;2;3;1;1;-1;-1;0;0
500;1008;2;2;3;2;2;0;0;0;0
486;1139;2;2;2;2;2;0;0;0;0
534;939;2;2;3;2;2;0;0;0;0
625;939;2;2;2;2;2;0;0;1;1
573;1035;2;2;3;2;2;0;0;0;0
527;841;3;3;4;2;2;-1;-1;0;0
604;1023;2;2;2;2;2;0;0;1;0
343;1094;3;3;3;1;1;-1;-1;0;0
666;928;2;2;3;2;3;0;0;1;0
300;996;2;2;2;1;1;0;-1;0;0
499;1069;2;2;2;2;2;0;0;0;0
338;948;3;3;3;1;1;-1;-1;0;0
242;1069;3;3;3;1;1;-1;-1;0;0
502;1102;3;3;3;2;2;0;0;0;0
543;1071;2;2;3;2;2;0;0;0;0
635;1147;2;2;2;2;3;0;0;1;1
477;997;2;2;3;2;2;0;0;0;0
371;1097;3;3;3;1;2;-1;-1;0;0
565;1033;3;3;3;2;2;0;0;0;0
583;988;2;2;2;2;2;0;0;0;0
445;1043;2;2;2;2;2;0;0;0;0
500;939;2;2;2;2;2;0;0;0;0
493;903;3;3;3;2;2;-1;-1;0;0
569;874;3;3;3;2;2;0;-1;0;0
598;949;3;3;3;2;2;0;0;0;0
587;950;2;2;2;2;2;0;0;1;0
587;854;2;2;2;2;2;0;0;1;1
648;1133;2;2;3;2;3;0;0;1;1
568;974;2;2;2;2;2;0;0;1;0
642;902;3;3;3;2;2;0;0;0;0
591;1184;3;3;3;2;2;0;0;0;0
546;995;3;3;3;2;2;0;-1;0;0
