# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
1;1023;2;2;2;1;1;-1;-1;0;0
0;1157;3;3;3;1;1;-1;-2;0;0
1;972;2;2;2;1;1;-1;-1;0;0
1;883;2;2;3;0;0;-1;-2;0;0
1;1053;2;2;3;1;1;-1;-2;0;0
1;1103;3;3;3;1;1;-2;-2;0;0
0;999;2;2;2;1;1;-1;-1;0;0
1;994;3;3;3;1;1;-2;-2;0;0
0;1082;2;2;3;1;1;-1;-2;0;0
1;1011;2;2;2;1;1;-1;-1;0;0
0;1002;2;2;3;1;1;-1;-2;0;0
0;812;2;2;3;0;0;-1;-2;0;0
0;973;3;3;3;1;1;-2;-2;0;0
1;1106;2;2;3;1;1;-1;-1;0;0
0;1032;2;2;3;1;1;-1;-1;0;0
1;1038;2;2;3;1;1;-1;-2;0;0
0;863;3;3;3;0;0;-2;-2;0;0
0;960;3;3;3;1;1;-2;-2;0;0
0;1119;3;3;3;1;1;-1;-2;0;0
1;1046;2;2;3;1;1;-1;-2;0;0
0;1031;3;3;3;1;1;-2;-2;0;0
0;982;3;3;3;1;1;-2;-2;0;0
1;1135;3;3;3;1;1;-1;-2;0;0
0;982;3;3;4;1;1;-2;-2;0;0
0;1033;3;3;3;1;1;-2;-2;0;0
0;1065;2;2;3;1;1;-1;-2;0;0
0;950;2;2;3;0;1;-1;-2;0;0
0;1017;2;2;3;1;1;-1;-2;0;0
1;1004;3;3;3;1;1;-2;-2;0;0
1;1003;2;2;3;1;1;-1;-2;0;0
0;852;3;3;3;0;0;-2;-2;0;0
1;1028;2;2;3;1;1;-1;-2;0;0
1;902;2;2;2;0;0;-1;-1;0;0
1;950;3;3;3;0;1;-2;-2;0;0
0;984;2;2;3;1;1;-1;-2;0;0
0;843;3;3;3;0;0;-2;-2;0;0
1;994;3;3;3;1;1;-2;-2;0;0
0;1140;2;2;3;1;1;-1;-1;0;0
1;932;2;2;2;0;1;-1;-1;0;0
1;1003;2;2;2;1;1;-1;-1;0;0
1;1043;3;3;3;1;1;-2;-2;0;0
0;967;3;3;3;1;1;-2;-2;0;0
0;975;2;2;3;1;1;-1;-1;0;0
1;1002;3;3;3;1;1;-2;-2;0;0
1;1005;2;2;3;1;1;-1;-2;0;0
1;1037;3;3;3;1;1;-2;-2;0;0
1;1102;3;3;3;1;1;-1;-2;0;0
1;1059;3;3;3;1;1;-1;-2;0;0
1;1015;2;2;2;1;1;-1;-1;0;0
1;1094;2;2;3;1;1;-1;-2;0;0
1;1115;2;2;3;1;1;-1;-2;0;0
0;1109;3;3;3;1;1;-2;-2;0;0
1;1011;3;3;3;1;1;-2;-2;0;0
1;1047;3;3;3;1;1;-1;-2;0;0
1;1085;2;2;3;1;1;-1;-2;0;0
0;966;2;2;3;1;1;-1;-2;0;0
1;940;2;2;3;0;1;-1;-2;0;0
0;980;2;2;2;1;1;-1;-1;0;0
0;1000;3;3;3;1;1;-2;-2;0;0
1;703;2;2;3;0;0;-2;-2;0;0
1;909;2;2;3;0;0;-1;-2;0;0
0;962;3;3;3;1;1;-2;-2;0;0
0;1043;2;2;2;1;1;-1;-1;0;0
0;838;3;3;3;0;0;-2;-2;0;0
1;1049;2;2;3;1;1;-1;-2;0;0
1;1164;2;2;3;1;1;-1;-1;0;0
0;1087;2;2;2;1;1;-1;-1;0;0
0;1075;3;3;3;1;1;-2;-2;0;0
1;778;3;3;3;0;0;-2;-2;0;0
1;1023;2;2;3;1;1;-1;-2;0;0
1;1090;3;3;3;1;1;-1;-2;0;0
0;985;3;3;3;1;1;-2;-2;0;0
0;1161;2;2;3;1;1;-1;-1;0;0
1;907;3;3;3;0;0;-2;-2;0;0
1;913;2;2;2;0;0;-1;-1;0;0
1;1014;2;2;3;1;1;-1;-2;0;0
0;1063;2;2;2;1;1;-1;-1;0;0
0;1075;3;3;3;1;1;-2;-2;0;0
0;1029;3;3;3;1;1;-2;-2;0;0
1;1017;3;3;3;1;1;-2;-2;0;0
1;874;3;3;3;0;0;-2;-2;0;0
0;1127;3;3;3;1;1;-2;-2;0;0
1;1042;2;2;3;1;1;-1;-2;0;0
0;990;3;3;3;1;1;-1;-2;0;0
1;1017;3;3;3;1;1;-2;-2;0;0
1;844;2;2;2;0;0;-1;-2;0;0
0;1104;2;2;3;1;1;-1;-2;0;0
1;761;3;3;3;0;0;-2;-2;0;0
1;971;2;2;2;1;1;-1;-1;0;0
1;976;3;3;3;1;1;-2;-2;0;0
1;1029;3;3;3;1;1;-1;-2;0;0
0;958;2;2;3;0;1;-1;-2;0;0
0;907;3;3;3;0;0;-2;-2;0;0
1;1052;2;2;2;1;1;-1;-1;0;0
0;1039;2;2;3;1;1;-1;-2;0;0
1;964;2;2;3;1;1;-1;-1;0;0
1;971;2;2;3;1;1;-1;-2;0;0
1;977;3;3;3;1;1;-2;-2;0;0
0;1114;2;2;2;1;1;-1;-1;0;0
1;914;2;2;3;0;1;-1;-2;0;0
1;1043;2;2;3;1;1;-1;-1;0;0
1;832;2;2;3;0;0;-1;-2;0;0
0;1296;2;2;3;1;1;-1;-1;0;0
1;915;2;2;2;0;1;-1;-1;0;0
1;957;2;2;2;0;1;-1;-1;0;0
1;1006;2;2;2;1;1;-1;-1;0;0
0;966;2;2;3;1;1;-1;-2;0;0
1;1142;3;3;3;1;1;-2;-2;0;0
1;1057;3;3;3;1;1;-2;-2;0;0
1;1155;3;3;3;1;1;-2;-2;0;0
1;1047;2;2;2;1;1;-1;-1;0;0
1;1145;2;2;3;1;1;-1;-1;0;0
0;789;3;3;3;0;0;-2;-2;0;0
1;1007;3;3;3;1;1;-2;-2;0;0
0;1145;3;3;3;1;1;-1;-2;0;0
0;1015;3;3;3;1;1;-2;-2;0;0
1;901;2;2;3;0;0;-1;-2;0;0
0;889;2;2;2;0;0;-1;-2;0;0
0;997;2;2;2;1;1;-1;-1;0;0
1;781;3;3;3;0;0;-2;-2;0;0
0;908;3;3;3;0;0;-2;-2;0;0
0;918;2;2;2;0;1;-1;-1;0;0
1;919;3;3;3;0;1;-2;-2;0;0
1;821;3;3;3;0;0;-2;-2;0;0
1;1191;2;2;2;1;1;-1;-1;0;0
0;891;2;2;3;0;0;-1;-2;0;0
1;1082;2;2;2;1;1;-1;-1;0;0
0;784;3;3;3;0;0;-2;-2;0;0
1;1133;2;2;3;1;1;-1;-2;0;0
0;979;3;3;3;1;1;-2;-2;0;0
1;1074;3;3;3;1;1;-2;-2;0;0
1;1010;2;2;3;1;1;-1;-2;0;0
0;1118;2;2;2;1;1;-1;-1;0;0
1;988;3;3;3;1;1;-2;-2;0;0
0;1122;2;2;3;1;1;-1;-1;0;0
1;894;3;3;3;0;0;-2;-2;0;0
0;1218;3;3;3;1;1;-2;-2;0;0
0;905;2;2;3;0;0;-2;-2;0;0
1;1019;2;2;3;1;1;-1;-1;0;0
0;1093;2;2;3;1;1;-1;-1;0;0
1;1098;3;3;3;1;1;-2;-2;0;0
0;1013;3;3;3;1;1;-2;-2;0;0
0;1091;2;2;3;1;1;-1;-1;0;0
0;895;2;2;3;0;0;-1;-2;0;0
0;1099;3;3;3;1;1;-2;-2;0;0
1;1106;2;2;3;1;1;-1;-1;0;0
0;912;3;3;3;0;0;-2;-2;0;0
0;1053;3;3;3;1;1;-2;-2;0;0
0;1038;2;2;3;1;1;-1;-2;0;0
0;1058;3;3;3;1;1;-1;-2;0;0
0;963;2;2;3;1;1;-1;-2;0;0
0;847;2;2;3;0;0;-1;-2;0;0
0;1078;3;3;3;1;1;-2;-2;0;0
1;991;2;2;3;1;1;-1;-2;0;0
1;887;2;2;2;0;0;-1;-1;0;0
1;1254;2;2;3;1;1;-1;-1;0;0
0;893;3;3;4;0;0;-2;-3;0;0
0;978;2;2;2;1;1;-1;-1;0;0
0;984;2;2;3;1;1;-1;-2;0;0
1;1059;2;2;2;1;1;-1;-1;0;0
1;848;3;3;3;0;0;-2;-2;0;0
1;1048;2;2;3;1;1;-1;-1;0;0
0;845;2;2;3;0;0;-2;-2;0;0
1;1060;2;2;3;1;1;-1;-1;0;0
1;844;3;3;3;0;0;-2;-2;0;0
0;795;2;2;3;0;0;-1;-2;0;0
0;1119;2;2;3;1;1;-1;-2;0;0
0;1078;3;3;3;1;1;-1;-2;0;0
0;1002;2;2;3;1;1;-1;-1;0;0
0;1029;2;2;3;1;1;-1;-1;0;0
0;1200;2;2;2;1;1;-1;-1;0;0
1;930;2;2;2;0;1;-1;-1;0;0
1;1022;3;3;3;1;1;-2;-2;0;0
0;1126;3;3;3;1;1;-1;-2;0;0
1;1036;2;2;2;1;1;-1;-1;0;0
0;1012;3;3;3;1;1;-2;-2;0;0
1;913;3;3;3;0;0;-2;-2;0;0
1;1015;2;2;3;1;1;-1;-1;0;0
1;858;3;3;3;0;0;-2;-2;0;0
0;1051;3;3;3;1;1;-1;-2;0;0
1;876;2;2;3;0;0;-1;-2;0;0
1;745;3;3;3;0;0;-2;-3;0;0
0;1050;3;3;3;1;1;-2;-2;0;0
0;1001;2;2;3;1;1;-1;-2;0;0
1;937;2;2;3;0;1;-1;-2;0;0
1;837;2;2;3;0;0;-1;-2;0;0
0;945;3;3;3;0;1;-2;-2;0;0
1;1120;3;3;3;1;1;-2;-2;0;0
0;1053;3;3;4;1;1;-2;-2;0;0
1;948;3;3;3;0;1;-2;-2;0;0
0;799;3;3;3;0;0;-2;-2;0;0
1;1020;3;3;3;1;1;-2;-2;0;0
0;1054;2;2;3;1;1;-1;-2;0;0
0;1082;2;2;3;1;1;-1;-1;0;0
0;941;3;3;3;0;1;-2;-2;0;0
1;1098;2;2;3;1;1;-1;-1;0;0
0;806;2;2;3;0;0;-2;-2;0;0
1;993;3;3;3;1;1;-2;-2;0;0
0;1036;2;2;2;1;1;-1;-1;0;0
0;878;3;3;3;0;0;-2;-2;0;0
1;1015;3;3;3;1;1;-2;-2;0;0
0;884;3;3;3;0;0;-2;-2;0;0
0;1139;3;3;3;1;1;-2;-2;0;0
0;1111;3;3;3;1;1;-1;-2;0;0
1;974;2;2;3;1;1;-1;-2;0;0
1;1112;2;2;3;1;1;-1;-1;0;0
0;833;2;2;3;0;0;-1;-2;0;0
1;1046;2;2;2;1;1;-1;-1;0;0
0;946;2;2;2;0;1;-1;-1;0;0
1;1071;3;3;3;1;1;-2;-2;0;0
0;869;2;2;3;0;0;-1;-2;0;0
1;970;2;2;2;1;1;-1;-1;0;0
1;985;2;2;3;1;1;-1;-2;0;0
0;958;3;3;3;0;1;-2;-2;0;0
0;996;3;3;3;1;1;-1;-2;0;0
0;983;2;2;3;1;1;-1;-1;0;0
1;951;2;2;2;0;1;-1;-1;0;0
1;1065;2;2;2;1;1;-1;-1;0;0
1;955;2;2;3;0;1;-1;-2;0;0
1;910;3;3;3;0;0;-2;-2;0;0
0;933;3;3;3;0;1;-2;-2;0;0
1;835;3;3;3;0;0;-2;-2;0;0
0;1010;3;3;3;1;1;-1;-2;0;0
1;962;3;3;3;1;1;-2;-2;0;0
1;910;2;2;3;0;0;-1;-2;0;0
1;988;3;3;3;1;1;-2;-2;0;0
1;1083;2;2;3;1;1;-1;-1;0;0
0;916;3;3;3;0;1;-2;-2;0;0
1;1062;3;3;3;1;1;-1;-2;0;0
1;996;2;2;3;1;1;-1;-2;0;0
0;956;3;3;3;0;1;-2;-2;0;0
0;1040;2;2;2;1;1;-1;-1;0;0
0;1143;3;3;3;1;1;-2;-2;0;0
0;896;3;3;3;0;0;-2;-2;0;0
1;851;3;3;3;0;0;-2;-2;0;0
1;965;2;2;3;1;1;-1;-2;0;0
1;1141;2;2;2;1;1;-1;-1;0;0
1;1004;2;2;2;1;1;-1;-1;0;0
0;946;2;2;3;0;1;-1;-2;0;0
1;1064;2;2;3;1;1;-1;-2;0;0
1;963;3;3;3;1;1;-2;-2;0;0
0;970;3;3;3;1;1;-2;-2;0;0
1;935;3;3;3;0;1;-2;-2;0;0
1;974;2;2;3;1;1;-1;-2;0;0
1;954;2;2;3;0;1;-1;-1;0;0
1;1017;3;3;4;1;1;-2;-2;0;0
0;879;3;3;3;0;0;-2;-2;0;0
0;952;2;2;3;0;1;-1;-2;0;0
1;918;3;3;3;0;1;-2;-2;0;0
1;1026;3;3;3;1;1;-2;-2;0;0
0;1089;2;2;3;1;1;-1;-2;0;0
1;969;3;3;3;1;1;-2;-2;0;0
1;956;2;2;3;0;1;-1;-2;0;0
1;944;3;3;3;0;1;-2;-2;0;0
1;888;2;2;2;0;0;-1;-1;0;0
0;1013;2;2;3;1;1;-1;-2;0;0
0;1048;2;2;3;1;1;-1;-2;0;0
0;1018;2;2;2;1;1;-1;-1;0;0
0;971;2;2;3;1;1;-1;-2;0;0
1;1028;3;3;3;1;1;-1;-2;0;0
0;906;2;2;3;0;0;-1;-2;0;0
0;1027;2;2;2;1;1;-1;-1;0;0
1;793;2;2;2;0;0;-1;-1;0;0
1;1165;2;2;3;1;1;-1;-1;0;0
1;1011;3;3;3;1;1;-2;-2;0;0
0;1024;3;3;3;1;1;-2;-2;0;0
1;830;2;2;3;0;0;-2;-2;0;0
1;975;3;3;3;1;1;-2;-2;0;0
0;1087;2;2;3;1;1;-1;-2;0;0
0;1016;2;2;2;1;1;-1;-1;0;0
0;1100;2;2;3;1;1;-1;-2;0;0
1;1151;2;2;2;1;1;-1;-1;0;0
0;819;3;3;3;0;0;-2;-2;0;0
0;1028;2;2;3;1;1;-1;-2;0;0
1;1032;2;2;3;1;1;-1;-1;0;0
0;1113;3;3;3;1;1;-1;-2;0;0
0;1030;3;3;3;1;1;-2;-2;0;0
0;1007;2;2;3;1;1;-1;-2;0;0
0;1108;3;3;3;1;1;-2;-2;0;0
1;926;3;3;3;0;1;-2;-2;0;0
1;919;2;2;3;0;1;-1;-2;0;0
1;918;2;2;2;0;1;-1;-1;0;0
0;971;2;2;2;1;1;-1;-1;0;0
0;791;3;3;3;0;0;-2;-2;0;0
0;924;3;3;3;0;1;-2;-2;0;0
1;1269;3;3;3;1;1;-1;-2;0;0
0;943;3;3;3;0;1;-2;-2;0;0
1;896;2;2;2;0;0;-1;-1;0;0
0;1147;2;2;2;1;1;-1;-1;0;0
1;948;2;2;2;0;1;-1;-1;0;0
0;1115;2;2;3;1;1;-1;-1;0;0
1;957;2;2;2;0;1;-1;-1;0;0
1;1155;2;2;3;1;1;-1;-2;0;0
1;1035;2;2;3;1;1;-1;-2;0;0
0;1016;3;3;3;1;1;-2;-2;0;0
1;1180;3;3;3;1;1;-1;-2;0;0
0;1202;3;3;3;1;1;-2;-2;0;0
0;1196;3;3;3;1;1;-1;-2;0;0
1;964;2;2;3;1;1;-1;-1;0;0
1;921;2;2;3;0;1;-1;-2;0;0
1;940;2;2;3;0;1;-1;-2;0;0
1;1056;3;3;3;1;1;-2;-2;0;0
1;993;3;3;3;1;1;-2;-2;0;0
1;670;3;3;3;0;0;-2;-2;0;0
0;1025;3;3;3;1;1;-1;-2;0;0
0;1019;2;2;3;1;1;-1;-2;0;0
1;1072;2;2;2;1;1;-1;-1;0;0
0;1131;3;3;3;1;1;-1;-2;0;0
1;1027;3;3;3;1;1;-2;-2;0;0
0;1042;2;2;3;1;1;-1;-2;0;0
1;928;2;2;2;0;1;-1;-1;0;0
1;719;3;3;3;0;0;-2;-2;0;0
0;1034;3;3;3;1;1;-2;-2;0;0
1;973;2;2;2;1;1;-1;-1;0;0
1;969;3;3;3;1;1;-2;-2;0;0
1;1085;3;3;3;1;1;-2;-2;0;0
0;1116;3;3;3;1;1;-2;-2;0;0
1;1025;2;2;3;1;1;-1;-1;0;0
0;917;3;3;3;0;1;-2;-2;0;0
0;931;3;3;3;0;1;-2;-2;0;0
1;947;3;3;3;0;1;-2;-2;0;0
0;978;3;3;3;1;1;-2;-2;0;0
0;852;3;3;3;0;0;-2;-2;0;0
1;1129;3;3;3;1;1;-2;-2;0;0
1;967;3;3;3;1;1;-2;-2;0;0
0;1204;2;2;2;1;1;-1;-1;0;0
0;1051;3;3;3;1;1;-2;-2;0;0
1;1176;2;2;2;1;1;-1;-1;0;0
0;1121;2;2;2;1;1;-1;-1;0;0
0;730;3;3;3;0;0;-2;-2;0;0
0;1142;2;2;3;1;1;-1;-1;0;0
1;945;2;2;2;0;1;-1;-1;0;0
0;1190;2;2;3;1;1;-1;-1;0;0
1;1013;2;2;2;1;1;-1;-1;0;0
1;877;3;3;3;0;0;-2;-2;0;0
1;873;2;2;2;0;0;-1;-1;0;0
0;1056;2;2;3;1;1;-1;-2;0;0
0;1103;2;2;3;1;1;-1;-2;0;0
0;1073;2;2;3;1;1;-1;-1;0;0
1;979;3;3;3;1;1;-2;-2;0;0
1;966;3;3;3;1;1;-2;-2;0;0
0;1057;2;2;2;1;1;-1;-1;0;0
0;867;2;2;3;0;0;-1;-2;0;0
0;1088;2;2;3;1;1;-1;-2;0;0
1;953;3;3;3;0;1;-2;-2;0;0
0;1044;2;2;2;1;1;-1;-1;0;0
1;896;2;2;2;0;0;-1;-1;0;0
1;879;2;2;3;0;0;-1;-2;0;0
0;872;2;2;2;0;0;-1;-1;0;0
1;1227;3;3;3;1;1;-2;-2;0;0
0;973;2;2;2;1;1;-1;-1;0;0
0;808;2;2;3;0;0;-2;-2;0;0
1;928;2;2;2;0;1;-1;-1;0;0
0;1020;3;3;3;1;1;-2;-2;0;0
0;1045;2;2;3;1;1;-1;-1;0;0
0;1059;3;3;3;1;1;-2;-2;0;0
0;945;2;2;2;0;1;-1;-1;0;0
1;977;2;2;2;1;1;-1;-1;0;0
1;1025;2;2;3;1;1;-1;-2;0;0
1;912;3;3;3;0;0;-2;-2;0;0
0;1224;3;3;3;1;1;-2;-2;0;0
0;1055;3;3;3;1;1;-1;-2;0;0
1;854;3;3;3;0;0;-2;-2;0;0
0;1066;2;2;2;1;1;-1;-1;0;0
0;1008;3;3;3;1;1;-2;-2;0;0
0;1035;2;2;2;1;1;-1;-1;0;0
0;917;2;2;2;0;1;-1;-1;0;0
0;849;3;3;3;0;0;-2;-2;0;0
1;993;2;2;2;1;1;-1;-1;0;0
0;929;3;3;3;0;1;-2;-2;0;0
0;1005;3;3;3;1;1;-2;-2;0;0
0;931;3;3;3;0;1;-2;-2;0;0
0;1046;3;3;3;1;1;-2;-2;0;0
0;873;3;3;3;0;0;-2;-2;0;0
1;1109;2;2;3;1;1;-1;-2;0;0
0;997;3;3;3;1;1;-2;-2;0;0
0;1208;3;3;3;1;1;-1;-2;0;0
0;1086;3;3;3;1;1;-2;-2;0;0
1;862;2;2;2;0;0;-1;-1;0;0
1;1008;2;2;3;1;1;-1;-2;0;0
1;980;3;3;3;1;1;-2;-2;0;0
0;938;2;2;3;0;1;-1;-2;0;0
0;1006;2;2;2;1;1;-1;-1;0;0
0;922;2;2;2;0;1;-1;-1;0;0
0;1172;3;3;3;1;1;-1;-2;0;0
0;1110;2;2;3;1;1;-1;-2;0;0
0;953;2;2;2;0;1;-1;-1;0;0
1;935;2;2;3;0;1;-2;-2;0;0
1;987;3;3;3;1;1;-2;-2;0;0
0;1009;3;3;3;1;1;-2;-2;0;0
1;995;2;2;3;1;1;-1;-2;0;0
1;1061;2;2;3;1;1;-1;-1;0;0
1;1022;3;3;3;1;1;-1;-2;0;0
1;923;2;2;3;0;1;-2;-2;0;0
0;949;2;2;2;0;1;-1;-1;0;0
0;1007;3;3;3;1;1;-2;-2;0;0
1;922;2;2;3;0;1;-1;-2;0;0
1;952;2;2;2;0;1;-1;-1;0;0
0;829;3;3;3;0;0;-2;-2;0;0
1;1061;3;3;3;1;1;-2;-2;0;0
1;872;2;2;3;0;0;-2;-2;0;0
1;914;2;2;3;0;0;-1;-2;0;0
1;1079;2;2;3;1;1;-1;-1;0;0
1;962;2;2;2;1;1;-1;-1;0;0
0;1147;2;2;2;1;1;-1;-1;0;0
1;1052;3;3;3;1;1;-2;-2;0;0
1;1008;3;3;3;1;1;-2;-2;0;0
0;1035;2;2;3;1;1;-1;-2;0;0
0;1012;3;3;3;1;1;-2;-2;0;0
1;909;3;3;3;0;0;-2;-2;0;0
1;1144;3;3;3;1;1;-2;-2;0;0
1;996;2;2;3;1;1;-1;-2;0;0
1;924;3;3;3;0;1;-2;-2;0;0
1;1136;2;2;3;1;1;-1;-1;0;0
1;1045;2;2;2;1;1;-1;-1;0;0
0;1070;2;2;2;1;1;-1;-1;0;0
0;1206;2;2;3;1;1;-1;-1;0;0
1;990;3;3;3;1;1;-2;-2;0;0
1;1077;3;3;3;1;1;-2;-2;0;0
1;1038;3;3;3;1;1;-2;-2;0;0
0;874;2;2;3;0;0;-1;-2;0;0
1;864;2;2;3;0;0;-1;-2;0;0
1;1048;3;3;3;1;1;-2;-2;0;0
0;944;3;3;3;0;1;-2;-2;0;0
1;1113;3;3;3;1;1;-2;-2;0;0
0;1029;2;2;3;1;1;-1;-1;0;0
0;1045;3;3;3;1;1;-2;-2;0;0
1;1081;3;3;3;1;1;-2;-2;0;0
1;866;3;3;3;0;0;-2;-2;0;0
1;974;3;3;3;1;1;-2;-2;0;0
1;738;2;2;2;0;0;-1;-2;0;0
0;840;3;3;3;0;0;-2;-2;0;0
1;1160;2;2;2;1;1;-1;-1;0;0
0;958;2;2;2;0;1;-1;-1;0;0
0;1102;2;2;3;1;1;-1;-1;0;0
1;903;3;3;3;0;0;-2;-2;0;0
0;1072;3;3;3;1;1;-2;-2;0;0
1;991;2;2;3;1;1;-1;-1;0;0
1;947;3;3;3;0;1;-2;-2;0;0
0;1187;2;2;3;1;1;-1;-1;0;0
0;1112;3;3;3;1;1;-2;-2;0;0
1;987;2;2;3;1;1;-1;-2;0;0
0;1026;3;3;3;1;1;-2;-2;0;0
1;1137;3;3;3;1;1;-1;-2;0;0
0;1021;3;3;3;1;1;-2;-2;0;0
0;1129;3;3;3;1;1;-1;-2;0;0
0;1164;3;3;3;1;1;-2;-2;0;0
1;932;3;3;3;0;1;-2;-2;0;0
1;897;2;2;2;0;0;-1;-1;0;0
1;816;2;2;3;0;0;-1;-2;0;0
1;984;3;3;3;1;1;-2;-2;0;0
0;1030;3;3;3;1;1;-2;-2;0;0
0;976;3;3;3;1;1;-2;-2;0;0
1;1072;3;3;3;1;1;-2;-2;0;0
0;1054;3;3;3;1;1;-2;-2;0;0
0;940;2;2;2;0;1;-1;-1;0;0
0;1198;2;2;2;1;1;-1;-1;0;0
0;1058;3;3;3;1;1;-2;-2;0;0
0;929;2;2;2;0;1;-1;-1;0;0
1;1092;3;3;3;1;1;-2;-2;0;0
0;992;2;2;3;1;1;-1;-2;0;0
0;1024;3;3;3;1;1;-2;-2;0;0
0;1213;3;3;3;1;1;-2;-2;0;0
1;986;3;3;3;1;1;-2;-2;0;0
1;1149;3;3;3;1;1;-1;-2;0;0
1;1007;2;2;2;1;1;-1;-1;0;0
1;962;3;3;3;1;1;-2;-2;0;0
0;955;2;2;2;0;1;-1;-1;0;0
1;1133;3;3;3;1;1;-1;-2;0;0
1;1101;2;2;2;1;1;-1;-1;0;0
1;981;2;2;3;1;1;-1;-2;0;0
1;1066;3;3;4;1;1;-2;-3;0;0
0;825;2;2;2;0;0;-1;-2;0;0
0;928;2;2;2;0;1;-1;-1;0;0
1;1248;2;2;2;1;1;-1;-1;0;0
0;911;3;3;3;0;0;-2;-2;0;0
1;1221;3;3;3;1;1;-1;-2;0;0
1;892;2;2;3;0;0;-1;-2;0;0
0;942;2;2;2;0;1;-1;-1;0;0
1;964;2;2;2;1;1;-1;-1;0;0
1;1090;2;2;3;1;1;-1;-1;0;0
1;1087;3;3;3;1;1;-1;-2;0;0
0;921;2;2;2;0;1;-1;-1;0;0
0;1055;3;3;3;1;1;-2;-2;0;0
1;1037;2;2;3;1;1;-1;-2;0;0
0;968;3;3;3;1;1;-2;-2;0;0
1;992;3;3;3;1;1;-2;-2;0;0
0;905;2;2;3;0;0;-1;-2;0;0
0;818;3;3;3;0;0;-2;-2;0;0
1;1116;3;3;3;1;1;-2;-2;0;0
0;923;3;3;3;0;1;-2;-2;0;0
0;1125;3;3;3;1;1;-1;-2;0;0
0;1012;3;3;3;1;1;-2;-2;0;0
1;925;3;3;3;0;1;-2;-2;0;0
0;975;2;2;3;1;1;-1;-2;0;0
1;965;2;2;2;1;1;-1;-1;0;0
0;1049;2;2;3;1;1;-1;-1;0;0
0;1044;3;3;3;1;1;-2;-2;0;0
1;959;3;3;3;0;1;-2;-2;0;0
1;899;3;3;3;0;0;-2;-2;0;0
0;1056;3;3;3;1;1;-1;-2;0;0
1;1107;3;3;3;1;1;-1;-2;0;0
1;1140;2;2;2;1;1;-1;-1;0;0
0;841;2;2;3;0;0;-1;-2;0;0
0;1034;2;2;3;1;1;-1;-2;0;0
1;1008;2;2;2;1;1;0;-1;0;0
1;1171;2;2;2;1;1;-1;-1;0;0
1;1173;3;3;3;1;1;-2;-2;0;0
0;1060;2;2;3;1;1;-1;-2;0;0
0;857;3;3;3;0;0;-2;-2;0;0
1;826;2;2;3;0;0;-1;-2;0;0
1;1086;2;2;3;1;1;-1;-1;0;0
0;959;3;3;3;0;1;-2;-2;0;0
1;1051;3;3;3;1;1;-2;-2;0;0
1;859;2;2;3;0;0;-2;-2;0;0
