# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
186986532120.18;234924481.96;17550.95;1.00;1.07;148.77;5.63;109.47;7.13;148.26;977.32;31658.60;31658.60;31658.60;19514.96;20084.40;19812.36;-12143.63;-11574.20;-11846.24;0.00;0.00;0.00
198318508971.47;256025075.62;16573.84;1.02;0.98;135.18;6.39;102.79;7.20;134.72;945.95;31980.85;31980.85;31980.85;16989.23;17485.01;17248.09;-14991.62;-14495.84;-14732.76;0.00;0.00;0.00
206542947772.98;228782355.82;22162.37;0.97;0.96;136.07;6.20;104.14;7.60;141.30;870.12;28380.77;28380.77;28380.77;22212.43;22861.33;22550.19;-6168.33;-5519.44;-5830.58;0.00;0.00;0.00
205381613679.09;222832871.63;21299.64;1.01;1.03;149.88;6.18;93.69;7.70;140.40;903.73;28812.22;28812.22;28812.22;22819.76;23486.03;23167.11;-5992.46;-5326.18;-5645.11;0.00;0.00;0.00
208613089418.12;264228681.54;24796.22;0.97;1.01;142.55;6.11;110.59;7.51;134.59;949.54;31305.28;31305.28;31305.28;26164.39;26928.43;26562.53;-5140.89;-4376.85;-4742.75;0.00;0.00;0.00
185659908194.67;246569052.31;19348.72;1.00;1.00;130.20;5.82;110.44;6.23;143.64;953.57;32346.62;32346.62;32346.62;20173.36;20761.46;20481.35;-12173.25;-11585.16;-11865.27;0.00;0.00;0.00
211965418893.66;247592685.06;19159.33;1.00;0.98;143.39;6.01;94.15;6.76;139.85;892.67;31414.09;31414.09;31414.09;19497.83;20066.62;19795.11;-11916.26;-11347.47;-11618.98;0.00;0.00;0.00
209330916320.28;235458477.87;21545.12;1.03;0.93;142.46;6.04;102.64;7.85;133.81;902.68;29368.02;29368.02;29368.02;20925.75;21536.96;21244.03;-8442.27;-7831.06;-8123.99;0.00;0.00;0.00
205200179305.45;263291548.02;17547.97;0.97;1.00;137.52;6.00;105.39;7.19;144.11;918.23;33357.66;33357.66;33357.66;18248.80;18781.48;18526.72;-15108.85;-14576.17;-14830.94;0.00;0.00;0.00
187162472092.77;242089920.13;19962.32;1.01;1.02;142.22;5.61;104.68;7.60;156.37;889.58;34657.80;34657.80;34657.80;21161.16;21779.14;21483.14;-13496.64;-12878.66;-13174.66;0.00;0.00;0.00
222607662181.41;263030705.00;20113.39;1.03;1.00;133.56;5.74;101.27;6.96;136.09;947.85;33607.92;33607.92;33607.92;21015.42;21628.23;21336.09;-12592.50;-11979.69;-12271.82;0.00;0.00;0.00
184014094754.79;272849754.77;19126.24;1.03;1.01;133.84;5.63;100.55;6.87;135.67;948.47;34580.61;34580.61;34580.61;20090.85;20676.58;20397.54;-14489.76;-13904.03;-14183.07;0.00;0.00;0.00
220008830604.16;252189357.39;17692.43;1.00;1.06;145.47;6.08;106.37;6.66;148.92;996.05;34235.89;34235.89;34235.89;19442.22;20009.20;19738.86;-14793.67;-14226.70;-14497.04;0.00;0.00;0.00
210033799231.47;223361283.36;21559.12;1.04;1.00;131.61;5.91;99.93;6.94;132.79;991.35;28175.63;28175.63;28175.63;22507.08;23163.04;22850.86;-5668.56;-5012.60;-5324.77;0.00;0.00;0.00
192742421620.19;256164483.72;19719.68;1.06;1.00;124.41;6.51;101.06;7.35;143.26;948.70;35438.08;35438.08;35438.08;20606.42;21207.62;20920.54;-14831.65;-14230.46;-14517.53;0.00;0.00;0.00
209979712750.36;255180077.92;18121.61;0.97;1.01;130.94;5.81;102.76;6.76;136.14;891.10;30632.09;30632.09;30632.09;19011.53;19566.19;19301.35;-11620.56;-11065.90;-11330.74;0.00;0.00;0.00
203098744870.34;224960147.64;19436.74;1.03;1.01;128.23;6.06;105.44;6.75;148.34;940.03;31198.20;31198.20;31198.20;20492.09;21089.76;20804.66;-10706.12;-10108.45;-10393.55;0.00;0.00;0.00
184021612544.75;274790684.75;16360.66;1.03;0.93;138.68;5.77;98.59;7.54;108.01;889.43;27757.96;27757.96;27757.96;15818.33;16280.10;16059.19;-11939.63;-11477.86;-11698.77;0.00;0.00;0.00
180638359135.52;273752530.72;20296.37;1.03;1.03;127.06;6.15;98.15;7.08;132.05;923.90;33881.45;33881.45;33881.45;21678.79;22311.10;22009.44;-12202.65;-11570.35;-11872.00;0.00;0.00;0.00
189889915201.43;242084286.89;18692.05;1.00;0.96;139.06;5.99;102.69;7.03;134.62;913.24;29616.62;29616.62;29616.62;18719.85;19266.17;19005.05;-10896.76;-10350.44;-10611.56;0.00;0.00;0.00
190437852674.20;273198271.17;18733.89;0.98;1.04;131.56;5.27;101.11;6.64;127.82;903.57;30970.60;30970.60;30970.60;20327.41;20920.05;20637.70;-10643.19;-10050.55;-10332.89;0.00;0.00;0.00
209692770678.93;237926269.64;20620.04;1.03;1.01;140.69;6.00;107.73;6.77;150.45;978.70;33589.82;33589.82;33589.82;21756.14;22390.70;22087.96;-11833.68;-11199.11;-11501.86;0.00;0.00;0.00
198104804397.35;247897532.67;21551.29;0.99;1.05;146.79;6.09;102.07;7.25;149.57;1046.45;33343.99;33343.99;33343.99;23460.89;24144.93;23818.97;-9883.10;-9199.06;-9525.02;0.00;0.00;0.00
186181890482.70;237078130.37;16538.91;1.05;1.00;131.53;5.90;99.63;6.36;139.02;937.75;31594.84;31594.84;31594.84;17141.06;17640.62;17402.89;-14453.78;-13954.22;-14191.95;0.00;0.00;0.00
198738205183.30;269576069.14;20953.68;0.98;0.98;140.36;6.14;98.85;7.15;139.02;935.27;33463.43;33463.43;33463.43;21342.43;21965.13;21667.73;-12121.01;-11498.30;-11795.70;0.00;0.00;0.00
205616379221.78;235488003.30;18323.68;1.02;0.99;146.57;5.32;107.55;7.25;136.34;938.73;29740.81;29740.81;29740.81;18916.50;19468.55;19204.70;-10824.32;-10272.27;-10536.12;0.00;0.00;0.00
211394785873.36;255165559.51;20249.82;1.00;1.02;146.98;5.95;103.76;7.86;124.12;941.47;28877.37;28877.37;28877.37;21587.68;22218.07;21916.20;-7289.69;-6659.31;-6961.18;0.00;0.00;0.00
194416043059.39;240753228.80;19669.58;1.01;1.01;135.45;5.88;95.83;6.93;135.29;950.71;30039.75;30039.75;30039.75;20714.83;21318.70;21031.09;-9324.92;-8721.05;-9008.66;0.00;0.00;0.00
203483765734.60;269456644.01;22128.96;1.00;0.96;151.45;5.85;99.86;6.86;133.96;946.31;32735.71;32735.71;32735.71;22140.02;22785.86;22477.61;-10595.69;-9949.84;-10258.10;0.00;0.00;0.00
198579993290.27;251585415.10;15482.24;0.96;1.04;131.52;6.50;95.68;7.40;129.40;906.05;28528.19;28528.19;28528.19;16731.91;17220.24;16986.80;-11796.27;-11307.95;-11541.39;0.00;0.00;0.00
179871776516.01;260916338.80;21748.66;0.98;0.96;136.46;5.37;101.03;6.49;136.20;899.61;31738.09;31738.09;31738.09;21807.28;22443.11;22140.10;-9930.81;-9294.98;-9597.99;0.00;0.00;0.00
209843550954.20;255817747.67;21103.32;0.99;1.02;133.98;6.26;101.96;7.01;135.27;912.71;31270.39;31270.39;31270.39;22505.19;23161.95;22848.07;-8765.21;-8108.44;-8422.32;0.00;0.00;0.00
204228948617.53;235184797.71;21991.15;0.94;0.97;141.66;6.06;110.20;7.15;142.62;919.31;28554.10;28554.10;28554.10;22104.61;22750.06;22441.02;-6449.49;-5804.04;-6113.08;0.00;0.00;0.00
198453150090.92;284728848.46;22205.96;0.99;1.00;140.21;5.87;102.12;7.32;142.96;869.76;36802.41;36802.41;36802.41;23226.79;23905.05;23580.24;-13575.62;-12897.36;-13222.17;0.00;0.00;0.00
194445560351.15;246594380.69;18409.47;1.02;0.98;134.25;5.38;99.90;7.30;141.40;947.75;32302.48;32302.48;32302.48;18877.96;19428.45;19166.00;-13424.53;-12874.03;-13136.48;0.00;0.00;0.00
221512521831.42;234097152.09;21336.11;0.98;0.99;151.04;5.52;112.74;7.09;133.16;998.55;27879.11;27879.11;27879.11;22080.14;22724.38;22416.68;-5798.97;-5154.72;-5462.43;0.00;0.00;0.00
182046328615.65;246632486.87;21959.09;0.99;0.99;137.28;5.92;98.75;7.35;143.57;939.18;31725.48;31725.48;31725.48;22643.79;23304.41;22988.99;-9081.69;-8421.07;-8736.49;0.00;0.00;0.00
189383787068.88;244765206.07;20617.68;0.97;0.98;136.94;5.66;103.32;7.30;145.36;995.51;31301.53;31301.53;31301.53;21100.50;21715.79;21422.48;-10201.02;-9585.74;-9879.05;0.00;0.00;0.00
202386636748.04;270819150.22;19042.63;1.00;0.98;135.45;5.86;106.99;7.38;134.94;843.09;33324.69;33324.69;33324.69;19364.21;19929.94;19658.62;-13960.47;-13394.74;-13666.07;0.00;0.00;0.00
195785740576.91;260505278.89;20163.78;1.02;1.00;134.45;6.28;99.60;6.13;139.78;980.95;33923.89;33923.89;33923.89;21084.01;21698.26;21406.30;-12839.88;-12225.63;-12517.59;0.00;0.00;0.00
213245842109.72;244525590.71;18852.02;1.03;0.98;141.95;6.05;105.34;7.37;135.81;909.64;30968.27;30968.27;30968.27;19335.73;19900.34;19629.99;-11632.54;-11067.93;-11338.28;0.00;0.00;0.00
207810452278.13;244767739.61;18279.93;0.99;1.02;134.42;5.61;104.41;7.76;142.23;922.33;31290.84;31290.84;31290.84;19338.50;19903.04;19632.96;-11952.34;-11387.80;-11657.88;0.00;0.00;0.00
200458182908.68;283049094.94;20175.81;1.00;0.94;137.72;6.16;100.51;6.97;128.02;943.98;32880.49;32880.49;32880.49;19662.28;20235.85;19962.08;-13218.21;-12644.64;-12918.40;0.00;0.00;0.00
189961869515.79;235829017.61;18336.15;0.99;1.00;142.43;5.50;96.91;7.55;141.92;923.12;30037.44;30037.44;30037.44;19060.58;19616.71;19351.10;-10976.86;-10420.73;-10686.34;0.00;0.00;0.00
204799921751.08;259084649.03;16326.67;0.91;0.97;134.45;5.58;105.50;6.78;132.00;930.66;28273.46;28273.46;28273.46;16577.08;17060.57;16829.93;-11696.38;-11212.89;-11443.53;0.00;0.00;0.00
195590312820.65;243099774.65;19781.00;1.01;1.07;142.47;5.92;100.31;6.86;135.58;883.20;30138.79;30138.79;30138.79;22045.10;22688.51;22380.92;-8093.69;-7450.28;-7757.87;0.00;0.00;0.00
217233403043.30;258607701.99;21719.61;1.04;1.01;140.34;5.90;91.40;7.49;139.73;1001.25;34262.25;34262.25;34262.25;22767.70;23431.30;23115.43;-11494.55;-10830.95;-11146.82;0.00;0.00;0.00
205952618186.21;260242549.10;23349.47;0.99;1.02;147.21;6.32;96.80;7.19;144.62;958.29;33786.53;33786.53;33786.53;24905.58;25632.23;25285.22;-8880.94;-8154.30;-8501.30;0.00;0.00;0.00
198570463953.52;253272165.22;17719.58;0.95;0.95;145.59;5.89;96.99;7.24;137.30;902.76;30089.19;30089.19;30089.19;17477.52;17987.60;17743.77;-12611.66;-12101.58;-12345.41;0.00;0.00;0.00
199334630641.12;259163322.47;20482.46;1.02;1.01;137.18;5.63;95.86;6.87;138.42;1001.32;33318.80;33318.80;33318.80;21480.82;22106.56;21809.24;-11837.98;-11212.24;-11509.56;0.00;0.00;0.00
202029391690.52;222395049.02;17713.53;0.99;1.03;130.01;5.84;105.49;6.61;139.17;919.60;27755.77;27755.77;27755.77;18989.36;19543.21;19279.00;-8766.41;-8212.57;-8476.77;0.00;0.00;0.00
201517165704.38;245331744.38;21186.21;0.95;0.96;138.21;5.82;108.36;7.50;120.31;1060.06;25515.64;25515.64;25515.64;21264.42;21884.48;21588.90;-4251.22;-3631.15;-3926.73;0.00;0.00;0.00
220334497514.17;261954287.41;18945.38;1.00;0.94;150.74;5.64;98.40;7.34;135.75;924.68;32383.93;32383.93;32383.93;18485.98;19025.45;18767.65;-13897.94;-13358.48;-13616.28;0.00;0.00;0.00
210301217560.30;224895869.08;14319.25;0.95;1.01;134.89;5.47;109.23;6.81;136.05;1059.78;26415.42;26415.42;26415.42;15036.02;15474.05;15265.88;-11379.40;-10941.37;-11149.54;0.00;0.00;0.00
200877145060.69;280254911.19;20145.20;1.01;1.06;139.33;6.38;105.65;6.48;137.34;936.90;35276.64;35276.64;35276.64;22278.56;22928.52;22618.19;-12998.08;-12348.12;-12658.45;0.00;0.00;0.00
196620938599.14;242560849.95;16865.12;1.06;1.04;144.29;5.45;100.37;6.92;147.01;972.64;34240.31;34240.31;34240.31;18280.81;18813.74;18559.90;-15959.50;-15426.57;-15680.41;0.00;0.00;0.00
190182798252.03;249605752.16;20255.32;1.00;1.04;131.61;5.83;96.21;6.89;144.39;937.52;32603.75;32603.75;32603.75;22005.01;22646.49;22340.97;-10598.75;-9957.27;-10262.79;0.00;0.00;0.00
206475949824.93;251175412.40;22181.93;0.99;0.97;141.15;5.97;103.76;6.43;141.87;957.60;31954.11;31954.11;31954.11;22519.00;23175.58;22862.69;-9435.11;-8778.52;-9091.42;0.00;0.00;0.00
198846885316.97;250072772.37;20507.46;0.95;0.99;136.42;6.16;101.71;7.06;135.41;1049.10;29276.29;29276.29;29276.29;21185.26;21802.66;21508.90;-8091.03;-7473.63;-7767.39;0.00;0.00;0.00
203756280012.64;257622849.63;19823.89;1.01;0.96;152.25;5.75;104.23;7.32;140.77;994.52;33158.87;33158.87;33158.87;19732.64;20308.33;20033.44;-13426.24;-12850.54;-13125.43;0.00;0.00;0.00
184505041907.55;260840598.26;19762.10;1.03;1.00;140.47;5.84;99.37;7.25;142.35;926.34;34612.70;34612.70;34612.70;20494.80;21092.80;20807.17;-14117.90;-13519.90;-13805.53;0.00;0.00;0.00
190838081470.58;265426482.94;21714.39;1.05;1.01;134.41;6.03;97.48;7.39;120.54;881.55;30480.20;30480.20;30480.20;22849.19;23516.17;23197.16;-7631.01;-6964.04;-7283.05;0.00;0.00;0.00
217886327033.22;266134019.39;16433.33;1.01;0.98;154.07;6.22;107.61;7.54;138.17;953.93;33668.65;33668.65;33668.65;16831.92;17323.50;17087.99;-16836.73;-16345.15;-16580.66;0.00;0.00;0.00
205839171880.50;258280158.31;20638.78;0.95;1.02;132.16;5.80;108.55;7.23;144.01;993.24;32115.46;32115.46;32115.46;21950.86;22591.10;22285.65;-10164.60;-9524.36;-9829.81;0.00;0.00;0.00
212587086325.01;253763481.30;21284.03;1.03;1.03;126.90;5.70;92.27;6.40;130.24;865.20;30846.89;30846.89;30846.89;22768.17;23431.81;23115.88;-8078.72;-7415.08;-7731.01;0.00;0.00;0.00
205138145076.18;261716452.61;20242.10;0.98;1.00;138.91;6.12;111.48;6.81;134.66;932.04;31318.14;31318.14;31318.14;20998.52;21611.45;21318.33;-10319.62;-9706.69;-9999.81;0.00;0.00;0.00
201708738275.26;218658062.74;20676.02;0.98;0.99;135.93;5.54;101.15;7.67;134.28;937.72;26096.14;26096.14;26096.14;21322.02;21944.19;21646.95;-4774.12;-4151.95;-4449.20;0.00;0.00;0.00
212669344021.28;243873088.31;20328.52;1.00;1.03;137.53;5.69;100.40;7.44;143.99;910.88;31789.62;31789.62;31789.62;21903.74;22542.99;22237.44;-9885.88;-9246.63;-9552.18;0.00;0.00;0.00
210611747831.72;255902928.74;21989.02;1.02;1.00;139.95;5.06;109.21;6.83;151.80;1034.89;36098.96;36098.96;36098.96;22984.33;23654.01;23335.60;-13114.63;-12444.95;-12763.36;0.00;0.00;0.00
197872241921.16;247850264.90;20019.18;1.04;0.98;134.72;5.92;102.88;6.78;136.41;971.19;31957.14;31957.14;31957.14;20376.55;20970.63;20687.57;-11580.59;-10986.51;-11269.56;0.00;0.00;0.00
190273835078.71;260365503.10;19445.51;0.98;0.96;136.81;5.68;96.51;6.76;135.84;979.77;31360.10;31360.10;31360.10;19458.98;20025.95;19756.37;-11901.12;-11334.16;-11603.73;0.00;0.00;0.00
191515668122.62;266805475.91;19565.83;1.04;0.95;129.51;6.19;95.65;7.02;156.97;954.08;39642.30;39642.30;39642.30;19310.35;19873.32;19605.14;-20331.95;-19768.98;-20037.17;0.00;0.00;0.00
184649668749.74;242699697.36;19783.39;0.99;1.01;134.78;6.08;98.51;7.69;139.78;944.77;30628.31;30628.31;30628.31;20904.76;21514.79;21223.30;-9723.55;-9113.52;-9405.01;0.00;0.00;0.00
190247099123.67;253906301.16;19942.04;1.01;0.95;130.84;6.20;108.54;7.46;131.44;884.12;30791.60;30791.60;30791.60;19782.59;20360.43;20083.47;-11009.00;-10431.17;-10708.12;0.00;0.00;0.00
217548765579.07;256366123.57;21074.24;0.98;0.93;150.11;6.04;106.77;7.34;145.73;972.96;33333.54;33333.54;33333.54;20521.49;21120.50;20834.03;-12812.05;-12213.05;-12499.51;0.00;0.00;0.00
193072134764.71;240317153.59;20018.82;0.99;1.00;141.15;5.86;102.30;6.83;130.88;998.95;28448.73;28448.73;28448.73;20756.33;21361.40;21073.24;-7692.40;-7087.33;-7375.49;0.00;0.00;0.00
204650723527.49;243786711.98;19346.04;0.98;1.06;122.77;5.49;100.94;7.28;136.03;958.71;29453.71;29453.71;29453.71;21402.34;22026.27;21729.10;-8051.36;-7427.44;-7724.61;0.00;0.00;0.00
200342415058.20;255249251.07;18413.32;1.00;1.09;134.53;5.66;102.94;7.63;135.89;947.70;31527.03;31527.03;31527.03;20832.52;21440.41;21149.98;-10694.51;-10086.61;-10377.05;0.00;0.00;0.00
195082042172.33;248139843.42;21703.17;1.05;1.03;136.47;6.06;96.66;7.09;136.01;908.08;32112.96;32112.96;32112.96;23273.23;23952.24;23627.99;-8839.73;-8160.72;-8484.96;0.00;0.00;0.00
195990269774.22;272046721.12;21048.32;1.02;1.03;138.27;6.05;104.09;6.86;143.67;958.41;36088.88;36088.88;36088.88;22470.49;23125.92;22813.18;-13618.39;-12962.96;-13275.70;0.00;0.00;0.00
204162081537.67;246810213.24;20878.24;0.96;1.02;136.93;5.92;113.16;6.96;137.68;983.18;29731.62;29731.62;29731.62;22079.96;22724.17;22416.52;-7651.66;-7007.45;-7315.10;0.00;0.00;0.00
213439951194.11;274092624.88;21641.65;1.02;1.04;133.77;5.64;107.10;6.66;136.97;979.74;34777.12;34777.12;34777.12;23490.62;24175.39;23849.28;-11286.50;-10601.74;-10927.84;0.00;0.00;0.00
209820417685.97;264498027.10;22867.99;1.04;0.98;131.24;5.93;98.89;7.43;143.61;996.26;36002.91;36002.91;36002.91;23297.28;23976.50;23652.89;-12705.63;-12026.41;-12350.02;0.00;0.00;0.00
185432356197.43;241032556.67;19256.88;1.04;0.99;133.01;5.58;98.81;7.38;140.75;907.11;32188.58;32188.58;32188.58;19938.65;20520.39;20242.57;-12249.93;-11668.20;-11946.01;0.00;0.00;0.00
205563140129.61;243796867.87;22883.96;1.04;1.04;132.49;5.82;103.15;7.21;129.98;934.20;29830.05;29830.05;29830.05;24797.29;25520.76;25175.29;-5032.76;-4309.29;-4654.76;0.00;0.00;0.00
210039264627.00;259568790.34;19433.20;0.96;1.00;133.99;5.58;97.40;7.10;136.58;954.74;31040.24;31040.24;31040.24;20339.65;20932.59;20650.19;-10700.59;-10107.66;-10390.05;0.00;0.00;0.00
210031117340.45;248391460.04;21999.42;1.00;1.01;145.51;5.76;99.90;7.28;134.71;929.67;30356.56;30356.56;30356.56;23069.88;23743.07;23421.42;-7286.68;-6613.48;-6935.14;0.00;0.00;0.00
192444412254.84;225397128.20;17278.60;1.00;1.04;143.00;5.86;97.00;6.95;134.58;969.90;27713.57;27713.57;27713.57;18694.72;19239.76;18980.09;-9018.85;-8473.81;-8733.48;0.00;0.00;0.00
204073957926.28;254616960.76;16999.90;0.98;0.98;139.61;5.93;108.88;7.47;146.75;928.33;33359.43;33359.43;33359.43;17407.42;17915.71;17672.35;-15952.01;-15443.72;-15687.08;0.00;0.00;0.00
192856739350.53;272449774.15;18705.01;1.05;0.96;132.75;5.92;104.86;7.71;137.35;920.60;35585.14;35585.14;35585.14;18709.14;19255.37;18993.95;-16876.00;-16329.77;-16591.19;0.00;0.00;0.00
210857969675.41;254587847.97;21335.00;1.00;1.06;143.95;6.11;93.87;7.21;143.19;916.32;33234.62;33234.62;33234.62;23444.59;24128.65;23801.92;-9790.03;-9105.97;-9432.70;0.00;0.00;0.00
174179329284.13;251482134.35;22260.86;1.00;0.99;152.31;5.81;97.85;7.09;149.51;979.11;34050.45;34050.45;34050.45;23011.19;23682.27;23362.24;-11039.26;-10368.17;-10688.21;0.00;0.00;0.00
195879403367.61;260603997.16;21970.19;0.99;1.05;145.13;5.49;86.47;7.30;141.48;905.58;33204.63;33204.63;33204.63;23926.46;24624.09;24291.63;-9278.17;-8580.54;-8913.00;0.00;0.00;0.00
190010256770.89;245184855.71;20488.51;0.97;0.97;139.04;5.93;98.71;7.26;142.99;972.12;30865.15;30865.15;30865.15;20609.18;21210.21;20923.58;-10255.98;-9654.94;-9941.57;0.00;0.00;0.00
216340626280.06;241610141.82;18900.25;0.99;1.00;131.30;5.97;104.41;7.13;136.81;931.28;29704.19;29704.19;29704.19;19616.20;20188.55;19915.17;-10087.99;-9515.63;-9789.02;0.00;0.00;0.00
196036061409.06;238522064.38;21378.18;1.01;0.98;126.34;5.71;106.98;6.42;139.92;980.77;30643.52;30643.52;30643.52;21810.66;22446.18;22143.96;-8832.85;-8197.34;-8499.55;0.00;0.00;0.00
195702746537.96;260410129.57;24851.74;0.98;1.02;132.13;5.64;91.35;7.92;130.96;839.18;30245.06;30245.06;30245.06;26384.16;27154.48;26785.80;-3860.90;-3090.58;-3459.26;0.00;0.00;0.00
206869614126.56;264585864.31;18463.10;0.97;0.96;136.76;5.14;109.19;6.77;132.15;984.48;30957.28;30957.28;30957.28;18555.03;19095.90;18838.36;-12402.24;-11861.38;-12118.91;0.00;0.00;0.00
188326227373.51;247037993.31;18093.00;1.02;1.02;144.80;5.90;100.18;6.38;140.25;977.15;32073.90;32073.90;32073.90;19258.81;19820.10;19552.99;-12815.09;-12253.80;-12520.91;0.00;0.00;0.00
205414403539.64;218732291.47;19739.45;1.00;1.02;140.17;5.57;99.33;6.34;132.89;911.81;26528.17;26528.17;26528.17;20934.42;21544.70;21254.02;-5593.76;-4983.47;-5274.15;0.00;0.00;0.00
195104711527.26;250438532.16;19973.16;0.93;1.00;137.13;5.87;99.27;7.37;129.50;912.69;27301.99;27301.99;27301.99;20756.28;21362.01;21072.53;-6545.71;-5939.98;-6229.46;0.00;0.00;0.00
192670525558.24;287106605.14;21916.76;1.04;0.93;127.53;5.43;97.70;7.41;143.37;954.34;39100.66;39100.66;39100.66;21244.94;21864.29;21569.27;-17855.72;-17236.37;-17531.39;0.00;0.00;0.00
190686979670.55;267648973.24;18267.48;1.03;1.00;142.24;5.49;92.51;7.50;141.34;874.02;35324.74;35324.74;35324.74;19015.25;19570.16;19304.97;-16309.49;-15754.58;-16019.77;0.00;0.00;0.00
210425915063.55;276026397.57;18734.28;0.94;0.99;135.41;5.66;94.84;7.53;129.56;967.87;30577.47;30577.47;30577.47;19356.31;19920.67;19651.74;-11221.16;-10656.80;-10925.73;0.00;0.00;0.00
195189919363.87;267415971.90;19619.68;0.99;0.97;146.02;5.61;102.83;6.59;130.61;1010.11;31561.09;31561.09;31561.09;19742.57;20317.87;20044.21;-11818.52;-11243.22;-11516.88;0.00;0.00;0.00
207712507444.99;249845776.24;20319.78;1.06;1.00;143.04;5.35;106.68;7.78;139.60;979.54;33578.07;33578.07;33578.07;21156.97;21774.36;21479.34;-12421.11;-11803.71;-12098.73;0.00;0.00;0.00
192367244456.09;275864869.86;18001.35;0.99;0.99;140.42;6.08;99.03;7.15;142.17;955.31;35470.14;35470.14;35470.14;18609.92;19152.78;18893.70;-16860.21;-16317.36;-16576.43;0.00;0.00;0.00
220183966635.70;239026759.06;20722.72;0.94;0.98;131.14;5.82;98.50;6.81;142.03;920.29;29072.41;29072.41;29072.41;21074.39;21688.90;21395.99;-7998.02;-7383.51;-7676.43;0.00;0.00;0.00
178230737432.16;236133142.92;18781.61;1.04;0.96;144.33;5.88;91.28;6.51;131.58;937.55;29462.02;29462.02;29462.02;18817.73;19366.14;19105.18;-10644.30;-10095.89;-10356.84;0.00;0.00;0.00
183298728577.67;250698864.72;17778.79;0.95;0.97;131.92;5.91;98.18;7.47;154.83;928.17;33623.33;33623.33;33623.33;17903.47;18425.81;18176.38;-15719.86;-15197.52;-15446.95;0.00;0.00;0.00
