# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
194551372875.91;270688815.91;17587.54;0.99;1.05;147.70;6.31;100.55;7.18;153.85;1052.34;37585.05;136523.48;0.01;19317.02;18546.10;-0.00;-18268.02;-117977.38;-0.01;0.00;0.00;0.00
179813875830.61;226382615.61;23343.61;1.00;1.04;144.16;5.79;99.85;7.61;125.56;993.64;25718.83;102638.60;0.01;25285.89;24276.75;-0.00;-432.94;-78361.84;-0.01;0.00;0.00;0.00
179390710805.85;260665091.51;21311.09;0.96;0.98;147.51;5.51;108.55;7.35;130.82;882.94;29686.53;110730.09;0.01;21836.95;20965.45;-0.00;-7849.58;-89764.64;-0.01;0.00;0.00;0.00
203089652847.09;226081939.70;21087.40;1.00;1.01;138.06;5.29;95.45;7.82;131.58;910.56;27022.36;89955.25;0.01;22209.29;21322.94;-0.00;-4813.07;-68632.31;-0.01;0.00;0.00;0.00
214916217378.86;229926471.60;19499.03;1.03;0.96;147.07;5.60;112.29;6.88;151.22;834.39;32578.18;106508.49;0.02;19473.23;18696.07;-0.00;-13104.95;-87812.42;-0.02;0.00;0.00;0.00
182446230970.04;263284591.26;17310.66;0.96;1.00;134.78;5.54;102.13;7.07;145.72;932.65;33462.13;102936.95;0.01;18000.28;17281.90;-0.00;-15461.85;-85655.05;-0.01;0.00;0.00;0.00
198401213086.69;255412752.55;19838.87;1.04;0.98;131.44;6.21;104.72;7.49;132.42;915.84;31837.22;117679.22;0.02;20245.38;19437.40;-0.00;-11591.85;-98241.82;-0.02;0.00;0.00;0.00
181598905476.84;241910257.92;18331.76;0.96;1.04;139.89;5.67;98.73;7.02;134.38;1000.59;28448.64;100817.74;0.01;19849.85;19057.65;-0.00;-8598.80;-81760.08;-0.01;0.00;0.00;0.00
190585237158.10;265528732.10;19891.10;0.99;0.96;138.99;5.65;104.82;7.19;149.51;933.33;35604.11;112141.18;0.01;19968.88;19171.94;-0.00;-15635.23;-92969.24;-0.01;0.00;0.00;0.00
207974179338.08;260114621.74;17503.46;0.99;0.98;129.38;5.77;103.77;7.04;130.01;951.92;30422.66;104817.16;0.01;17885.89;17172.08;-0.00;-12536.77;-87645.09;-0.01;0.00;0.00;0.00
204685801978.54;252773975.96;19671.49;1.01;0.98;148.33;5.72;101.02;7.26;142.69;915.61;33075.56;118095.95;0.02;20154.14;19349.81;-0.00;-12921.42;-98746.15;-0.02;0.00;0.00;0.00
214308518989.85;270771572.73;17864.61;1.01;1.01;146.53;5.81;102.79;6.95;149.06;943.31;37140.29;127322.90;0.02;18701.37;17955.01;-0.00;-18438.93;-109367.89;-0.02;0.00;0.00;0.00
184871542156.00;239433202.68;20736.96;0.97;1.00;126.10;5.80;99.89;6.69;144.07;912.05;30559.49;93074.63;0.01;21545.69;20685.81;-0.00;-9013.81;-72388.82;-0.01;0.00;0.00;0.00
189367705030.09;269822247.68;19060.08;1.00;1.02;142.73;5.75;107.04;6.98;150.37;942.09;36718.23;120233.05;0.01;20201.97;19395.73;-0.00;-16516.26;-100837.32;-0.01;0.00;0.00;0.00
206474784905.47;248773865.45;23034.98;0.94;0.99;129.18;6.17;111.75;6.90;134.97;928.06;28732.92;101797.05;0.01;23848.88;22897.09;-0.00;-4884.05;-78899.96;-0.01;0.00;0.00;0.00
188951853770.11;256935548.76;22085.61;1.01;0.98;138.62;6.05;102.68;7.33;142.50;877.92;33606.30;118578.35;0.02;22544.58;21644.84;-0.00;-11061.73;-96933.51;-0.02;0.00;0.00;0.00
180443197082.51;234397255.03;18652.92;1.00;0.97;141.97;5.41;101.43;6.81;133.00;882.57;28404.08;98380.93;0.02;18839.13;18087.28;-0.00;-9564.95;-80293.65;-0.02;0.00;0.00;0.00
196879206863.09;244712135.79;17944.56;0.97;1.01;149.09;5.42;101.08;6.67;149.42;973.47;32355.06;104998.38;0.01;18941.91;18185.95;-0.00;-13413.16;-86812.43;-0.01;0.00;0.00;0.00
209610180487.18;252686099.14;22083.61;0.98;0.99;142.21;5.90;94.65;6.59;142.89;905.49;32157.66;113318.51;0.01;22812.14;21901.73;-0.00;-9345.52;-91416.78;-0.01;0.00;0.00;0.00
176880684043.10;223774066.63;21200.75;1.01;1.00;139.96;6.12;109.36;7.11;138.02;936.01;28320.79;105516.30;0.02;22089.84;21208.25;-0.00;-6230.95;-84308.05;-0.02;0.00;0.00;0.00
205558532168.11;250860454.43;18399.22;0.99;0.97;123.43;5.73;103.43;7.65;146.67;973.61;33106.68;95869.66;0.01;18561.72;17820.93;-0.00;-14544.96;-78048.73;-0.01;0.00;0.00;0.00
218098756848.67;262853430.43;18498.04;1.00;1.00;139.79;5.64;98.69;6.77;131.19;909.49;31332.82;112994.17;0.01;19285.87;18516.19;-0.00;-12046.95;-94477.99;-0.01;0.00;0.00;0.00
203408373768.85;275298954.03;21778.11;1.02;0.98;148.63;5.99;98.81;6.91;146.31;962.96;37205.34;135867.89;0.02;22138.27;21254.75;-0.00;-15067.07;-114613.14;-0.02;0.00;0.00;0.00
202403916675.94;243766671.01;20493.51;0.95;1.01;131.02;5.53;108.74;6.49;124.65;945.02;26303.38;91697.85;0.01;21455.06;20598.80;-0.00;-4848.32;-71099.04;-0.01;0.00;0.00;0.00
200613148300.62;249612841.50;22852.90;0.99;0.96;139.16;5.20;97.42;7.14;141.80;910.47;31784.66;97287.22;0.01;22964.66;22048.16;-0.00;-8820.00;-75239.07;-0.01;0.00;0.00;0.00
197195353302.00;264560078.65;19701.14;1.01;1.02;131.41;6.09;90.49;7.75;150.45;868.00;36676.41;117125.34;0.02;20989.13;20151.47;-0.00;-15687.29;-96973.87;-0.02;0.00;0.00;0.00
198385242783.62;232832094.57;18970.96;1.02;1.06;136.88;5.58;108.62;7.11;146.28;983.35;31580.88;98862.24;0.02;20962.74;20126.14;-0.00;-10618.14;-78736.11;-0.02;0.00;0.00;0.00
190346662688.10;244528364.14;22282.81;1.07;0.99;146.63;5.49;96.91;7.07;119.92;942.47;28542.75;114862.37;0.02;22996.66;22078.88;-0.00;-5546.09;-92783.49;-0.02;0.00;0.00;0.00
188621940501.25;256992856.95;20719.05;1.03;1.01;137.62;5.08;96.45;6.74;150.85;970.62;36271.86;100859.15;0.02;21797.34;20927.42;-0.00;-14474.52;-79931.72;-0.02;0.00;0.00;0.00
203362727613.37;214632982.09;22193.66;1.00;0.98;134.25;5.86;107.52;6.56;142.93;936.76;28021.78;92616.71;0.02;22581.04;21679.85;-0.00;-5440.74;-70936.86;-0.02;0.00;0.00;0.00
198708471138.98;251726494.18;18234.63;1.04;1.00;135.88;5.76;102.52;6.47;137.29;847.28;32766.82;112038.48;0.02;19009.87;18251.21;-0.00;-13756.95;-93787.27;-0.02;0.00;0.00;0.00
209700152922.57;230571991.51;21022.61;0.96;1.01;146.68;5.63;102.88;7.50;129.56;863.43;26080.74;99657.19;0.01;22185.75;21300.33;-0.00;-3895.00;-78356.86;-0.01;0.00;0.00;0.00
220434436530.13;242255314.49;19352.18;0.96;1.00;131.91;6.10;102.19;6.61;131.89;969.24;27845.70;101883.50;0.01;20172.56;19367.49;-0.00;-7673.15;-82516.01;-0.01;0.00;0.00;0.00
181119666641.14;235662347.33;22097.99;1.01;1.01;149.35;6.10;96.12;6.39;131.15;915.38;28257.59;117869.39;0.02;23337.30;22405.93;-0.00;-4920.29;-95463.46;-0.02;0.00;0.00;0.00
172833481050.73;254256410.71;18890.78;1.02;0.98;151.31;5.59;110.16;7.00;135.95;911.77;31993.27;119451.91;0.02;19371.09;18598.01;-0.00;-12622.18;-100853.90;-0.02;0.00;0.00;0.00
222602789417.69;263440513.60;19194.58;0.93;0.99;138.57;5.72;99.86;6.95;130.59;992.26;28998.15;105545.83;0.01;19698.78;18912.62;-0.00;-9299.36;-86633.20;-0.01;0.00;0.00;0.00
203751277175.69;241450384.72;21838.89;1.03;1.02;144.45;6.03;99.83;7.34;135.46;901.40;30529.48;117753.63;0.02;23219.74;22293.06;-0.00;-7309.74;-95460.57;-0.02;0.00;0.00;0.00
215044822315.36;258662858.62;19145.04;1.00;0.93;140.11;5.59;101.89;7.48;127.21;933.03;29918.02;110483.09;0.02;18520.86;17781.70;-0.00;-11397.16;-92701.39;-0.02;0.00;0.00;0.00
180516579633.72;242689091.76;23746.28;1.02;0.97;133.47;5.86;98.85;7.25;140.24;957.23;31675.08;105937.40;0.02;23997.45;23039.74;-0.00;-7677.63;-82897.66;-0.02;0.00;0.00;0.00
201364325571.66;239883791.83;19794.20;1.01;1.08;147.13;5.92;105.01;6.80;135.75;933.90;29927.74;115293.85;0.02;22195.88;21310.06;-0.00;-7731.86;-93983.79;-0.02;0.00;0.00;0.00
207348418623.77;259364740.06;22516.42;1.00;0.99;126.25;5.79;107.78;7.71;141.04;1006.65;33268.59;103481.88;0.02;23265.57;22337.06;-0.00;-10003.03;-81144.82;-0.02;0.00;0.00;0.00
182838545790.57;253179002.12;16556.73;1.01;1.05;124.23;5.80;103.92;7.77;131.23;936.11;30568.01;100721.12;0.02;18189.84;17463.90;-0.00;-12378.17;-83257.22;-0.02;0.00;0.00;0.00
197569202562.88;259491800.63;19241.33;0.96;0.97;136.35;6.58;100.94;7.41;148.80;889.11;33734.28;122049.56;0.01;19412.54;18637.80;-0.00;-14321.74;-103411.76;-0.01;0.00;0.00;0.00
205830853116.69;228531571.99;19895.96;0.98;1.00;147.49;5.76;91.88;7.26;131.59;937.45;26885.03;104104.70;0.01;20754.28;19926.00;-0.00;-6130.75;-84178.71;-0.01;0.00;0.00;0.00
208053259468.84;250798219.96;19780.14;1.02;0.94;140.76;5.64;98.97;7.16;142.78;906.97;33212.45;110790.38;0.02;19344.79;18572.75;-0.00;-13867.66;-92217.63;-0.02;0.00;0.00;0.00
210182075547.53;263090636.17;19654.93;0.99;0.98;137.33;6.08;97.86;7.04;129.61;840.17;30701.09;118719.11;0.01;20027.42;19228.14;-0.00;-10673.67;-99490.97;-0.01;0.00;0.00;0.00
197029965969.53;270344200.03;22323.22;0.94;1.01;132.67;6.02;105.17;6.69;148.70;1024.00;34253.30;110448.36;0.01;23422.21;22487.45;-0.00;-10831.08;-87960.91;-0.01;0.00;0.00;0.00
197959638480.01;217280070.34;20771.67;1.06;1.05;145.60;6.16;99.98;6.82;150.31;916.89;31495.01;112771.64;0.02;22650.10;21746.15;-0.00;-8844.91;-91025.49;-0.02;0.00;0.00;0.00
194964030548.31;273319005.78;20593.15;1.06;0.98;133.13;5.72;95.52;7.47;143.96;959.76;37757.46;119831.46;0.02;21086.35;20244.81;-0.00;-16671.11;-99586.65;-0.02;0.00;0.00;0.00
173508420624.64;242161967.99;20632.51;1.02;1.05;130.55;5.51;103.92;7.64;137.92;934.05;31027.40;97092.07;0.02;22482.58;21585.32;-0.00;-8544.81;-75506.75;-0.02;0.00;0.00;0.00
226786230376.01;276221957.01;18928.72;0.97;0.99;129.62;5.78;105.09;7.11;146.20;950.91;35663.57;109701.17;0.01;19579.35;18797.95;-0.00;-16084.22;-90903.21;-0.01;0.00;0.00;0.00
215778174515.37;244876843.67;15735.20;0.99;1.00;142.12;5.70;110.02;7.44;143.53;896.68;31732.08;107466.73;0.01;16454.08;15797.41;-0.00;-15278.00;-91669.31;-0.01;0.00;0.00;0.00
200608626930.12;261015879.34;21308.32;1.01;1.01;142.81;5.13;108.02;7.24;146.99;934.91;35231.78;105443.16;0.02;22404.28;21510.14;-0.00;-12827.50;-83933.03;-0.02;0.00;0.00;0.00
185537914212.32;260869705.70;21171.11;1.03;1.00;142.97;5.85;109.04;7.32;136.39;1001.94;33192.27;122223.25;0.02;21991.74;21114.07;-0.00;-11200.53;-101109.18;-0.02;0.00;0.00;0.00
188858524897.53;231568786.92;22261.90;0.97;0.98;144.44;5.52;105.91;7.47;133.66;907.66;27194.55;97296.12;0.01;22646.81;21742.99;-0.00;-4547.75;-75553.13;-0.01;0.00;0.00;0.00
192352907497.14;264884561.27;18102.58;0.94;0.99;139.48;5.67;100.58;7.36;140.35;970.13;31808.80;107493.68;0.01;18724.82;17977.53;-0.00;-13083.98;-89516.15;-0.01;0.00;0.00;0.00
184213263872.54;260826817.97;21548.55;0.98;0.96;139.84;5.75;98.31;7.04;139.73;955.64;32498.59;112205.18;0.01;21572.92;20711.96;-0.00;-10925.67;-91493.22;-0.01;0.00;0.00;0.00
199051270464.65;265403513.70;19199.54;0.98;0.96;139.56;5.87;111.64;7.35;139.88;1024.63;33049.89;116130.20;0.01;19138.62;18374.81;-0.00;-13911.27;-97755.38;-0.01;0.00;0.00;0.00
208564861783.53;250351683.93;19969.59;0.96;0.99;149.28;5.80;94.09;7.72;137.59;962.84;30210.69;114045.57;0.01;20496.67;19678.67;-0.00;-9714.02;-94366.90;-0.01;0.00;0.00;0.00
197447726428.24;267965968.77;17615.95;1.01;1.06;127.27;6.06;105.99;7.48;132.24;909.85;32460.94;113603.48;0.02;19493.26;18715.30;-0.00;-12967.68;-94888.18;-0.02;0.00;0.00;0.00
201469954479.72;262789936.91;17802.05;1.01;1.00;137.34;5.63;93.23;7.49;147.49;922.50;35490.00;111646.20;0.02;18576.18;17834.82;-0.00;-16913.82;-93811.38;-0.02;0.00;0.00;0.00
199227775896.11;206941417.76;20225.49;0.98;1.02;137.55;5.57;107.70;7.16;138.94;911.70;25732.86;85179.42;0.01;21490.91;20633.22;-0.00;-4241.95;-64546.20;-0.01;0.00;0.00;0.00
207410035158.05;205815208.10;22770.26;0.99;0.99;151.57;5.93;101.07;7.23;139.93;887.86;25830.62;99473.37;0.01;23416.09;22481.57;-0.00;-2414.53;-76991.80;-0.01;0.00;0.00;0.00
208063395729.12;246215742.22;21823.60;0.96;0.96;136.83;5.62;103.76;7.21;137.87;932.10;29728.27;99565.74;0.01;21769.57;20900.77;-0.00;-7958.70;-78664.98;-0.01;0.00;0.00;0.00
196403259555.05;240193356.91;19732.40;0.99;0.98;132.71;5.37;106.33;6.90;143.19;936.10;31019.52;92646.46;0.01;20130.09;19326.71;-0.00;-10889.43;-73319.75;-0.01;0.00;0.00;0.00
201212728515.70;267610286.01;22206.73;1.01;1.03;130.58;5.50;98.37;7.66;131.47;962.89;32257.46;105813.13;0.02;23875.88;22923.01;-0.00;-8381.57;-82890.12;-0.02;0.00;0.00;0.00
187033049013.69;231137595.91;18752.05;0.98;1.01;156.69;6.24;96.83;7.79;133.44;963.27;27463.62;120693.09;0.01;19751.15;18962.90;-0.00;-7712.47;-101730.19;-0.01;0.00;0.00;0.00
191312945770.75;256396691.53;23430.11;1.05;0.99;140.54;5.55;108.48;7.43;142.59;885.88;34851.98;114398.82;0.02;24056.43;23096.35;-0.00;-10795.55;-91302.47;-0.02;0.00;0.00;0.00
212514523835.53;265207178.00;18082.82;0.99;1.02;139.87;6.09;102.25;7.42;135.41;945.62;32305.60;121880.87;0.01;19277.53;18508.18;-0.00;-13028.07;-103372.69;-0.01;0.00;0.00;0.00
204616387606.33;242264658.08;21423.20;0.98;0.99;146.57;5.60;96.73;7.39;131.42;878.46;28287.76;106065.50;0.01;22160.29;21275.89;-0.00;-6127.48;-84789.61;-0.01;0.00;0.00;0.00
183014861134.02;247837110.57;17530.44;1.01;1.01;137.25;5.75;97.00;6.89;147.19;911.95;33588.11;108066.29;0.02;18468.98;17731.89;-0.00;-15119.13;-90334.39;-0.02;0.00;0.00;0.00
193349564324.78;231403183.83;23517.59;1.03;1.05;135.94;5.78;101.65;6.89;144.50;1018.07;31459.00;102587.97;0.02;25608.68;24586.66;-0.00;-5850.32;-78001.32;-0.02;0.00;0.00;0.00
196442631439.81;269389547.99;21180.50;0.94;1.01;139.47;5.87;102.90;7.26;130.35;900.20;29983.09;112919.93;0.01;22310.99;21420.57;-0.00;-7672.11;-91499.35;-0.01;0.00;0.00;0.00
195004010422.16;211266440.77;19662.52;0.99;1.01;138.45;5.92;97.39;6.38;139.20;940.19;26354.34;93102.10;0.01;20592.64;19770.80;-0.00;-5761.71;-73331.30;-0.01;0.00;0.00;0.00
198407049296.30;239094832.68;17799.75;1.01;0.97;130.03;5.93;107.50;6.99;144.69;982.54;31804.87;101680.61;0.02;18064.83;17343.88;-0.00;-13740.04;-84336.73;-0.02;0.00;0.00;0.00
199485799235.84;238149808.37;21819.57;1.00;1.03;146.96;5.66;93.33;7.60;133.13;911.66;28833.05;108086.37;0.02;23426.22;22491.30;-0.00;-5406.83;-85595.07;-0.02;0.00;0.00;0.00
202209424836.91;242529533.72;22029.18;1.00;1.01;141.21;5.97;100.30;7.16;131.34;877.64;29023.82;111851.51;0.02;23195.99;22270.25;-0.00;-5827.84;-89581.26;-0.02;0.00;0.00;0.00
185928522300.24;262866979.05;18912.29;1.02;0.99;137.88;6.10;103.86;7.00;120.79;912.67;29313.71;122370.65;0.02;19431.97;18656.46;-0.00;-9881.74;-103714.20;-0.02;0.00;0.00;0.00
209919818795.18;245876317.69;23328.50;1.01;0.98;124.64;5.55;100.28;6.63;129.31;951.35;29145.70;93514.27;0.02;23834.62;22883.40;-0.00;-5311.08;-70630.87;-0.02;0.00;0.00;0.00
198238654730.17;226345043.68;17252.50;0.96;1.01;139.95;5.92;110.49;7.18;130.86;968.48;25752.62;97766.33;0.01;18110.24;17387.47;-0.00;-7642.38;-80378.86;-0.01;0.00;0.00;0.00
215479548535.66;234360116.22;18433.15;1.01;1.05;133.62;5.56;110.07;6.75;135.63;867.28;29189.58;95983.36;0.02;20103.99;19301.66;-0.00;-9085.58;-76681.70;-0.02;0.00;0.00;0.00
211781043302.65;238328362.62;17790.90;0.99;0.97;132.73;5.74;105.40;7.07;138.36;967.22;29727.24;98180.87;0.01;18055.43;17334.85;-0.00;-11671.81;-80846.02;-0.01;0.00;0.00;0.00
181728931954.39;230331425.39;20518.14;1.01;0.98;135.65;5.74;102.52;7.30;147.67;918.33;31193.11;98601.67;0.02;21010.58;20172.07;-0.00;-10182.53;-78429.60;-0.02;0.00;0.00;0.00
202680434669.64;269551801.38;15269.46;0.99;0.98;145.54;4.94;102.95;6.61;136.14;941.29;33042.65;104623.86;0.01;15563.43;14942.31;-0.00;-17479.21;-89681.55;-0.01;0.00;0.00;0.00
191993048981.28;253814229.16;21013.05;1.03;0.99;146.05;6.19;92.95;6.99;137.57;974.20;32796.87;129250.56;0.02;21739.05;20871.46;-0.00;-11057.82;-108379.10;-0.02;0.00;0.00;0.00
210153468997.51;214028903.20;22188.82;0.94;0.94;137.01;5.57;97.75;6.93;149.84;981.02;27496.18;83968.90;0.01;21774.47;20905.47;-0.00;-5721.71;-63063.43;-0.01;0.00;0.00;0.00
200278976923.68;231069007.48;17821.79;1.00;1.04;136.77;5.22;98.27;6.73;138.74;929.62;29127.58;89869.15;0.01;19359.45;18586.83;-0.00;-9768.14;-71282.32;-0.01;0.00;0.00;0.00
204057257388.66;245317257.09;20520.69;0.96;1.02;146.65;5.71;95.04;7.18;146.43;878.97;31464.58;107995.40;0.01;21726.17;20859.10;-0.00;-9738.40;-87136.30;-0.01;0.00;0.00;0.00
217454072025.08;263850771.31;20961.10;1.02;1.04;138.40;5.98;116.69;7.67;137.73;977.39;33798.58;121952.11;0.02;22625.90;21722.92;-0.00;-11172.68;-100229.19;-0.02;0.00;0.00;0.00
200195806014.56;250559849.43;20201.54;0.97;1.07;138.72;6.42;100.19;7.28;131.68;1012.53;29003.58;117669.01;0.01;22422.27;21527.41;-0.00;-6581.32;-96141.60;-0.01;0.00;0.00;0.00
187316577526.80;249661109.83;16299.28;1.08;1.07;148.38;5.77;98.82;7.56;142.21;1050.68;34891.62;126101.53;0.02;18162.90;17438.03;-0.00;-16728.73;-108663.50;-0.02;0.00;0.00;0.00
223027446106.13;219921235.80;19839.58;0.99;0.98;149.93;6.25;101.28;7.11;140.43;924.98;27730.63;110948.65;0.01;20221.81;19414.77;-0.00;-7508.82;-91533.88;-0.01;0.00;0.00;0.00
176228636230.35;260087122.73;18347.03;1.05;1.06;141.94;5.76;97.76;7.87;140.03;952.63;34813.30;121989.07;0.02;20166.99;19362.14;-0.00;-14646.32;-102626.93;-0.02;0.00;0.00;0.00
186142201313.21;252460117.56;22276.02;0.98;0.98;147.32;5.98;98.54;7.34;136.77;928.24;30795.41;119043.06;0.01;22834.92;21923.60;-0.00;-7960.49;-97119.47;-0.01;0.00;0.00;0.00
199962281872.63;239546898.29;15483.34;1.01;1.02;137.40;6.01;100.26;7.41;141.04;981.74;31157.59;109532.88;0.02;16485.81;15827.87;-0.00;-14671.78;-93705.01;-0.02;0.00;0.00;0.00
177058059177.03;244861500.21;21324.58;0.98;1.05;135.25;5.72;105.57;6.80;147.56;954.13;32258.50;101520.99;0.01;23322.00;22391.24;-0.00;-8936.51;-79129.75;-0.01;0.00;0.00;0.00
213458109036.16;276790038.66;17908.92;1.01;1.00;146.87;5.69;110.88;6.95;145.37;867.28;36854.83;127193.33;0.02;18663.33;17918.49;-0.00;-18191.50;-109274.83;-0.02;0.00;0.00;0.00
184684097316.89;265191684.34;17892.11;0.99;0.98;141.92;5.54;108.42;6.68;127.82;883.45;30610.01;113007.60;0.01;18236.67;17508.86;-0.00;-12373.34;-95498.74;-0.01;0.00;0.00;0.00
208456295172.72;245030204.13;23050.73;0.98;0.94;139.48;6.05;105.57;7.13;134.35;905.23;29351.08;110633.60;0.01;22613.37;21710.89;-0.00;-6737.71;-88922.72;-0.01;0.00;0.00;0.00
205933924371.13;282538105.66;25153.10;0.99;1.00;134.10;5.93;112.26;6.85;143.77;962.53;36604.82;121461.37;0.01;26231.88;25184.98;-0.00;-10372.94;-96276.39;-0.01;0.00;0.00;0.00
217949057599.93;242131091.49;18158.43;1.04;0.97;131.92;5.99;96.25;7.11;133.03;909.36;30406.63;108397.87;0.02;18273.16;17543.89;-0.00;-12133.47;-90853.98;-0.02;0.00;0.00;0.00
189306384271.92;254498852.78;20757.52;0.99;0.99;136.74;6.08;103.32;7.34;139.14;882.37;31847.62;114185.77;0.01;21506.49;20648.19;-0.00;-10341.13;-93537.59;-0.01;0.00;0.00;0.00
206941179237.81;254595524.69;18288.98;1.00;0.99;144.82;5.63;105.25;7.04;138.10;915.31;32087.26;113633.40;0.02;18942.44;18186.46;-0.00;-13144.82;-95446.94;-0.02;0.00;0.00;0.00
199433282680.67;272790657.78;21063.14;0.99;0.97;123.60;5.69;96.38;6.68;134.37;894.50;33012.34;103720.47;0.01;21379.00;20525.78;-0.00;-11633.34;-83194.69;-0.01;0.00;0.00;0.00
174871471261.79;252561905.20;20051.00;0.98;1.01;122.22;6.15;103.49;7.40;131.28;893.85;29555.66;101472.96;0.01;21177.51;20332.33;-0.00;-8378.15;-81140.63;-0.01;0.00;0.00;0.00
204680792782.99;237007855.06;23165.32;0.98;1.02;132.19;5.66;98.29;7.06;152.51;902.16;32303.59;95165.12;0.01;24619.24;23636.71;-0.00;-7684.35;-71528.41;-0.01;0.00;0.00;0.00
196862604050.02;214652804.91;21240.57;0.96;0.98;146.83;6.08;103.02;6.86;132.83;895.52;24757.32;99749.57;0.01;21781.50;20912.22;-0.00;-2975.82;-78837.35;-0.01;0.00;0.00;0.00
208132295600.14;228556554.85;20131.36;1.00;1.03;144.24;5.22;103.56;6.87;136.39;950.87;28207.92;93344.30;0.01;21580.99;20719.71;-0.00;-6626.93;-72624.59;-0.01;0.00;0.00;0.00
218582934382.55;250140314.39;14842.75;0.99;0.99;137.80;5.30;98.50;7.02;142.20;965.12;32053.89;98763.81;0.01;15369.17;14755.80;-0.00;-16684.72;-84008.01;-0.01;0.00;0.00;0.00
167553191518.64;238465529.97;19752.93;0.99;0.96;145.02;5.78;90.34;7.76;138.35;878.99;29642.88;107800.46;0.01;19827.14;19035.85;-0.00;-9815.74;-88764.60;-0.01;0.00;0.00;0.00
201566026090.42;238862848.13;20823.81;1.05;1.03;149.84;5.97;104.17;7.37;126.66;930.92;28861.84;122385.08;0.02;22432.23;21536.97;-0.00;-6429.61;-100848.10;-0.02;0.00;0.00;0.00
205670182145.71;255816707.26;20588.20;1.03;0.95;137.49;5.29;100.39;6.97;127.07;972.22;30510.08;104815.17;0.02;20478.16;19660.89;-0.00;-10031.92;-85154.28;-0.02;0.00;0.00;0.00
