# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
0;1742;2;2;3;1;1;0;-1;0;0
0;1913;2;2;2;1;2;0;0;0;0
1;1974;3;3;3;2;2;-1;-1;0;0
0;1815;3;3;3;1;1;-1;-1;0;0
0;1936;2;2;3;2;2;0;-1;0;0
0;2012;3;3;3;2;2;0;-1;0;0
0;2074;3;3;3;2;2;-1;-1;0;0
0;1682;3;3;3;1;1;-1;-1;0;0
0;1758;3;3;3;1;1;-1;-1;0;0
1;2017;2;2;2;2;2;0;0;0;0
1;2079;2;2;2;2;2;0;0;0;0
0;2124;3;3;3;2;2;0;-1;0;0
1;2087;3;3;3;2;2;-1;-1;0;0
1;1896;3;3;3;1;2;-1;-1;0;0
1;1971;3;3;3;2;2;-1;-1;0;0
0;1930;3;3;3;2;2;-1;-1;0;0
0;1804;2;2;2;1;1;0;0;0;0
1;2377;3;3;3;2;2;0;0;0;0
0;2107;3;3;3;2;2;-1;-1;0;0
0;2189;2;2;2;2;2;0;0;0;0
1;2132;2;2;3;2;2;0;0;0;0
1;2046;2;2;3;2;2;0;0;0;0
1;2281;2;2;2;2;2;0;0;1;0
1;1980;3;3;3;2;2;-1;-1;0;0
0;1976;3;3;3;2;2;-1;-1;0;0
0;1870;2;2;2;1;2;0;0;0;0
1;1739;3;3;3;1;1;-1;-1;0;0
1;1844;3;3;3;1;2;-1;-1;0;0
0;1898;2;2;3;1;2;0;0;0;0
0;2000;2;2;3;2;2;0;0;0;0
1;2081;2;2;3;2;2;0;0;0;0
1;2025;3;3;3;2;2;0;-1;0;0
1;1828;2;2;2;1;2;0;0;0;0
1;1872;3;3;3;1;2;-1;-1;0;0
1;2177;3;3;3;2;2;0;-1;0;0
1;1861;3;3;3;1;2;-1;-1;0;0
1;2101;2;2;3;2;2;0;0;0;0
1;2382;3;3;3;2;2;0;0;0;0
1;2048;3;3;3;2;2;-1;-1;0;0
0;1837;3;3;3;1;2;-1;-1;0;0
0;2301;3;3;3;2;2;0;-1;0;0
0;1909;3;3;3;1;2;-1;-1;0;0
0;2116;2;2;2;2;2;0;0;0;0
1;2030;3;3;3;2;2;0;-1;0;0
0;1933;2;2;2;2;2;0;0;0;0
0;2123;2;2;3;2;2;0;0;0;0
1;2104;3;3;3;2;2;0;-1;0;0
0;1969;3;3;3;2;2;0;-1;0;0
0;2045;3;3;3;2;2;-1;-1;0;0
0;2045;3;3;3;2;2;0;-1;0;0
0;1891;3;3;3;1;2;-1;-1;0;0
1;2059;3;3;3;2;2;-1;-1;0;0
0;1926;2;2;3;2;2;0;-1;0;0
1;1820;2;2;2;1;1;0;0;0;0
0;2119;3;3;3;2;2;-1;-1;0;0
1;1916;3;3;3;1;2;-1;-1;0;0
0;2011;3;3;3;2;2;-1;-1;0;0
1;1911;2;2;2;1;2;0;0;0;0
0;1755;3;3;3;1;1;-1;-1;0;0
1;1892;2;2;2;1;2;0;0;0;0
0;2145;3;3;3;2;2;0;-1;0;0
1;2118;2;2;2;2;2;0;0;0;0
0;2200;3;3;3;2;2;0;0;0;0
1;2083;2;2;3;2;2;0;0;0;0
0;1919;2;2;3;2;2;0;-1;0;0
0;2048;3;3;3;2;2;0;-1;0;0
1;2180;3;3;3;2;2;-1;-1;0;0
0;2142;2;2;3;2;2;0;0;0;0
0;1824;2;2;3;1;1;-1;-1;0;0
0;1920;3;3;3;2;2;-1;-1;0;0
0;2351;3;3;3;2;2;0;0;0;0
1;1966;2;2;3;2;2;0;-1;0;0
0;1960;2;2;2;2;2;0;0;0;0
0;2050;3;3;3;2;2;-1;-1;0;0
0;1984;2;2;3;2;2;0;-1;0;0
0;1902;2;2;3;1;2;0;-1;0;0
0;1811;3;3;3;1;1;-1;-1;0;0
0;2023;2;2;2;2;2;0;0;0;0
0;1710;3;3;3;1;1;-1;-1;0;0
1;2088;3;3;3;2;2;0;-1;0;0
1;2091;2;2;2;2;2;0;0;0;0
1;2164;3;3;3;2;2;0;-1;0;0
0;1812;3;3;3;1;1;-1;-1;0;0
0;1800;2;2;3;1;1;-1;-1;0;0
0;1828;3;3;3;1;2;-1;-1;0;0
0;2117;3;3;3;2;2;0;-1;0;0
1;2240;3;3;3;2;2;0;-1;0;0
0;1751;2;2;3;1;1;-1;-1;0;0
0;2001;3;3;3;2;2;-1;-1;0;0
1;1969;3;3;3;2;2;-1;-1;0;0
1;2275;3;3;3;2;2;0;-1;0;0
0;1920;3;3;3;2;2;-1;-1;0;0
0;1918;2;2;3;1;2;0;0;0;0
0;2229;2;2;2;2;2;0;0;0;0
0;1687;2;2;3;1;1;-1;-1;0;0
0;2348;3;3;3;2;2;0;-1;0;0
0;2156;2;2;3;2;2;0;0;0;0
1;2200;2;2;3;2;2;0;0;0;0
0;2165;2;2;3;2;2;0;0;0;0
0;1852;2;2;3;1;2;0;0;0;0
