# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
532;1054;2;2;3;2;2;0;0;0;0
437;817;2;2;2;2;2;0;0;0;0
581;926;3;3;4;2;2;-1;-1;0;0
393;1079;2;2;3;1;2;0;-1;0;0
568;971;2;2;2;2;2;0;0;0;0
478;1039;3;3;3;2;2;0;-1;0;0
417;1086;2;2;3;2;2;0;0;0;0
493;1077;2;2;3;2;2;0;0;0;0
636;873;2;2;3;2;2;0;0;0;0
528;942;3;3;3;2;2;0;0;0;0
456;1049;3;3;3;2;2;-1;-1;0;0
499;943;2;2;2;2;2;0;0;0;0
522;1055;3;3;3;2;2;0;0;0;0
527;1022;2;2;3;2;2;0;0;0;0
454;1117;3;3;3;2;2;-1;-1;0;0
710;1016;3;3;3;3;3;0;0;1;0
525;932;2;2;3;2;2;0;0;0;0
389;982;3;3;3;1;2;-1;-1;0;0
455;1040;2;2;3;2;2;0;0;0;0
586;925;2;2;3;2;2;0;0;0;0
310;943;3;3;3;1;1;-1;-1;0;0
611;879;3;3;3;2;2;0;-1;0;0
561;910;2;2;3;2;2;0;0;0;0
478;935;2;2;2;2;2;0;0;0;0
435;1037;2;2;3;2;2;0;0;0;0
383;879;2;2;3;1;1;-1;-1;0;0
642;999;3;3;3;2;3;0;0;0;0
431;948;3;3;3;2;2;-1;-1;0;0
372;1058;2;2;2;1;1;0;0;0;0
417;922;2;2;3;1;2;0;-1;0;0
627;1082;3;3;3;2;2;0;0;0;0
544;1045;2;2;3;2;2;0;0;0;0
570;1072;3;3;3;2;2;0;0;0;0
619;1207;3;3;3;2;3;0;0;0;0
393;823;3;3;3;1;1;-1;-1;0;0
561;1047;3;3;3;2;2;0;-1;0;0
664;998;2;2;3;2;3;0;0;1;0
447;1038;3;3;3;2;2;-1;-1;0;0
448;1026;2;2;3;2;2;0;-1;0;0
395;978;3;3;3;1;2;-1;-1;0;0
381;940;2;2;3;1;1;0;-1;0;0
583;1057;2;2;3;2;2;0;0;0;0
418;1064;3;3;4;2;2;-1;-1;0;0
369;991;2;2;2;1;1;0;-1;0;0
575;1036;3;3;3;2;2;0;0;0;0
530;855;2;2;3;2;2;0;0;0;0
562;923;3;3;3;2;2;0;0;0;0
512;968;2;2;3;2;2;0;0;0;0
386;1205;3;3;3;2;2;-1;-1;0;0
513;979;2;2;3;2;2;0;0;0;0
399;1054;3;3;3;1;2;-1;-1;0;0
498;1062;2;2;2;2;2;0;0;0;0
505;1028;2;2;2;2;2;0;0;0;0
629;939;2;2;3;2;2;0;0;0;0
467;929;3;3;3;2;2;0;-1;0;0
682;987;3;3;3;3;3;0;0;0;0
538;959;2;2;3;2;2;0;0;0;0
450;1103;3;3;3;2;2;0;-1;0;0
650;992;2;2;2;2;3;0;0;1;1
434;997;2;2;3;2;2;0;0;0;0
546;1051;2;2;3;2;2;0;0;0;0
628;820;3;3;3;2;2;0;0;0;0
474;1079;2;2;2;2;2;0;0;0;0
643;782;2;2;3;2;2;0;0;0;0
525;1215;3;3;3;2;2;0;0;0;0
621;961;3;3;3;2;2;0;0;0;0
548;1020;3;3;3;2;2;0;-1;0;0
383;829;3;3;3;1;1;-1;-1;0;0
763;884;3;3;3;3;3;0;0;1;1
474;856;2;2;3;2;2;0;0;0;0
584;979;2;2;3;2;2;0;0;0;0
610;1154;2;2;3;2;2;0;0;0;0
511;1006;2;2;2;2;2;0;0;0;0
461;882;3;3;3;2;2;-1;-1;0;0
386;879;3;3;3;1;1;-1;-1;0;0
510;1093;3;3;3;2;2;0;0;0;0
549;998;3;3;3;2;2;0;-1;0;0
441;1024;3;3;3;2;2;-1;-1;0;0
515;1002;3;3;3;2;2;0;0;0;0
645;1084;3;3;3;2;3;0;0;0;0
517;918;3;3;4;2;2;-1;-1;0;0
464;891;2;2;3;2;2;0;0;0;0
718;995;2;2;3;3;3;0;0;1;1
440;987;3;3;3;2;2;-1;-1;0;0
569;1001;2;2;3;2;2;0;0;0;0
500;1020;2;2;2;2;2;0;0;0;0
305;1075;3;3;3;1;1;-1;-1;0;0
497;987;2;2;2;2;2;0;0;0;0
537;1063;3;3;3;2;2;0;0;0;0
629;1044;3;3;3;2;2;0;0;0;0
593;1078;3;3;3;2;2;0;0;0;0
473;1020;2;2;2;2;2;0;0;0;0
452;895;2;2;2;2;2;0;0;0;0
495;1074;2;2;2;2;2;0;0;0;0
494;922;3;3;3;2;2;0;-1;0;0
442;1075;2;2;3;2;2;0;-1;0;0
502;917;2;2;3;2;2;0;0;0;0
506;1128;3;3;3;2;2;0;0;0;0
573;923;2;2;3;2;2;0;0;0;0
578;1103;2;2;3;2;2;0;0;0;0
493;1051;2;2;2;2;2;0;0;0;0
530;906;2;2;2;2;2;0;0;0;0
435;905;3;3;3;2;2;-1;-1;0;0
400;1015;3;3;3;1;2;-1;-1;0;0
478;1004;2;2;3;2;2;0;0;0;0
567;1023;2;2;2;2;2;0;0;0;0
394;842;2;2;3;1;1;0;-1;0;0
405;1004;3;3;3;1;2;-1;-1;0;0
520;972;3;3;3;2;2;0;0;0;0
579;924;3;3;3;2;2;0;0;0;0
464;913;3;3;3;2;2;0;-1;0;0
489;976;3;3;3;2;2;0;-1;0;0
516;1019;2;2;2;2;2;0;0;0;0
683;954;3;3;3;3;3;0;0;0;0
508;1012;2;2;3;2;2;0;0;0;0
318;943;3;3;3;1;1;-1;-1;0;0
486;825;2;2;2;2;2;0;0;0;0
472;1031;3;3;3;2;2;0;-1;0;0
308;939;2;2;2;1;1;-1;-1;0;0
496;1167;3;3;3;2;2;0;-1;0;0
277;1079;3;3;3;1;1;-1;-1;0;0
479;1003;2;2;3;2;2;0;0;0;0
552;885;2;2;3;2;2;0;0;0;0
428;976;2;2;3;2;2;0;-1;0;0
394;1033;2;2;3;1;2;0;-1;0;0
496;995;2;2;3;2;2;0;0;0;0
657;1034;3;3;3;2;3;0;0;0;0
309;960;3;3;3;1;1;-1;-1;0;0
328;869;2;2;3;1;1;-1;-1;0;0
490;1054;3;3;3;2;2;0;-1;0;0
541;1033;3;3;3;2;2;0;0;0;0
519;1076;3;3;3;2;2;0;0;0;0
465;1041;2;2;3;2;2;0;0;0;0
516;883;2;2;2;2;2;0;0;0;0
614;1071;3;3;3;2;2;0;0;0;0
300;792;2;2;3;1;1;-1;-1;0;0
522;866;3;3;3;2;2;0;-1;0;0
464;1072;3;3;3;2;2;0;0;0;0
467;1058;3;3;3;2;2;-1;-1;0;0
416;889;3;3;3;1;2;-1;-1;0;0
778;851;2;2;3;3;3;0;0;1;1
495;844;2;2;2;2;2;0;0;0;0
546;1010;3;3;3;2;2;0;-1;0;0
495;1153;3;3;3;2;2;0;-1;0;0
446;795;3;3;3;2;2;-1;-1;0;0
479;950;2;2;3;2;2;0;0;0;0
551;1006;3;3;3;2;2;0;0;0;0
468;948;3;3;3;2;2;0;-1;0;0
571;988;2;2;3;2;2;0;0;0;0
568;971;3;3;3;2;2;0;0;0;0
539;977;3;3;3;2;2;0;0;0;0
443;1191;2;2;3;2;2;0;0;0;0
694;965;2;2;2;3;3;0;0;1;1
590;1037;3;3;3;2;2;0;0;0;0
465;1138;2;2;3;2;2;0;0;0;0
438;897;2;2;2;2;2;0;0;0;0
511;939;2;2;3;2;2;0;0;0;0
625;1073;2;2;3;2;2;0;0;0;0
530;935;2;2;3;2;2;0;0;0;0
578;1027;2;2;3;2;2;0;0;0;0
317;1020;3;3;3;1;1;-1;-1;0;0
516;896;2;2;3;2;2;0;0;0;0
548;952;2;2;2;2;2;0;0;0;0
395;858;2;2;3;1;1;0;-1;0;0
263;1056;2;2;3;1;1;-1;-1;0;0
618;1066;3;3;3;2;2;0;0;0;0
715;1109;3;3;3;3;3;0;0;0;0
611;1027;2;2;2;2;2;0;0;1;1
376;1106;2;2;3;1;2;0;-1;0;0
447;1044;2;2;3;2;2;0;0;0;0
556;1088;3;3;3;2;2;0;0;0;0
442;938;3;3;3;2;2;-1;-1;0;0
671;1034;2;2;3;2;3;0;0;1;1
498;1110;3;3;3;2;2;0;0;0;0
430;1076;2;2;2;2;2;0;0;0;0
492;1099;3;3;3;2;2;0;-1;0;0
358;959;2;2;2;1;1;0;0;0;0
582;1223;2;2;2;2;2;0;0;1;1
362;831;2;2;3;1;1;-1;-1;0;0
533;1045;3;3;3;2;2;0;0;0;0
537;1171;2;2;3;2;2;0;0;0;0
502;957;2;2;3;2;2;0;0;0;0
506;1038;2;2;3;2;2;0;0;0;0
546;969;3;3;3;2;2;0;-1;0;0
442;1004;2;2;3;2;2;0;0;0;0
413;1049;3;3;3;2;2;-1;-1;0;0
498;1068;2;2;2;2;2;0;0;0;0
548;986;3;3;3;2;2;0;0;0;0
506;1113;3;3;3;2;2;0;0;0;0
424;862;2;2;2;1;2;0;0;0;0
513;1196;2;2;2;2;2;0;0;0;0
254;1146;2;2;3;1;1;-1;-1;0;0
425;917;3;3;3;2;2;-1;-1;0;0
373;901;3;3;3;1;1;-1;-1;0;0
458;1049;2;2;2;2;2;0;0;0;0
360;1048;3;3;3;1;1;-1;-1;0;0
539;1035;3;3;3;2;2;0;-1;0;0
570;1059;3;3;3;2;2;0;0;0;0
347;1115;2;2;3;1;1;-1;-1;0;0
546;757;3;3;3;2;2;0;0;0;0
