# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
209846448195.44632;274464087.92707;14416.22982;0.96765;0.97615;145.00888;5.69610;101.38258;7.73434;2187.27099;39761.86015;39761.86015;39761.86015;39761.86015;39761.86015;131621.79743;131621.79743;131621.79743;131621.79743;131621.79743;0.01451;0.01451;0.01451;0.01451;0.01451;29016.95196;19526.53769;20549.41922;21166.72239;21661.55585;22952.76769;19109.19016;19607.57779;19842.74090;19747.74911;0.23542;0.23619;0.23677;0.23716;0.23735;-10744.90820;-20235.32247;-19212.44093;-18595.13776;-18100.30430;-108669.02974;-112512.60726;-112014.21964;-111779.05653;-111874.04832;0.22091;0.22168;0.22226;0.22264;0.22284;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
213108866612.21045;217820053.29415;12252.80107;0.99593;0.97699;130.87305;5.55020;98.01141;7.89607;2835.14130;28452.89234;28452.89234;28452.89234;28452.89234;28452.89234;94544.39435;94544.39435;94544.39435;94544.39435;94544.39435;0.01494;0.01494;0.01494;0.01494;0.01494;25017.91836;17758.11804;18511.14153;18988.37910;19466.42233;20227.21887;17256.11919;17641.39054;17823.19533;17749.75831;0.22488;0.22561;0.22616;0.22652;0.22671;-3434.97398;-10694.77430;-9941.75081;-9464.51324;-8986.47001;-74317.17549;-77288.27516;-76903.00382;-76721.19903;-76794.63604;0.20995;0.21067;0.21122;0.21158;0.21177;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
188149824288.09128;251135218.92461;11484.81015;0.97966;1.05878;133.28656;6.07352;95.20720;6.85475;1791.92902;29137.93766;29137.93766;29137.93766;29137.93766;29137.93766;119498.24296;119498.24296;119498.24296;119498.24296;119498.24296;0.01469;0.01469;0.01469;0.01469;0.01469;23175.95453;17300.08896;17880.11583;18271.50290;18760.46420;19141.14892;16704.58214;17020.54158;17169.64142;17109.41522;0.22920;0.23005;0.23068;0.23110;0.23132;-5961.98313;-11837.84871;-11257.82183;-10866.43476;-10377.47347;-100357.09404;-102793.66082;-102477.70138;-102328.60155;-102388.82774;0.21451;0.21535;0.21599;0.21641;0.21662;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
218544710885.30655;273024035.96841;13404.15306;1.00079;1.00832;137.54667;5.65138;106.03571;7.47936;2906.95718;38731.04276;38731.04276;38731.04276;38731.04276;38731.04276;127438.76244;127438.76244;127438.76244;127438.76244;127438.76244;0.01501;0.01501;0.01501;0.01501;0.01501;28776.85772;19699.04360;20666.40155;21258.71832;21768.50344;22921.27524;19233.52582;19711.71833;19937.36281;19846.21680;0.24115;0.24191;0.24248;0.24286;0.24306;-9954.18504;-19031.99917;-18064.64121;-17472.32444;-16962.53932;-104517.48720;-108205.23663;-107727.04412;-107501.39963;-107592.54565;0.22614;0.22690;0.22747;0.22785;0.22804;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
203072696815.82031;264077585.89745;13038.70971;0.93457;1.01741;129.70424;5.79400;108.67079;6.89608;1730.24516;31278.55197;31278.55197;31278.55197;31278.55197;31278.55197;111282.59360;111282.59360;111282.59360;111282.59360;111282.59360;0.01402;0.01402;0.01402;0.01402;0.01402;25331.74859;18472.41572;19166.65752;19620.54944;20131.49585;20714.22221;17888.54477;18254.96223;18427.87343;18358.02910;0.23173;0.23251;0.23311;0.23350;0.23370;-5946.80338;-12806.13625;-12111.89445;-11658.00253;-11147.05612;-90568.37139;-93394.04883;-93027.63138;-92854.72017;-92924.56450;0.21771;0.21850;0.21909;0.21948;0.21968;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
208329713127.49225;228397909.12260;14235.88953;1.00783;0.98776;132.56069;5.86281;107.24955;7.10211;2751.41329;30415.99685;30415.99685;30415.99685;30415.99685;30415.99685;107337.31424;107337.31424;107337.31424;107337.31424;107337.31424;0.01512;0.01512;0.01512;0.01512;0.01512;28170.85334;20410.70181;21201.37587;21713.99860;22274.65975;22973.19623;19781.80751;20195.64462;20390.92947;20312.04743;0.24165;0.24249;0.24312;0.24354;0.24375;-2245.14351;-10005.29504;-9214.62098;-8701.99825;-8141.33711;-84364.11801;-87555.50673;-87141.66962;-86946.38477;-87025.26681;0.22653;0.22737;0.22800;0.22842;0.22863;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
210929135423.20847;261856468.81804;15985.21845;0.97558;1.04613;134.72839;5.54431;104.95977;7.26530;2377.61062;34088.64263;34088.64263;34088.64263;34088.64263;34088.64263;114494.47325;114494.47325;114494.47325;114494.47325;114494.47325;0.01463;0.01463;0.01463;0.01463;0.01463;32559.05015;23507.64596;24433.34485;25030.71075;25673.73761;26512.69638;22793.62377;23275.88276;23503.45072;23411.52811;0.26683;0.26779;0.26851;0.26899;0.26923;-1529.59247;-10580.99666;-9655.29778;-9057.93188;-8414.90501;-87981.77687;-91700.84949;-91218.59050;-90991.02254;-91082.94514;0.25220;0.25316;0.25388;0.25436;0.25460;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
199532354117.19153;245902233.01623;12945.59004;0.96877;1.06480;143.97880;6.03957;98.06059;6.58198;3753.18387;30606.24362;30606.24362;30606.24362;30606.24362;30606.24362;124291.37762;124291.37762;124291.37762;124291.37762;124291.37762;0.01453;0.01453;0.01453;0.01453;0.01453;29469.00784;21347.77346;22176.35409;22712.74006;23297.96643;24030.35702;20690.81130;21123.85119;21328.18870;21245.64929;0.25947;0.26046;0.26120;0.26169;0.26194;-1137.23579;-9258.47016;-8429.88953;-7893.50356;-7308.27719;-100261.02060;-103600.56632;-103167.52643;-102963.18892;-103045.72834;0.24494;0.24592;0.24667;0.24716;0.24741;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
208895777532.60342;241640922.98054;13826.21340;0.99108;0.99648;147.97695;5.96584;104.08935;7.62785;1604.63837;37408.76974;37408.76974;37408.76974;37408.76974;37408.76974;126850.97359;126850.97359;126850.97359;126850.97359;126850.97359;0.01487;0.01487;0.01487;0.01487;0.01487;28427.90227;18488.78968;19579.66994;20222.72117;20672.68083;22182.40144;18178.42093;18697.60401;18942.57591;18843.62168;0.23138;0.23210;0.23263;0.23299;0.23317;-8980.86747;-18919.98006;-17829.09980;-17186.04857;-16736.08891;-104668.57215;-108672.55266;-108153.36958;-107908.39768;-108007.35191;0.21652;0.21723;0.21777;0.21812;0.21830;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
198563777401.82309;229612301.13112;11608.59160;1.02659;1.03299;132.03089;6.11246;96.79766;6.98930;1644.88548;28449.32142;28449.32142;28449.32142;28449.32142;28449.32142;114139.52996;114139.52996;114139.52996;114139.52996;114139.52996;0.01540;0.01540;0.01540;0.01540;0.01540;22962.04258;16822.27011;17440.80157;17847.58194;18314.94482;18813.44428;16281.05980;16609.44485;16764.40880;16701.81394;0.22300;0.22377;0.22434;0.22472;0.22491;-5487.27884;-11627.05131;-11008.51984;-10601.73948;-10134.37660;-95326.08568;-97858.47016;-97530.08511;-97375.12116;-97437.71602;0.20760;0.20837;0.20894;0.20932;0.20951;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
198094246636.23169;228991521.75991;12823.83881;1.04618;0.99110;137.21622;5.81506;104.02626;7.33413;2318.85171;32977.72711;32977.72711;32977.72711;32977.72711;32977.72711;114693.33702;114693.33702;114693.33702;114693.33702;114693.33702;0.01569;0.01569;0.01569;0.01569;0.01569;25715.04696;18198.14046;18980.27206;19474.04208;19961.83972;20764.93319;17690.77731;18089.40667;18277.50953;18201.52809;0.22898;0.22976;0.23035;0.23074;0.23093;-7262.68014;-14779.58665;-13997.45505;-13503.68503;-13015.88739;-93928.40383;-97002.55971;-96603.93035;-96415.82749;-96491.80893;0.21329;0.21407;0.21465;0.21504;0.21524;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
195787163798.32593;254333786.05003;14520.06147;1.02340;1.01433;141.02349;6.19327;103.37280;7.49979;1767.56430;37985.72348;37985.72348;37985.72348;37985.72348;37985.72348;136399.62843;136399.62843;136399.62843;136399.62843;136399.62843;0.01535;0.01535;0.01535;0.01535;0.01535;28838.21174;20167.34905;21078.14392;21646.24814;22179.85742;23172.55517;19635.50282;20094.15224;20310.57290;20223.15256;0.24246;0.24329;0.24392;0.24434;0.24455;-9147.51174;-17818.37443;-16907.57956;-16339.47533;-15805.86606;-113227.07326;-116764.12561;-116305.47619;-116089.05553;-116176.47587;0.22711;0.22794;0.22857;0.22899;0.22919;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
198756058795.31290;238606465.94522;11632.22618;0.98147;0.93585;137.61051;5.51295;102.61480;6.87332;2861.58079;29976.55350;29976.55350;29976.55350;29976.55350;29976.55350;106596.78759;106596.78759;106596.78759;106596.78759;106596.78759;0.01472;0.01472;0.01472;0.01472;0.01472;22789.93623;16343.78136;17007.12712;17431.85140;17875.83567;18505.28801;15861.01436;16203.90087;16365.70060;16300.34397;0.21203;0.21279;0.21335;0.21373;0.21392;-7186.61727;-13632.77215;-12969.42638;-12544.70211;-12100.71784;-88091.49958;-90735.77323;-90392.88671;-90231.08699;-90296.44362;0.19731;0.19806;0.19863;0.19901;0.19920;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
199714207858.42694;255456846.31033;14860.55058;0.94313;0.99450;133.20851;5.77206;100.83695;6.69966;2715.77747;28941.30033;28941.30033;28941.30033;28941.30033;28941.30033;111148.35692;111148.35692;111148.35692;111148.35692;111148.35692;0.01415;0.01415;0.01415;0.01415;0.01415;28377.25085;21489.07481;22157.13952;22618.05425;23233.09378;23582.40152;20712.96257;21085.05300;21260.63956;21189.71443;0.24871;0.24969;0.25044;0.25093;0.25118;-564.04948;-7452.22552;-6784.16081;-6323.24608;-5708.20655;-87565.95541;-90435.39436;-90063.30392;-89887.71736;-89958.64249;0.23456;0.23555;0.23629;0.23678;0.23703;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
215944966945.86722;259071730.05298;12752.09216;1.06950;0.94863;136.33594;5.81041;104.78437;6.65607;2974.26303;35114.02908;35114.02908;35114.02908;35114.02908;35114.02908;131694.70521;131694.70521;131694.70521;131694.70521;131694.70521;0.01604;0.01604;0.01604;0.01604;0.01604;25139.61353;18001.80108;18736.98003;19207.12974;19695.75161;20400.31934;17473.29947;17852.85288;18031.95753;17959.61104;0.22269;0.22345;0.22401;0.22439;0.22458;-9974.41555;-17112.22801;-16377.04905;-15906.89934;-15418.27748;-111294.38587;-114221.40575;-113841.85234;-113662.74769;-113735.09418;0.20665;0.20740;0.20797;0.20835;0.20854;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
200417638835.31644;254398067.51334;16315.58535;1.01762;1.00694;145.79270;5.41007;99.93425;7.02318;2527.35240;35208.64662;35208.64662;35208.64662;35208.64662;35208.64662;122515.23239;122515.23239;122515.23239;122515.23239;122515.23239;0.01526;0.01526;0.01526;0.01526;0.01526;32238.26887;23174.41551;24106.50769;24703.95545;25333.54291;26203.50542;22483.58969;22965.94383;23193.54298;23101.60669;0.25959;0.26063;0.26140;0.26192;0.26218;-2970.37775;-12034.23111;-11102.13893;-10504.69117;-9875.10371;-96311.72697;-100031.64269;-99549.28855;-99321.68940;-99413.62569;0.24433;0.24536;0.24614;0.24666;0.24692;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
208003757157.46927;250872079.48384;14539.94338;1.02191;1.00489;131.11734;5.91909;95.23628;6.79060;2463.98523;29386.67122;29386.67122;29386.67122;29386.67122;29386.67122;119380.01521;119380.01521;119380.01521;119380.01521;119380.01521;0.01533;0.01533;0.01533;0.01533;0.01533;27749.63285;21055.99119;21703.05835;22151.28413;22755.42923;23080.78650;20290.41699;20652.25735;20823.01003;20754.03770;0.24655;0.24749;0.24821;0.24868;0.24892;-1637.03837;-8330.68003;-7683.61286;-7235.38708;-6631.24199;-96299.22871;-99089.59823;-98727.75786;-98557.00518;-98625.97751;0.23122;0.23217;0.23288;0.23336;0.23359;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
214989655656.73956;238293833.31069;12797.80663;0.97944;1.00476;139.65035;5.33103;105.08878;7.23291;1810.59231;32123.69840;32123.69840;32123.69840;32123.69840;32123.69840;104254.11410;104254.11410;104254.11410;104254.11410;104254.11410;0.01469;0.01469;0.01469;0.01469;0.01469;26072.40697;17758.16821;18647.22208;19189.20289;19645.98106;20724.66097;17350.23630;17787.79703;17994.26590;17910.86540;0.22690;0.22762;0.22816;0.22852;0.22870;-6051.29143;-14365.53018;-13476.47632;-12934.49551;-12477.71734;-83529.45313;-86903.87779;-86466.31707;-86259.84819;-86343.24870;0.21220;0.21292;0.21347;0.21383;0.21401;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
190632934877.15686;267237271.40373;17135.21932;0.99073;0.97325;139.20014;6.17503;101.33805;7.24049;1967.77340;36367.86516;36367.86516;36367.86516;36367.86516;36367.86516;136546.96343;136546.96343;136546.96343;136546.96343;136546.96343;0.01486;0.01486;0.01486;0.01486;0.01486;31126.13457;22981.16111;23796.28387;24336.99570;24978.78402;25587.12282;22220.70750;22657.23426;22863.21972;22780.01484;0.25315;0.25415;0.25491;0.25541;0.25566;-5241.73059;-13386.70405;-12571.58129;-12030.86946;-11389.08114;-110959.84061;-114326.25593;-113889.72917;-113683.74371;-113766.94859;0.23829;0.23929;0.24005;0.24055;0.24080;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
180264962411.37088;228752037.35296;14021.96360;0.96960;0.97969;128.07154;6.15358;103.67397;6.98217;3817.24543;27279.88532;27279.88532;27279.88532;27279.88532;27279.88532;104879.00605;104879.00605;104879.00605;104879.00605;104879.00605;0.01454;0.01454;0.01454;0.01454;0.01454;27435.13300;21334.77120;21902.86668;22315.12034;22940.54115;23064.78297;20498.38764;20831.18569;20988.23470;20924.79782;0.24748;0.24851;0.24929;0.24981;0.25007;155.24768;-5945.11412;-5377.01864;-4964.76498;-4339.34417;-81814.22308;-84380.61841;-84047.82037;-83890.77135;-83954.20823;0.23293;0.23397;0.23475;0.23527;0.23553;1.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
197333438022.19806;253796806.41049;14325.51899;1.00595;1.01394;140.03868;5.66386;104.53753;6.92015;3611.62688;34231.58255;34231.58255;34231.58255;34231.58255;34231.58255;121499.07836;121499.07836;121499.07836;121499.07836;121499.07836;0.01509;0.01509;0.01509;0.01509;0.01509;30242.84407;21951.28695;22795.65816;23343.56787;23946.52077;24681.75260;21270.46913;21712.81167;21921.53918;21837.22651;0.25624;0.25723;0.25797;0.25846;0.25871;-3988.73848;-12280.29559;-11435.92439;-10888.01467;-10285.06178;-96817.32576;-100228.60924;-99786.26670;-99577.53919;-99661.85185;0.24115;0.24214;0.24288;0.24337;0.24362;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
193531021732.66806;249075722.61958;14115.26850;1.00108;1.01144;157.74114;5.59116;97.82923;6.09547;2582.42394;33032.65180;33032.65180;33032.65180;33032.65180;33032.65180;131946.13266;131946.13266;131946.13266;131946.13266;131946.13266;0.01502;0.01502;0.01502;0.01502;0.01502;28919.53720;20474.75051;21355.17586;21909.80442;22456.61950;23357.12081;19903.58462;20351.38818;20562.67525;20477.32731;0.24592;0.24693;0.24769;0.24819;0.24844;-4113.11460;-12557.90129;-11677.47594;-11122.84738;-10576.03230;-108589.01185;-112042.54804;-111594.74448;-111383.45741;-111468.80535;0.23091;0.23191;0.23267;0.23317;0.23343;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
