# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
215160374891.02939;256080722.77885;9771.45575;1.02808;0.97429;149.22869;5.56388;107.12032;7.02656;2490.06776;39118.58985;39118.58985;39118.58985;39118.58985;39118.58985;131154.49543;131154.49543;131154.49543;131154.49543;131154.49543;0.01542;0.01542;0.01542;0.01542;0.01542;12441.97283;12804.57661;12632.03146;12632.03146;13082.42213;11945.76736;11945.76736;11945.76736;11945.76736;11945.76736;0.00731;0.00731;0.00731;0.00731;0.00731;-26676.61702;-26314.01324;-26486.55839;-26486.55839;-26036.16772;-119208.72806;-119208.72806;-119208.72806;-119208.72806;-119208.72806;-0.00811;-0.00811;-0.00811;-0.00811;-0.00811;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
178488237399.90469;243188824.24219;12076.82261;1.02166;1.01981;135.83645;5.87993;100.41161;6.67714;3373.51497;30479.12803;30479.12803;30479.12803;30479.12803;30479.12803;119067.07343;119067.07343;119067.07343;119067.07343;119067.07343;0.01532;0.01532;0.01532;0.01532;0.01532;16409.41632;16888.58961;16659.12949;16659.12949;17255.09443;15755.08462;15755.08462;15755.08462;15755.08462;15755.08462;0.01525;0.01525;0.01525;0.01525;0.01525;-14069.71172;-13590.53843;-13819.99854;-13819.99854;-13224.03361;-103311.98882;-103311.98882;-103311.98882;-103311.98882;-103311.98882;-0.00008;-0.00008;-0.00008;-0.00008;-0.00008;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
190078501975.97134;254601811.46986;14439.66063;1.00504;0.96980;143.46398;5.69253;107.53925;6.95057;795.62054;36263.89235;36263.89235;36263.89235;36263.89235;36263.89235;125384.62340;125384.62340;125384.62340;125384.62340;125384.62340;0.01508;0.01508;0.01508;0.01508;0.01508;15387.63498;15836.43405;15622.33970;15622.33970;16180.08315;14773.98936;14773.98936;14773.98936;14773.98936;14773.98936;0.01107;0.01107;0.01107;0.01107;0.01107;-20876.25737;-20427.45829;-20641.55265;-20641.55265;-20083.80920;-110610.63404;-110610.63404;-110610.63404;-110610.63404;-110610.63404;-0.00401;-0.00401;-0.00401;-0.00401;-0.00401;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
208895593382.91431;271928514.58088;15740.88218;1.01508;1.04450;145.09814;5.84982;87.08864;7.74225;519.29175;36944.75685;36944.75685;36944.75685;36944.75685;36944.75685;140575.27208;140575.27208;140575.27208;140575.27208;140575.27208;0.01523;0.01523;0.01523;0.01523;0.01523;17687.84225;18203.73150;17957.62975;17957.62975;18598.75081;16982.46654;16982.46654;16982.46654;16982.46654;16982.46654;0.01218;0.01218;0.01218;0.01218;0.01218;-19256.91461;-18741.02535;-18987.12710;-18987.12710;-18346.00605;-123592.80553;-123592.80553;-123592.80553;-123592.80553;-123592.80553;-0.00304;-0.00304;-0.00304;-0.00304;-0.00304;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
193036243967.00366;245446788.04487;12695.89151;1.01341;0.98672;133.25324;5.38122;100.43755;6.35164;2160.66706;28094.44260;28094.44260;28094.44260;28094.44260;28094.44260;107016.97291;107016.97291;107016.97291;107016.97291;107016.97291;0.01520;0.01520;0.01520;0.01520;0.01520;15266.53773;15712.44759;15498.74836;15498.74836;16053.43296;14657.79058;14657.79058;14657.79058;14657.79058;14657.79058;0.01445;0.01445;0.01445;0.01445;0.01445;-12827.90487;-12381.99501;-12595.69424;-12595.69424;-12041.00964;-92359.18233;-92359.18233;-92359.18233;-92359.18233;-92359.18233;-0.00075;-0.00075;-0.00075;-0.00075;-0.00075;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
200674616932.42551;263675145.39136;14102.26521;0.94816;0.94760;142.73670;5.68851;98.00558;6.79321;3977.18334;32132.40802;32132.40802;32132.40802;32132.40802;32132.40802;121796.43528;121796.43528;121796.43528;121796.43528;121796.43528;0.01422;0.01422;0.01422;0.01422;0.01422;17843.23690;18363.83849;18115.21330;18115.21330;18762.33986;17131.68359;17131.68359;17131.68359;17131.68359;17131.68359;0.01354;0.01354;0.01354;0.01354;0.01354;-14289.17112;-13768.56953;-14017.19472;-14017.19472;-13370.06816;-104664.75169;-104664.75169;-104664.75169;-104664.75169;-104664.75169;-0.00068;-0.00068;-0.00068;-0.00068;-0.00068;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
196385611290.97836;228208491.36710;15035.93230;1.03142;0.97210;136.86348;6.32272;108.22882;7.16315;1062.79400;33251.26747;33251.26747;33251.26747;33251.26747;33251.26747;122211.23704;122211.23704;122211.23704;122211.23704;122211.23704;0.01547;0.01547;0.01547;0.01547;0.01547;16297.72958;16773.49377;16545.89183;16545.89183;17137.49483;15647.83552;15647.83552;15647.83552;15647.83552;15647.83552;0.01181;0.01181;0.01181;0.01181;0.01181;-16953.53789;-16477.77370;-16705.37564;-16705.37564;-16113.77264;-106563.40151;-106563.40151;-106563.40151;-106563.40151;-106563.40151;-0.00366;-0.00366;-0.00366;-0.00366;-0.00366;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
205469090797.86023;249612705.94980;11937.61594;0.98627;0.99723;150.05282;5.65634;94.17972;7.20863;2419.72988;34122.54927;34122.54927;34122.54927;34122.54927;34122.54927;125369.86418;125369.86418;125369.86418;125369.86418;125369.86418;0.01479;0.01479;0.01479;0.01479;0.01479;14910.88324;15345.50884;15138.58655;15138.58655;15678.49297;14316.22116;14316.22116;14316.22116;14316.22116;14316.22116;0.00985;0.00985;0.00985;0.00985;0.00985;-19211.66602;-18777.04043;-18983.96272;-18983.96272;-18444.05630;-111053.64302;-111053.64302;-111053.64302;-111053.64302;-111053.64302;-0.00495;-0.00495;-0.00495;-0.00495;-0.00495;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
196099066771.22040;259076041.57812;11961.15772;1.03007;0.99204;146.11233;5.95827;98.59452;6.80843;2144.82251;35880.80986;35880.80986;35880.80986;35880.80986;35880.80986;139396.81785;139396.81785;139396.81785;139396.81785;139396.81785;0.01545;0.01545;0.01545;0.01545;0.01545;14573.97387;14999.05929;14796.25007;14796.25007;15324.53821;13992.77826;13992.77826;13992.77826;13992.77826;13992.77826;0.01065;0.01065;0.01065;0.01065;0.01065;-21306.83599;-20881.75056;-21084.55978;-21084.55978;-20556.27165;-125404.03959;-125404.03959;-125404.03959;-125404.03959;-125404.03959;-0.00480;-0.00480;-0.00480;-0.00480;-0.00480;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
183120381274.96417;243758559.43839;10881.46425;0.98596;1.01793;138.45132;5.34773;104.93812;7.04374;1729.50439;32005.93060;32005.93060;32005.93060;32005.93060;32005.93060;106767.40960;106767.40960;106767.40960;106767.40960;106767.40960;0.01479;0.01479;0.01479;0.01479;0.01479;13369.19548;13759.31195;13572.92438;13572.92438;14057.89576;12836.06370;12836.06370;12836.06370;12836.06370;12836.06370;0.01088;0.01088;0.01088;0.01088;0.01088;-18636.73512;-18246.61865;-18433.00622;-18433.00622;-17948.03484;-93931.34591;-93931.34591;-93931.34591;-93931.34591;-93931.34591;-0.00391;-0.00391;-0.00391;-0.00391;-0.00391;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
192638472221.11057;258699341.82632;15522.24553;1.02016;1.01460;141.06831;5.91268;104.82286;6.72283;2883.96361;35249.81031;35249.81031;35249.81031;35249.81031;35249.81031;132077.19372;132077.19372;132077.19372;132077.19372;132077.19372;0.01530;0.01530;0.01530;0.01530;0.01530;19449.26203;20016.81325;19745.62612;19745.62612;20451.18861;18673.67344;18673.67344;18673.67344;18673.67344;18673.67344;0.01492;0.01492;0.01492;0.01492;0.01492;-15800.54828;-15232.99706;-15504.18419;-15504.18419;-14798.62170;-113403.52028;-113403.52028;-113403.52028;-113403.52028;-113403.52028;-0.00039;-0.00039;-0.00039;-0.00039;-0.00039;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
196197426001.16623;264123562.78661;12058.29049;1.00314;0.96213;144.68756;6.16578;111.03375;7.17087;1367.31250;40585.64892;40585.64892;40585.64892;40585.64892;40585.64892;141820.75468;141820.75468;141820.75468;141820.75468;141820.75468;0.01505;0.01505;0.01505;0.01505;0.01505;13453.05152;13845.37270;13658.30220;13658.30220;14145.81362;12916.54967;12916.54967;12916.54967;12916.54967;12916.54967;0.00862;0.00862;0.00862;0.00862;0.00862;-27132.59740;-26740.27622;-26927.34672;-26927.34672;-26439.83530;-128904.20501;-128904.20501;-128904.20501;-128904.20501;-128904.20501;-0.00643;-0.00643;-0.00643;-0.00643;-0.00643;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
213604017191.55341;259148802.20763;13436.32544;1.01812;1.04049;135.53418;5.89712;100.18189;7.30562;1127.85997;34728.53123;34728.53123;34728.53123;34728.53123;34728.53123;126528.40395;126528.40395;126528.40395;126528.40395;126528.40395;0.01527;0.01527;0.01527;0.01527;0.01527;15782.00945;16242.77015;16022.26714;16022.26714;16595.25610;15152.68597;15152.68597;15152.68597;15152.68597;15152.68597;0.01135;0.01135;0.01135;0.01135;0.01135;-18946.52179;-18485.76108;-18706.26409;-18706.26409;-18133.27513;-111375.71798;-111375.71798;-111375.71798;-111375.71798;-111375.71798;-0.00392;-0.00392;-0.00392;-0.00392;-0.00392;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
218346965617.03702;259575974.06577;11677.05723;1.03139;0.97390;148.55647;5.59186;100.82919;7.05166;3591.28810;37880.61213;37880.61213;37880.61213;37880.61213;37880.61213;133440.15089;133440.15089;133440.15089;133440.15089;133440.15089;0.01547;0.01547;0.01547;0.01547;0.01547;15487.16373;15938.61549;15723.63856;15723.63856;16284.47081;14869.52204;14869.52204;14869.52204;14869.52204;14869.52204;0.00948;0.00948;0.00948;0.00948;0.00948;-22393.44840;-21941.99665;-22156.97358;-22156.97358;-21596.14132;-118570.62884;-118570.62884;-118570.62884;-118570.62884;-118570.62884;-0.00599;-0.00599;-0.00599;-0.00599;-0.00599;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
189748508250.46219;251088413.82163;12637.46433;1.02906;0.97620;132.94889;5.90311;99.06748;6.74578;1856.48222;30861.87377;30861.87377;30861.87377;30861.87377;30861.87377;121670.38538;121670.38538;121670.38538;121670.38538;121670.38538;0.01544;0.01544;0.01544;0.01544;0.01544;14735.60304;15166.03841;14959.70448;14959.70448;15495.16714;14148.03027;14148.03027;14148.03027;14148.03027;14148.03027;0.01344;0.01344;0.01344;0.01344;0.01344;-16126.27073;-15695.83536;-15902.16929;-15902.16929;-15366.70662;-107522.35510;-107522.35510;-107522.35510;-107522.35510;-107522.35510;-0.00199;-0.00199;-0.00199;-0.00199;-0.00199;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
190237669316.67886;261122458.13869;15000.57930;0.94119;1.03337;142.46783;5.83102;99.12681;6.62578;4107.83112;31337.93697;31337.93697;31337.93697;31337.93697;31337.93697;122499.14632;122499.14632;122499.14632;122499.14632;122499.14632;0.01412;0.01412;0.01412;0.01412;0.01412;20564.64607;21164.72782;20878.02391;20878.02391;21624.01279;19744.57682;19744.57682;19744.57682;19744.57682;19744.57682;0.01666;0.01666;0.01666;0.01666;0.01666;-10773.29090;-10173.20915;-10459.91306;-10459.91306;-9713.92418;-102754.56949;-102754.56949;-102754.56949;-102754.56949;-102754.56949;0.00254;0.00254;0.00254;0.00254;0.00254;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
184829972935.07483;242313784.87115;14879.20044;1.04237;1.00543;141.93711;6.10311;106.44388;7.27357;630.98306;36942.75443;36942.75443;36942.75443;36942.75443;36942.75443;131279.71987;131279.71987;131279.71987;131279.71987;131279.71987;0.01564;0.01564;0.01564;0.01564;0.01564;16240.94065;16714.73007;16488.55730;16488.55730;17077.44256;15593.27699;15593.27699;15593.27699;15593.27699;15593.27699;0.01173;0.01173;0.01173;0.01173;0.01173;-20701.81379;-20228.02436;-20454.19713;-20454.19713;-19865.31188;-115686.44288;-115686.44288;-115686.44288;-115686.44288;-115686.44288;-0.00390;-0.00390;-0.00390;-0.00390;-0.00390;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
223417179396.26266;249431435.44329;13497.12825;0.99134;0.99415;143.20017;6.03805;97.16981;6.90459;2463.41316;32556.30836;32556.30836;32556.30836;32556.30836;32556.30836;128281.70128;128281.70128;128281.70128;128281.70128;128281.70128;0.01487;0.01487;0.01487;0.01487;0.01487;16525.57111;17007.75099;16777.43970;16777.43970;17376.82580;15866.56620;15866.56620;15866.56620;15866.56620;15866.56620;0.01099;0.01099;0.01099;0.01099;0.01099;-16030.73725;-15548.55737;-15778.86865;-15778.86865;-15179.48256;-112415.13508;-112415.13508;-112415.13508;-112415.13508;-112415.13508;-0.00388;-0.00388;-0.00388;-0.00388;-0.00388;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
180286115418.61749;217893330.08693;12854.88317;0.99724;0.96224;147.16747;5.38684;101.79194;7.42712;2204.20924;31734.10817;31734.10817;31734.10817;31734.10817;31734.10817;103356.78474;103356.78474;103356.78474;103356.78474;103356.78474;0.01496;0.01496;0.01496;0.01496;0.01496;15091.27801;15531.14672;15321.75131;15321.75131;15868.15835;14489.41997;14489.41997;14489.41997;14489.41997;14489.41997;0.01084;0.01084;0.01084;0.01084;0.01084;-16642.83015;-16202.96145;-16412.35686;-16412.35686;-15865.94982;-88867.36477;-88867.36477;-88867.36477;-88867.36477;-88867.36477;-0.00412;-0.00412;-0.00412;-0.00412;-0.00412;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
181038854244.69443;265444344.68344;16672.45865;1.01631;0.99563;127.76328;6.34511;101.02841;7.22838;4890.06556;33579.94349;33579.94349;33579.94349;33579.94349;33579.94349;131219.14495;131219.14495;131219.14495;131219.14495;131219.14495;0.01524;0.01524;0.01524;0.01524;0.01524;22359.24858;23012.68792;22698.97684;22698.97684;23512.11441;21467.72152;21467.72152;21467.72152;21467.72152;21467.72152;0.02106;0.02106;0.02106;0.02106;0.02106;-11220.69490;-10567.25556;-10880.96664;-10880.96664;-10067.82908;-109751.42343;-109751.42343;-109751.42343;-109751.42343;-109751.42343;0.00582;0.00582;0.00582;0.00582;0.00582;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
201978793847.32413;241310457.80810;14288.33770;1.01057;1.03211;147.87859;5.80453;110.31824;6.95072;2897.56442;36690.20999;36690.20999;36690.20999;36690.20999;36690.20999;125593.29602;125593.29602;125593.29602;125593.29602;125593.29602;0.01516;0.01516;0.01516;0.01516;0.01516;18473.61926;19012.13028;18755.69061;18755.69061;19424.67862;17736.87553;17736.87553;17736.87553;17736.87553;17736.87553;0.01152;0.01152;0.01152;0.01152;0.01152;-18216.59073;-17678.07971;-17934.51938;-17934.51938;-17265.53137;-107856.42050;-107856.42050;-107856.42050;-107856.42050;-107856.42050;-0.00364;-0.00364;-0.00364;-0.00364;-0.00364;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
210867798572.44897;231110599.80351;13480.50597;1.01715;1.00713;153.29756;5.86518;93.56408;6.46375;3473.75419;30813.12616;30813.12616;30813.12616;30813.12616;30813.12616;126816.11215;126816.11215;126816.11215;126816.11215;126816.11215;0.01526;0.01526;0.01526;0.01526;0.01526;17783.03954;18301.42212;18054.56434;18054.56434;18698.54874;17073.83694;17073.83694;17073.83694;17073.83694;17073.83694;0.01205;0.01205;0.01205;0.01205;0.01205;-13030.08662;-12511.70404;-12758.56182;-12758.56182;-12114.57742;-109742.27520;-109742.27520;-109742.27520;-109742.27520;-109742.27520;-0.00321;-0.00321;-0.00321;-0.00321;-0.00321;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
190071319256.00912;260801111.33861;14218.43753;1.04083;0.97905;134.30250;5.59772;101.23364;6.92560;3871.12886;33729.57333;33729.57333;33729.57333;33729.57333;33729.57333;122443.33252;122443.33252;122443.33252;122443.33252;122443.33252;0.01561;0.01561;0.01561;0.01561;0.01561;18445.61293;18984.22668;18726.33117;18726.33117;19396.20885;17710.08510;17710.08510;17710.08510;17710.08510;17710.08510;0.01593;0.01593;0.01593;0.01593;0.01593;-15283.96039;-14745.34665;-15003.24216;-15003.24216;-14333.36448;-104733.24742;-104733.24742;-104733.24742;-104733.24742;-104733.24742;0.00032;0.00032;0.00032;0.00032;0.00032;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;1.00000;1.00000;1.00000;1.00000
