# X_0;X_1;R_0;S_0;G_0;I_0
16144;25229;143000;178696;-35696;0
18760;21867;143000;178696;-35696;0
14929;18569;143000;178696;-35696;0
15503;17716;143000;178696;-35696;0
19783;26079;143000;178696;-35696;0
15164;10157;143000;178696;-35696;0
11547;20007;143000;178696;-35696;0
14295;17859;143000;178696;-35696;0
13978;14981;143000;178696;-35696;0
15077;15155;143000;178696;-35696;0
