# X_0;X_1;R_0;S_0;G_0;I_0
14874;14902;143000;178696;-35696;0
20534;12411;143000;178696;-35696;0
18058;16809;143000;178696;-35696;0
15953;25089;143000;178696;-35696;0
17371;15986;143000;178696;-35696;0
15604;16841;143000;178696;-35696;0
16034;20938;143000;178696;-35696;0
15114;19094;143000;178696;-35696;0
14714;27972;143000;178696;-35696;0
13463;22408;143000;178696;-35696;0
