# X_0;X_1;R_0;S_0;G_0;I_0
15777;11465;143000;0;143000;1
16492;6969;143000;0;143000;1
15676;24647;143000;0;143000;1
16801;23750;143000;0;143000;1
13278;21439;143000;0;143000;1
17702;13549;143000;0;143000;1
19111;14810;143000;0;143000;1
14361;31974;143000;0;143000;1
12943;28568;143000;0;143000;1
14404;14399;143000;0;143000;1
