# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.26;10.69;41.50;3320.04;2098.21;-1221.82;0.00
0.25;8.94;40.46;3236.73;1948.30;-1288.43;0.00
0.21;10.43;41.92;3353.93;1803.23;-1550.69;0.00
0.26;12.76;47.68;3814.72;2194.82;-1619.91;0.00
0.23;9.68;48.96;3916.96;1860.85;-2056.10;0.00
0.28;9.27;42.21;3376.83;2152.66;-1224.17;0.00
0.21;11.12;27.10;2167.66;1852.46;-315.19;0.00
0.26;10.07;36.62;2929.27;2046.29;-882.97;0.00
0.26;11.68;40.33;3226.73;2161.83;-1064.89;0.00
0.22;8.68;45.78;3662.01;1773.37;-1888.64;0.00
0.24;9.86;40.83;3266.36;1951.71;-1314.65;0.00
0.23;10.60;44.88;3590.36;1924.49;-1665.87;0.00
0.24;9.75;56.12;4489.58;1942.02;-2547.56;0.00
0.28;10.60;31.72;2537.54;2221.65;-315.89;0.00
0.30;9.96;44.91;3592.40;2274.17;-1318.23;0.00
0.23;9.34;43.12;3449.61;1859.94;-1589.67;0.00
0.26;9.82;36.93;2954.12;2070.82;-883.30;0.00
0.30;9.14;40.48;3238.00;2257.77;-980.23;0.00
0.27;10.85;32.66;2613.00;2185.75;-427.25;0.00
0.27;10.79;42.87;3429.81;2138.27;-1291.55;0.00
