# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
206436519890.46;244874262.36;14891.45;0.99;0.99;137.39;5.72;102.32;6.99;140.50;973.69;31277.42;104967.46;0.01;27357.59;14891.00;0.00;-3631.65;-88701.32;-0.01;0.00;0.00;0.00
194043680890.79;238728760.05;16607.40;1.11;1.02;139.92;5.87;103.34;7.15;144.46;952.28;31351.95;106970.71;0.01;30510.85;16607.00;0.00;-3781.21;-102029.98;-0.02;0.00;0.00;0.00
201340190330.55;247873462.43;13363.02;0.99;1.05;143.74;5.65;99.42;7.12;140.20;914.43;31592.76;109743.42;0.01;24550.96;13363.00;0.00;-5335.05;-94147.90;-0.01;0.00;0.00;0.00
213664655701.85;255086356.10;15321.34;1.06;1.03;144.71;5.73;96.66;6.99;138.65;957.19;32151.40;115440.30;0.01;28147.59;15321.00;0.00;-4957.12;-106368.13;-0.02;0.00;0.00;0.00
205265885677.05;270045550.96;13588.32;1.00;1.04;140.34;5.96;100.72;7.30;142.26;947.91;34923.44;123142.96;0.01;24964.33;13588.00;0.00;-9060.09;-109501.34;-0.02;0.00;0.00;0.00
217189461524.73;209086768.49;14460.22;0.94;1.02;144.80;5.76;103.11;6.98;142.99;923.07;27179.35;95098.10;0.01;26566.51;14460.00;0.00;1582.88;-74641.36;-0.01;1.00;0.00;0.00
196267314401.00;255486702.51;15404.12;1.01;0.91;134.34;5.73;98.68;7.19;139.13;939.38;32314.34;107289.96;0.01;28300.31;15404.00;0.00;-6728.50;-94097.81;-0.02;0.00;0.00;0.00
193612998192.96;248845574.40;13769.10;1.00;1.02;141.32;5.61;102.16;7.01;144.09;932.08;32596.76;107576.07;0.01;25296.70;13769.00;0.00;-6790.44;-93628.46;-0.02;0.00;0.00;0.00
231917052509.57;241946384.82;15091.37;1.07;1.09;138.91;5.91;102.60;7.02;139.61;920.55;30707.61;108294.29;0.01;27725.78;15091.00;0.00;-2502.29;-99251.36;-0.02;0.00;0.00;0.00
206158431009.82;225072491.83;16673.48;1.13;0.98;143.26;5.85;100.13;7.27;140.04;913.29;28654.51;102826.63;0.01;30632.53;16673.00;0.00;-2156.46;-99310.34;-0.02;0.00;0.00;0.00
185544977456.72;237384222.00;14231.53;1.07;0.95;140.14;5.93;105.20;7.22;133.55;920.73;28820.19;107635.75;0.01;26146.10;14231.00;0.00;-6034.93;-101673.35;-0.02;0.00;0.00;0.00
213761564667.68;258187614.60;15368.77;1.02;0.96;142.88;5.97;101.23;6.92;138.18;939.50;32433.60;120172.71;0.01;28234.47;15368.00;0.00;-5753.03;-107365.20;-0.02;0.00;0.00;0.00
189435313692.63;245547335.33;13854.43;0.93;0.93;137.59;5.79;100.59;7.04;132.53;964.17;29583.25;106768.36;0.01;25452.50;13854.00;0.00;-3775.92;-86314.24;-0.01;0.00;0.00;0.00
194537165716.32;262147720.90;14278.44;0.96;1.06;143.33;5.82;102.54;7.03;140.85;935.06;33566.86;119351.69;0.01;26232.03;14278.00;0.00;-4459.73;-99370.33;-0.01;0.00;0.00;0.00
216872148951.46;246350956.52;15992.05;0.98;0.98;138.82;5.77;102.96;7.12;138.08;956.12;30924.15;107575.87;0.01;29380.77;15992.00;0.00;-1491.27;-89911.64;-0.01;0.00;0.00;0.00
215874234493.54;251389566.43;16174.29;0.97;1.01;137.18;5.81;103.91;6.85;143.36;938.16;32762.83;109196.98;0.01;29715.12;16174.00;0.00;-1809.82;-89740.11;-0.01;0.00;0.00;0.00
208891371285.08;253138261.21;16485.68;0.94;0.97;140.68;5.92;101.63;7.06;140.38;971.02;32304.14;114931.11;0.01;30286.35;16485.00;0.00;-935.80;-91701.56;-0.01;0.00;0.00;0.00
207341516452.77;245251764.29;17727.70;1.10;1.08;135.58;5.61;100.11;7.09;137.88;925.11;30740.66;101699.91;0.01;32568.27;17727.00;0.00;1387.26;-92867.44;-0.02;1.00;0.00;0.00
215235363719.75;262389934.20;12369.87;1.01;0.97;136.48;5.61;102.48;7.04;141.14;887.44;33666.28;109668.15;0.01;22724.92;12369.00;0.00;-12136.75;-99301.91;-0.02;0.00;0.00;0.00
207310116119.76;253735332.11;12763.00;1.10;0.96;140.07;5.77;100.24;7.12;139.22;947.07;32114.65;111830.53;0.01;23446.52;12762.00;0.00;-12844.32;-111160.68;-0.02;0.00;0.00;0.00
214684691616.90;220082913.07;12704.05;0.92;1.05;136.69;5.56;103.29;6.99;135.52;950.76;27113.52;91195.40;0.01;23339.81;12704.00;0.00;-656.17;-70981.08;-0.01;0.00;0.00;0.00
211252715189.21;249847255.06;13228.29;1.02;0.94;137.43;5.79;101.27;7.20;137.73;963.22;31282.64;108396.04;0.01;24302.59;13228.00;0.00;-8930.20;-97686.21;-0.02;0.00;0.00;0.00
200690232494.07;239942791.70;14748.96;1.06;1.06;145.42;5.92;101.46;7.07;139.23;934.36;30371.28;112728.45;0.01;27095.61;14748.00;0.00;-3393.41;-103915.36;-0.02;0.00;0.00;0.00
202833003402.13;237735622.56;15660.63;0.90;1.09;140.28;5.83;100.28;7.12;139.44;939.30;30135.23;106132.60;0.01;28770.91;15660.00;0.00;4173.55;-78462.03;-0.01;1.00;0.00;0.00
207231668264.32;262945448.67;15898.80;1.01;1.00;142.62;6.00;101.14;7.06;141.68;932.38;33868.11;122740.68;0.01;29208.41;15898.00;0.00;-5018.98;-107904.83;-0.02;0.00;0.00;0.00
196857935485.23;232846955.90;12938.01;0.95;0.97;139.42;5.75;103.48;6.99;138.15;925.37;29243.50;101744.64;0.01;23770.12;12938.00;0.00;-4759.11;-84148.25;-0.01;0.00;0.00;0.00
176304123939.59;237883703.25;15923.08;0.98;0.97;139.52;5.72;100.88;7.15;138.16;957.78;29878.85;103518.82;0.01;29253.86;15923.00;0.00;-659.20;-85522.35;-0.01;0.00;0.00;0.00
192444917122.92;261382685.15;12777.76;1.03;0.88;139.29;5.90;100.17;7.16;136.97;951.26;32545.77;117085.63;0.01;23474.12;12777.00;0.00;-12776.71;-108897.64;-0.02;0.00;0.00;0.00
197417245899.75;261739895.62;15672.98;1.00;1.04;140.89;5.82;101.81;7.21;140.55;958.62;33443.97;117047.32;0.01;28792.93;15672.00;0.00;-3417.96;-100682.00;-0.01;0.00;0.00;0.00
193902811711.30;251357941.79;18492.12;1.05;0.95;141.95;5.89;101.47;7.06;141.74;981.84;32388.62;114723.36;0.01;33973.50;18492.00;0.00;-1909.41;-103446.90;-0.02;0.00;0.00;0.00
202609530552.51;243282542.94;11710.16;1.04;0.95;135.76;5.95;97.89;7.17;134.10;950.69;29658.50;107149.51;0.01;21513.66;11710.00;0.00;-10547.73;-100713.28;-0.02;0.00;0.00;0.00
189603584348.92;220387830.89;14653.23;1.02;0.95;139.71;6.00;102.07;6.98;143.40;934.65;28729.76;100847.00;0.01;26920.94;14653.00;0.00;-3811.61;-89085.58;-0.02;0.00;0.00;0.00
209527160790.32;246148148.36;11245.96;1.01;1.09;137.63;5.99;102.55;6.89;145.72;876.72;32606.95;110620.45;0.01;20660.03;11245.00;0.00;-10554.23;-99958.56;-0.02;0.00;0.00;0.00
203803595438.82;268753238.82;13773.89;1.09;0.97;139.02;5.54;105.81;7.25;134.55;944.84;32874.39;112936.68;0.01;25304.24;13773.00;0.00;-11541.19;-110293.58;-0.02;0.00;0.00;0.00
192243597215.18;249153561.14;16794.15;0.99;1.02;140.59;5.95;97.59;7.04;141.96;918.32;32154.26;113731.33;0.01;30854.39;16794.00;0.00;-455.57;-95790.04;-0.01;0.00;0.00;0.00
181518876044.10;250891375.39;17687.45;0.99;1.13;141.94;5.78;101.92;7.31;142.01;948.97;32390.47;112322.02;0.01;32495.16;17687.00;0.00;4670.46;-91180.46;-0.01;1.00;0.00;0.00
203404139276.66;232128905.94;13772.67;1.05;0.96;133.78;5.72;98.60;7.37;138.03;929.27;29128.07;96939.53;0.01;25302.21;13772.00;0.00;-6328.60;-88734.79;-0.02;0.00;0.00;0.00
200917205643.38;233311892.83;15829.37;0.98;0.99;144.17;5.85;103.12;7.37;137.04;969.48;29066.23;107298.14;0.01;29081.59;15829.00;0.00;394.67;-89275.55;-0.01;1.00;0.00;0.00
183684914975.71;237884701.49;14589.23;1.02;0.93;140.35;5.93;102.84;7.12;135.61;933.00;29326.98;108061.59;0.01;26803.51;14589.00;0.00;-4945.98;-96426.10;-0.02;0.00;0.00;0.00
203907659543.87;261051919.89;17228.55;1.08;1.01;139.10;5.88;102.56;7.02;136.59;955.68;32415.38;116422.72;0.01;31651.53;17228.00;0.00;-3096.07;-108312.78;-0.02;0.00;0.00;0.00
208150826449.55;255209769.75;14177.89;1.00;1.02;143.11;5.86;105.70;7.29;136.48;942.97;31664.09;116669.34;0.01;26046.79;14177.00;0.00;-4884.29;-101746.31;-0.01;0.00;0.00;0.00
210590420152.00;229394609.60;13834.27;1.02;1.03;138.21;5.81;102.01;7.05;138.51;942.21;28884.70;100501.32;0.01;25416.09;13834.00;0.00;-3355.34;-88317.53;-0.02;0.00;0.00;0.00
202715189406.35;250610357.02;14798.59;0.95;1.03;136.82;5.69;104.80;6.99;139.04;948.87;31676.45;106477.35;0.01;27187.11;14798.00;0.00;-2252.65;-86149.40;-0.01;0.00;0.00;0.00
202820557828.60;248114949.23;15533.99;0.98;1.02;137.49;5.84;105.01;7.37;142.18;965.39;32070.50;108618.12;0.01;28537.76;15533.00;0.00;-2381.92;-90606.65;-0.01;0.00;0.00;0.00
195211842942.40;247289013.06;14095.65;1.08;1.00;138.55;5.66;101.21;7.05;138.25;907.67;31079.37;105808.59;0.01;25895.82;14095.00;0.00;-7809.71;-100620.87;-0.02;0.00;0.00;0.00
203715268455.50;236254820.41;15289.13;1.09;1.01;142.31;5.66;102.99;7.28;140.55;975.73;30186.45;103715.99;0.01;28089.17;15289.00;0.00;-4461.30;-97569.15;-0.02;0.00;0.00;0.00
197839951935.90;242827937.64;12871.39;1.01;0.91;141.96;5.92;98.76;7.08;140.35;934.85;30981.57;111296.45;0.01;23646.90;12871.00;0.00;-9716.57;-100679.50;-0.02;0.00;0.00;0.00
185627578362.54;236639403.10;15093.73;1.07;0.93;139.73;5.69;101.36;7.17;137.64;917.04;29610.22;102638.84;0.01;27729.44;15093.00;0.00;-5903.52;-96064.72;-0.02;0.00;0.00;0.00
202361398918.52;241783272.25;17462.67;0.95;0.96;136.75;5.88;103.50;6.91;135.50;924.97;29782.53;106076.98;0.01;32081.70;17462.00;0.00;2434.54;-84030.57;-0.01;1.00;0.00;0.00
194455955445.07;274238641.06;14696.94;0.93;1.08;138.84;5.91;102.34;7.02;144.43;941.27;36007.09;122815.61;0.01;26999.85;14696.00;0.00;-4420.20;-98712.85;-0.01;0.00;0.00;0.00
208167376355.99;276776277.55;15043.41;1.06;1.10;138.20;5.84;98.75;7.10;140.78;921.70;35422.68;121884.81;0.01;27637.37;15043.00;0.00;-7014.58;-112572.18;-0.02;0.00;0.00;0.00
206140294574.83;227991196.84;13327.20;1.01;1.00;141.35;6.20;99.46;7.36;139.86;942.33;28988.81;109016.10;0.01;24484.99;13327.00;0.00;-4830.82;-96675.05;-0.02;0.00;0.00;0.00
217867448655.32;256389605.24;15315.17;1.05;1.06;144.73;5.82;104.53;7.12;140.63;950.81;32778.51;117748.63;0.01;28137.31;15315.00;0.00;-4464.98;-106847.77;-0.02;0.00;0.00;0.00
191835906279.14;245962841.66;13320.60;0.98;1.05;138.84;5.76;103.77;7.09;146.00;928.39;32644.86;107224.27;0.01;24472.00;13320.00;0.00;-6418.07;-91568.38;-0.01;0.00;0.00;0.00
198647840270.88;252317056.79;16188.85;1.05;0.99;138.42;5.78;101.56;6.95;140.60;952.20;32250.96;110179.60;0.01;29740.65;16188.00;0.00;-4325.21;-99258.16;-0.02;0.00;0.00;0.00
180196918033.22;229570992.17;16770.86;0.91;1.04;139.21;5.76;98.55;7.04;137.62;973.12;28720.50;100483.55;0.01;30809.53;16770.00;0.00;5792.37;-74250.58;-0.01;1.00;0.00;0.00
206191777238.32;246394364.29;17235.21;1.06;1.00;138.95;5.92;102.67;6.91;136.71;924.85;30622.06;110607.52;0.01;31664.68;17235.00;0.00;-853.61;-99849.78;-0.02;0.00;0.00;0.00
195352184542.68;253091433.00;16856.56;1.05;0.99;138.46;5.81;101.78;7.23;136.30;903.95;31359.66;111137.92;0.01;30968.77;16856.00;0.00;-2338.93;-99989.07;-0.02;0.00;0.00;0.00
205597863476.33;255615238.00;14071.92;1.01;0.97;137.38;5.70;107.07;6.89;144.38;962.59;33549.66;109150.49;0.01;25851.38;14071.00;0.00;-8580.88;-96106.23;-0.02;0.00;0.00;0.00
201826810632.73;244641742.57;14098.34;1.01;0.93;139.59;5.91;101.16;7.16;137.29;943.75;30533.71;110113.63;0.01;25901.23;14098.00;0.00;-6600.71;-97638.09;-0.02;0.00;0.00;0.00
189454713279.89;240821393.20;11534.15;1.09;0.97;138.19;5.79;101.99;7.11;138.38;949.40;30296.21;105084.08;0.01;21190.46;11534.00;0.00;-12290.00;-103038.16;-0.02;0.00;0.00;0.00
193296323675.59;259022863.24;15240.51;1.03;0.93;137.48;5.62;103.58;7.15;134.02;907.94;31558.54;109181.42;0.01;27999.63;15240.00;0.00;-6495.94;-98287.81;-0.02;0.00;0.00;0.00
187912119336.19;244588697.36;13297.46;0.98;1.00;134.07;5.86;102.42;7.16;136.12;939.51;30265.67;104885.28;0.01;24429.57;13297.00;0.00;-4978.53;-88953.21;-0.01;0.00;0.00;0.00
198211637616.64;258653858.54;13657.54;1.04;1.00;138.47;5.59;103.58;7.29;138.21;962.40;32498.98;109119.38;0.01;25090.88;13657.00;0.00;-8802.14;-99790.33;-0.02;0.00;0.00;0.00
206290070915.50;266826104.81;13259.76;0.94;0.95;140.69;5.80;103.12;7.13;145.17;958.74;35214.57;118754.40;0.01;24359.71;13259.00;0.00;-10084.07;-99302.79;-0.01;0.00;0.00;0.00
216328365109.50;241230771.61;13581.63;1.05;0.94;140.73;5.96;103.10;7.02;134.65;935.65;29529.62;110277.11;0.01;24951.50;13581.00;0.00;-7547.60;-102956.55;-0.02;0.00;0.00;0.00
183258973663.50;236104194.41;16147.08;0.94;1.01;131.70;5.84;105.58;7.07;144.11;976.95;30932.73;99002.83;0.01;29665.29;16147.00;0.00;866.18;-76723.74;-0.01;1.00;0.00;0.00
200269691656.88;252248017.56;17816.24;0.95;0.93;139.24;6.16;99.89;6.90;137.78;935.45;31595.00;118079.40;0.01;32731.96;17816.00;0.00;281.61;-96083.83;-0.01;1.00;0.00;0.00
196921650568.09;242785348.81;15404.37;0.98;0.99;136.99;5.86;103.36;7.24;138.80;942.04;30634.19;106230.59;0.01;28300.78;15404.00;0.00;-2252.52;-89397.20;-0.01;0.00;0.00;0.00
197483539336.96;237254277.40;13667.60;0.98;1.07;136.05;5.92;102.61;7.02;137.08;955.14;29565.21;104170.11;0.01;25109.17;13667.00;0.00;-2227.13;-87944.93;-0.01;0.00;0.00;0.00
207669020712.21;251071114.87;15544.84;0.93;1.09;138.62;5.67;103.89;7.18;135.18;973.97;30854.76;107644.51;0.01;28557.56;15544.00;0.00;2459.44;-83425.52;-0.01;1.00;0.00;0.00
198898467604.89;215256089.58;17592.60;1.02;1.02;137.83;5.72;101.23;7.16;135.78;960.61;26570.15;92555.35;0.01;32320.11;17592.00;0.00;5897.56;-76480.82;-0.02;1.00;0.00;0.00
195401819160.94;253154141.85;15412.72;0.99;1.04;135.42;5.72;100.28;7.14;138.10;920.52;31783.07;107044.26;0.01;28315.30;15412.00;0.00;-1956.34;-89893.87;-0.01;0.00;0.00;0.00
213830089421.67;246398804.86;17401.78;1.01;0.97;142.17;5.98;101.05;6.94;138.11;909.82;30936.52;114174.27;0.01;31969.89;17401.00;0.00;-74.57;-98110.50;-0.02;0.00;0.00;0.00
200171420858.57;260574378.81;18069.72;1.00;0.93;135.75;5.72;103.40;7.13;137.16;922.06;32492.38;110412.46;0.01;33197.01;18069.00;0.00;-1597.29;-93298.99;-0.01;0.00;0.00;0.00
208616174917.54;232470644.34;13914.38;1.03;0.92;142.90;5.99;100.09;7.27;132.93;929.17;28092.83;108559.92;0.01;25563.47;13914.00;0.00;-5426.58;-99072.12;-0.02;0.00;0.00;0.00
199315089821.94;244165184.34;15593.71;1.02;1.05;135.45;5.89;103.27;7.08;140.81;952.37;31255.43;106303.88;0.01;28647.73;15593.00;0.00;-1885.29;-92071.50;-0.02;0.00;0.00;0.00
203319475603.74;268898810.61;13811.77;1.09;1.02;135.47;5.98;104.45;6.90;139.13;951.02;34009.71;118908.33;0.01;25373.79;13811.00;0.00;-11273.75;-115877.02;-0.02;0.00;0.00;0.00
197373149577.29;238193914.04;13825.23;0.88;0.98;141.47;5.86;100.22;7.33;141.27;947.83;30590.17;107634.90;0.01;25399.73;13825.00;0.00;-1857.11;-80943.97;-0.01;0.00;0.00;0.00
