# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
208840436380.48;250292171.30;21383.13;1.01;1.01;149.42;5.36;109.62;7.46;147.78;983.17;33848.72;33848.72;33848.72;33848.72;33848.72;110152.37;110152.37;110152.37;110152.37;110152.37;0.02;0.02;0.02;0.02;0.02;22444.73;23099.72;22786.71;22786.71;23600.99;21549.69;21549.69;21549.69;21549.69;21549.69;0.00;0.00;0.00;0.00;0.00;-11403.99;-10749.01;-11062.01;-11062.01;-10247.73;-88602.68;-88602.68;-88602.68;-88602.68;-88602.68;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
219536133907.60;232931473.72;17011.55;0.99;0.99;138.43;6.04;104.90;7.47;149.49;945.04;31307.28;31307.28;31307.28;31307.28;31307.28;104997.28;104997.28;104997.28;104997.28;104997.28;0.01;0.01;0.01;0.01;0.01;17611.49;18125.56;17879.71;17879.71;18518.90;16909.20;16909.20;16909.20;16909.20;16909.20;0.00;0.00;0.00;0.00;0.00;-13695.78;-13181.72;-13427.57;-13427.57;-12788.38;-88088.07;-88088.07;-88088.07;-88088.07;-88088.07;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190667633489.48;267745794.93;22013.37;1.04;1.03;131.95;5.63;97.18;7.04;134.14;913.14;33877.67;33877.67;33877.67;33877.67;33877.67;112532.96;112532.96;112532.96;112532.96;112532.96;0.02;0.02;0.02;0.02;0.02;23625.26;24314.22;23985.71;23985.71;24841.84;22683.09;22683.09;22683.09;22683.09;22683.09;0.00;0.00;0.00;0.00;0.00;-10252.41;-9563.45;-9891.97;-9891.97;-9035.84;-89849.87;-89849.87;-89849.87;-89849.87;-89849.87;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
180551163399.56;264927538.10;15978.14;1.00;0.99;130.83;5.82;93.76;7.25;127.66;923.75;30707.32;30707.32;30707.32;30707.32;30707.32;109965.53;109965.53;109965.53;109965.53;109965.53;0.01;0.01;0.01;0.01;0.01;16426.07;16905.06;16676.71;16676.71;17271.89;15771.00;15771.00;15771.00;15771.00;15771.00;0.00;0.00;0.00;0.00;0.00;-14281.25;-13802.26;-14030.60;-14030.60;-13435.42;-94194.52;-94194.52;-94194.52;-94194.52;-94194.52;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203438628253.58;263268554.25;19588.20;0.98;0.97;136.75;5.96;100.93;7.01;149.26;970.47;35147.28;35147.28;35147.28;35147.28;35147.28;115125.91;115125.91;115125.91;115125.91;115125.91;0.01;0.01;0.01;0.01;0.01;19820.69;20398.67;20123.13;20123.13;20841.31;19030.25;19030.25;19030.25;19030.25;19030.25;0.00;0.00;0.00;0.00;0.00;-15326.59;-14748.61;-15024.15;-15024.15;-14305.96;-96095.67;-96095.67;-96095.67;-96095.67;-96095.67;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197821496055.45;229076426.14;17990.31;0.98;0.99;141.34;5.50;94.92;7.26;147.16;922.61;29916.48;29916.48;29916.48;29916.48;29916.48;94900.40;94900.40;94900.40;94900.40;94900.40;0.01;0.01;0.01;0.01;0.01;18579.85;19121.74;18863.26;18863.26;19536.68;17838.90;17838.90;17838.90;17838.90;17838.90;0.00;0.00;0.00;0.00;0.00;-11336.63;-10794.74;-11053.22;-11053.22;-10379.80;-77061.50;-77061.50;-77061.50;-77061.50;-77061.50;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
215479179262.44;266245246.56;18549.20;1.04;1.00;141.70;5.65;100.57;6.89;134.38;908.62;33859.04;33859.04;33859.04;33859.04;33859.04;121055.20;121055.20;121055.20;121055.20;121055.20;0.02;0.02;0.02;0.02;0.02;19380.63;19946.03;19676.09;19676.09;20378.87;18607.76;18607.76;18607.76;18607.76;18607.76;0.00;0.00;0.00;0.00;0.00;-14478.41;-13913.00;-14182.95;-14182.95;-13480.17;-102447.44;-102447.44;-102447.44;-102447.44;-102447.44;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211156764110.60;246290737.09;19591.27;1.01;1.01;146.83;6.04;103.81;6.95;147.20;933.68;33409.52;33409.52;33409.52;33409.52;33409.52;120811.00;120811.00;120811.00;120811.00;120811.00;0.02;0.02;0.02;0.02;0.02;20582.55;21183.24;20896.12;20896.12;21642.93;19761.78;19761.78;19761.78;19761.78;19761.78;0.00;0.00;0.00;0.00;0.00;-12826.97;-12226.29;-12513.40;-12513.40;-11766.60;-101049.23;-101049.23;-101049.23;-101049.23;-101049.23;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
223942067202.35;257857253.59;18077.31;0.98;1.00;144.66;5.44;104.08;7.09;134.82;975.69;31098.80;31098.80;31098.80;31098.80;31098.80;108885.78;108885.78;108885.78;108885.78;108885.78;0.01;0.01;0.01;0.01;0.01;18899.59;19450.76;19187.92;19187.92;19872.83;18145.88;18145.88;18145.88;18145.88;18145.88;0.00;0.00;0.00;0.00;0.00;-12199.21;-11648.04;-11910.88;-11910.88;-11225.96;-90739.90;-90739.90;-90739.90;-90739.90;-90739.90;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205431477975.82;237311322.63;22966.43;1.01;1.05;148.06;5.96;107.63;7.82;132.73;960.03;29025.10;29025.10;29025.10;29025.10;29025.10;115827.84;115827.84;115827.84;115827.84;115827.84;0.02;0.02;0.02;0.02;0.02;25173.89;25909.02;25556.95;25556.95;26471.29;24170.07;24170.07;24170.07;24170.07;24170.07;0.00;0.00;0.00;0.00;0.00;-3851.22;-3116.08;-3468.16;-3468.16;-2553.82;-91657.77;-91657.77;-91657.77;-91657.77;-91657.77;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202752868199.97;232464464.30;18951.65;1.00;0.99;144.46;5.78;101.61;7.49;142.11;916.59;30062.12;30062.12;30062.12;30062.12;30062.12;105955.92;105955.92;105955.92;105955.92;105955.92;0.02;0.02;0.02;0.02;0.02;19621.71;20194.51;19920.48;19920.48;20632.75;18839.27;18839.27;18839.27;18839.27;18839.27;0.00;0.00;0.00;0.00;0.00;-10440.41;-9867.61;-10141.64;-10141.64;-9429.37;-87116.66;-87116.66;-87116.66;-87116.66;-87116.66;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207945206969.38;254641982.72;21151.96;0.98;0.97;136.74;5.79;103.79;7.31;125.33;904.16;28329.86;28329.86;28329.86;28329.86;28329.86;107344.34;107344.34;107344.34;107344.34;107344.34;0.01;0.01;0.01;0.01;0.01;21300.48;21922.25;21624.85;21624.85;22397.98;20451.09;20451.09;20451.09;20451.09;20451.09;0.00;0.00;0.00;0.00;0.00;-7029.38;-6407.61;-6705.01;-6705.01;-5931.88;-86893.25;-86893.25;-86893.25;-86893.25;-86893.25;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202889980626.72;229449087.13;20757.22;1.03;1.01;135.86;5.74;106.93;7.18;143.86;936.61;30820.47;30820.47;30820.47;30820.47;30820.47;100262.08;100262.08;100262.08;100262.08;100262.08;0.02;0.02;0.02;0.02;0.02;21896.36;22535.33;22230.01;22230.01;23024.36;21023.19;21023.19;21023.19;21023.19;21023.19;0.00;0.00;0.00;0.00;0.00;-8924.11;-8285.14;-8590.46;-8590.46;-7796.11;-79238.89;-79238.89;-79238.89;-79238.89;-79238.89;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205395381990.88;262114631.63;19398.00;0.95;1.01;130.33;6.31;107.14;7.04;135.30;876.14;30613.42;30613.42;30613.42;30613.42;30613.42;111694.13;111694.13;111694.13;111694.13;111694.13;0.01;0.01;0.01;0.01;0.01;20423.92;21020.32;20734.72;20734.72;21476.49;19609.50;19609.50;19609.50;19609.50;19609.50;0.00;0.00;0.00;0.00;0.00;-10189.50;-9593.10;-9878.70;-9878.70;-9136.93;-92084.63;-92084.63;-92084.63;-92084.63;-92084.63;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185797739431.84;226165532.22;22771.68;1.06;0.98;128.65;5.70;108.36;7.18;141.74;905.25;30984.92;30984.92;30984.92;30984.92;30984.92;96103.02;96103.02;96103.02;96103.02;96103.02;0.02;0.02;0.02;0.02;0.02;23154.29;23830.10;23506.95;23506.95;24347.24;22230.97;22230.97;22230.97;22230.97;22230.97;0.00;0.00;0.00;0.00;0.00;-7830.64;-7154.82;-7477.97;-7477.97;-6637.69;-73872.06;-73872.06;-73872.06;-73872.06;-73872.06;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199430768281.18;267579554.22;20151.52;0.99;0.99;139.35;5.94;105.01;6.74;135.35;924.43;32702.87;32702.87;32702.87;32702.87;32702.87;119914.92;119914.92;119914.92;119914.92;119914.92;0.01;0.01;0.01;0.01;0.01;20822.56;21430.08;21139.96;21139.96;21895.12;19992.20;19992.20;19992.20;19992.20;19992.20;0.00;0.00;0.00;0.00;0.00;-11880.31;-11272.79;-11562.91;-11562.91;-10807.75;-99922.72;-99922.72;-99922.72;-99922.72;-99922.72;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199438292737.45;250597719.29;17692.91;1.00;1.00;150.07;6.67;103.97;7.77;128.09;954.80;29090.03;29090.03;29090.03;29090.03;29090.03;136302.07;136302.07;136302.07;136302.07;136302.07;0.01;0.01;0.01;0.01;0.01;18490.55;19030.64;18771.80;18771.80;19443.63;17753.25;17753.25;17753.25;17753.25;17753.25;0.00;0.00;0.00;0.00;0.00;-10599.47;-10059.39;-10318.23;-10318.23;-9646.40;-118548.82;-118548.82;-118548.82;-118548.82;-118548.82;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194145676806.09;286101170.60;19862.29;1.02;0.99;142.19;5.46;102.88;6.41;136.23;927.70;36031.70;36031.70;36031.70;36031.70;36031.70;123109.18;123109.18;123109.18;123109.18;123109.18;0.02;0.02;0.02;0.02;0.02;20524.78;21123.19;20838.07;20838.07;21581.55;19706.25;19706.25;19706.25;19706.25;19706.25;0.00;0.00;0.00;0.00;0.00;-15506.92;-14908.51;-15193.63;-15193.63;-14450.15;-103402.93;-103402.93;-103402.93;-103402.93;-103402.93;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185791749396.39;230474396.19;18052.27;1.00;1.05;134.49;5.88;101.89;6.93;133.41;918.28;27952.19;27952.19;27952.19;27952.19;27952.19;99484.76;99484.76;99484.76;99484.76;99484.76;0.01;0.01;0.01;0.01;0.01;19695.56;20270.14;19995.84;19995.84;20710.01;18910.14;18910.14;18910.14;18910.14;18910.14;0.00;0.00;0.00;0.00;0.00;-8256.62;-7682.05;-7956.34;-7956.34;-7242.18;-80574.62;-80574.62;-80574.62;-80574.62;-80574.62;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209502840237.82;266610900.22;18061.95;1.01;1.01;138.32;5.54;98.75;7.45;139.79;883.45;34375.82;34375.82;34375.82;34375.82;34375.82;113116.97;113116.97;113116.97;113116.97;113116.97;0.02;0.02;0.02;0.02;0.02;19037.72;19593.40;19327.68;19327.68;20018.59;18278.56;18278.56;18278.56;18278.56;18278.56;0.00;0.00;0.00;0.00;0.00;-15338.09;-14782.42;-15048.13;-15048.13;-14357.23;-94838.41;-94838.41;-94838.41;-94838.41;-94838.41;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206858184415.23;265556467.35;16518.09;0.98;0.97;142.73;5.59;105.68;7.43;137.68;891.29;32724.74;32724.74;32724.74;32724.74;32724.74;113796.68;113796.68;113796.68;113796.68;113796.68;0.01;0.01;0.01;0.01;0.01;16726.64;17215.07;16981.19;16981.19;17588.66;16059.66;16059.66;16059.66;16059.66;16059.66;0.00;0.00;0.00;0.00;0.00;-15998.10;-15509.67;-15743.56;-15743.56;-15136.08;-97737.02;-97737.02;-97737.02;-97737.02;-97737.02;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190838529656.60;271565365.54;22757.92;0.94;1.02;127.89;6.22;103.15;7.01;141.53;945.77;32719.72;32719.72;32719.72;32719.72;32719.72;110261.94;110261.94;110261.94;110261.94;110261.94;0.01;0.01;0.01;0.01;0.01;24209.13;24915.29;24578.31;24578.31;25455.95;23243.69;23243.69;23243.69;23243.69;23243.69;0.00;0.00;0.00;0.00;0.00;-8510.59;-7804.43;-8141.41;-8141.41;-7263.77;-87018.25;-87018.25;-87018.25;-87018.25;-87018.25;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199510985513.23;237094170.22;17848.81;0.99;0.98;124.89;6.39;97.16;6.73;138.90;965.95;29501.74;29501.74;29501.74;29501.74;29501.74;101734.66;101734.66;101734.66;101734.66;101734.66;0.01;0.01;0.01;0.01;0.01;18228.40;18759.65;18506.84;18506.84;19166.72;17501.42;17501.42;17501.42;17501.42;17501.42;0.00;0.00;0.00;0.00;0.00;-11273.34;-10742.09;-10994.90;-10994.90;-10335.02;-84233.24;-84233.24;-84233.24;-84233.24;-84233.24;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
212126177810.62;263226592.50;17844.97;0.92;1.00;128.95;6.07;102.06;7.76;138.44;933.93;30605.06;30605.06;30605.06;30605.06;30605.06;103790.82;103790.82;103790.82;103790.82;103790.82;0.01;0.01;0.01;0.01;0.01;18592.06;19134.72;18875.23;18875.23;19549.96;17850.67;17850.67;17850.67;17850.67;17850.67;0.00;0.00;0.00;0.00;0.00;-12013.00;-11470.34;-11729.83;-11729.83;-11055.10;-85940.16;-85940.16;-85940.16;-85940.16;-85940.16;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197302474590.62;233971731.53;17114.65;0.94;1.03;142.35;6.50;102.28;6.65;140.60;930.55;28101.82;28101.82;28101.82;28101.82;28101.82;111032.44;111032.44;111032.44;111032.44;111032.44;0.01;0.01;0.01;0.01;0.01;18299.81;18833.79;18578.69;18578.69;19242.49;17570.06;17570.06;17570.06;17570.06;17570.06;0.00;0.00;0.00;0.00;0.00;-9802.01;-9268.03;-9523.13;-9523.13;-8859.33;-93462.38;-93462.38;-93462.38;-93462.38;-93462.38;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186277197149.15;281429342.56;20580.11;1.02;0.98;136.22;5.14;96.78;7.05;129.12;931.28;33733.04;33733.04;33733.04;33733.04;33733.04;109757.77;109757.77;109757.77;109757.77;109757.77;0.02;0.02;0.02;0.02;0.02;20901.59;21510.86;21220.75;21220.75;21977.63;20068.02;20068.02;20068.02;20068.02;20068.02;0.00;0.00;0.00;0.00;0.00;-12831.45;-12222.18;-12512.28;-12512.28;-11755.41;-89689.75;-89689.75;-89689.75;-89689.75;-89689.75;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
218742644427.74;253480001.31;21597.01;0.98;1.02;141.42;5.89;110.20;7.86;138.74;1070.12;31426.64;31426.64;31426.64;31426.64;31426.64;113190.15;113190.15;113190.15;113190.15;113190.15;0.01;0.01;0.01;0.01;0.01;22876.51;23543.88;23225.29;23225.29;24054.78;21964.23;21964.23;21964.23;21964.23;21964.23;0.00;0.00;0.00;0.00;0.00;-8550.14;-7882.77;-8201.35;-8201.35;-7371.86;-91225.92;-91225.92;-91225.92;-91225.92;-91225.92;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184359305251.85;239200690.50;21130.86;0.98;1.00;139.28;5.64;96.61;7.47;144.12;925.52;30586.61;30586.61;30586.61;30586.61;30586.61;100085.77;100085.77;100085.77;100085.77;100085.77;0.01;0.01;0.01;0.01;0.01;22084.66;22728.96;22421.34;22421.34;23222.19;21203.97;21203.97;21203.97;21203.97;21203.97;0.00;0.00;0.00;0.00;0.00;-8501.95;-7857.65;-8165.27;-8165.27;-7364.43;-78881.80;-78881.80;-78881.80;-78881.80;-78881.80;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
180887867807.20;283044211.34;19584.79;1.01;1.01;143.63;6.15;104.68;6.64;142.98;905.16;37009.98;37009.98;37009.98;37009.98;37009.98;137093.54;137093.54;137093.54;137093.54;137093.54;0.02;0.02;0.02;0.02;0.02;20634.94;21237.18;20949.27;20949.27;21698.04;19812.08;19812.08;19812.08;19812.08;19812.08;0.00;0.00;0.00;0.00;0.00;-16375.05;-15772.80;-16060.71;-16060.71;-15311.94;-117281.47;-117281.47;-117281.47;-117281.47;-117281.47;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207864379021.23;237058931.38;20679.36;1.01;1.01;142.89;5.74;100.56;7.48;134.72;960.01;29214.43;29214.43;29214.43;29214.43;29214.43;106635.82;106635.82;106635.82;106635.82;106635.82;0.02;0.02;0.02;0.02;0.02;21810.18;22446.50;22142.64;22142.64;22933.60;20940.43;20940.43;20940.43;20940.43;20940.43;0.00;0.00;0.00;0.00;0.00;-7404.25;-6767.92;-7071.78;-7071.78;-6280.83;-85695.39;-85695.39;-85695.39;-85695.39;-85695.39;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192334338965.40;253345178.93;20945.73;0.99;1.02;135.74;5.70;105.56;6.83;144.11;856.28;32827.84;32827.84;32827.84;32827.84;32827.84;105729.59;105729.59;105729.59;105729.59;105729.59;0.01;0.01;0.01;0.01;0.01;22179.58;22827.08;22517.26;22517.26;23322.45;21295.14;21295.14;21295.14;21295.14;21295.14;0.00;0.00;0.00;0.00;0.00;-10648.27;-10000.76;-10310.58;-10310.58;-9505.39;-84434.45;-84434.45;-84434.45;-84434.45;-84434.45;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207655905982.84;253334667.27;20174.16;1.02;0.98;143.79;5.85;96.55;7.06;140.08;937.31;32914.65;32914.65;32914.65;32914.65;32914.65;118676.81;118676.81;118676.81;118676.81;118676.81;0.02;0.02;0.02;0.02;0.02;20493.99;21091.75;20806.56;20806.56;21549.44;19676.71;19676.71;19676.71;19676.71;19676.71;0.00;0.00;0.00;0.00;0.00;-12420.66;-11822.90;-12108.09;-12108.09;-11365.21;-99000.09;-99000.09;-99000.09;-99000.09;-99000.09;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
210203312532.09;209010718.66;19778.35;1.00;1.02;138.14;5.93;97.49;6.74;136.88;941.03;26001.40;26001.40;26001.40;26001.40;26001.40;93368.12;93368.12;93368.12;93368.12;93368.12;0.01;0.01;0.01;0.01;0.01;20953.60;21564.53;21273.41;21273.41;22032.47;20117.96;20117.96;20117.96;20117.96;20117.96;0.00;0.00;0.00;0.00;0.00;-5047.80;-4436.87;-4727.99;-4727.99;-3968.93;-73250.15;-73250.15;-73250.15;-73250.15;-73250.15;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193078205173.65;237090792.38;20001.69;1.00;1.01;129.94;5.71;102.27;7.04;131.07;887.29;28302.32;28302.32;28302.32;28302.32;28302.32;96150.56;96150.56;96150.56;96150.56;96150.56;0.02;0.02;0.02;0.02;0.02;21046.98;21661.13;21367.72;21367.72;22131.19;20207.68;20207.68;20207.68;20207.68;20207.68;0.00;0.00;0.00;0.00;0.00;-7255.34;-6641.19;-6934.61;-6934.61;-6171.13;-75942.88;-75942.88;-75942.88;-75942.88;-75942.88;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214279132582.69;233570154.19;23578.97;1.03;1.01;133.23;5.76;112.64;7.64;129.38;992.18;28182.76;28182.76;28182.76;28182.76;28182.76;100272.02;100272.02;100272.02;100272.02;100272.02;0.02;0.02;0.02;0.02;0.02;24778.59;25501.76;25156.05;25156.05;26055.16;23790.49;23790.49;23790.49;23790.49;23790.49;0.00;0.00;0.00;0.00;0.00;-3404.17;-2681.00;-3026.71;-3026.71;-2127.60;-76481.53;-76481.53;-76481.53;-76481.53;-76481.53;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207161287559.51;263192924.75;21715.96;0.96;0.95;147.20;5.80;104.24;6.96;152.03;923.37;35038.96;35038.96;35038.96;35038.96;35038.96;117984.79;117984.79;117984.79;117984.79;117984.79;0.01;0.01;0.01;0.01;0.01;21475.85;22102.60;21803.03;21803.03;22582.24;20619.45;20619.45;20619.45;20619.45;20619.45;0.00;0.00;0.00;0.00;0.00;-13563.11;-12936.36;-13235.93;-13235.93;-12456.72;-97365.35;-97365.35;-97365.35;-97365.35;-97365.35;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185075457142.10;279305745.80;19858.03;1.01;1.00;141.50;5.70;106.83;7.31;138.38;956.03;35485.27;35485.27;35485.27;35485.27;35485.27;124094.84;124094.84;124094.84;124094.84;124094.84;0.02;0.02;0.02;0.02;0.02;20627.14;21229.08;20941.44;20941.44;21689.77;19804.58;19804.58;19804.58;19804.58;19804.58;0.00;0.00;0.00;0.00;0.00;-14858.13;-14256.19;-14543.84;-14543.84;-13795.51;-104290.25;-104290.25;-104290.25;-104290.25;-104290.25;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193668454133.93;224606419.63;20663.66;1.02;0.98;136.94;5.75;94.49;7.52;145.52;982.09;30314.77;30314.77;30314.77;30314.77;30314.77;98411.22;98411.22;98411.22;98411.22;98411.22;0.02;0.02;0.02;0.02;0.02;21175.98;21793.34;21499.24;21499.24;22266.24;20331.47;20331.47;20331.47;20331.47;20331.47;0.00;0.00;0.00;0.00;0.00;-9138.79;-8521.43;-8815.53;-8815.53;-8048.53;-78079.75;-78079.75;-78079.75;-78079.75;-78079.75;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191536726877.51;229415160.76;22865.44;1.00;1.03;155.86;5.68;109.25;7.45;159.32;896.18;32964.82;32964.82;32964.82;32964.82;32964.82;111186.89;111186.89;111186.89;111186.89;111186.89;0.02;0.02;0.02;0.02;0.02;24469.58;25184.44;24841.63;24841.63;25730.99;23493.88;23493.88;23493.88;23493.88;23493.88;0.00;0.00;0.00;0.00;0.00;-8495.24;-7780.38;-8123.19;-8123.19;-7233.83;-87693.01;-87693.01;-87693.01;-87693.01;-87693.01;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
176925066982.47;234391233.45;20430.89;0.99;0.97;136.24;5.63;104.72;7.15;137.11;945.82;28997.21;28997.21;28997.21;28997.21;28997.21;97409.47;97409.47;97409.47;97409.47;97409.47;0.01;0.01;0.01;0.01;0.01;20573.47;21173.65;20887.15;20887.15;21633.12;19753.04;19753.04;19753.04;19753.04;19753.04;0.00;0.00;0.00;0.00;0.00;-8423.73;-7823.56;-8110.06;-8110.06;-7364.08;-77656.43;-77656.43;-77656.43;-77656.43;-77656.43;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
