# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
197461358479.05;237272569.34;16905.39;0.99;1.00;139.87;5.71;103.10;7.43;152.23;893.80;32449.29;32449.29;32449.29;17675.15;18191.19;17944.21;-14774.15;-14258.10;-14505.08;0.00;0.00;0.00
195124674252.79;243001655.43;19953.59;1.05;0.97;141.47;6.26;96.95;7.23;146.34;880.32;34012.30;34012.30;34012.30;20177.83;20766.92;20485.01;-13834.47;-13245.38;-13527.29;0.00;0.00;0.00
203585186181.78;246327800.74;20156.65;1.04;0.96;145.53;6.08;101.68;7.37;146.62;1001.52;34132.08;34132.08;34132.08;20122.99;20710.00;20429.84;-14009.09;-13422.09;-13702.25;0.00;0.00;0.00
211803764894.84;267240213.18;19430.51;1.01;1.00;147.88;6.33;102.30;6.89;141.68;875.59;34876.23;34876.23;34876.23;20224.66;20815.28;20532.39;-14651.57;-14060.96;-14343.84;0.00;0.00;0.00
213907231227.24;234797193.28;21473.29;0.96;1.06;148.56;5.30;102.77;6.39;144.71;999.28;29757.94;29757.94;29757.94;23627.23;24315.55;23988.42;-6130.71;-5442.38;-5769.52;0.00;0.00;0.00
196395653459.28;253358447.05;14977.19;0.96;1.00;134.82;5.45;97.16;7.21;149.08;998.22;32957.16;32957.16;32957.16;15578.33;16032.26;15816.38;-17378.83;-16924.91;-17140.78;0.00;0.00;0.00
207439328119.65;250868078.72;20129.03;1.04;0.99;152.48;5.84;112.73;7.01;132.09;929.55;31328.37;31328.37;31328.37;20676.81;21280.59;20991.47;-10651.56;-10047.78;-10336.90;0.00;0.00;0.00
181859333501.85;250396922.38;19521.65;0.98;1.01;136.66;5.72;98.55;6.43;137.67;980.73;30620.69;30620.69;30620.69;20627.98;21228.89;20943.36;-9992.70;-9391.80;-9677.33;0.00;0.00;0.00
197912429141.35;230065305.07;18230.90;0.98;0.95;145.16;6.12;102.82;7.16;134.00;968.15;27426.85;27426.85;27426.85;18102.84;18631.04;18378.75;-9324.02;-8795.82;-9048.11;0.00;0.00;0.00
207034238460.22;244424143.18;20827.17;1.00;1.00;133.30;5.67;96.74;7.49;149.79;977.35;33200.51;33200.51;33200.51;21671.34;22303.17;22002.14;-11529.16;-10897.34;-11198.37;0.00;0.00;0.00
193762803835.84;242847078.41;19807.60;0.96;1.02;140.08;6.15;95.94;6.99;148.43;999.31;31329.15;31329.15;31329.15;21088.46;21703.14;21410.51;-10240.69;-9626.00;-9918.64;0.00;0.00;0.00
212753225671.73;240370443.27;23181.33;1.00;1.00;134.67;5.94;95.17;7.95;146.02;1023.84;31858.96;31858.96;31858.96;24236.78;24943.41;24606.73;-7622.18;-6915.55;-7252.23;0.00;0.00;0.00
207107099949.61;238783705.63;19646.65;0.98;0.97;136.24;6.02;96.33;7.21;145.51;906.92;30848.75;30848.75;30848.75;19755.61;20332.02;20056.71;-11093.15;-10516.73;-10792.04;0.00;0.00;0.00
205281854884.93;258660322.64;16231.48;0.95;0.99;144.01;6.13;114.89;7.72;134.82;953.08;29989.04;29989.04;29989.04;16788.41;17278.85;17043.69;-13200.63;-12710.19;-12945.34;0.00;0.00;0.00
196428805805.35;245382598.41;18690.83;1.01;1.02;141.69;5.55;92.16;6.72;153.30;911.22;34475.57;34475.57;34475.57;19894.29;20474.21;20198.06;-14581.28;-14001.36;-14277.52;0.00;0.00;0.00
195349573628.04;270908853.51;17702.30;1.00;1.04;136.02;5.77;97.08;7.13;129.06;902.74;31708.30;31708.30;31708.30;19246.48;19807.97;19539.91;-12461.82;-11900.33;-12168.39;0.00;0.00;0.00
207353199855.66;249339336.80;15994.75;1.04;1.05;127.50;5.77;93.47;6.93;126.27;943.65;29688.33;29688.33;29688.33;17508.60;18018.80;17776.12;-12179.73;-11669.52;-11912.21;0.00;0.00;0.00
205600034532.00;222764894.34;22356.69;0.97;0.96;143.03;5.42;103.78;7.14;136.87;924.66;26956.42;26956.42;26956.42;22246.84;22895.95;22585.91;-4709.58;-4060.47;-4370.52;0.00;0.00;0.00
202815568315.04;269905412.89;17184.34;1.00;1.02;140.95;5.48;81.75;7.32;145.95;946.82;35956.12;35956.12;35956.12;18202.39;18732.61;18480.71;-17753.72;-17223.50;-17475.41;0.00;0.00;0.00
203508810980.82;245901553.92;21136.26;1.02;0.97;153.06;5.83;92.15;6.84;135.82;939.35;30956.31;30956.31;30956.31;21437.77;22062.88;21764.90;-9518.54;-8893.43;-9191.41;0.00;0.00;0.00
176844239868.22;270437108.63;17780.24;0.97;1.01;139.60;5.69;104.69;6.85;135.09;981.54;32316.20;32316.20;32316.20;18672.91;19217.35;18957.90;-13643.28;-13098.84;-13358.29;0.00;0.00;0.00
198342744143.93;262252671.81;20255.23;0.99;1.04;139.39;5.37;89.71;7.49;134.86;934.11;31675.61;31675.61;31675.61;21875.13;22512.84;22209.09;-9800.48;-9162.77;-9466.52;0.00;0.00;0.00
208937236870.83;257110079.93;18018.22;0.98;1.02;139.78;5.68;96.31;6.82;142.67;896.75;32637.92;32637.92;32637.92;19152.87;19711.50;19444.99;-13485.05;-12926.42;-13192.92;0.00;0.00;0.00
177827771757.87;251344974.90;21356.87;1.06;1.01;138.87;5.62;101.69;7.43;145.42;1031.64;35197.73;35197.73;35197.73;22554.30;23211.76;22898.68;-12643.43;-11985.97;-12299.05;0.00;0.00;0.00
211356085184.69;240059021.93;17072.10;1.04;1.03;137.21;5.97;101.39;7.10;140.61;918.35;31776.97;31776.97;31776.97;18293.37;18827.17;18572.14;-13483.60;-12949.80;-13204.83;0.00;0.00;0.00
198957419586.00;272020450.80;17184.46;1.01;0.97;132.76;5.42;100.46;6.61;142.63;908.39;35567.86;35567.86;35567.86;17352.47;17858.38;17617.35;-18215.39;-17709.49;-17950.51;0.00;0.00;0.00
210301971584.48;266631368.61;19964.90;0.93;1.00;139.37;5.53;99.49;6.76;141.75;891.15;31876.70;31876.70;31876.70;20767.01;21372.79;21083.69;-11109.68;-10503.91;-10793.01;0.00;0.00;0.00
219350461997.18;268375678.44;21779.53;0.99;1.03;140.85;5.79;107.11;6.34;142.21;931.68;34317.51;34317.51;34317.51;23471.43;24155.98;23829.47;-10846.07;-10161.53;-10488.04;0.00;0.00;0.00
183611907417.50;233474798.35;23007.81;1.00;0.97;143.34;5.94;103.57;7.65;136.11;920.97;28771.99;28771.99;28771.99;23268.70;23948.13;23622.83;-5503.29;-4823.85;-5149.16;0.00;0.00;0.00
193831605213.30;261441372.22;16518.78;1.00;1.05;141.64;5.50;97.01;7.70;129.97;958.31;30832.39;30832.39;30832.39;18041.30;18567.57;18316.42;-12791.09;-12264.83;-12515.98;0.00;0.00;0.00
189338215562.56;244092857.49;19539.89;0.97;1.02;141.92;5.50;104.44;7.37;138.99;884.29;29938.13;29938.13;29938.13;20694.77;21299.00;21009.77;-9243.36;-8639.13;-8928.36;0.00;0.00;0.00
176503287326.52;267747299.25;17470.47;0.94;1.02;138.54;5.76;102.66;6.72;134.82;939.95;30842.65;30842.65;30842.65;18500.52;19040.05;18782.76;-12342.13;-11802.60;-12059.88;0.00;0.00;0.00
204169951237.01;233697057.51;22478.37;1.04;0.95;140.77;6.29;102.76;7.41;145.22;927.61;31949.79;31949.79;31949.79;22210.28;22858.70;22548.41;-9739.51;-9091.09;-9401.38;0.00;0.00;0.00
217520938227.72;242780328.60;18496.91;1.06;0.99;136.49;5.93;94.02;6.72;139.05;911.66;32495.62;32495.62;32495.62;19002.15;19556.20;19292.16;-13493.47;-12939.42;-13203.46;0.00;0.00;0.00
189836705221.21;232380697.91;22260.07;0.99;0.95;132.69;6.46;99.76;7.17;140.58;848.70;29441.04;29441.04;29441.04;22114.25;22760.08;22450.70;-7326.79;-6680.96;-6990.34;0.00;0.00;0.00
206886656261.43;249188288.89;22148.39;0.99;1.00;136.74;5.80;97.24;6.82;134.78;960.88;30308.37;30308.37;30308.37;23084.18;23757.03;23436.70;-7224.19;-6551.33;-6871.66;0.00;0.00;0.00
210959274857.60;259207169.34;19898.36;0.98;0.98;135.89;5.45;102.33;7.35;144.56;888.21;33470.00;33470.00;33470.00;20212.49;20802.44;20520.35;-13257.52;-12667.56;-12949.66;0.00;0.00;0.00
196817490767.35;278766747.66;17662.07;0.92;0.93;132.87;5.81;100.68;7.34;144.26;960.86;33456.09;33456.09;33456.09;17075.01;17573.02;17335.46;-16381.08;-15883.07;-16120.64;0.00;0.00;0.00
196754495655.00;261476342.75;17873.07;0.96;0.99;135.91;6.55;97.53;7.11;127.55;876.48;28986.17;28986.17;28986.17;18467.52;19006.68;18748.67;-10518.64;-9979.49;-10237.50;0.00;0.00;0.00
169815784251.46;254684122.30;17963.61;1.00;1.06;136.92;5.86;98.32;7.19;144.18;1010.05;33340.33;33340.33;33340.33;19909.51;20489.80;20213.59;-13430.82;-12850.53;-13126.74;0.00;0.00;0.00
202001186626.63;264142471.13;20015.07;0.98;1.00;145.12;6.03;89.06;7.25;152.64;899.99;35940.27;35940.27;35940.27;20744.63;21349.83;21060.89;-15195.64;-14590.43;-14879.38;0.00;0.00;0.00
185112362360.15;264380437.73;18646.04;0.99;0.99;135.03;5.94;108.89;7.02;139.06;874.56;33062.99;33062.99;33062.99;19254.04;19816.29;19547.03;-13808.95;-13246.70;-13515.95;0.00;0.00;0.00
204887631379.82;255043544.28;19120.33;1.03;1.03;127.20;5.59;103.29;7.01;134.45;905.89;32153.36;32153.36;32153.36;20580.31;21180.66;20894.11;-11573.05;-10972.70;-11259.25;0.00;0.00;0.00
204923140193.89;264791512.59;20719.07;1.02;1.00;141.98;5.84;108.91;7.12;143.33;927.71;35281.97;35281.97;35281.97;21588.01;22218.20;21916.73;-13693.97;-13063.78;-13365.24;0.00;0.00;0.00
190529189934.33;258314822.77;19211.69;0.97;0.98;142.08;5.26;105.85;7.34;145.77;1018.54;33306.12;33306.12;33306.12;19613.14;20184.96;19912.51;-13692.98;-13121.16;-13393.61;0.00;0.00;0.00
190409559312.35;267663334.92;21370.16;0.99;0.97;138.29;5.63;102.46;7.29;147.73;940.79;35435.11;35435.11;35435.11;21540.57;22169.01;21868.94;-13894.54;-13266.10;-13566.17;0.00;0.00;0.00
201972387395.82;273940899.12;22093.30;1.00;0.99;141.67;6.16;103.11;7.36;137.50;931.78;34356.37;34356.37;34356.37;22797.28;23462.77;23144.43;-11559.08;-10893.60;-11211.94;0.00;0.00;0.00
192711227336.67;231489297.81;17849.40;0.96;0.99;134.39;5.42;99.02;7.35;151.03;959.77;30654.99;30654.99;30654.99;18324.38;18858.67;18604.04;-12330.61;-11796.32;-12050.95;0.00;0.00;0.00
209121725623.21;251693599.38;19535.90;1.00;1.02;135.87;5.79;101.05;7.11;132.53;943.42;30440.50;30440.50;30440.50;20768.98;21374.76;21085.73;-9671.53;-9065.74;-9354.78;0.00;0.00;0.00
188143980564.63;262249017.75;18443.36;0.97;0.99;142.88;6.01;99.21;7.83;135.21;923.13;31216.61;31216.61;31216.61;18950.86;19504.16;19239.34;-12265.75;-11712.45;-11977.27;0.00;0.00;0.00
189960675424.11;230956257.90;17370.88;1.02;0.95;143.01;6.40;94.78;6.76;144.90;923.28;31021.93;31021.93;31021.93;17165.21;17665.93;17426.95;-13856.72;-13356.00;-13594.98;0.00;0.00;0.00
209546302800.89;254133040.65;16721.95;1.03;0.96;126.19;6.07;99.73;6.89;134.17;991.51;32052.97;32052.97;32052.97;16704.11;17190.89;16959.31;-15348.87;-14862.09;-15093.66;0.00;0.00;0.00
206797185814.21;247692672.80;21128.80;0.98;0.97;137.04;5.98;99.07;7.13;143.08;959.45;31673.55;31673.55;31673.55;21334.99;21957.21;21660.46;-10338.56;-9716.35;-10013.09;0.00;0.00;0.00
205631966880.03;285745249.16;23984.92;0.98;0.99;150.81;5.58;109.59;7.34;141.84;985.52;36256.34;36256.34;36256.34;24707.95;25429.01;25084.40;-11548.38;-10827.33;-11171.94;0.00;0.00;0.00
181367191679.41;265686536.34;19750.07;0.91;1.00;147.48;5.72;97.54;6.93;124.91;968.44;27514.33;27514.33;27514.33;20647.42;21249.42;20962.56;-6866.91;-6264.91;-6551.77;0.00;0.00;0.00
205565199539.86;270861754.49;20773.07;0.99;1.02;145.31;5.84;108.11;6.94;139.76;825.18;34174.81;34174.81;34174.81;22028.00;22671.61;22362.84;-12146.81;-11503.19;-11811.97;0.00;0.00;0.00
203284613505.15;264830788.26;18031.28;1.02;0.96;134.27;6.14;105.40;7.51;135.50;984.60;33299.47;33299.47;33299.47;18084.57;18612.24;18360.18;-15214.91;-14687.23;-14939.29;0.00;0.00;0.00
188657937117.00;249788927.76;19639.50;0.98;1.01;153.61;5.38;104.95;7.07;143.01;879.88;31707.61;31707.61;31707.61;20696.55;21300.84;21011.57;-11011.06;-10406.77;-10696.04;0.00;0.00;0.00
219375873543.63;255405072.85;22613.02;1.00;1.01;144.32;5.85;110.51;7.50;141.16;848.67;32747.76;32747.76;32747.76;23771.85;24466.61;24133.00;-8975.91;-8281.14;-8614.76;0.00;0.00;0.00
186303975763.99;209522766.99;22123.13;0.98;1.01;123.87;5.66;101.34;7.52;123.74;999.07;23063.55;23063.55;23063.55;23209.61;23886.18;23563.98;146.06;822.64;500.43;1.00;1.00;1.00
209415536697.33;239892757.17;20720.86;0.95;0.99;141.28;5.88;94.96;6.83;148.63;914.74;30875.30;30875.30;30875.30;21352.19;21974.90;21677.92;-9523.11;-8900.40;-9197.38;0.00;0.00;0.00
193298677133.89;258064273.74;17335.10;0.94;1.05;148.05;5.46;96.62;6.97;144.52;971.63;31948.87;31948.87;31948.87;19021.61;19576.08;19312.06;-12927.26;-12372.79;-12636.81;0.00;0.00;0.00
185579112911.72;246630081.95;21196.55;1.02;1.07;132.81;5.92;102.01;7.18;135.13;910.09;30966.15;30966.15;30966.15;23639.77;24329.61;23999.98;-7326.38;-6636.53;-6966.17;0.00;0.00;0.00
197710863033.78;293375044.72;23857.55;1.03;1.01;140.27;5.57;105.90;6.66;130.63;951.58;35908.79;35908.79;35908.79;25122.78;25855.39;25506.10;-10786.01;-10053.40;-10402.69;0.00;0.00;0.00
201342430128.50;254227688.32;21714.50;1.00;1.00;142.68;5.76;86.25;7.26;142.04;945.42;32919.83;32919.83;32919.83;22645.89;23305.94;22991.76;-10273.93;-9613.88;-9928.07;0.00;0.00;0.00
190505478684.51;249167314.81;19321.56;0.97;1.03;151.42;5.60;113.39;7.04;126.55;983.46;27935.51;27935.51;27935.51;20631.43;21233.52;20945.76;-7304.09;-6702.00;-6989.75;0.00;0.00;0.00
193264474880.97;269173200.41;22951.56;0.96;0.99;148.92;6.43;105.43;6.41;137.38;946.12;32431.94;32431.94;32431.94;23624.86;24314.18;23984.93;-8807.08;-8117.76;-8447.01;0.00;0.00;0.00
202804001378.13;251482439.80;17090.20;1.00;0.98;138.33;5.67;97.75;7.34;138.80;948.47;31844.99;31844.99;31844.99;17511.57;18022.31;17778.68;-14333.42;-13822.68;-14066.31;0.00;0.00;0.00
208544146943.98;288390399.49;18485.21;0.98;1.06;143.87;5.95;95.55;6.98;131.60;863.47;33768.99;33768.99;33768.99;20328.28;20921.63;20637.88;-13440.71;-12847.36;-13131.10;0.00;0.00;0.00
195371368561.18;240178476.35;20799.84;1.05;0.99;136.70;5.72;100.67;6.91;155.93;950.03;35704.26;35704.26;35704.26;21420.61;22045.21;21747.49;-14283.65;-13659.05;-13956.77;0.00;0.00;0.00
195734583649.71;240512708.58;21643.92;1.00;1.02;142.47;6.02;116.79;6.64;148.89;941.16;32712.03;32712.03;32712.03;22912.98;23581.83;23261.90;-9799.04;-9130.19;-9450.12;0.00;0.00;0.00
186954166439.58;282532805.63;17949.75;1.04;1.01;147.01;5.51;103.76;6.93;143.99;1009.19;38321.02;38321.02;38321.02;18860.32;19410.12;19148.29;-19460.69;-18910.90;-19172.73;0.00;0.00;0.00
200255058212.34;260886876.95;20889.86;0.99;1.00;137.90;5.70;103.40;6.43;136.32;960.15;31986.35;31986.35;31986.35;21699.93;22332.43;22031.33;-10286.42;-9653.92;-9955.02;0.00;0.00;0.00
199948975006.88;238701994.87;20506.00;1.03;0.98;140.84;5.59;108.11;7.15;156.01;941.80;34868.82;34868.82;34868.82;20977.65;21589.82;21297.29;-13891.17;-13279.00;-13571.53;0.00;0.00;0.00
191492314598.16;285813941.64;20530.08;0.98;1.03;141.10;6.50;98.57;6.67;134.23;907.61;34047.64;34047.64;34047.64;22103.15;22748.12;22439.97;-11944.49;-11299.52;-11607.67;0.00;0.00;0.00
221584675619.52;262432609.84;24651.38;1.00;1.05;144.77;5.82;108.86;7.42;130.76;995.03;31129.76;31129.76;31129.76;26910.41;27695.69;27320.46;-4219.35;-3434.06;-3809.30;0.00;0.00;0.00
203929227899.13;226276547.92;20931.63;1.01;1.00;139.93;6.06;100.39;7.04;127.93;927.77;26502.31;26502.31;26502.31;21780.22;22415.71;22112.18;-4722.10;-4086.61;-4390.13;0.00;0.00;0.00
186649027548.70;278132386.69;18069.95;0.90;1.01;146.87;6.34;113.59;6.98;134.01;960.57;30610.18;30610.18;30610.18;18951.50;19504.83;19239.97;-11658.69;-11105.36;-11370.21;0.00;0.00;0.00
197210212397.03;282061990.18;19959.63;0.97;1.00;152.78;5.53;108.21;6.72;133.21;931.34;33204.02;33204.02;33204.02;20710.84;21315.20;21026.43;-12493.18;-11888.82;-12177.59;0.00;0.00;0.00
182167252720.26;265662496.15;18687.63;1.02;1.03;135.36;5.63;97.70;6.91;135.97;1010.40;33556.44;33556.44;33556.44;20087.21;20672.37;20394.32;-13469.23;-12884.07;-13162.12;0.00;0.00;0.00
193869836615.22;236626419.76;20556.69;0.98;0.99;144.17;5.83;102.48;7.71;141.72;996.10;29873.86;29873.86;29873.86;21206.66;21825.40;21529.90;-8667.20;-8048.46;-8343.96;0.00;0.00;0.00
193425057608.09;268048844.67;20767.21;1.00;1.04;134.03;5.71;94.29;7.43;136.96;927.65;33246.38;33246.38;33246.38;22533.64;23190.84;22877.37;-10712.74;-10055.54;-10369.01;0.00;0.00;0.00
216026482071.35;260797024.17;19426.89;1.00;0.97;127.07;6.02;102.84;7.20;136.83;961.65;32304.09;32304.09;32304.09;19538.16;20107.99;19836.19;-12765.93;-12196.10;-12467.90;0.00;0.00;0.00
178434704673.92;237404317.89;16911.66;1.02;1.01;126.53;5.70;98.58;7.20;135.12;895.57;29884.23;29884.23;29884.23;17703.57;18220.02;17973.50;-12180.66;-11664.21;-11910.74;0.00;0.00;0.00
212075359440.70;247550118.91;24040.91;0.99;0.98;129.22;5.46;98.39;7.58;136.90;1018.15;30561.43;30561.43;30561.43;24521.96;25236.56;24896.61;-6039.47;-5324.88;-5664.82;0.00;0.00;0.00
202292948645.41;240641372.85;19256.36;1.01;1.00;137.78;6.17;103.93;6.72;149.69;883.30;33004.07;33004.07;33004.07;20135.01;20722.73;20441.65;-12869.06;-12281.34;-12562.41;0.00;0.00;0.00
213847567435.79;262900349.08;17359.43;1.01;1.00;135.20;5.70;104.22;6.58;137.66;941.82;33301.59;33301.59;33301.59;18102.88;18630.71;18379.17;-15198.71;-14670.88;-14922.42;0.00;0.00;0.00
187201477232.36;243447504.77;21605.50;1.04;0.98;144.31;5.90;106.61;7.13;145.38;884.86;33368.70;33368.70;33368.70;22123.77;22769.85;22460.40;-11244.93;-10598.85;-10908.30;0.00;0.00;0.00
204404423048.83;265717735.67;23471.36;0.99;0.95;137.27;6.08;103.85;6.93;144.63;894.20;34569.97;34569.97;34569.97;23205.08;23882.42;23558.49;-11364.89;-10687.55;-11011.48;0.00;0.00;0.00
180099583809.03;237048634.40;21846.07;1.00;1.02;143.08;5.85;100.31;6.83;154.51;918.34;33444.72;33444.72;33444.72;23290.87;23970.35;23645.95;-10153.85;-9474.37;-9798.77;0.00;0.00;0.00
186541832113.17;235302441.47;19512.09;0.98;1.01;136.98;5.86;104.18;7.46;135.35;942.70;28347.84;28347.84;28347.84;20528.11;21127.21;20840.84;-7819.73;-7220.63;-7507.00;0.00;0.00;0.00
211237721747.60;249965320.65;20148.99;1.02;0.99;151.99;5.91;99.79;6.75;136.00;936.14;31649.68;31649.68;31649.68;20750.19;21355.53;21066.55;-10899.49;-10294.15;-10583.13;0.00;0.00;0.00
198793079838.50;260906594.25;24040.42;0.99;1.00;143.46;6.03;94.82;6.73;128.73;972.16;30127.32;30127.32;30127.32;25021.45;25750.77;25403.57;-5105.87;-4376.56;-4723.75;0.00;0.00;0.00
217812313424.88;240060188.49;20599.82;0.93;0.98;128.97;6.18;99.53;7.10;141.52;974.81;28768.64;28768.64;28768.64;21064.86;21679.04;21386.37;-7703.78;-7089.61;-7382.28;0.00;0.00;0.00
