# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
192688052103.90;251474901.44;13623.61;0.99;0.93;130.40;5.96;85.45;6.86;2727.59;26299.57;26299.57;26299.57;26299.57;26299.57;115885.73;115885.73;115885.73;115885.73;115885.73;0.01;0.01;0.01;0.01;0.01;21057.68;15208.19;15805.31;16191.45;16608.62;17149.17;14745.33;15057.05;15204.15;15144.73;0.00;0.00;0.00;0.00;0.00;-5241.89;-11091.38;-10494.26;-10108.12;-9690.95;-98736.56;-101140.39;-100828.67;-100681.57;-100740.99;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204388602971.69;253045171.92;15188.01;1.00;1.03;141.01;5.47;99.90;7.14;2467.58;33626.16;33626.16;33626.16;33626.16;33626.16;117085.40;117085.40;117085.40;117085.40;117085.40;0.01;0.01;0.01;0.01;0.01;27786.48;17890.64;18980.93;19620.36;20051.46;21595.82;17614.68;18130.92;18374.51;18276.11;0.00;0.00;0.00;0.00;0.00;-5839.69;-15735.53;-14645.24;-14005.81;-13574.70;-95489.58;-99470.71;-98954.48;-98710.89;-98809.29;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214532093724.76;237904503.03;13946.78;0.95;1.00;135.41;6.06;103.69;6.94;2294.80;29478.77;29478.77;29478.77;29478.77;29478.77;111541.97;111541.97;111541.97;111541.97;111541.97;0.01;0.01;0.01;0.01;0.01;24903.38;15872.39;16871.13;17453.95;17832.44;19278.05;15649.63;16120.13;16342.16;16252.47;0.00;0.00;0.00;0.00;0.00;-4575.40;-13606.39;-12607.64;-12024.82;-11646.33;-92263.92;-95892.35;-95421.84;-95199.81;-95289.50;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
222880539519.32;257150570.42;15787.93;1.02;0.98;138.13;6.01;99.72;7.01;981.08;34074.93;34074.93;34074.93;34074.93;34074.93;130443.09;130443.09;130443.09;130443.09;130443.09;0.02;0.02;0.02;0.02;0.02;25333.08;15948.93;16992.39;17597.03;17971.15;19517.05;15752.70;16240.83;16471.17;16378.13;0.00;0.00;0.00;0.00;0.00;-8741.85;-18126.00;-17082.54;-16477.90;-16103.78;-110926.03;-114690.39;-114202.26;-113971.92;-114064.96;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207966719682.21;277142060.61;15142.37;0.98;1.01;131.86;5.69;102.72;7.27;3311.21;34827.69;34827.69;34827.69;34827.69;34827.69;121909.79;121909.79;121909.79;121909.79;121909.79;0.01;0.01;0.01;0.01;0.01;27493.12;18376.71;19361.30;19953.75;20417.81;21688.05;17999.71;18477.99;18703.68;18612.52;0.00;0.00;0.00;0.00;0.00;-7334.57;-16450.98;-15466.39;-14873.94;-14409.88;-100221.74;-103910.08;-103431.80;-103206.11;-103297.27;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197710617421.47;266205627.29;13419.24;1.00;0.98;142.25;5.61;105.97;7.31;1602.60;38587.86;38587.86;38587.86;38587.86;38587.86;128086.98;128086.98;128086.98;128086.98;128086.98;0.02;0.02;0.02;0.02;0.02;23487.42;14263.59;15303.96;15895.74;16213.64;17846.79;14162.23;14640.00;14865.44;14774.38;0.00;0.00;0.00;0.00;0.00;-15100.44;-24324.27;-23283.90;-22692.12;-22374.22;-110240.19;-113924.75;-113446.98;-113221.54;-113312.60;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208338021791.60;231996977.75;12861.40;0.95;0.99;144.50;5.63;108.15;6.49;1842.14;29738.76;29738.76;29738.76;29738.76;29738.76;107315.70;107315.70;107315.70;107315.70;107315.70;0.01;0.01;0.01;0.01;0.01;23055.22;14013.33;15032.83;15613.00;15925.74;17524.17;13911.94;14380.34;14601.35;14512.08;0.00;0.00;0.00;0.00;0.00;-6683.55;-15725.44;-14705.93;-14125.76;-13813.02;-89791.53;-93403.76;-92935.36;-92714.35;-92803.62;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185947074897.03;254971756.77;12938.31;0.98;1.03;154.68;5.55;108.78;6.97;1568.45;38964.52;38964.52;38964.52;38964.52;38964.52;128916.19;128916.19;128916.19;128916.19;128916.19;0.01;0.01;0.01;0.01;0.01;24516.52;14257.79;15431.97;16087.23;16383.78;18329.51;14249.21;14778.28;15027.90;14927.07;0.00;0.00;0.00;0.00;0.00;-14448.00;-24706.73;-23532.55;-22877.28;-22580.74;-110586.68;-114666.98;-114137.91;-113888.28;-113989.12;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194635801354.93;259259154.36;13386.44;1.01;1.03;144.72;5.45;99.15;7.68;1768.00;37836.83;37836.83;37836.83;37836.83;37836.83;123812.91;123812.91;123812.91;123812.91;123812.91;0.02;0.02;0.02;0.02;0.02;24969.56;15139.66;16249.31;16879.84;17216.16;18961.64;15035.71;15544.77;15784.97;15687.95;0.00;0.00;0.00;0.00;0.00;-12867.27;-22697.17;-21587.52;-20956.99;-20620.67;-104851.27;-108777.21;-108268.14;-108027.94;-108124.97;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190256201308.20;245220242.22;15856.57;0.97;1.05;151.11;6.06;107.22;6.73;3085.65;35203.54;35203.54;35203.54;35203.54;35203.54;130193.02;130193.02;130193.02;130193.02;130193.02;0.01;0.01;0.01;0.01;0.01;30661.72;19345.42;20604.28;21333.46;21786.69;23642.43;19102.14;19690.86;19968.65;19856.44;0.00;0.00;0.00;0.00;0.00;-4541.81;-15858.11;-14599.26;-13870.07;-13416.85;-106550.59;-111090.88;-110502.16;-110224.37;-110336.58;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196396452459.79;232210913.00;16807.67;0.94;1.03;125.32;5.84;103.03;6.44;-97.04;24189.55;24189.55;24189.55;24189.55;24189.55;96312.77;96312.77;96312.77;96312.77;96312.77;0.01;0.01;0.01;0.01;0.01;24353.84;17468.90;18175.72;18629.48;19105.83;19776.59;16951.86;17318.16;17491.03;17421.20;0.00;0.00;0.00;0.00;0.00;164.29;-6720.65;-6013.83;-5560.07;-5083.72;-76536.18;-79360.90;-78994.60;-78821.74;-78891.56;-0.01;-0.01;-0.01;-0.01;-0.01;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190974504858.55;219662785.20;14767.00;0.99;0.99;135.59;5.91;102.44;7.81;1326.31;30764.92;30764.92;30764.92;30764.92;30764.92;104266.00;104266.00;104266.00;104266.00;104266.00;0.01;0.01;0.01;0.01;0.01;24431.89;15624.84;16597.69;17166.29;17540.11;18938.26;15398.30;15857.33;16073.93;15986.44;0.00;0.00;0.00;0.00;0.00;-6333.03;-15140.08;-14167.23;-13598.64;-13224.81;-85327.74;-88867.71;-88408.68;-88192.07;-88279.56;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193961723602.20;276510176.61;13121.76;0.94;0.99;139.01;5.52;104.75;7.20;2775.99;35712.93;35712.93;35712.93;35712.93;35712.93;120069.45;120069.45;120069.45;120069.45;120069.45;0.01;0.01;0.01;0.01;0.01;24083.01;15373.20;16336.40;16898.55;17265.17;18654.34;15154.38;15608.22;15822.37;15735.87;0.00;0.00;0.00;0.00;0.00;-11629.91;-20339.72;-19376.53;-18814.38;-18447.76;-101415.10;-104915.06;-104461.22;-104247.07;-104333.57;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202524504810.08;266516943.16;14273.79;0.95;0.99;142.13;6.03;99.84;6.97;2226.86;34115.08;34115.08;34115.08;34115.08;34115.08;130650.68;130650.68;130650.68;130650.68;130650.68;0.01;0.01;0.01;0.01;0.01;25135.24;16040.97;17046.78;17633.73;18016.17;19467.52;15813.18;16287.04;16510.64;16420.32;0.00;0.00;0.00;0.00;0.00;-8979.84;-18074.11;-17068.30;-16481.35;-16098.92;-111183.16;-114837.49;-114363.63;-114140.04;-114230.36;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200920481162.60;229943233.32;13152.91;1.01;1.01;136.02;6.08;107.13;6.98;2105.88;31267.85;31267.85;31267.85;31267.85;31267.85;114868.97;114868.97;114868.97;114868.97;114868.97;0.02;0.02;0.02;0.02;0.02;23777.70;15128.56;16085.93;16643.96;17003.79;18394.16;14919.96;15370.47;15583.06;15497.19;0.00;0.00;0.00;0.00;0.00;-7490.15;-16139.29;-15181.93;-14623.89;-14264.06;-96474.82;-99949.01;-99498.50;-99285.92;-99371.79;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
225709013274.68;240077241.34;13706.87;1.00;1.01;140.86;5.92;103.41;6.96;-113.57;32455.70;32455.70;32455.70;32455.70;32455.70;119635.08;119635.08;119635.08;119635.08;119635.08;0.01;0.01;0.01;0.01;0.01;22906.46;13407.33;14491.07;15098.32;15381.64;17166.30;13385.58;13875.83;14107.16;14013.72;0.00;0.00;0.00;0.00;0.00;-9549.23;-19048.37;-17964.63;-17357.38;-17074.06;-102468.79;-106249.50;-105759.25;-105527.92;-105621.36;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200542859195.68;269540727.87;12022.62;1.03;1.06;142.68;5.32;99.58;7.04;3937.81;36523.93;36523.93;36523.93;36523.93;36523.93;125924.21;125924.21;125924.21;125924.21;125924.21;0.02;0.02;0.02;0.02;0.02;25921.68;16482.14;17528.13;18137.04;18527.81;20047.86;16256.67;16748.27;16980.24;16886.54;0.00;0.00;0.00;0.00;0.00;-10602.25;-20041.79;-18995.80;-18386.89;-17996.12;-105876.35;-109667.53;-109175.93;-108943.97;-109037.67;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202263215872.79;229457378.13;14478.01;0.97;1.01;142.85;6.16;103.91;7.12;1701.97;31561.62;31561.62;31561.62;31561.62;31561.62;116926.85;116926.85;116926.85;116926.85;116926.85;0.01;0.01;0.01;0.01;0.01;25787.25;15878.62;16990.51;17627.22;17988.23;19697.94;15733.74;16247.78;16490.33;16392.36;0.00;0.00;0.00;0.00;0.00;-5774.37;-15683.01;-14571.11;-13934.41;-13573.39;-97228.92;-101193.11;-100679.08;-100436.52;-100534.50;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203521900892.74;249635307.41;15687.37;0.97;0.97;128.49;5.69;100.22;6.55;2554.97;27110.46;27110.46;27110.46;27110.46;27110.46;106004.20;106004.20;106004.20;106004.20;106004.20;0.01;0.01;0.01;0.01;0.01;24852.84;17639.04;18386.64;18860.89;19336.46;20092.72;17140.37;17523.22;17703.89;17630.91;0.00;0.00;0.00;0.00;0.00;-2257.62;-9471.42;-8723.82;-8249.57;-7774.00;-85911.48;-88863.83;-88480.98;-88300.32;-88373.29;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190396181045.13;267592730.97;15632.30;1.00;1.00;135.99;5.91;105.19;6.71;2970.26;34408.73;34408.73;34408.73;34408.73;34408.73;129561.52;129561.52;129561.52;129561.52;129561.52;0.02;0.02;0.02;0.02;0.02;27087.92;18521.69;19434.61;19993.47;20472.85;21565.84;18086.52;18537.70;18750.60;18664.60;0.00;0.00;0.00;0.00;0.00;-7320.81;-15887.04;-14974.12;-14415.26;-13935.88;-107995.68;-111475.00;-111023.83;-110810.93;-110896.93;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
220873075193.12;278587793.72;14942.22;1.03;1.03;135.56;5.81;109.50;7.19;1704.18;40002.80;40002.80;40002.80;40002.80;40002.80;136053.35;136053.35;136053.35;136053.35;136053.35;0.02;0.02;0.02;0.02;0.02;27160.64;16628.06;17811.88;18488.30;18863.99;20701.24;16490.02;17036.10;17293.78;17189.69;0.00;0.00;0.00;0.00;0.00;-12842.16;-23374.74;-22190.92;-21514.50;-21138.81;-115352.11;-119563.32;-119017.25;-118759.57;-118863.65;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195312135104.81;235855391.55;15159.82;0.96;1.02;145.89;5.53;102.11;7.69;2048.13;33898.16;33898.16;33898.16;33898.16;33898.16;109340.26;109340.26;109340.26;109340.26;109340.26;0.01;0.01;0.01;0.01;0.01;27896.25;17078.60;18295.80;18990.41;19374.79;21262.22;16937.30;17498.10;17762.71;17655.82;0.00;0.00;0.00;0.00;0.00;-6001.91;-16819.56;-15602.35;-14907.75;-14523.36;-88078.04;-92402.96;-91842.16;-91577.55;-91684.44;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214812657524.04;264349683.68;14124.76;0.99;1.03;137.90;5.79;100.28;7.58;2388.52;35979.85;35979.85;35979.85;35979.85;35979.85;124691.06;124691.06;124691.06;124691.06;124691.06;0.01;0.01;0.01;0.01;0.01;26722.52;16562.19;17699.24;18352.63;18732.89;20463.42;16395.42;16922.92;17171.84;17071.29;0.00;0.00;0.00;0.00;0.00;-9257.32;-19417.65;-18280.61;-17627.21;-17246.95;-104227.64;-108295.63;-107768.13;-107519.22;-107619.77;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197790152676.20;247398932.51;14424.63;0.97;1.00;136.09;5.64;106.87;7.45;1603.03;33532.97;33532.97;33532.97;33532.97;33532.97;110031.88;110031.88;110031.88;110031.88;110031.88;0.01;0.01;0.01;0.01;0.01;24786.59;15679.86;16690.63;17277.73;17647.64;19131.65;15476.42;15950.40;16174.06;16083.71;0.00;0.00;0.00;0.00;0.00;-8746.38;-17853.11;-16842.34;-16255.24;-15885.33;-90900.22;-94555.45;-94081.48;-93857.82;-93948.16;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189575072782.37;235253340.64;12207.41;0.97;1.00;139.67;4.94;101.65;7.24;2138.26;30089.42;30089.42;30089.42;30089.42;30089.42;94286.92;94286.92;94286.92;94286.92;94286.92;0.01;0.01;0.01;0.01;0.01;22002.25;14035.29;14916.80;15430.94;15765.15;17038.06;13836.93;14252.02;14447.88;14368.77;0.00;0.00;0.00;0.00;0.00;-8087.16;-16054.13;-15172.62;-14658.48;-14324.27;-77248.86;-80449.99;-80034.90;-79839.04;-79918.15;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200674886876.25;236739364.17;12463.88;1.01;1.01;147.24;5.64;97.50;6.93;3562.76;32361.74;32361.74;32361.74;32361.74;32361.74;119682.08;119682.08;119682.08;119682.08;119682.08;0.02;0.02;0.02;0.02;0.02;25085.42;15693.32;16741.32;17345.91;17709.92;19279.09;15514.67;16002.79;16233.12;16140.08;0.00;0.00;0.00;0.00;0.00;-7276.32;-16668.43;-15620.43;-15015.83;-14651.82;-100402.99;-104167.41;-103679.28;-103448.96;-103542.00;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
179653552446.07;262549861.36;14676.22;0.96;1.01;146.65;5.47;97.44;6.50;2240.20;31834.45;31834.45;31834.45;31834.45;31834.45;121237.27;121237.27;121237.27;121237.27;121237.27;0.01;0.01;0.01;0.01;0.01;25088.05;16928.45;17806.20;18337.21;18767.85;19866.65;16560.46;16989.17;17191.46;17109.75;0.00;0.00;0.00;0.00;0.00;-6746.40;-14906.00;-14028.25;-13497.24;-13066.60;-101370.62;-104676.81;-104248.10;-104045.81;-104127.52;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211714011275.27;238314418.12;12233.47;0.97;1.00;134.90;5.31;101.36;7.92;1894.27;32003.43;32003.43;32003.43;32003.43;32003.43;99140.47;99140.47;99140.47;99140.47;99140.47;0.01;0.01;0.01;0.01;0.01;22703.50;13612.06;14641.42;15223.98;15522.36;17167.76;13540.82;14011.13;14233.05;14143.41;0.00;0.00;0.00;0.00;0.00;-9299.93;-18391.38;-17362.01;-16779.46;-16481.08;-81972.71;-85599.65;-85129.34;-84907.42;-84997.06;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193759545951.15;265581276.29;14336.27;1.03;0.97;146.17;5.43;90.16;7.54;2821.89;36445.28;36445.28;36445.28;36445.28;36445.28;130073.67;130073.67;130073.67;130073.67;130073.67;0.02;0.02;0.02;0.02;0.02;25245.88;16292.43;17278.37;17857.04;18250.19;19639.18;16036.14;16503.34;16723.79;16634.74;0.00;0.00;0.00;0.00;0.00;-11199.40;-20152.84;-19166.91;-18588.23;-18195.09;-110434.49;-114037.53;-113570.33;-113349.88;-113438.93;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
176030598134.38;234122370.03;13552.08;0.98;1.04;135.33;5.55;108.45;7.42;2212.99;32051.07;32051.07;32051.07;32051.07;32051.07;103077.21;103077.21;103077.21;103077.21;103077.21;0.01;0.01;0.01;0.01;0.01;24527.32;16202.71;17108.08;17648.02;18051.10;19257.60;15895.99;16331.89;16537.59;16454.50;0.00;0.00;0.00;0.00;0.00;-7523.75;-15848.36;-14942.99;-14403.05;-13999.97;-83819.62;-87181.22;-86745.32;-86539.63;-86622.71;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
