# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
407;928;2;2;3;1;2;0;1;1;1
500;941;2;2;3;2;2;0;0;1;1
479;844;3;3;3;2;2;1;1;1;1
606;1070;3;3;3;2;2;0;0;1;1
518;1060;2;2;3;2;2;0;0;1;1
556;843;2;2;3;2;2;0;0;1;1
553;1179;3;3;3;2;2;0;0;1;1
422;884;3;3;4;1;2;1;1;1;1
568;1032;2;2;3;2;2;0;0;1;1
454;947;3;3;3;2;2;0;1;1;1
400;1175;3;3;3;2;2;0;1;1;1
509;982;2;2;3;2;2;0;0;1;1
417;754;2;2;2;1;2;0;0;1;1
342;1143;3;3;3;1;1;1;1;1;1
419;888;2;2;3;1;2;0;1;1;1
238;1027;2;2;3;1;1;1;1;1;1
339;1128;2;2;3;1;1;1;1;1;1
531;1022;2;2;3;2;2;0;0;1;1
461;999;3;3;3;2;2;1;1;1;1
454;1363;2;2;2;2;2;0;0;0;0
513;1048;2;2;3;2;2;0;0;1;1
593;1055;3;3;3;2;2;0;0;1;1
482;839;3;3;3;2;2;1;1;1;1
680;1171;2;2;3;3;3;0;0;0;0
513;999;2;2;3;2;2;0;0;1;1
431;998;2;2;3;2;2;0;1;1;1
529;892;2;2;2;2;2;0;0;1;1
486;897;2;2;3;2;2;0;0;1;1
370;975;3;3;3;1;1;1;1;1;1
519;1094;2;2;2;2;2;0;0;1;1
430;961;2;2;2;2;2;0;0;1;1
556;1149;2;2;2;2;2;0;0;0;0
495;1065;2;2;3;2;2;0;0;1;1
542;791;2;2;3;2;2;0;0;1;1
540;906;2;2;3;2;2;0;0;1;1
523;867;3;3;3;2;2;0;0;1;1
370;960;3;3;3;1;1;1;1;1;1
493;887;2;2;2;2;2;0;0;1;1
304;997;3;3;3;1;1;1;1;1;1
454;1007;2;2;2;2;2;0;0;1;1
692;949;2;2;3;3;3;0;0;0;0
465;872;2;2;2;2;2;0;0;1;1
398;956;3;3;3;1;2;1;1;1;1
602;1136;2;2;3;2;2;0;0;1;1
444;974;2;2;3;2;2;0;1;1;1
470;755;3;3;3;2;2;1;1;1;1
566;972;2;2;2;2;2;0;0;1;1
368;995;2;2;3;1;1;1;1;1;1
371;1134;3;3;3;1;2;1;1;1;1
487;888;3;3;3;2;2;1;1;1;1
565;962;3;3;3;2;2;0;0;1;1
418;1066;3;3;3;2;2;1;1;1;1
563;972;2;2;3;2;2;0;0;1;1
577;862;2;2;3;2;2;0;0;1;1
515;1080;3;3;3;2;2;0;1;1;1
443;978;3;3;3;2;2;1;1;1;1
559;1031;3;3;3;2;2;0;0;1;1
453;1085;3;3;3;2;2;0;1;1;1
546;1032;3;3;3;2;2;0;0;1;1
508;1077;2;2;2;2;2;0;0;1;1
549;1058;2;2;3;2;2;0;0;1;1
505;1250;3;3;3;2;2;0;0;1;1
520;884;3;3;3;2;2;0;0;1;1
661;976;2;2;3;2;3;0;0;1;1
516;991;3;3;3;2;2;0;0;1;1
