# X_0;X_1;X_2;R_0;R_1;S_0;S_1;G_0;G_1;I_0;I_1
502;889;3;3;3;2;2;0;-1;0;0
402;1179;2;2;2;2;2;0;0;0;0
383;1062;3;3;3;1;2;-1;-1;0;0
599;996;3;3;3;2;2;0;0;0;0
446;976;3;3;3;2;2;0;-1;0;0
499;928;2;2;2;2;2;0;0;0;0
488;982;3;3;3;2;2;0;-1;0;0
487;1169;2;2;3;2;2;0;0;0;0
438;991;2;2;2;2;2;0;0;0;0
483;861;2;2;2;2;2;0;0;0;0
717;1153;2;2;2;3;3;0;0;1;1
491;1034;3;3;3;2;2;-1;-1;0;0
335;879;3;3;3;1;1;-1;-1;0;0
460;1260;2;2;2;2;2;0;0;1;0
695;941;2;2;2;3;3;0;0;1;1
510;954;2;2;3;2;2;0;0;0;0
633;1118;2;2;3;2;3;0;0;1;1
622;818;3;3;3;2;2;0;0;0;0
367;947;2;2;3;1;1;-1;-1;0;0
664;1013;3;3;3;2;3;0;0;0;0
449;1068;3;3;3;2;2;-1;-1;0;0
466;971;3;3;3;2;2;-1;-1;0;0
408;1052;3;3;3;2;2;-1;-1;0;0
549;983;3;3;3;2;2;0;-1;0;0
557;1203;2;2;3;2;2;0;0;0;0
690;1003;2;2;3;3;3;0;0;1;1
739;1108;2;2;3;3;3;0;0;1;1
677;1088;3;3;3;3;3;0;0;0;0
526;1266;2;2;2;2;2;0;0;0;0
734;877;3;3;3;3;3;0;0;1;0
420;991;2;2;3;2;2;0;-1;0;0
511;1148;2;2;3;2;2;0;0;0;0
742;955;3;3;3;3;3;0;0;1;1
575;691;3;3;3;2;2;0;0;0;0
421;968;2;2;3;2;2;0;-1;0;0
656;898;3;3;3;2;3;0;0;0;0
473;872;2;2;2;2;2;0;0;0;0
521;704;3;3;3;2;2;-1;-1;0;0
564;1204;3;3;3;2;2;0;0;0;0
482;1059;2;2;3;2;2;0;0;0;0
449;1058;3;3;3;2;2;-1;-1;0;0
518;999;2;2;2;2;2;0;0;0;0
610;822;3;3;3;2;2;0;0;0;0
454;1004;2;2;3;2;2;0;0;0;0
570;759;3;3;3;2;2;0;0;0;0
377;1108;3;3;3;1;2;-1;-1;0;0
394;1047;3;3;3;1;2;-1;-1;0;0
625;1032;2;2;3;2;2;0;0;1;0
564;988;2;2;3;2;2;0;0;0;0
438;1004;3;3;3;2;2;0;-1;0;0
432;988;2;2;2;2;2;0;0;0;0
541;1098;2;2;3;2;2;0;0;0;0
476;838;3;3;3;2;2;0;-1;0;0
482;1022;2;2;2;2;2;0;0;0;0
385;1159;2;2;3;2;2;0;-1;0;0
384;1117;3;3;3;1;2;-1;-1;0;0
491;795;3;3;3;2;2;0;-1;0;0
593;1048;3;3;3;2;2;0;-1;0;0
527;1031;3;3;3;2;2;0;0;0;0
608;1009;2;2;2;2;2;0;0;1;1
374;899;2;2;3;1;1;-1;-1;0;0
476;1003;3;3;3;2;2;-1;-1;0;0
466;788;2;2;3;2;2;0;0;0;0
486;815;3;3;3;2;2;0;-1;0;0
460;871;3;3;3;2;2;0;-1;0;0
642;1252;3;3;3;2;3;0;0;0;0
552;958;2;2;3;2;2;0;0;0;0
379;1050;2;2;3;1;2;0;0;0;0
486;824;2;2;3;2;2;0;0;0;0
541;1148;3;3;3;2;2;0;0;0;0
387;909;2;2;3;1;1;-1;-1;0;0
723;1095;3;3;3;3;3;0;0;0;0
430;944;2;2;2;2;2;0;0;0;0
474;914;3;3;3;2;2;0;-1;0;0
633;954;2;2;3;2;2;0;0;1;0
327;863;3;3;3;1;1;-2;-2;0;0
413;913;2;2;3;1;2;0;-1;0;0
552;982;3;3;3;2;2;0;0;0;0
365;1118;3;3;3;1;2;-1;-1;0;0
695;1012;2;2;3;3;3;0;0;1;1
675;1075;2;2;2;3;3;0;0;1;1
602;904;3;3;3;2;2;0;0;0;0
427;1085;3;3;3;2;2;-1;-1;0;0
418;891;3;3;3;1;2;-1;-1;0;0
363;1202;3;3;3;1;2;-1;-1;0;0
414;1059;3;3;3;2;2;-1;-1;0;0
608;962;2;2;3;2;2;0;0;0;0
660;1093;2;2;3;2;3;0;0;1;1
404;1100;2;2;2;2;2;0;0;0;0
523;1003;3;3;3;2;2;-1;-1;0;0
411;868;3;3;3;1;2;-1;-1;0;0
597;1137;2;2;3;2;2;0;0;0;0
417;1056;2;2;2;2;2;0;0;0;0
464;900;3;3;3;2;2;-1;-1;0;0
626;925;3;3;3;2;2;0;0;0;0
522;973;3;3;3;2;2;0;0;0;0
545;928;3;3;3;2;2;0;-1;0;0
375;1036;2;2;3;1;1;0;-1;0;0
612;982;2;2;3;2;2;0;0;0;0
560;1134;3;3;4;2;2;-1;-1;0;0
406;962;2;2;2;1;2;0;0;0;0
378;764;2;2;3;1;1;-1;-1;0;0
519;1062;2;2;3;2;2;0;0;0;0
491;812;3;3;3;2;2;-1;-1;0;0
527;972;2;2;2;2;2;0;0;0;0
467;1015;3;3;3;2;2;0;-1;0;0
337;894;2;2;3;1;1;-1;-1;0;0
384;1038;2;2;3;1;2;0;-1;0;0
330;1090;2;2;3;1;1;0;-1;0;0
425;907;3;3;3;2;2;-1;-1;0;0
475;1005;3;3;3;2;2;0;-1;0;0
435;1033;2;2;3;2;2;0;0;0;0
433;949;2;2;3;2;2;0;-1;0;0
342;1034;3;3;3;1;1;-1;-1;0;0
408;1107;3;3;3;2;2;-1;-1;0;0
607;908;2;2;2;2;2;0;0;1;1
608;774;2;2;3;2;2;0;0;0;0
429;966;3;3;3;2;2;-1;-1;0;0
335;891;3;3;3;1;1;-1;-1;0;0
497;951;2;2;2;2;2;0;0;0;0
432;957;3;3;3;2;2;-1;-1;0;0
458;935;3;3;3;2;2;0;-1;0;0
455;1048;3;3;3;2;2;0;-1;0;0
595;1068;3;3;3;2;2;0;0;0;0
624;1078;2;2;3;2;2;0;0;1;0
509;1134;3;3;3;2;2;0;0;0;0
634;817;3;3;3;2;2;0;0;0;0
471;924;3;3;3;2;2;-1;-1;0;0
405;1234;3;3;3;2;2;0;-1;0;0
416;1172;3;3;3;2;2;0;-1;0;0
642;863;2;2;2;2;2;0;0;1;1
473;1103;2;2;2;2;2;0;0;0;0
512;1153;3;3;3;2;2;0;0;0;0
407;817;3;3;3;1;1;-1;-1;0;0
435;930;2;2;3;2;2;0;0;0;0
589;1055;2;2;2;2;2;0;0;1;0
